LocalTimestamp,TH
1659443241.519805,33.467
1659443241.67188,33.495
1659443241.776336,33.348
1659443241.880792,33.377
1659443242.046692,32.937
1659443242.178797,32.959
1659443242.282229,32.612
1659443242.387708,32.641
1659443242.593547,32.634
1659443242.696979,32.648
1659443242.802458,32.606
1659443243.007273,32.606
1659443243.111729,32.385
1659443243.21516,32.413
1659443243.317568,32.472
1659443243.524431,32.472
1659443243.627862,32.538
1659443243.731293,32.545
1659443243.938157,32.653
1659443244.041588,32.653
1659443244.14502,32.609
1659443244.249475,32.609
1659443244.455314,32.574
1659443244.558745,32.595
1659443244.662177,32.804
1659443244.815276,32.804
1659443244.968375,32.778
1659443245.06771,32.771
1659443245.272525,32.665
1659443245.375957,32.673
1659443245.480412,32.343
1659443245.582819,32.358
1659443245.789683,32.405
1659443245.893114,32.412
1659443245.996546,32.492
1659443246.109194,32.499
1659443246.30684,32.511
1659443246.411296,32.511
1659443246.513703,32.572
1659443246.720566,32.579
1659443246.823997,32.532
1659443246.928453,32.539
1659443247.135316,32.728
1659443247.238747,32.727
1659443247.346275,32.711
1659443247.449707,32.711
1659443247.65657,32.655
1659443247.761025,32.662
1659443247.872649,32.643
1659443247.977105,32.643
1659443248.182944,32.601
1659443248.285351,32.608
1659443248.388783,32.582
1659443248.595646,32.596
1659443248.699077,32.718
1659443248.802509,32.726
1659443248.90594,32.829
1659443249.112803,32.829
1659443249.216235,32.855
1659443249.319666,32.862
1659443249.526529,32.998
1659443249.629961,32.983
1659443249.733392,32.852
1659443249.836823,32.86
1659443250.044711,32.806
1659443250.143534,32.813
1659443250.242357,32.782
1659443250.434883,32.782
1659443250.540362,32.442
1659443250.64277,32.463
1659443250.849633,32.466
1659443250.953064,32.466
1659443251.05752,32.44
1659443251.263359,32.454
1659443251.36679,32.431
1659443251.470222,32.438
1659443251.573653,32.607
1659443251.780516,32.593
1659443251.883948,32.405
1659443251.988403,32.412
1659443252.095931,32.37
1659443252.299722,32.377
1659443252.401105,32.419
1659443252.504537,32.426
1659443252.7114,32.448
1659443252.815855,32.462
1659443252.920311,32.629
1659443253.125126,32.622
1659443253.229581,32.622
1659443253.333013,32.629
1659443253.437468,32.586
1659443253.642283,32.587
1659443253.746739,32.676
1659443253.85017,32.69
1659443254.056009,32.873
1659443254.159441,32.873
1659443254.263896,32.845
1659443254.366303,32.845
1659443254.573166,32.904
1659443254.676598,32.903
1659443254.780029,32.934
1659443254.986892,32.934
1659443255.090324,32.934
1659443255.193755,32.927
1659443255.305379,32.948
1659443255.505074,32.955
1659443255.607481,32.887
1659443255.711937,32.895
1659443255.9188,32.92
1659443256.021207,32.928
1659443256.124639,33.007
1659443256.229094,33.014
1659443256.434933,33.098
1659443256.538365,33.098
1659443256.641796,33.084
1659443256.849683,33.084
1659443256.952091,33.157
1659443257.055522,33.157
1659443257.161002,33.1
1659443257.366841,33.101
1659443257.469248,33.14
1659443257.57268,33.14
1659443257.779542,33.052
1659443257.882974,33.045
1659443258.006887,32.932
1659443258.10827,32.947
1659443258.315133,33.003
1659443258.418565,33.017
1659443258.526093,33.122
1659443258.627476,33.129
1659443258.834339,32.989
1659443258.93777,32.982
1659443259.041202,33.118
1659443259.248065,33.118
1659443259.351496,33.193
1659443259.454928,33.2
1659443259.559383,33.134
1659443259.765222,33.134
1659443259.868654,33.151
1659443259.973109,33.151
1659443260.178948,33.204
1659443260.28238,33.211
1659443260.385811,33.165
1659443260.490267,33.165
1659443260.634661,33.195
1659443260.779056,33.202
1659443260.886583,33.179
1659443261.093446,33.179
1659443261.195854,33.179
1659443261.299285,33.186
1659443261.506148,33.137
1659443261.60958,33.137
1659443261.713011,33.175
1659443261.817467,33.174
1659443261.953157,33.186
1659443262.088846,33.193
1659443262.286493,33.104
1659443262.389924,33.105
1659443262.492332,33.128
1659443262.699195,33.128
1659443262.802626,33.212
1659443262.907082,33.219
1659443263.016658,33.186
1659443263.217376,33.186
1659443263.320808,33.17
1659443263.424239,33.17
1659443263.631102,33.306
1659443263.734534,33.313
1659443263.843086,33.217
1659443263.947541,33.217
1659443264.15338,33.119
1659443264.256811,33.119
1659443264.365363,33.229
1659443264.570178,33.229
1659443264.673609,33.196
1659443264.778065,33.203
1659443264.882521,33.185
1659443265.087336,33.185
1659443265.190767,33.217
1659443265.295223,33.225
1659443265.50311,33.225
1659443265.605517,33.225
1659443265.708949,33.239
1659443265.814428,33.239
1659443265.990569,33.239
1659443266.11141,33.239
1659443266.213817,33.232
1659443266.42068,33.239
1659443266.524112,33.276
1659443266.627543,33.276
1659443266.834406,33.215
1659443266.937837,33.215
1659443267.042293,33.237
1659443267.144701,33.237
1659443267.351563,33.241
1659443267.456019,33.248
1659443267.570715,33.253
1659443267.674147,33.253
1659443267.879986,33.232
1659443267.983417,33.239
1659443268.086849,33.263
1659443268.293712,33.263
1659443268.397143,33.293
1659443268.500575,33.293
1659443268.606054,33.354
1659443268.810869,33.354
1659443268.9143,33.34
1659443269.017732,33.347
1659443269.225619,33.293
1659443269.328027,33.293
1659443269.431458,33.34
1659443269.536938,33.34
1659443269.742777,33.242
1659443269.845184,33.249
1659443269.94964,33.207
1659443270.155478,33.207
1659443270.25891,33.221
1659443270.362341,33.221
1659443270.468845,33.301
1659443270.67366,33.308
1659443270.776067,33.315
1659443270.879499,33.315
1659443271.086362,33.322
1659443271.182625,33.322
1659443271.278888,33.326
1659443271.412017,33.326
1659443271.617856,33.305
1659443271.723336,33.313
1659443271.824719,33.331
1659443271.934295,33.331
1659443272.140134,33.289
1659443272.243566,33.289
1659443272.346997,33.327
1659443272.55386,33.327
1659443272.657291,33.397
1659443272.760723,33.397
1659443272.865179,33.334
1659443273.071018,33.334
1659443273.174449,33.292
1659443273.278904,33.292
1659443273.484743,33.359
1659443273.588175,33.366
1659443273.691606,33.343
1659443273.797086,33.343
1659443274.001901,33.315
1659443274.105332,33.315
1659443274.208764,33.448
1659443274.416651,33.448
1659443274.520082,33.317
1659443274.62249,33.317
1659443274.728993,33.339
1659443274.932784,33.346
1659443275.040312,33.339
1659443275.14272,33.339
1659443275.349582,33.336
1659443275.453014,33.336
1659443275.564638,33.297
1659443275.666021,33.297
1659443275.872884,33.395
1659443275.976316,33.402
1659443276.079747,33.432
1659443276.28661,33.432
1659443276.401819,33.435
1659443276.517027,33.435
1659443276.623531,33.432
1659443276.738227,33.439
1659443276.94509,33.409
1659443277.047497,33.409
1659443277.150929,33.418
1659443277.257432,33.426
1659443277.462247,33.374
1659443277.564655,33.374
1659443277.668086,33.44
1659443277.875973,33.447
1659443277.978381,33.412
1659443278.081812,33.412
1659443278.18934,33.351
1659443278.403372,33.351
1659443278.507827,33.394
1659443278.610234,33.394
1659443278.718786,33.405
1659443278.921553,33.412
1659443279.02396,33.405
1659443279.127392,33.412
1659443279.335279,33.34
1659443279.439734,33.326
1659443279.541118,33.396
1659443279.64967,33.418
1659443279.853461,33.329
1659443279.954844,33.322
1659443280.058275,33.301
1659443280.265138,33.308
1659443280.369594,33.331
1659443280.472001,33.331
1659443280.678864,33.371
1659443280.78332,33.364
1659443280.886751,33.331
1659443280.989159,33.338
1659443281.196022,33.347
1659443281.301501,33.347
1659443281.402885,33.42
1659443281.515533,33.42
1659443281.732636,33.424
1659443281.837092,33.417
1659443281.939499,33.345
1659443282.044979,33.353
1659443282.24877,33.367
1659443282.352201,33.374
1659443282.455633,33.402
1659443282.66352,33.409
1659443282.767975,33.416
1659443282.869359,33.423
1659443282.976887,33.369
1659443283.179653,33.369
1659443283.285133,33.355
1659443283.386516,33.355
1659443283.594403,33.39
1659443283.697835,33.383
1659443283.800242,33.411
1659443284.007105,33.411
1659443284.126922,33.374
1659443284.230353,33.367
1659443284.332761,33.327
1659443284.441313,33.356
1659443284.643055,33.402
1659443284.747511,33.395
1659443284.849918,33.409
1659443285.056781,33.409
1659443285.162261,33.507
1659443285.264668,33.507
1659443285.372196,33.414
1659443285.575987,33.414
1659443285.679418,33.498
1659443285.781826,33.498
1659443285.988688,33.439
1659443286.09212,33.439
1659443286.196576,33.472
1659443286.306152,33.472
1659443286.505846,33.411
1659443286.611326,33.411
1659443286.712709,33.509
1659443286.86376,33.509
1659443287.014811,33.449
1659443287.113122,33.449
1659443287.318961,33.442
1659443287.422392,33.449
1659443287.526848,33.475
1659443287.733711,33.475
1659443287.838166,33.423
1659443287.941598,33.431
1659443288.044005,33.473
1659443288.250868,33.473
1659443288.3543,33.426
1659443288.457731,33.426
1659443288.568331,33.487
1659443288.76905,33.487
1659443288.872481,33.484
1659443288.974889,33.484
1659443289.181752,33.503
1659443289.286207,33.503
1659443289.389639,33.512
1659443289.595478,33.512
1659443289.698909,33.536
1659443289.804389,33.536
1659443289.905772,33.442
1659443290.112635,33.442
1659443290.216067,33.498
1659443290.320522,33.498
1659443290.526361,33.377
1659443290.629792,33.377
1659443290.734248,33.473
1659443290.836656,33.473
1659443291.043519,33.386
1659443291.14695,33.393
1659443291.251405,33.545
1659443291.457244,33.545
1659443291.560676,33.435
1659443291.664107,33.435
1659443291.767539,33.513
1659443291.974402,33.512
