LocalTimestamp,TH
1659430208.355865,34.549
1659430208.474727,34.578
1659430208.584367,34.461
1659430208.785202,34.468
1659430208.887669,34.423
1659430208.99116,34.43
1659430209.198143,35.028
1659430209.301635,34.919
1659430209.405127,35.076
1659430209.512717,35.054
1659430209.715601,35.175
1659430209.820118,35.161
1659430209.922585,35.103
1659430210.129568,35.103
1659430210.234084,35.131
1659430210.337576,35.131
1659430210.446191,35.163
1659430210.647026,35.163
1659430210.752567,35.11
1659430210.854009,35.11
1659430211.060992,35.197
1659430211.164484,35.205
1659430211.269,35.276
1659430211.474958,35.276
1659430211.579475,35.189
1659430211.681942,35.189
1659430211.785433,35.244
1659430212.009836,35.251
1659430212.114352,35.194
1659430212.216819,35.194
1659430212.32031,35.272
1659430212.533442,35.287
1659430212.635909,35.202
1659430212.740425,35.195
1659430212.842892,35.183
1659430213.049875,35.176
1659430213.153367,35.187
1659430213.256858,35.187
1659430213.476137,35.229
1659430213.580653,35.236
1659430213.682096,35.215
1659430213.785587,35.215
1659430213.993595,35.174
1659430214.096062,35.174
1659430214.234392,35.208
1659430214.337884,35.208
1659430214.4424,35.227
1659430214.648359,35.227
1659430214.75185,35.261
1659430214.855342,35.261
1659430215.062325,35.215
1659430215.165817,35.215
1659430215.270333,35.231
1659430215.3728,35.231
1659430215.579783,35.202
1659430215.683275,35.202
1659430215.787791,35.259
1659430215.993749,35.267
1659430216.097241,35.221
1659430216.201757,35.221
1659430216.314471,35.333
1659430216.521454,35.333
1659430216.623921,35.312
1659430216.728437,35.312
1659430216.837052,35.212
1659430217.040961,35.212
1659430217.144453,35.23
1659430217.247945,35.23
1659430217.455952,35.253
1659430217.558419,35.253
1659430217.661911,35.186
1659430217.769501,35.193
1659430217.97546,35.231
1659430218.078951,35.231
1659430218.182443,35.208
1659430218.390451,35.208
1659430218.492918,35.295
1659430218.597434,35.295
1659430218.710147,35.322
1659430218.91713,35.322
1659430219.020622,35.329
1659430219.124114,35.329
1659430219.229655,35.316
1659430219.435613,35.316
1659430219.53808,35.276
1659430219.641572,35.276
1659430219.850604,35.373
1659430219.952046,35.373
1659430220.055538,35.318
1659430220.164153,35.318
1659430220.368062,35.311
1659430220.469504,35.311
1659430220.572996,35.256
1659430220.781004,35.256
1659430220.883471,35.281
1659430220.986962,35.288
1659430221.095577,35.238
1659430221.299486,35.238
1659430221.400929,35.257
1659430221.50442,35.257
1659430221.711403,35.325
1659430221.814895,35.325
1659430221.918387,35.236
1659430222.024952,35.236
1659430222.228861,35.321
1659430222.332353,35.321
1659430222.435844,35.38
1659430222.642828,35.38
1659430222.746319,35.309
1659430222.849811,35.309
1659430222.956377,35.348
1659430223.160286,35.348
1659430223.263777,35.321
1659430223.367269,35.321
1659430223.575277,35.28
1659430223.678768,35.28
1659430223.781235,35.33
1659430223.88985,35.33
1659430224.09171,35.291
1659430224.195201,35.291
1659430224.312014,35.35
1659430224.517972,35.35
1659430224.622488,35.266
1659430224.72598,35.266
1659430224.830496,35.27
1659430225.03748,35.27
1659430225.141996,35.257
1659430225.244463,35.257
1659430225.355127,35.261
1659430225.554938,35.261
1659430225.659454,35.383
1659430225.761921,35.383
1659430225.978126,35.298
1659430226.081617,35.298
1659430226.186134,35.298
1659430226.289625,35.298
1659430226.495584,35.264
1659430226.599075,35.271
1659430226.702567,35.367
1659430226.90955,35.367
1659430227.013042,35.291
1659430227.116533,35.291
1659430227.220025,35.291
1659430227.427008,35.284
1659430227.5305,35.305
1659430227.635016,35.312
1659430227.840974,35.268
1659430227.944466,35.268
1659430228.047958,35.381
1659430228.151449,35.381
1659430228.358432,35.31
1659430228.461924,35.31
1659430228.565416,35.273
1659430228.772399,35.273
1659430228.87589,35.324
1659430228.979382,35.324
1659430229.083898,35.367
1659430229.214031,35.367
1659430229.415891,35.333
1659430229.519382,35.333
1659430229.625948,35.303
1659430229.834981,35.303
1659430229.936423,35.306
1659430230.039914,35.306
1659430230.14853,35.329
1659430230.350389,35.329
1659430230.454906,35.361
1659430230.557372,35.361
1659430230.766405,35.292
1659430230.867847,35.292
1659430230.971339,35.342
1659430231.077904,35.342
1659430231.281814,35.251
1659430231.385305,35.251
1659430231.488797,35.416
1659430231.697829,35.416
1659430231.799271,35.386
1659430231.902763,35.386
1659430232.009329,35.363
1659430232.214262,35.363
1659430232.320828,35.376
1659430232.42432,35.376
1659430232.632328,35.321
1659430232.734794,35.321
1659430232.838286,35.326
1659430232.942802,35.334
1659430233.148761,35.295
1659430233.252252,35.295
1659430233.367015,35.267
1659430233.476655,35.267
1659430233.67749,35.331
1659430233.779957,35.331
1659430233.883449,35.372
1659430234.090432,35.372
1659430234.193923,35.292
1659430234.297415,35.292
1659430234.494151,35.384
1659430234.596618,35.384
1659430234.70011,35.299
1659430234.804626,35.299
1659430235.011609,35.262
1659430235.115101,35.262
1659430235.218592,35.357
1659430235.427625,35.357
1659430235.529067,35.299
1659430235.632559,35.299
1659430235.739125,35.361
1659430235.943034,35.361
1659430236.046525,35.389
1659430236.150017,35.389
1659430236.357,35.297
1659430236.460492,35.297
1659430236.563983,35.313
1659430236.669524,35.313
1659430236.876507,35.359
1659430236.978974,35.359
1659430237.082466,35.299
1659430237.289449,35.299
1659430237.392941,35.389
1659430237.497457,35.389
1659430237.601973,35.285
1659430237.818178,35.285
1659430237.922694,35.325
1659430238.026186,35.325
1659430238.141974,35.306
1659430238.347932,35.306
1659430238.452448,35.295
1659430238.554915,35.295
1659430238.671728,35.334
1659430238.878711,35.341
1659430238.983227,35.254
1659430239.085694,35.254
1659430239.292677,35.355
1659430239.396169,35.355
1659430239.50171,35.344
1659430239.603152,35.336
1659430239.810135,35.343
1659430239.913627,35.343
1659430240.018143,35.4
1659430240.224102,35.408
1659430240.327593,35.3
1659430240.433134,35.3
1659430240.534576,35.361
1659430240.741559,35.361
1659430240.845051,35.332
1659430240.949567,35.332
1659430241.155526,35.355
1659430241.259017,35.355
1659430241.362509,35.364
1659430241.466001,35.364
1659430241.672984,35.476
1659430241.776475,35.476
1659430241.880991,35.376
1659430242.08695,35.376
1659430242.190442,35.215
1659430242.293933,35.215
1659430242.398449,35.364
1659430242.604408,35.364
1659430242.7079,35.321
1659430242.811391,35.321
1659430243.018374,35.35
1659430243.121866,35.35
1659430243.225358,35.316
1659430243.328849,35.316
1659430243.535832,35.366
1659430243.640348,35.366
1659430243.74384,35.291
1659430243.949799,35.291
1659430244.064562,35.378
1659430244.167028,35.378
1659430244.271545,35.346
1659430244.478528,35.346
1659430244.580995,35.385
1659430244.684486,35.385
1659430244.789003,35.435
1659430244.923234,35.435
1659430245.129193,35.353
1659430245.232684,35.353
1659430245.336176,35.398
1659430245.543159,35.398
1659430245.646651,35.272
1659430245.750142,35.272
1659430245.854659,35.371
1659430246.061642,35.371
1659430246.164109,35.387
1659430246.2676,35.387
1659430246.474583,35.302
1659430246.578075,35.302
1659430246.681566,35.366
1659430246.786083,35.366
1659430246.993066,35.337
1659430247.095533,35.337
1659430247.200049,35.321
1659430247.406008,35.321
1659430247.509499,35.321
1659430247.612991,35.321
1659430247.718532,35.38
1659430247.92449,35.38
1659430248.026957,35.321
1659430248.131474,35.321
1659430248.338457,35.334
1659430248.441948,35.334
1659430248.544415,35.362
1659430248.652005,35.362
1659430248.855915,35.266
1659430248.961456,35.266
1659430249.063922,35.339
1659430249.270905,35.339
1659430249.374397,35.353
1659430249.477889,35.353
1659430249.582405,35.426
1659430249.788363,35.426
1659430249.905176,35.305
1659430250.006618,35.305
1659430250.112159,35.403
1659430250.255613,35.403
1659430250.446201,35.266
1659430250.549693,35.266
1659430250.65216,35.392
1659430250.859143,35.392
1659430250.962634,35.321
1659430251.067151,35.321
1659430251.17679,35.346
1659430251.377625,35.346
1659430251.482142,35.38
1659430251.583584,35.38
1659430251.790567,35.334
1659430251.895083,35.334
1659430252.003698,35.295
1659430252.110264,35.295
1659430252.314173,35.385
1659430252.417665,35.385
1659430252.521156,35.419
1659430252.729164,35.419
1659430252.831631,35.38
1659430252.935122,35.38
1659430253.039639,35.288
1659430253.245597,35.289
1659430253.349089,35.332
1659430253.453605,35.332
1659430253.659564,35.293
1659430253.763055,35.293
1659430253.866547,35.33
1659430253.971063,35.33
1659430254.177022,35.357
1659430254.280513,35.365
1659430254.384005,35.321
1659430254.592013,35.314
1659430254.694479,35.3
1659430254.797971,35.307
1659430254.904537,35.277
1659430255.109471,35.277
1659430255.211937,35.383
1659430255.315429,35.376
1659430255.45171,35.286
1659430255.657669,35.294
1659430255.76116,35.31
1659430255.864652,35.31
1659430255.968143,35.408
1659430256.175127,35.408
1659430256.278618,35.358
1659430256.383134,35.358
1659430256.589093,35.326
1659430256.692585,35.326
1659430256.800175,35.385
1659430256.903666,35.385
1659430257.110649,35.41
1659430257.214141,35.41
1659430257.318657,35.395
1659430257.524616,35.395
1659430257.628107,35.314
1659430257.731599,35.314
1659430257.836115,35.335
1659430258.043098,35.335
1659430258.145565,35.33
1659430258.250082,35.33
1659430258.457065,35.321
1659430258.560556,35.321
1659430258.664048,35.376
1659430258.768564,35.369
1659430258.974523,35.344
1659430259.079039,35.351
1659430259.181506,35.33
1659430259.388489,35.33
1659430259.491981,35.326
1659430259.597522,35.326
1659430259.699988,35.277
1659430259.906972,35.277
1659430260.010463,35.424
1659430260.116004,35.424
1659430260.224619,35.427
1659430260.427504,35.427
1659430260.538168,35.383
1659430260.699041,35.383
1659430260.802532,35.39
1659430260.906024,35.39
1659430261.113007,35.376
1659430261.216499,35.376
1659430261.31999,35.353
1659430261.424507,35.346
1659430261.63149,35.401
1659430261.733957,35.401
1659430261.837448,35.401
1659430262.044431,35.408
1659430262.147923,35.358
1659430262.251415,35.351
1659430262.355931,35.383
1659430262.562914,35.39
1659430262.666406,35.287
1659430262.770922,35.28
1659430262.976881,35.273
1659430263.080372,35.28
1659430263.183864,35.393
1659430263.28838,35.385
1659430263.495363,35.419
1659430263.59783,35.419
1659430263.701322,35.435
1659430263.908305,35.435
1659430264.012821,35.38
1659430264.115288,35.38
1659430264.222878,35.355
1659430264.426787,35.355
1659430264.529254,35.383
1659430264.632746,35.383
1659430264.840754,35.351
1659430264.944245,35.351
1659430265.046712,35.408
1659430265.152253,35.415
1659430265.365384,35.378
1659430265.467851,35.378
1659430265.572367,35.365
1659430265.778326,35.358
1659430265.903336,35.328
1659430266.028345,35.328
1659430266.142084,35.319
1659430266.24455,35.319
1659430266.349067,35.344
1659430266.555025,35.344
1659430266.658517,35.369
1659430266.762008,35.369
1659430266.968992,35.325
1659430267.072483,35.325
1659430267.175975,35.33
1659430267.281516,35.33
1659430267.486449,35.341
1659430267.589941,35.341
1659430267.693433,35.348
1659430267.901441,35.348
1659430268.003907,35.396
1659430268.107399,35.396
1659430268.21294,35.376
1659430268.418899,35.376
1659430268.521365,35.291
1659430268.624857,35.291
1659430268.832865,35.366
1659430268.935332,35.366
1659430269.038823,35.346
1659430269.145389,35.346
1659430269.350323,35.392
1659430269.45279,35.392
1659430269.556281,35.38
1659430269.763264,35.38
1659430269.866756,35.387
1659430269.971272,35.387
1659430270.079887,35.355
1659430270.289944,35.355
1659430270.393436,35.374
1659430270.497952,35.374
1659430270.710059,35.311
1659430270.812526,35.311
1659430270.916017,35.323
1659430271.020534,35.323
1659430271.238788,35.362
1659430271.352526,35.362
1659430271.456018,35.351
1659430271.560534,35.351
1659430271.766493,35.298
1659430271.869984,35.298
1659430271.973476,35.389
1659430272.077992,35.389
1659430272.283951,35.296
1659430272.387442,35.296
1659430272.490934,35.344
1659430272.697917,35.344
1659430272.801409,35.406
1659430272.9049,35.406
1659430273.009416,35.321
1659430273.215375,35.321
1659430273.318866,35.319
1659430273.422358,35.319
1659430273.630366,35.353
1659430273.732833,35.353
1659430273.836324,35.341
1659430273.940841,35.341
1659430274.146799,35.353
1659430274.250291,35.353
1659430274.353782,35.366
1659430274.560766,35.366
1659430274.664257,35.38
1659430274.767749,35.38
1659430274.872265,35.33
1659430275.078223,35.33
1659430275.181715,35.371
1659430275.286231,35.371
1659430275.49219,35.275
1659430275.595681,35.275
1659430275.699173,35.403
1659430275.803689,35.403
1659430276.012722,35.353
1659430276.115189,35.353
1659430276.219705,35.419
1659430276.366745,35.419
1659430276.513785,35.428
1659430276.611129,35.428
1659430276.819136,35.355
1659430276.921603,35.355
1659430277.025095,35.334
1659430277.132685,35.334
1659430277.33557,35.348
1659430277.439061,35.348
1659430277.542553,35.213
1659430277.664489,35.213
1659430277.868398,35.332
1659430277.970865,35.332
1659430278.074356,35.449
1659430278.281339,35.449
1659430278.384831,35.371
1659430278.488322,35.371
1659430278.594888,35.403
1659430278.799822,35.403
1659430278.902289,35.394
1659430279.00578,35.394
1659430279.212764,35.366
1659430279.316255,35.366
1659430279.419747,35.362
1659430279.527337,35.362
1659430279.730222,35.318
