LocalTimestamp,TH
1659429748.919824,34.539
1659429749.023315,34.539
1659429749.133979,34.513
1659429749.339938,34.521
1659429749.443429,34.528
1659429749.546921,34.535
1659429749.754929,34.415
1659429749.858421,34.429
1659429749.960887,34.418
1659429750.067453,34.418
1659429750.271362,34.513
1659429750.374854,34.52
1659429750.478345,34.379
1659429750.685328,34.387
1659429750.789845,34.4
1659429750.892312,34.4
1659429751.000927,34.398
1659429751.138232,34.406
1659429751.275538,34.39
1659429751.48662,34.39
1659429751.590111,34.406
1659429751.692578,34.413
1659429751.799144,34.42
1659429752.003053,34.427
1659429752.106545,34.307
1659429752.210036,34.307
1659429752.418044,34.411
1659429752.521536,34.411
1659429752.624003,34.379
1659429752.730568,34.386
1659429752.934477,34.375
1659429753.037969,34.375
1659429753.141461,34.419
1659429753.348444,34.426
1659429753.45296,34.438
1659429753.555427,34.438
1659429753.663017,34.463
1659429753.865902,34.471
1659429753.969393,34.475
1659429754.072885,34.475
1659429754.279868,34.452
1659429754.38336,34.452
1659429754.486851,34.378
1659429754.593417,34.385
1659429754.797326,34.441
1659429754.901842,34.441
1659429755.004309,34.476
1659429755.212317,34.483
1659429755.316833,34.49
1659429755.418275,34.49
1659429755.524841,34.37
1659429755.729775,34.37
1659429755.832242,34.435
1659429755.935733,34.442
1659429756.142717,34.394
1659429756.248257,34.394
1659429756.3497,34.449
1659429756.537214,34.456
1659429756.64378,34.461
1659429756.747271,34.461
1659429756.856911,34.355
1659429757.058771,34.355
1659429757.161238,34.496
1659429757.264729,34.503
1659429757.471713,34.466
1659429757.577253,34.466
1659429757.698164,34.515
1659429757.801656,34.515
1659429758.008639,34.476
1659429758.112131,34.476
1659429758.215622,34.485
1659429758.319114,34.492
1659429758.526097,34.485
1659429758.629589,34.485
1659429758.734105,34.534
1659429758.940063,34.541
1659429759.043555,34.578
1659429759.147047,34.578
1659429759.252588,34.55
1659429759.457521,34.55
1659429759.561013,34.626
1659429759.664505,34.626
1659429759.874562,34.638
1659429759.978053,34.645
1659429760.081545,34.638
1659429760.186061,34.638
1659429760.39202,34.65
1659429760.495511,34.65
1659429760.599003,34.625
1659429760.805986,34.632
1659429760.909477,34.743
1659429761.012969,34.743
1659429761.117486,34.706
1659429761.323444,34.706
1659429761.426935,34.681
1659429761.530427,34.681
1659429761.674906,34.639
1659429761.819384,34.646
1659429761.935171,34.704
1659429762.140105,34.704
1659429762.243597,34.686
1659429762.349138,34.693
1659429762.45058,34.651
1659429762.657563,34.651
1659429762.761055,34.677
1659429762.865571,34.677
1659429763.07153,34.658
1659429763.175021,34.666
1659429763.278513,34.682
1659429763.382004,34.682
1659429763.588987,34.675
1659429763.692479,34.675
1659429763.796995,34.698
1659429764.002954,34.706
1659429764.106445,34.715
1659429764.209937,34.715
1659429764.313429,34.738
1659429764.520412,34.745
1659429764.624928,34.773
1659429764.72842,34.773
1659429764.934378,34.683
1659429765.03787,34.683
1659429765.141361,34.713
1659429765.244853,34.72
1659429765.451836,34.755
1659429765.555328,34.755
1659429765.662918,34.82
1659429765.866827,34.82
1659429765.970319,34.695
1659429766.074835,34.702
1659429766.190623,34.823
1659429766.396581,34.823
1659429766.499048,34.795
1659429766.60254,34.795
1659429766.707056,34.788
1659429766.913014,34.788
1659429767.086183,34.836
1659429767.1907,34.844
1659429767.293167,34.827
1659429767.396658,34.827
1659429767.502199,34.846
1659429767.707133,34.846
1659429767.813699,34.77
1659429767.918215,34.777
1659429768.125198,34.787
1659429768.227665,34.787
1659429768.33628,34.754
1659429768.439771,34.754
1659429768.64573,34.856
1659429768.749221,34.863
1659429768.857836,34.815
1659429769.063795,34.815
1659429769.168311,34.76
1659429769.272827,34.76
1659429769.37427,34.808
1659429769.581253,34.808
1659429769.685769,34.829
1659429769.790285,34.836
1659429769.901974,34.818
1659429770.099735,34.818
1659429770.203227,34.829
1659429770.306719,34.829
1659429770.515751,34.721
1659429770.619243,34.728
1659429770.722734,34.8
1659429770.831349,34.8
1659429771.034234,34.814
1659429771.136701,34.814
1659429771.240192,34.86
1659429771.447175,34.867
1659429771.550667,34.95
1659429771.654159,34.95
1659429771.764823,34.911
1659429771.965658,34.911
1659429772.068125,34.872
1659429772.171617,34.872
1659429772.379624,34.939
1659429772.483116,34.946
1659429772.585583,34.9
1659429772.695222,34.9
1659429772.897082,34.934
1659429772.999549,34.934
1659429773.103041,34.877
1659429773.310024,34.877
1659429773.41454,34.84
1659429773.517007,34.847
1659429773.623573,34.921
1659429773.827482,34.921
1659429773.930974,34.917
1659429774.034465,34.917
1659429774.241448,34.937
1659429774.34494,34.945
1659429774.449456,34.949
1659429774.556022,34.949
1659429774.758906,34.933
1659429774.862398,34.933
1659429774.965889,34.876
1659429775.173897,34.883
