LocalTimestamp,TH
1659440848.411537,33.994
1659440848.5151,33.994
1659440848.624815,34.008
1659440848.825788,33.99
1659440848.929351,33.997
1659440849.033939,33.934
1659440849.248242,33.941
1659440849.35078,33.972
1659440849.454343,33.979
1659440849.558931,33.96
1659440849.771183,33.96
1659440849.875771,33.974
1659440849.977283,33.982
1659440850.184409,33.963
1659440850.287971,33.97
1659440850.391534,33.868
1659440850.495097,33.875
1659440850.702223,33.806
1659440850.806811,33.813
1659440850.909348,33.804
1659440851.020088,33.811
1659440851.220036,33.748
1659440851.324624,33.756
1659440851.427162,33.751
1659440851.634287,33.751
1659440851.73785,33.781
1659440851.841413,33.788
1659440851.953179,33.723
1659440852.153126,33.724
1659440852.333592,33.803
1659440852.453561,33.803
1659440852.558149,33.74
1659440852.659661,33.747
1659440852.763224,33.789
1659440852.971375,33.789
1659440853.073912,33.773
1659440853.177475,33.78
1659440853.283088,33.762
1659440853.488163,33.769
1659440853.591726,33.734
1659440853.695289,33.734
1659440853.902414,33.699
1659440854.005977,33.699
1659440854.10954,33.748
1659440854.215153,33.755
1659440854.420228,33.639
1659440854.523791,33.639
1659440854.627354,33.741
1659440854.835505,33.741
1659440854.938042,33.772
1659440855.041605,33.779
1659440855.148243,33.69
1659440855.352293,33.69
1659440855.455856,33.837
1659440855.559418,33.829
1659440855.766544,33.931
1659440855.873183,33.931
1659440855.97572,33.839
1659440856.080308,33.846
1659440856.213607,33.832
1659440856.413555,33.832
1659440856.518143,33.895
1659440856.619655,33.895
1659440856.831907,33.951
1659440856.93547,33.951
1659440857.039033,33.869
1659440857.144646,33.876
1659440857.349721,33.937
1659440857.450721,33.937
1659440857.55172,33.928
1659440857.760896,33.935
1659440857.864459,33.953
1659440857.970072,33.953
1659440858.078762,33.912
1659440858.27871,33.912
1659440858.383298,33.875
1659440858.485835,33.875
1659440858.692961,33.928
1659440858.797549,33.928
1659440858.900086,33.923
1659440859.009801,33.93
1659440859.2118,34.033
1659440859.314337,34.033
1659440859.4179,33.958
1659440859.627077,33.966
1659440859.728589,34.019
1659440859.832151,34.019
1659440859.93879,33.908
1659440860.143865,33.908
1659440860.246402,33.924
1659440860.349965,33.924
1659440860.558116,33.996
1659440860.660653,34.003
1659440860.764216,34.089
1659440860.87188,34.089
1659440861.074904,33.968
1659440861.178467,33.969
1659440861.28203,34.02
1659440861.489156,34.027
1659440861.592718,34.055
1659440861.696281,34.055
1659440861.80292,33.994
1659440862.006969,34.002
1659440862.110532,33.96
1659440862.214095,33.96
1659440862.42122,33.995
1659440862.524783,34.002
1659440862.628346,33.965
1659440862.733959,33.965
1659440862.939034,33.981
1659440863.042597,33.981
1659440863.150261,34.074
1659440863.357387,34.074
1659440863.459924,33.935
1659440863.563487,33.942
1659440863.674227,34.021
1659440863.880327,34.021
1659440863.98389,34.054
1659440864.087453,34.054
1659440864.200244,34.123
1659440864.398141,34.13
1659440864.501704,34.109
1659440864.606292,34.109
1659440864.813417,34.07
1659440864.918006,34.07
1659440865.020543,34.091
1659440865.131283,34.098
1659440865.331231,34.005
1659440865.434794,34.005
1659440865.538357,34.029
1659440865.745482,34.029
1659440865.85007,34.052
1659440865.952608,34.059
1659440866.061297,34.069
1659440866.263296,34.069
1659440866.366859,34.052
1659440866.471447,34.052
1659440866.677547,34.036
1659440866.786237,34.043
1659440866.887749,34.122
1659440866.997464,34.122
1659440867.198437,34.101
1659440867.302,34.101
1659440867.405563,34.052
1659440867.613714,34.053
1659440867.718302,34.062
1659440867.819813,34.069
1659440867.962341,34.032
1659440868.06898,34.032
1659440868.276105,34.104
1659440868.384795,34.104
1659440868.493484,34.129
1659440868.596022,34.137
1659440868.803147,34.016
1659440868.917989,34.016
1659440869.021552,34.123
1659440869.12614,34.123
1659440869.33224,34.167
1659440869.435803,34.174
1659440869.539366,34.13
1659440869.747516,34.13
1659440869.850054,34.086
1659440869.953617,34.086
1659440870.05923,34.047
1659440870.26533,34.047
1659440870.367868,34.072
1659440870.47143,34.08
1659440870.679581,34.089
1659440870.782119,34.089
1659440870.885681,34.119
1659440870.989244,34.119
1659440871.197395,34.128
1659440871.299932,34.128
1659440871.403495,34.064
1659440871.610621,34.071
1659440871.714184,34.08
1659440871.817746,34.08
1659440871.922334,34.062
1659440872.128435,34.069
1659440872.231997,34.099
1659440872.33556,34.099
1659440872.542686,34.104
1659440872.646248,34.104
1659440872.749811,34.087
1659440872.854399,34.087
1659440873.060499,34.048
1659440873.219432,34.048
1659440873.322995,33.949
1659440873.425533,33.956
1659440873.529095,33.888
1659440873.737246,33.888
1659440873.839783,34.007
1659440873.943346,34.021
1659440874.047934,34.088
1659440874.254035,34.081
1659440874.357597,34.072
1659440874.46116,34.079
1659440874.669311,34.088
1659440874.780051,34.088
1659440874.883614,34.112
1659440874.987177,34.112
1659440875.194302,34.114
1659440875.298891,34.114
1659440875.401428,34.121
1659440875.513194,34.121
1659440875.713141,34.121
1659440875.815679,34.121
1659440875.919242,34.04
1659440876.126367,34.047
1659440876.22993,34.133
1659440876.333493,34.133
1659440876.540618,34.087
1659440876.644181,34.087
1659440876.748769,34.087
1659440876.851306,34.087
1659440877.058432,34.154
1659440877.16302,34.161
1659440877.265558,34.133
1659440877.374247,34.133
1659440877.576246,34.089
1659440877.679809,34.089
1659440877.783371,34.131
1659440877.991522,34.131
1659440878.09406,34.071
1659440878.198648,34.078
1659440878.305287,34.152
1659440878.529844,34.152
1659440878.649812,34.115
1659440878.75235,34.115
1659440878.857963,34.21
1659440879.064063,34.21
1659440879.167626,34.127
1659440879.271189,34.127
1659440879.375777,33.939
1659440879.581877,33.947
1659440879.68544,34.019
1659440879.789003,34.026
1659440879.996128,33.972
1659440880.099691,33.972
1659440880.203254,34.035
1659440880.306816,34.035
1659440880.513942,33.936
1659440880.617505,33.936
1659440880.806174,33.949
1659440880.907686,33.957
1659440881.014324,34.038
1659440881.116862,34.038
1659440881.323987,33.908
1659440881.42755,33.916
1659440881.531113,33.906
1659440881.634676,33.906
1659440881.841801,34.009
1659440881.945364,34.016
1659440882.048927,33.946
1659440882.256052,33.946
1659440882.359615,33.909
1659440882.463178,33.909
1659440882.567766,33.932
1659440882.773866,33.94
1659440882.877429,33.984
1659440882.980991,33.984
1659440883.188117,33.965
1659440883.29168,33.965
1659440883.395242,33.991
1659440883.49983,33.991
1659440883.633642,34.0
1659440883.767453,34.007
1659440883.966376,33.938
1659440884.068913,33.938
1659440884.172476,33.938
1659440884.383703,33.938
1659440884.48624,33.852
1659440884.590828,33.859
1659440884.695416,33.887
1659440884.901517,33.887
1659440885.00508,33.908
1659440885.108642,33.908
1659440885.316793,33.992
1659440885.41933,33.992
1659440885.522893,33.941
1659440885.628507,33.941
1659440885.835632,33.889
1659440885.93817,33.889
1659440886.041732,33.994
1659440886.249883,34.001
1659440886.352421,34.02
1659440886.455983,34.012
1659440886.560571,33.976
1659440886.767697,33.983
1659440886.870234,33.927
1659440886.973797,33.927
1659440887.180923,33.995
1659440887.284486,33.995
1659440887.388048,33.999
1659440887.493662,33.999
1659440887.698736,33.953
1659440887.802299,33.953
1659440887.906887,33.981
1659440888.112988,33.981
1659440888.21655,33.957
1659440888.320113,33.965
1659440888.424701,33.997
1659440888.630801,33.997
1659440888.734364,33.909
1659440888.837927,33.909
1659440888.979429,34.016
1659440889.186554,34.016
1659440889.289091,33.995
1659440889.394705,33.995
1659440889.497242,33.981
1659440889.705393,33.981
1659440889.80793,33.962
1659440889.911493,33.962
1659440890.019158,33.976
1659440890.223207,33.984
1659440890.325744,34.007
1659440890.429307,34.007
1659440890.637458,33.991
1659440890.739995,33.991
1659440890.843558,34.091
1659440890.950197,34.091
1659440891.155272,33.947
1659440891.257809,33.954
1659440891.361372,34.005
1659440891.568497,34.005
1659440891.67206,33.98
1659440891.775623,33.98
1659440891.883287,34.042
1659440892.086311,34.042
1659440892.189874,34.017
1659440892.293437,34.017
1659440892.500562,33.917
1659440892.604125,33.924
1659440892.707688,34.015
1659440892.814327,34.015
1659440893.018376,33.973
1659440893.122964,33.973
1659440893.226527,33.996
1659440893.434678,33.996
1659440893.537215,34.017
1659440893.640778,34.017
1659440893.745366,33.989
1659440893.951466,33.989
1659440894.055029,33.999
1659440894.195505,33.999
1659440894.298043,33.971
1659440894.504143,33.978
1659440894.610782,33.999
1659440894.713319,33.999
1659440894.816882,34.055
1659440895.024007,34.055
1659440895.128595,34.013
1659440895.231133,34.013
1659440895.438258,33.945
1659440895.541821,33.945
1659440895.646409,34.038
1659440895.748947,34.038
1659440895.956072,34.071
1659440896.059635,34.071
1659440896.163198,34.027
1659440896.273938,34.034
1659440896.473886,34.069
1659440896.577449,34.069
1659440896.682037,34.009
1659440896.888137,34.009
1659440896.9917,34.088
1659440897.095263,34.088
1659440897.203952,34.009
1659440897.406976,34.009
1659440897.509514,34.02
1659440897.614102,34.02
1659440897.820202,34.044
1659440897.92479,34.044
1659440898.027327,34.048
1659440898.234453,34.048
1659440898.338016,34.069
1659440898.441578,34.076
1659440898.546166,34.042
1659440898.752267,34.056
1659440898.855829,34.28
1659440898.959392,34.273
1659440899.166518,34.292
1659440899.270081,34.292
1659440899.417734,34.379
1659440899.520272,34.379
1659440899.623834,34.352
1659440899.734575,34.352
1659440899.934523,34.257
1659440900.038085,34.257
1659440900.141648,34.292
1659440900.348774,34.292
1659440900.453362,34.321
1659440900.555899,34.321
1659440900.66664,34.305
1659440900.866588,34.305
1659440900.97015,34.262
1659440901.073713,34.262
1659440901.280838,34.352
1659440901.385427,34.352
1659440901.490015,34.349
1659440901.69509,34.349
1659440901.798652,34.299
1659440901.90324,34.299
1659440902.005778,34.197
1659440902.212903,34.204
1659440902.317492,34.267
1659440902.421054,34.267
1659440902.530769,34.223
1659440902.731743,34.223
1659440902.83428,34.232
1659440902.937843,34.232
1659440903.145994,34.216
1659440903.249556,34.216
1659440903.353119,34.288
1659440903.46386,34.295
1659440903.663807,34.228
1659440903.76737,34.228
1659440903.869908,34.283
1659440904.077033,34.283
1659440904.180596,34.265
1659440904.284159,34.265
1659440904.39695,34.302
1659440904.594847,34.302
1659440904.705587,34.147
1659440904.80915,34.147
1659440905.017301,34.293
1659440905.119838,34.3
1659440905.223401,34.272
1659440905.326964,34.272
1659440905.535115,34.267
1659440905.637652,34.267
1659440905.747367,34.196
1659440905.953467,34.196
1659440906.05703,34.247
1659440906.160593,34.247
1659440906.265181,34.288
1659440906.471281,34.288
1659440906.574844,34.17
1659440906.679432,34.171
1659440906.791198,34.245
1659440906.996273,34.245
1659440907.097785,34.291
1659440907.201347,34.291
1659440907.418726,34.277
1659440907.522289,34.277
1659440907.625852,34.249
1659440907.73044,34.256
1659440907.93654,34.238
1659440908.041128,34.238
1659440908.143666,34.287
1659440908.254406,34.287
1659440908.454354,34.252
1659440908.559968,34.252
1659440908.661479,34.203
1659440908.868605,34.203
1659440908.972168,34.243
1659440909.075731,34.243
1659440909.186471,34.264
1659440909.386419,34.264
1659440909.491007,34.245
1659440909.593544,34.245
1659440909.80067,34.234
1659440909.96473,34.234
1659440910.074445,34.252
1659440910.176982,34.259
1659440910.280545,34.264
1659440910.386158,34.264
1659440910.592258,34.206
1659440910.694796,34.206
1659440910.798359,34.306
1659440911.00651,34.306
1659440911.109047,34.359
1659440911.21261,34.359
1659440911.318223,34.229
1659440911.524323,34.229
1659440911.626861,34.204
