LocalTimestamp,TH
1659522162.922887,32.919
1659522163.129746,32.926
1659522163.233175,32.94
1659522163.336604,32.94
1659522163.440033,33.029
1659522163.646892,33.029
1659522163.750321,33.107
1659522163.85375,33.114
1659522164.00531,33.142
1659522164.107715,33.142
1659522164.314573,33.135
1659522164.418002,33.135
1659522164.521431,33.107
1659522164.729314,33.114
1659522164.832743,33.182
1659522164.937196,33.182
1659522165.040625,33.154
1659522165.249532,33.154
1659522165.353985,33.192
1659522165.45639,33.192
1659522165.562891,33.224
1659522165.767702,33.232
1659522165.870107,33.183
1659522165.97456,33.183
1659522166.180394,33.162
1659522166.284847,33.162
1659522166.387253,33.18
1659522166.594111,33.188
1659522166.69754,33.166
1659522166.801993,33.166
1659522166.905422,33.216
1659522167.111257,33.216
1659522167.214686,33.321
1659522167.318115,33.321
1659522167.524974,33.216
1659522167.628403,33.223
1659522167.741048,33.3
1659522167.844477,33.3
1659522168.050312,33.258
1659522168.153741,33.258
1659522168.25717,33.228
1659522168.362648,33.235
1659522168.567458,33.324
1659522168.670887,33.324
1659522168.774316,33.308
1659522168.981174,33.308
1659522169.084604,33.235
1659522169.253572,33.235
1659522169.388747,33.277
1659522169.491152,33.277
1659522169.594581,33.301
1659522169.699034,33.308
1659522169.904869,33.254
1659522170.008298,33.254
1659522170.112751,33.301
1659522170.318585,33.301
1659522170.422014,33.264
1659522170.525444,33.271
1659522170.628873,33.322
1659522170.835731,33.322
1659522170.93916,33.308
1659522171.043613,33.308
1659522171.249448,33.299
1659522171.352877,33.299
1659522171.45733,33.297
1659522171.560759,33.304
1659522171.766594,33.295
1659522171.870023,33.295
1659522171.974476,33.346
1659522172.18031,33.346
1659522172.28374,33.274
1659522172.387169,33.274
1659522172.490598,33.227
1659522172.697456,33.234
1659522172.800885,33.337
1659522172.904315,33.337
1659522173.111173,33.29
1659522173.214602,33.29
1659522173.318031,33.293
1659522173.422485,33.293
1659522173.628319,33.302
1659522173.731748,33.302
1659522173.835177,33.281
1659522174.042036,33.281
1659522174.152633,33.197
1659522174.256062,33.204
1659522174.358467,33.34
1659522174.491594,33.34
1659522174.697428,33.256
1659522174.800858,33.256
1659522174.904287,33.279
1659522175.016932,33.279
1659522175.214574,33.225
1659522175.318003,33.233
1659522175.476731,33.237
1659522175.581185,33.237
1659522175.684614,33.308
1659522175.891472,33.307
1659522175.994901,33.256
1659522176.09833,33.256
1659522176.312357,33.279
1659522176.414762,33.287
1659522176.519215,33.387
1659522176.621621,33.387
1659522176.829503,33.296
1659522176.932932,33.296
1659522177.035337,33.362
1659522177.144911,33.369
1659522177.346649,33.36
1659522177.449054,33.36
1659522177.552483,33.35
1659522177.759341,33.35
1659522177.862771,33.325
1659522177.9662,33.325
1659522178.075773,33.301
1659522178.277511,33.301
1659522178.379916,33.353
1659522178.483346,33.36
1659522178.690204,33.351
1659522178.794657,33.351
1659522178.897062,33.269
1659522179.009708,33.269
1659522179.20735,33.297
1659522179.311803,33.297
1659522179.414208,33.222
1659522179.621067,33.222
1659522179.72552,33.26
1659522179.827925,33.26
1659522180.034783,33.238
1659522180.138212,33.238
1659522180.241642,33.227
1659522180.345071,33.234
1659522180.551929,33.288
1659522180.655358,33.288
1659522180.760836,33.271
1659522180.965646,33.271
1659522181.069075,33.251
1659522181.172504,33.251
1659522181.275934,33.197
1659522181.482792,33.197
1659522181.586221,33.155
1659522181.690674,33.155
1659522181.896508,33.248
1659522181.999938,33.248
1659522182.103367,33.225
1659522182.20782,33.225
1659522182.413654,33.19
1659522182.517083,33.19
1659522182.620513,33.227
1659522182.827371,33.227
1659522182.9308,33.131
