LocalTimestamp,TH
1659434667.445732,31.23
1659434667.549273,31.588
1659434667.652813,31.588
1659434667.758404,31.581
1659434667.964461,31.581
1659434668.066976,31.607
1659434668.171542,31.615
1659434668.377598,31.612
1659434668.481139,31.612
1659434668.585705,31.703
1659434668.689245,31.703
1659434668.895301,31.848
1659434668.998842,31.848
1659434669.103408,31.722
1659434669.309464,31.729
1659434669.413005,31.822
1659434669.518596,31.815
1659434669.620086,31.741
1659434669.827167,31.748
1659434669.930708,31.855
1659434670.034249,31.855
1659434670.24133,31.858
1659434670.344871,31.858
1659434670.452512,31.877
1659434670.554002,31.877
1659434670.761084,31.81
1659434670.864624,31.81
1659434670.973291,31.851
1659434671.179347,31.851
1659434671.283913,31.846
1659434671.386428,31.846
1659434671.490994,31.919
1659434671.698075,31.92
1659434671.802641,31.946
1659434671.905157,31.953
1659434672.014848,31.844
1659434672.217829,31.844
1659434672.321369,31.806
1659434672.423885,31.806
1659434672.631992,31.965
1659434672.734507,31.965
1659434672.838048,31.806
1659434672.942614,31.806
1659434673.14867,31.92
1659434673.25221,31.92
1659434673.355751,31.83
1659434673.563858,31.83
1659434673.666373,31.896
1659434673.769914,31.896
1659434673.87653,31.894
1659434674.080536,31.894
1659434674.185102,31.868
1659434674.287617,31.868
1659434674.495723,31.903
1659434674.598239,31.911
1659434674.70178,31.899
1659434674.80737,31.899
1659434675.012402,31.877
1659434675.115942,31.877
1659434675.219483,31.932
1659434675.428615,31.932
1659434675.530105,31.92
1659434675.633646,31.92
1659434675.738211,31.885
1659434675.944268,31.885
1659434676.047808,32.005
1659434676.151349,32.006
1659434676.359455,31.956
1659434676.461971,31.956
1659434676.565511,31.942
1659434676.671103,31.949
1659434676.877159,31.982
1659434676.980699,31.982
1659434677.08424,31.942
1659434677.292346,31.942
1659434677.404088,31.989
1659434677.507629,31.989
1659434677.610144,31.92
1659434677.817226,31.92
1659434677.920766,31.911
1659434678.025332,31.911
1659434678.231388,32.02
1659434678.336979,32.02
1659434678.444621,31.982
1659434678.547136,31.982
1659434678.755243,31.989
1659434678.857758,31.989
1659434678.973601,31.909
1659434679.076116,31.916
1659434679.283197,31.97
1659434679.387763,31.97
1659434679.490279,31.963
1659434679.598945,31.963
1659434679.800901,31.959
1659434679.904441,31.959
1659434680.009007,31.947
1659434680.217114,31.947
1659434680.320654,32.068
1659434680.42317,32.068
1659434680.531836,31.928
1659434680.733792,31.928
1659434680.837332,31.985
1659434680.941898,31.985
1659434681.155131,31.994
1659434681.258671,31.994
1659434681.362212,31.966
1659434681.465753,31.966
