LocalTimestamp,TH
1659520478.8942,27.766
1659520479.101059,27.541
1659520479.204488,29.267
1659520479.307917,29.131
1659520479.514775,29.51
1659520479.618205,29.43
1659520479.726754,29.653
1659520479.835303,29.617
1659520480.041138,29.739
1659520480.145591,29.724
1659520480.247996,29.901
1659520480.361666,29.886
1659520480.5675,29.978
1659520480.671953,29.978
1659520480.774358,29.998
1659520480.88598,30.091
1659520481.089766,29.704
1659520481.193195,29.654
1659520481.296624,29.852
1659520481.510651,29.824
1659520481.61408,30.041
1659520481.718534,29.998
1659520481.820939,30.155
1659520482.027797,30.133
1659520482.131226,30.012
1659520482.234655,30.005
1659520482.441514,30.167
1659520482.544943,30.152
1659520482.648372,30.046
1659520482.751801,30.039
1659520482.95866,30.111
1659520483.062089,30.097
1659520483.166542,30.126
1659520483.3734,30.119
1659520483.475806,30.133
1659520483.592547,30.133
1659520483.695976,30.092
1659520483.902835,30.1
1659520484.006264,30.061
1659520484.109693,30.061
1659520484.214146,30.068
1659520484.419981,30.061
1659520484.52341,30.068
1659520484.626839,30.061
1659520484.833697,30.085
1659520484.937127,30.085
1659520485.040556,30.148
1659520485.143985,30.148
1659520485.350843,30.117
1659520485.454273,30.117
1659520485.557702,30.054
1659520485.765584,30.047
1659520485.867989,30.107
1659520485.971418,30.114
1659520486.075871,30.143
1659520486.29297,30.136
1659520486.396399,30.102
1659520486.499829,30.109
1659520486.609402,30.112
1659520486.818309,30.112
1659520486.921738,30.194
1659520487.025167,30.194
1659520487.232025,30.174
1659520487.335454,30.174
1659520487.438884,30.133
1659520487.543337,30.126
1659520487.749171,30.223
1659520487.8526,30.223
1659520487.95603,30.182
1659520488.162888,30.175
1659520488.266317,30.112
1659520488.37077,30.112
1659520488.473176,30.182
1659520488.680034,30.182
1659520488.777831,30.121
1659520488.875628,30.114
1659520489.089654,30.095
1659520489.194108,30.095
1659520489.296513,30.134
1659520489.400966,30.134
1659520489.608848,30.102
1659520489.710229,30.102
1659520489.813658,30.136
1659520490.021541,30.129
1659520490.12497,30.119
1659520490.227375,30.119
1659520490.334901,30.088
1659520490.539711,30.088
1659520490.641092,30.081
1659520490.744521,30.081
1659520490.951379,30.064
1659520491.055833,30.057
1659520491.158238,30.163
1659520491.267811,30.163
1659520491.469549,30.119
