LocalTimestamp,TH
1659520055.228848,33.043
1659520055.433658,28.722
1659520055.537087,28.986
1659520055.640516,28.415
1659520055.848398,28.535
1659520055.950804,28.442
1659520056.054233,28.499
1659520056.158686,28.495
1659520056.36452,28.523
1659520056.46795,28.493
1659520056.571379,28.514
1659520056.778237,28.485
1659520056.881666,28.499
1659520056.985096,28.565
1659520057.088525,28.579
1659520057.295383,28.527
1659520057.398812,28.541
1659520057.502241,28.47
1659520057.7091,28.484
1659520057.812529,28.537
1659520057.915958,28.544
1659520058.022459,28.466
1659520058.22727,28.48
1659520058.329675,28.501
1659520058.482258,28.516
1659520058.584663,28.54
1659520058.689117,28.554
1659520058.894951,28.524
1659520058.99838,28.531
1659520059.101809,28.485
1659520059.308668,28.499
1659520059.412097,28.618
1659520059.515526,28.625
1659520059.619979,28.53
1659520059.825814,28.544
1659520059.929243,28.544
1659520060.032672,28.551
1659520060.23953,28.59
1659520060.342959,28.604
1659520060.446388,28.702
1659520060.550842,28.709
1659520060.7577,28.598
1659520060.860105,28.606
1659520060.963534,28.627
1659520061.170393,28.641
1659520061.273822,28.683
1659520061.377251,28.69
1659520061.482728,28.729
1659520061.687539,28.743
1659520061.790968,28.691
1659520061.894397,28.699
1659520062.102279,28.799
1659520062.204684,28.806
1659520062.308114,28.757
1659520062.412567,28.771
1659520062.618401,28.795
1659520062.72183,28.802
1659520062.825259,28.792
1659520063.034166,28.799
1659520063.135547,28.806
1659520063.238976,28.82
1659520063.347526,28.774
1659520063.550288,28.781
1659520063.653717,28.815
1659520063.805277,28.822
1659520063.908706,28.834
1659520064.014183,28.848
1659520064.218993,28.899
1659520064.322423,28.906
1659520064.425852,28.794
1659520064.63271,28.801
1659520064.736139,28.891
1659520064.839568,28.898
1659520064.944021,28.857
1659520065.149856,28.864
1659520065.253285,28.881
1659520065.356714,28.895
1659520065.564597,29.007
1659520065.667002,29.014
1659520065.770431,28.965
1659520065.874884,28.972
1659520066.080718,28.916
1659520066.184148,28.923
1659520066.287577,29.025
1659520066.494435,29.032
1659520066.598888,29.052
1659520066.701293,29.059
1659520066.807795,29.012
1659520067.012605,29.019
1659520067.11501,29.031
1659520067.218439,29.039
1659520067.426322,29.058
1659520067.529751,29.065
1659520067.632156,29.06
1659520067.738657,29.067
1659520067.942444,29.159
1659520068.045873,29.167
1659520068.149302,29.008
1659520068.357184,29.015
1659520068.460613,29.04
1659520068.563019,29.047
1659520068.671568,29.066
1659520068.87433,29.073
1659520068.977759,29.097
1659520069.081188,29.104
1659520069.294191,29.097
1659520069.396596,29.104
1659520069.500026,29.102
1659520069.605503,29.109
1659520069.810313,29.111
1659520069.913742,29.118
1659520070.017171,29.137
1659520070.22403,29.145
1659520070.327459,29.225
1659520070.430888,29.232
1659520070.534317,29.203
1659520070.746296,29.21
1659520070.850749,29.047
1659520070.953154,29.047
1659520071.160012,29.117
1659520071.267538,29.124
1659520071.370967,29.265
1659520071.474396,29.272
1659520071.681255,29.141
1659520071.785708,29.148
1659520071.888113,29.257
1659520072.004855,29.264
1659520072.210689,29.252
1659520072.314118,29.259
1659520072.419595,29.247
1659520072.624406,29.254
1659520072.727835,29.288
1659520072.831264,29.288
1659520072.935717,29.324
1659520073.141551,29.331
1659520073.244981,29.198
1659520073.349434,29.205
1659520073.55834,29.324
1659520073.66177,29.331
1659520073.764175,29.278
1659520073.867604,29.285
1659520074.074462,29.418
1659520074.249575,29.418
1659520074.35198,29.272
1659520074.456433,29.279
1659520074.558838,29.335
1659520074.66534,29.342
1659520074.871174,29.413
1659520074.975627,29.42
1659520075.079057,29.298
1659520075.284891,29.298
1659520075.38832,29.386
1659520075.509158,29.393
1659520075.629996,29.466
1659520075.727281,29.473
1659520075.933115,29.375
1659520076.036544,29.382
1659520076.140998,29.339
1659520076.347856,29.339
1659520076.450261,29.336
1659520076.55369,29.343
1659520076.658144,29.394
1659520076.863978,29.401
1659520076.967407,29.411
1659520077.070836,29.418
1659520077.278718,29.352
1659520077.381124,29.352
1659520077.484553,29.464
1659520077.589006,29.471
1659520077.795864,29.415
1659520077.954592,29.415
1659520078.056998,29.473
1659520078.163499,29.481
1659520078.266928,29.483
1659520078.47481,29.49
1659520078.578239,29.526
1659520078.680645,29.534
1659520078.787146,29.546
