LocalTimestamp,TH
1659515140.020371,32.0
1659515140.226441,31.936
1659515140.329988,32.452
1659515140.434561,32.402
1659515140.537083,33.064
1659515140.744178,33.035
1659515140.847726,33.192
1659515140.952298,33.184
1659515141.158368,33.179
1659515141.262941,33.179
1659515141.365463,33.116
1659515141.46901,33.116
1659515141.676105,33.207
1659515141.781703,33.2
1659515141.8832,33.252
1659515142.090295,33.266
1659515142.193843,33.28
1659515142.29739,33.266
1659515142.400938,33.277
1659515142.580352,33.27
1659515142.682874,33.277
1659515142.794623,33.27
1659515142.994541,33.242
1659515143.101165,33.242
1659515143.203687,33.344
1659515143.410782,33.337
1659515143.515354,33.407
1659515143.617877,33.407
1659515143.723475,33.489
1659515143.928519,33.482
1659515144.032067,33.376
1659515144.135614,33.376
1659515144.342709,33.514
1659515144.447282,33.507
1659515144.549804,33.467
1659515144.655402,33.467
1659515144.862497,33.439
1659515144.963994,33.439
1659515145.067541,33.495
1659515145.275661,33.495
1659515145.379209,33.411
1659515145.481731,33.411
1659515145.58938,33.505
1659515145.794424,33.497
1659515145.895921,33.432
1659515145.999469,33.432
1659515146.206563,33.548
1659515146.311136,33.548
1659515146.413658,33.611
1659515146.522332,33.604
1659515146.725326,33.562
1659515146.827848,33.562
1659515146.931396,33.525
1659515147.139516,33.525
1659515147.243063,33.586
1659515147.345586,33.586
1659515147.453234,33.562
1659515147.656228,33.562
1659515147.757725,33.558
1659515147.859222,33.558
1659515148.075544,33.497
1659515148.179092,33.497
1659515148.283664,33.522
1659515148.386187,33.522
1659515148.60866,33.607
1659515148.713233,33.599
1659515148.815755,33.578
1659515148.922378,33.578
1659515149.128448,33.567
1659515149.231995,33.567
1659515149.336568,33.676
1659515149.542638,33.676
1659515149.646185,33.588
1659515149.749732,33.588
1659515149.85328,33.569
1659515150.060375,33.569
1659515150.164948,33.555
1659515150.26952,33.555
1659515150.474565,33.641
1659515150.578112,33.634
1659515150.68166,33.59
1659515150.785207,33.59
1659515150.992302,33.604
1659515151.096875,33.604
1659515151.201447,33.618
1659515151.406492,33.618
1659515151.51004,33.641
1659515151.613587,33.641
1659515151.717134,33.667
1659515151.924229,33.667
1659515152.027777,33.557
1659515152.133375,33.557
1659515152.338419,33.648
1659515152.441967,33.648
1659515152.547565,33.59
1659515152.649062,33.59
1659515152.856157,33.601
1659515152.973545,33.601
1659515153.090933,33.632
1659515153.223186,33.624
1659515153.325709,33.582
1659515153.532804,33.582
1659515153.636351,33.61
1659515153.741949,33.61
1659515153.843446,33.608
1659515154.050541,33.608
1659515154.154088,33.549
1659515154.259686,33.549
1659515154.466781,33.669
1659515154.570329,33.669
1659515154.673876,33.643
1659515154.78255,33.635
1659515154.99067,33.68
1659515155.094217,33.68
1659515155.19674,33.647
1659515155.307464,33.647
1659515155.508407,33.673
1659515155.611955,33.673
1659515155.714477,33.675
1659515155.921572,33.668
1659515156.025119,33.677
1659515156.128667,33.677
1659515156.236315,33.631
