LocalTimestamp,TH
1659433500.331305,31.361
1659433500.413317,31.42
1659433500.49533,31.42
1659433500.69626,31.415
1659433500.799801,31.415
1659433500.903342,31.487
1659433501.110423,31.487
1659433501.213964,31.384
1659433501.318529,31.392
1659433501.421045,31.513
1659433501.628126,31.513
1659433501.732692,31.418
1659433501.836233,31.418
1659433502.042289,31.489
1659433502.145829,31.489
1659433502.24937,31.532
1659433502.352911,31.532
1659433502.559992,31.468
1659433502.663533,31.468
1659433502.768099,31.368
1659433502.974155,31.368
1659433503.077695,31.42
1659433503.181236,31.42
1659433503.284777,31.401
1659433503.491858,31.401
1659433503.595399,31.451
1659433503.699965,31.451
1659433503.906021,31.351
1659433504.009562,31.351
1659433504.113102,31.404
1659433504.217668,31.411
1659433504.417573,31.375
1659433504.521114,31.375
1659433504.624655,31.423
1659433504.764076,31.423
1659433504.970132,31.408
1659433505.073672,31.408
1659433505.178238,31.473
1659433505.281779,31.473
1659433505.489885,31.489
1659433505.593426,31.489
1659433505.697992,31.42
1659433505.904048,31.42
1659433506.007589,31.442
1659433506.111129,31.442
1659433506.21672,31.437
1659433506.421751,31.444
1659433506.525292,31.43
1659433506.630883,31.423
1659433506.835914,31.404
1659433506.939455,31.411
1659433507.04402,31.523
1659433507.147561,31.523
1659433507.353617,31.508
1659433507.458183,31.508
1659433507.560699,31.396
1659433507.76778,31.396
1659433507.872346,31.456
1659433507.974861,31.456
1659433508.078402,31.442
1659433508.285483,31.442
1659433508.391074,31.518
1659433508.492564,31.518
1659433508.699646,31.489
1659433508.803186,31.489
1659433508.907752,31.475
1659433509.053324,31.475
1659433509.15789,31.442
1659433509.274758,31.442
1659433509.474663,31.449
1659433509.577178,31.449
1659433509.680719,31.463
1659433509.8878,31.463
1659433510.013895,31.399
1659433510.11641,31.399
1659433510.219951,31.439
1659433510.428057,31.447
1659433510.530573,31.504
1659433510.634113,31.504
1659433510.739704,31.475
1659433510.944735,31.475
1659433511.048276,31.473
1659433511.152842,31.473
1659433511.30559,31.439
1659433511.422458,31.439
1659433511.628514,31.449
1659433511.732054,31.449
1659433511.835595,31.468
1659433511.943236,31.468
1659433512.150318,31.573
1659433512.253858,31.573
1659433512.358424,31.47
1659433512.56448,31.47
1659433512.668021,31.404
1659433512.771562,31.404
1659433512.875102,31.501
1659433513.082184,31.501
1659433513.185724,31.423
1659433513.29029,31.423
1659433513.497371,31.509
1659433513.601937,31.508
1659433513.706503,31.44
1659433513.807993,31.44
1659433514.015075,31.511
1659433514.118615,31.511
1659433514.222156,31.53
1659433514.333898,31.53
1659433514.533803,31.511
1659433514.638369,31.511
1659433514.739859,31.423
1659433514.946941,31.423
1659433515.051507,31.523
1659433515.154022,31.523
1659433515.361103,31.47
1659433515.464644,31.478
1659433515.568185,31.461
1659433515.671725,31.454
1659433515.878807,31.44
1659433516.023354,31.44
1659433516.125869,31.509
1659433516.238636,31.516
1659433516.342177,31.53
1659433516.549258,31.53
1659433516.652799,31.475
1659433516.756339,31.475
1659433516.860905,31.568
1659433517.066961,31.568
1659433517.170502,31.525
1659433517.274043,31.525
1659433517.482149,31.537
1659433517.58569,31.537
1659433517.688205,31.556
1659433517.792771,31.556
1659433518.000878,31.471
1659433518.102368,31.471
1659433518.205909,31.594
1659433518.414015,31.594
1659433518.517556,31.499
1659433518.620071,31.499
1659433518.726687,31.461
1659433518.930693,31.461
1659433519.034234,31.502
1659433519.137774,31.502
1659433519.345881,31.559
1659433519.449422,31.559
1659433519.551937,31.528
1659433519.657528,31.535
1659433519.862559,31.533
1659433519.9661,31.533
1659433520.069641,31.466
1659433520.276722,31.466
1659433520.380263,31.537
1659433520.486879,31.537
1659433520.613998,31.483
1659433520.741117,31.483
1659433520.868236,31.594
1659433521.112223,31.594
1659433521.187572,31.513
1659433521.262921,31.513
1659433521.472053,31.535
1659433521.575593,31.535
1659433521.679134,31.475
1659433521.788826,31.475
1659433521.989756,31.504
1659433522.093297,31.504
1659433522.196837,31.559
1659433522.403919,31.559
1659433522.507459,31.48
1659433522.611,31.48
1659433522.718641,31.502
1659433522.922647,31.509
1659433523.025162,31.514
1659433523.128703,31.514
1659433523.335784,31.514
1659433523.439325,31.514
1659433523.542866,31.48
1659433523.650507,31.48
1659433523.853488,31.53
