LocalTimestamp,TH
1659430439.675956,35.076
1659430439.782522,35.003
1659430439.987456,35.015
1659430440.089923,35.015
1659430440.193414,35.004
1659430440.401422,35.004
1659430440.503889,35.031
1659430440.607381,35.031
1659430440.712922,35.0
1659430440.91888,35.007
1659430441.021347,35.007
1659430441.124839,35.007
1659430441.331822,35.055
1659430441.435313,35.062
1659430441.538805,35.007
1659430441.644346,35.007
1659430441.84928,34.994
1659430441.952771,35.001
1659430442.056263,35.036
1659430442.264271,35.036
1659430442.366738,35.063
1659430442.470229,35.07
1659430442.57577,35.075
1659430442.780704,35.075
1659430442.884196,35.094
1659430442.987687,35.094
1659430443.195695,35.096
1659430443.298162,35.104
1659430443.401654,35.094
1659430443.50617,35.094
1659430443.712128,35.186
1659430443.81562,35.186
1659430443.919112,35.058
1659430444.12712,35.065
1659430444.229586,35.127
1659430444.333078,35.127
1659430444.437594,35.166
1659430444.623059,35.166
1659430444.736798,35.166
1659430444.840289,35.174
1659430445.046248,35.137
1659430445.149739,35.137
1659430445.253231,35.126
1659430445.460214,35.126
1659430445.563706,35.162
1659430445.667197,35.17
1659430445.770689,35.101
1659430445.977672,35.101
1659430446.081164,35.168
1659430446.184655,35.167
1659430446.392663,35.197
1659430446.49513,35.204
1659430446.598622,35.166
1659430446.713384,35.166
1659430446.921392,35.069
1659430447.022835,35.069
1659430447.126326,35.166
1659430447.232892,35.173
1659430447.437826,35.106
1659430447.540293,35.106
1659430447.643784,35.178
1659430447.851792,35.178
1659430447.954259,35.182
1659430448.05775,35.182
1659430448.164316,35.18
1659430448.370275,35.18
1659430448.473766,35.226
1659430448.577258,35.234
1659430448.784241,35.195
1659430448.887733,35.195
1659430448.992249,35.302
1659430449.099839,35.302
1659430449.303748,35.156
1659430449.406215,35.156
1659430449.509707,35.231
1659430449.71669,35.231
1659430449.814033,35.186
1659430449.911377,35.193
1659430450.121434,35.253
1659430450.223901,35.252
1659430450.328417,35.264
1659430450.430884,35.264
1659430450.637867,35.319
1659430450.742384,35.319
1659430450.845875,35.161
1659430451.051834,35.168
1659430451.155325,35.267
1659430451.258817,35.26
1659430451.364358,35.235
1659430451.569292,35.242
1659430451.672783,35.256
1659430451.777299,35.256
1659430451.983258,35.265
1659430452.08675,35.265
1659430452.190241,35.176
1659430452.293733,35.176
1659430452.500716,35.166
1659430452.604208,35.166
1659430452.707699,35.281
1659430452.914682,35.288
1659430453.018174,35.288
1659430453.121665,35.288
1659430453.226182,35.32
1659430453.43214,35.32
1659430453.536656,35.212
1659430453.639123,35.212
1659430453.846107,35.268
1659430453.949598,35.268
1659430454.05309,35.259
1659430454.156581,35.259
1659430454.363564,35.314
1659430454.467056,35.314
1659430454.570548,35.201
1659430454.77958,35.208
1659430454.882047,35.321
1659430454.986563,35.321
1659430455.180226,35.257
1659430455.293964,35.257
1659430455.395406,35.264
1659430455.498898,35.264
1659430455.707931,35.197
1659430455.809373,35.197
1659430455.912864,35.294
1659430456.018405,35.294
1659430456.223339,35.289
1659430456.330929,35.289
1659430456.434421,35.337
1659430456.641404,35.337
1659430456.744896,35.293
1659430456.854535,35.301
1659430456.957002,35.331
1659430457.163985,35.331
1659430457.268502,35.29
1659430457.370969,35.29
1659430457.482657,35.271
1659430457.682468,35.271
1659430457.785959,35.276
1659430457.896624,35.276
1659430458.102582,35.262
1659430458.207099,35.262
1659430458.309566,35.32
1659430458.416131,35.32
1659430458.621065,35.249
1659430458.723532,35.249
1659430458.827024,35.315
1659430459.035031,35.315
1659430459.138523,35.315
1659430459.242014,35.322
1659430459.345506,35.297
1659430459.552489,35.297
1659430459.655981,35.251
1659430459.760497,35.251
1659430459.966455,35.384
1659430460.069947,35.384
1659430460.173439,35.293
1659430460.398866,35.293
1659430460.501333,35.419
1659430460.607898,35.419
1659430460.710365,35.314
1659430460.813857,35.314
1659430461.02084,35.291
1659430461.125356,35.291
1659430461.227823,35.316
1659430461.435831,35.316
1659430461.539323,35.339
1659430461.643839,35.339
1659430461.746306,35.27
1659430461.955338,35.277
1659430462.05883,35.362
1659430462.162322,35.362
1659430462.272986,35.323
1659430462.473821,35.323
1659430462.577313,35.323
1659430462.696174,35.323
1659430462.804789,35.353
1659430463.006649,35.353
1659430463.109116,35.312
1659430463.212608,35.312
1659430463.419591,35.355
1659430463.524107,35.355
1659430463.671659,35.275
1659430463.775151,35.275
1659430463.878643,35.312
1659430464.084601,35.312
1659430464.188092,35.302
1659430464.292609,35.302
1659430464.498567,35.293
1659430464.602059,35.293
1659430464.706575,35.344
1659430464.810067,35.344
1659430465.016025,35.316
1659430465.119517,35.316
1659430465.224033,35.287
1659430465.429992,35.287
1659430465.539631,35.321
1659430465.649271,35.321
1659430465.757886,35.27
1659430465.869575,35.27
1659430466.025324,35.314
1659430466.133939,35.314
1659430466.336824,35.296
1659430466.438266,35.296
1659430466.541758,35.351
1659430466.749766,35.358
1659430466.852232,35.37
1659430466.955724,35.37
1659430467.065364,35.431
1659430467.267223,35.424
1659430467.370715,35.342
1659430467.473182,35.349
1659430467.680165,35.299
1659430467.784681,35.299
1659430467.887148,35.276
1659430468.008059,35.276
1659430468.25193,35.308
1659430468.354398,35.308
1659430468.458914,35.255
1659430468.561381,35.255
1659430468.665897,35.31
1659430468.871855,35.31
1659430468.975347,35.356
1659430469.078839,35.356
1659430469.285822,35.239
1659430469.389313,35.239
1659430469.492805,35.322
1659430469.597321,35.322
1659430469.80328,35.342
1659430469.906771,35.342
1659430470.010263,35.317
1659430470.218271,35.317
1659430470.320738,35.363
1659430470.424229,35.363
1659430470.528745,35.324
1659430470.734704,35.324
1659430470.920169,35.319
1659430471.022636,35.319
1659430471.126127,35.42
1659430471.231668,35.42
1659430471.333111,35.351
1659430471.540094,35.351
1659430471.643585,35.374
1659430471.747077,35.374
1659430471.95406,35.326
1659430472.057552,35.326
1659430472.162068,35.406
