LocalTimestamp,TH
1659434366.197768,32.404
1659434366.301309,32.404
1659434366.405874,32.354
1659434366.611931,32.354
1659434366.715471,32.368
1659434366.820037,32.376
1659434366.925628,32.359
1659434367.131684,32.359
1659434367.29981,32.366
1659434367.40335,32.366
1659434367.505866,32.399
1659434367.668866,32.399
1659434367.772406,32.359
1659434367.874922,32.367
1659434367.986664,32.418
1659434368.19272,32.418
1659434368.296261,32.418
1659434368.400826,32.418
1659434368.606883,32.378
1659434368.710423,32.378
1659434368.813964,32.43
1659434368.917505,32.438
1659434369.127661,32.454
1659434369.231202,32.454
1659434369.335768,32.438
1659434369.541824,32.438
1659434369.645365,32.445
1659434369.74993,32.445
1659434369.852446,32.433
1659434370.059527,32.44
1659434370.163068,32.407
1659434370.267634,32.407
1659434370.47369,32.539
1659434370.57723,32.539
1659434370.680771,32.492
1659434370.784312,32.492
1659434370.991393,32.464
1659434371.094934,32.471
1659434371.1995,32.391
1659434371.405556,32.391
1659434371.509096,32.455
1659434371.612637,32.455
1659434371.716178,32.41
1659434371.923259,32.41
1659434372.027825,32.438
1659434372.131366,32.446
1659434372.277963,32.502
1659434372.382529,32.502
1659434372.569107,32.46
1659434372.671622,32.46
1659434372.784389,32.467
1659434372.990445,32.467
1659434373.093986,32.526
1659434373.198552,32.526
1659434373.404608,32.538
1659434373.509174,32.545
1659434373.611689,32.47
1659434373.716255,32.47
1659434373.922312,32.449
1659434374.026877,32.449
1659434374.130418,32.538
1659434374.336474,32.538
1659434374.448216,32.467
1659434374.594813,32.475
1659434374.698354,32.475
1659434374.800869,32.475
1659434374.909536,32.494
1659434375.111491,32.494
1659434375.216057,32.543
1659434375.318573,32.543
1659434375.527704,32.529
1659434375.63022,32.529
1659434375.73376,32.543
1659434375.841402,32.55
1659434376.048483,32.489
1659434376.150999,32.489
1659434376.254539,32.487
1659434376.461621,32.487
1659434376.565161,32.562
1659434376.669727,32.562
1659434376.773268,32.449
1659434376.979324,32.449
1659434377.082865,32.492
1659434377.186405,32.499
1659434377.393486,32.511
1659434377.497027,32.511
1659434377.601593,32.572
1659434377.793297,32.572
1659434377.895813,32.471
1659434377.999353,32.471
1659434378.102894,32.575
1659434378.309975,32.575
1659434378.413516,32.589
1659434378.517056,32.596
1659434378.724138,32.506
1659434378.827678,32.506
1659434378.931219,32.546
1659434379.03476,32.546
1659434379.241841,32.589
1659434379.345382,32.589
1659434379.448922,32.54
1659434379.656004,32.547
1659434379.759544,32.554
1659434379.86411,32.554
1659434379.966626,32.537
1659434380.173707,32.537
1659434380.278273,32.542
1659434380.381814,32.542
1659434380.58787,32.523
1659434380.69141,32.523
1659434380.794951,32.502
1659434380.898492,32.51
1659434381.105573,32.611
1659434381.209114,32.611
1659434381.312654,32.566
1659434381.483855,32.566
1659434381.655056,32.498
1659434381.777562,32.498
1659434381.900068,32.524
1659434382.008734,32.531
1659434382.117401,32.529
1659434382.228118,32.529
1659434382.431098,32.496
1659434382.534639,32.496
1659434382.63818,32.566
1659434382.845261,32.566
1659434383.015437,32.555
1659434383.117952,32.555
1659434383.222518,32.625
1659434383.326059,32.633
1659434383.432675,32.604
1659434383.638731,32.604
1659434383.744322,32.524
1659434383.845812,32.524
1659434384.052894,32.534
1659434384.156434,32.534
1659434384.261,32.51
1659434384.363516,32.51
1659434384.570597,32.567
1659434384.674138,32.574
1659434384.777678,32.553
1659434384.98476,32.546
1659434385.0883,32.614
1659434385.191841,32.621
1659434385.295382,32.536
1659434385.502463,32.536
1659434385.606004,32.57
1659434385.709544,32.57
1659434385.822311,32.607
1659434386.020166,32.615
1659434386.123707,32.582
1659434386.227247,32.574
1659434386.434329,32.558
1659434386.538895,32.565
1659434386.64141,32.584
1659434386.753152,32.584
1659434386.953057,32.669
1659434387.056598,32.669
1659434387.160139,32.631
1659434387.366195,32.631
1659434387.469735,32.591
1659434387.573276,32.591
1659434387.780357,32.551
1659434387.883898,32.551
1659434387.987439,32.619
1659434388.090979,32.627
1659434388.275507,32.613
1659434388.376998,32.613
1659434388.485664,32.563
1659434388.688645,32.563
1659434388.79116,32.523
1659434388.894701,32.523
1659434389.102808,32.575
1659434389.205323,32.582
1659434389.308864,32.601
1659434389.416505,32.601
1659434389.620511,32.531
1659434389.723026,32.531
1659434389.826567,32.566
1659434390.034673,32.566
1659434390.138214,32.554
1659434390.24073,32.554
1659434390.350421,32.653
1659434390.551352,32.653
1659434390.654892,32.653
1659434390.758433,32.653
1659434390.966539,32.592
1659434391.07008,32.599
1659434391.172596,32.613
1659434391.282287,32.613
1659434391.483217,32.566
1659434391.586758,32.566
1659434391.690299,32.646
1659434391.89738,32.646
1659434392.001946,32.583
1659434392.104461,32.583
1659434392.212103,32.663
1659434392.415083,32.663
1659434392.518624,32.592
1659434392.622165,32.6
1659434392.829246,32.545
1659434392.933812,32.545
1659434393.036327,32.604
1659434393.144994,32.604
1659434393.346949,32.675
1659434393.45049,32.675
1659434393.555056,32.694
1659434393.761112,32.694
1659434393.864653,32.571
1659434393.969218,32.571
1659434394.175275,32.593
1659434394.278815,32.6
1659434394.383381,32.661
1659434394.486922,32.661
1659434394.697079,32.595
