LocalTimestamp,TH
1659513872.351215,31.753
1659513872.455788,31.753
1659513872.661857,31.745
1659513872.765405,31.745
1659513872.868953,31.764
1659513873.076047,31.764
1659513873.18062,31.791
1659513873.283142,31.791
1659513873.387715,31.781
1659513873.593785,31.788
1659513873.697332,31.921
1659513873.812157,31.921
1659513873.91878,31.814
1659513874.121774,31.814
1659513874.226347,31.883
1659513874.329895,31.89
1659513874.536989,31.874
1659513874.640537,31.874
1659513874.744084,31.895
1659513874.851733,31.895
1659513875.055752,31.886
1659513875.155711,31.886
1659513875.25567,31.99
1659513875.391,31.997
1659513875.59707,31.898
1659513875.701642,31.898
1659513875.80519,32.004
1659513875.913863,32.004
1659513876.115832,31.926
1659513876.218354,31.926
1659513876.321902,31.952
1659513876.528997,31.959
1659513876.633569,31.952
1659513876.737117,31.952
1659513876.84579,31.976
1659513877.046734,31.976
1659513877.150281,32.042
1659513877.253829,32.042
1659513877.460924,31.938
1659513877.565497,31.938
1659513877.669044,31.993
1659513877.779768,32.0
1659513877.978661,31.905
1659513878.082209,31.905
1659513878.185756,32.047
1659513878.393876,32.047
1659513878.496399,32.019
1659513878.600971,32.019
1659513878.709645,32.004
1659513878.912639,32.012
1659513879.014136,32.019
1659513879.117683,32.019
1659513879.325804,32.026
1659513879.428326,32.026
1659513879.531873,31.95
1659513879.645673,31.95
1659513879.849692,31.986
1659513879.95324,31.986
1659513880.056787,32.052
1659513880.172637,32.052
1659513880.328471,32.052
1659513880.484305,32.052
1659513880.590928,32.028
1659513880.796998,32.028
1659513880.900545,32.031
1659513881.004093,32.031
1659513881.10764,32.04
1659513881.314735,32.047
1659513881.418283,32.017
1659513881.52183,32.017
1659513881.728925,32.123
1659513881.832473,32.123
1659513881.93602,32.021
1659513882.039567,32.028
1659513882.246663,32.047
1659513882.35021,32.047
1659513882.453758,32.147
1659513882.660852,32.147
1659513882.7644,32.08
1659513882.867947,32.081
1659513882.97252,32.081
1659513883.17859,32.081
1659513883.282137,32.076
1659513883.38671,32.076
1659513883.59278,32.073
1659513883.696327,32.073
1659513883.799875,32.13
1659513883.903422,32.13
1659513884.110517,32.118
1659513884.214065,32.118
1659513884.317612,32.097
1659513884.524707,32.104
1659513884.628254,32.163
1659513884.733852,32.163
1659513884.835349,32.097
1659513885.042444,32.097
1659513885.145992,32.102
1659513885.250564,32.102
1659513885.456634,32.197
1659513885.560182,32.196
1659513885.751898,32.062
1659513885.853395,32.062
1659513885.956943,32.183
1659513886.06049,32.19
1659513886.166088,32.192
1659513886.372158,32.192
1659513886.475705,32.149
1659513886.580278,32.149
1659513886.786348,32.168
1659513886.889895,32.168
1659513886.993443,32.18
1659513887.098015,32.18
1659513887.304085,32.185
1659513887.407633,32.185
1659513887.51118,32.194
1659513887.718275,32.201
1659513887.821822,32.211
1659513887.92537,32.211
1659513888.078128,32.097
