LocalTimestamp,TH
1659431971.408662,35.078
1659431971.51425,34.513
1659431971.615739,34.535
1659431971.822816,34.293
1659431971.927379,34.307
1659431972.029893,34.319
1659431972.138557,34.327
1659431972.341534,34.329
1659431972.445072,34.336
1659431972.547585,34.32
1659431972.754663,34.32
1659431972.859226,34.279
1659431972.96174,34.279
1659431973.071429,34.374
1659431973.272355,34.381
1659431973.376919,34.349
1659431973.479433,34.349
1659431973.68651,34.273
1659431973.791073,34.28
1659431973.893587,34.31
1659431974.005326,34.31
1659431974.204202,34.273
1659431974.308766,34.273
1659431974.411279,34.405
1659431974.619382,34.412
1659431974.721895,34.366
1659431974.825433,34.366
1659431974.933073,34.415
1659431975.136049,34.422
1659431975.239588,34.392
1659431975.355428,34.392
1659431975.465117,34.33
1659431975.663993,34.337
1659431975.767532,34.326
1659431975.874146,34.326
1659431976.081223,34.293
1659431976.185786,34.293
1659431976.29035,34.335
1659431976.410291,34.342
1659431976.617368,34.414
1659431976.719882,34.414
1659431976.82342,34.363
1659431976.930034,34.371
1659431977.134036,34.329
1659431977.237574,34.329
1659431977.341113,34.429
1659431977.549215,34.436
1659431977.651728,34.376
1659431977.755267,34.376
1659431977.860856,34.415
1659431978.065883,34.415
1659431978.169421,34.408
1659431978.27296,34.408
1659431978.481062,34.394
1659431978.5846,34.402
1659431978.687114,34.425
1659431978.792703,34.425
1659431978.998755,34.409
1659431979.101268,34.409
1659431979.204807,34.413
1659431979.411884,34.421
1659431979.536438,34.403
1659431979.660991,34.403
1659431979.759404,34.4
1659431979.861918,34.4
1659431980.068995,34.379
1659431980.172533,34.387
1659431980.277097,34.38
1659431980.483149,34.38
1659431980.64512,34.417
1659431980.747633,34.417
1659431980.851172,34.392
1659431980.954711,34.399
1659431981.059274,34.415
1659431981.265326,34.415
1659431981.368865,34.496
1659431981.472403,34.496
1659431981.679481,34.441
1659431981.783019,34.441
1659431981.925513,34.443
1659431982.028026,34.45
1659431982.131565,34.413
1659431982.254581,34.413
1659431982.454482,34.448
1659431982.55802,34.448
1659431982.660534,34.365
1659431982.867611,34.372
1659431982.972175,34.497
1659431983.076738,34.497
1659431983.281765,34.444
1659431983.385304,34.444
1659431983.490892,34.449
1659431983.592381,34.456
1659431983.799458,34.484
1659431983.902996,34.484
1659431984.006535,34.514
1659431984.133139,34.514
1659431984.259743,34.417
1659431984.458619,34.417
1659431984.561132,34.429
1659431984.664671,34.436
1659431984.871748,34.493
1659431984.975287,34.493
1659431985.078825,34.484
1659431985.184414,34.484
1659431985.390466,34.51
1659431985.49298,34.51
1659431985.596518,34.533
1659431985.834349,34.533
1659431985.940963,34.487
1659431986.044502,34.494
1659431986.14804,34.453
1659431986.252604,34.453
1659431986.458656,34.496
1659431986.619602,34.496
1659431986.722115,34.511
1659431986.824629,34.511
1659431986.928167,34.552
1659431987.135244,34.559
1659431987.238783,34.582
1659431987.342321,34.582
1659431987.44586,34.483
1659431987.657037,34.483
1659431987.760576,34.522
1659431987.864115,34.522
1659431987.974829,34.509
1659431988.176781,34.509
1659431988.279294,34.516
