LocalTimestamp,TH
1659429979.743975,34.407
1659429979.847466,34.415
1659429979.950958,33.279
1659429980.056499,33.278
1659429980.261433,33.906
1659429980.364924,33.907
1659429980.468416,34.75
1659429980.677449,34.757
1659429980.779915,34.778
1659429980.883407,34.778
1659429980.990997,35.059
1659429981.194906,35.059
1659429981.298398,35.071
1659429981.400865,35.078
1659429981.607848,35.016
1659429981.712364,35.016
1659429981.815856,35.204
1659429981.925496,35.204
1659429982.095078,35.064
1659429982.264661,35.064
1659429982.377375,35.14
1659429982.478817,35.148
1659429982.590506,35.189
1659429982.794415,35.189
1659429982.897907,35.201
1659429983.002423,35.201
1659429983.218628,35.228
1659429983.323144,35.228
1659429983.426636,35.134
1659429983.529103,35.134
1659429983.736086,35.18
1659429983.841627,35.187
1659429983.943069,35.189
1659429984.051684,35.189
1659429984.253544,35.118
1659429984.35806,35.119
1659429984.460527,35.275
1659429984.66751,35.275
1659429984.772027,35.254
1659429984.874493,35.254
1659429985.081477,35.291
1659429985.184968,35.298
1659429985.289485,35.222
1659429985.391951,35.222
1659429985.599959,35.151
1659429985.703451,35.151
1659429985.805918,35.284
1659429985.915557,35.284
1659429986.116392,35.179
1659429986.219884,35.179
1659429986.323376,35.264
1659429986.444287,35.271
1659429986.64922,35.17
1659429986.752712,35.17
1659429986.856204,35.239
1659429987.063187,35.239
1659429987.166678,35.242
1659429987.27017,35.242
1659429987.492523,35.237
1659429987.613434,35.244
1659429987.716926,35.286
1659429987.819393,35.286
1659429987.922884,35.324
1659429988.130892,35.324
1659429988.233359,35.281
1659429988.336851,35.281
1659429988.444441,35.265
1659429988.649375,35.265
1659429988.750817,35.288
1659429988.854308,35.295
1659429989.062316,35.286
1659429989.164783,35.286
1659429989.268275,35.19
1659429989.37484,35.19
1659429989.579774,35.307
1659429989.682241,35.307
1659429989.785733,35.316
1659429989.992716,35.316
1659429990.096208,35.234
1659429990.199699,35.241
1659429990.307289,35.306
1659429990.511199,35.306
1659429990.613665,35.291
1659429990.717157,35.291
1659429990.92414,35.308
1659429991.027632,35.308
1659429991.131123,35.28
1659429991.238714,35.28
1659429991.441598,35.324
1659429991.54509,35.331
1659429991.648581,35.281
