LocalTimestamp,EA
1659429748.879861,0.128236
1659429748.94544,0.145151
1659429749.011019,0.137856
1659429749.079672,0.136187
1659429749.146276,0.132562
1659429749.212879,0.121344
1659429749.278458,0.121266
1659429749.345574,0.128871
1659429749.412689,0.139066
1659429749.480318,0.143739
1659429749.546409,0.143868
1659429749.6125,0.125372
1659429749.680128,0.128006
1659429749.747756,0.133932
1659429749.813335,0.133026
1659429749.879426,0.130324
1659429749.945517,0.128729
1659429750.013145,0.127609
1659429750.080261,0.128675
1659429750.147377,0.130778
1659429750.210907,0.129791
1659429750.276998,0.121113
1659429750.343089,0.114437
1659429750.411742,0.115006
1659429750.478858,0.116616
1659429750.545974,0.119186
1659429750.612577,0.121665
1659429750.679181,0.123987
1659429750.746809,0.126142
1659429750.813412,0.128661
1659429750.880016,0.13104
1659429750.946619,0.133264
1659429751.013735,0.135426
1659429751.080851,0.137452
1659429751.146942,0.138899
1659429751.213033,0.139813
1659429751.279124,0.140574
1659429751.345216,0.141465
1659429751.411307,0.141825
1659429751.477398,0.142091
1659429751.544001,0.143117
1659429751.610092,0.144342
1659429751.676184,0.145782
1659429751.743812,0.147886
1659429751.809903,0.149575
1659429751.875994,0.150279
1659429751.942598,0.150677
1659429752.009201,0.151983
1659429752.075805,0.152809
1659429752.144457,0.153584
1659429752.210036,0.154982
1659429752.275615,0.155974
1659429752.342731,0.156562
1659429752.409847,0.157397
1659429752.474401,0.158916
1659429752.541004,0.160432
1659429752.607608,0.161607
1659429752.676261,0.162541
1659429752.742864,0.163553
1659429752.809468,0.164329
1659429752.876071,0.164689
1659429752.943187,0.164795
1659429753.010303,0.164266
1659429753.077931,0.164199
1659429753.144022,0.165487
1659429753.210113,0.16669
1659429753.274668,0.16635
1659429753.341783,0.166694
1659429753.408899,0.167983
1659429753.474478,0.169079
1659429753.540057,0.170248
1659429753.60871,0.171817
1659429753.675313,0.173451
1659429753.741917,0.175008
1659429753.80852,0.17605
1659429753.875124,0.176852
1659429753.941727,0.177566
1659429754.009355,0.178546
1659429754.075447,0.179644
1659429754.141538,0.180489
1659429754.208141,0.181184
1659429754.274745,0.182255
1659429754.341348,0.183404
1659429754.406927,0.18394
1659429754.472506,0.184326
1659429754.540134,0.18475
1659429754.606737,0.184857
1659429754.673341,0.184946
1659429754.737895,0.185486
1659429754.804499,0.186244
1659429754.871102,0.186897
1659429754.93873,0.187587
1659429755.005334,0.189117
1659429755.071937,0.19049
1659429755.138028,0.191477
1659429755.20412,0.192357
1659429755.271748,0.193272
1659429755.337839,0.194509
1659429755.40393,0.195713
1659429755.471558,0.196844
1659429755.538162,0.197857
1659429755.604765,0.198781
1659429755.669319,0.199722
1659429755.734898,0.200707
1659429755.800477,0.201394
1659429755.86913,0.201658
1659429755.936246,0.202262
1659429756.003361,0.202997
