LocalTimestamp,EA
1659522162.916743,0.970943
1659522162.985354,0.870406
1659522163.051918,0.89378
1659522163.118481,0.888864
1659522163.182996,0.874818
1659522163.24956,0.872252
1659522163.316123,0.871492
1659522163.384734,0.872498
1659522163.450786,0.881826
1659522163.516837,0.891898
1659522163.5834,0.88909
1659522163.650988,0.893066
1659522163.718575,0.899589
1659522163.784114,0.906148
1659522163.850678,0.915106
1659522163.917241,0.916546
1659522163.983804,0.916966
1659522164.051392,0.918623
1659522164.117443,0.919802
1659522164.183494,0.92223
1659522164.24801,0.925956
1659522164.314061,0.928291
1659522164.380112,0.930579
1659522164.445652,0.932597
1659522164.511191,0.936188
1659522164.578778,0.941452
1659522164.645854,0.946455
1659522164.712929,0.950349
1659522164.779492,0.951254
1659522164.846056,0.951093
1659522164.912619,0.950219
1659522164.979182,0.949928
1659522165.046257,0.949445
1659522165.113333,0.950963
1659522165.177848,0.953167
1659522165.244411,0.955741
1659522165.310975,0.955774
1659522165.376514,0.951804
1659522165.442053,0.947161
1659522165.509641,0.947578
1659522165.576204,0.949412
1659522165.642767,0.952453
1659522165.709331,0.955284
1659522165.775894,0.958198
1659522165.842457,0.960634
1659522165.910045,0.961493
1659522165.97712,0.962288
1659522166.044195,0.962419
1659522166.110759,0.960074
1659522166.177834,0.960634
1659522166.24491,0.964379
1659522166.311473,0.966245
1659522166.378036,0.963051
1659522166.445624,0.953265
1659522166.512187,0.94967
1659522166.57875,0.955383
1659522166.644289,0.960205
1659522166.709829,0.961823
1659522166.775368,0.963116
1659522166.842955,0.965678
1659522166.910543,0.969899
1659522166.97813,0.973072
1659522167.044693,0.975073
1659522167.111257,0.97253
1659522167.17782,0.971078
1659522167.244895,0.972836
1659522167.311971,0.976539
1659522167.378534,0.978692
1659522167.444586,0.979653
1659522167.510637,0.979996
1659522167.576176,0.979928
1659522167.641715,0.980373
1659522167.707255,0.980787
1659522167.774842,0.981131
1659522167.840893,0.980924
1659522167.906945,0.980649
1659522167.973508,0.981062
1659522168.040071,0.97955
1659522168.106635,0.974361
1659522168.17371,0.96879
1659522168.240785,0.962651
1659522168.307349,0.961923
1659522168.3734,0.965212
1659522168.439451,0.968588
1659522168.506015,0.970774
1659522168.572578,0.973276
1659522168.639141,0.975654
1659522168.706729,0.979275
1659522168.773292,0.98417
1659522168.839855,0.986567
1659522168.906419,0.987263
1659522168.972982,0.987576
1659522169.038521,0.988485
1659522169.106109,0.989184
