LocalTimestamp,EA
1659521765.276628,0.890506
1659521765.343191,1.003565
1659521765.409243,1.08206
1659521765.475294,1.147713
1659521765.542881,1.195156
1659521765.608933,1.20137
1659521765.674984,1.195004
1659521765.742059,1.179575
1659521765.809135,1.16454
1659521765.874674,1.1613
1659521765.940725,1.161637
1659521766.006777,1.163184
1659521766.074364,1.164397
1659521766.141439,1.168336
1659521766.208515,1.164978
1659521766.27303,1.163669
1659521766.339593,1.164154
1659521766.406157,1.152872
1659521766.474768,1.148986
1659521766.541843,1.145082
1659521766.608919,1.141901
1659521766.675482,1.140828
1659521766.742045,1.143628
1659521766.809633,1.147571
1659521766.876196,1.153966
1659521766.94276,1.155778
1659521767.010347,1.153919
1659521767.07691,1.154729
1659521767.143474,1.159567
1659521767.209013,1.162023
1659521767.274552,1.162651
1659521767.340091,1.164638
1659521767.408703,1.17
1659521767.475266,1.187643
1659521767.541829,1.202766
1659521767.608393,1.208588
1659521767.674956,1.210264
1659521767.741519,1.209373
1659521767.808595,1.206919
1659521767.87567,1.20567
1659521767.941209,1.203958
1659521768.008285,1.200493
1659521768.07536,1.199104
1659521768.140899,1.198486
1659521768.206951,1.198077
1659521768.273002,1.197922
1659521768.340589,1.196947
1659521768.407153,1.19577
1659521768.473716,1.195361
1659521768.538231,1.193166
1659521768.604795,1.18926
1659521768.671358,1.190322
1659521768.738433,1.195463
1659521768.805509,1.198949
1659521768.872072,1.200597
1659521768.938123,1.200133
1659521769.004175,1.198743
1659521769.071762,1.196486
1659521769.137813,1.195054
1659521769.203865,1.192658
1659521769.271452,1.189918
1659521769.338015,1.186532
1659521769.404579,1.184071
1659521769.469094,1.181669
1659521769.534633,1.179227
1659521769.600173,1.177489
1659521769.66776,1.175556
1659521769.735347,1.173978
1659521769.802935,1.172305
1659521769.87001,1.170293
1659521769.937085,1.168141
1659521770.003649,1.16663
1659521770.071236,1.165853
1659521770.138823,1.164638
1659521770.204875,1.164928
1659521770.270926,1.163669
1659521770.339537,1.160672
1659521770.406101,1.160144
1659521770.472664,1.159181
1659521770.536155,1.159133
1659521770.602719,1.157693
1659521770.669282,1.154729
1659521770.737893,1.15216
1659521770.803433,1.150641
1659521770.868972,1.148939
1659521770.935535,1.14729
1659521771.00261,1.146491
1659521771.069686,1.14541
1659521771.135737,1.143535
1659521771.201788,1.140922
1659521771.267328,1.137164
1659521771.334915,1.130359
1659521771.402503,1.117125
1659521771.467018,1.113256
1659521771.533069,1.115654
1659521771.59912,1.117303
1659521771.665172,1.116991
1659521771.731223,1.116813
1659521771.79881,1.117215
1659521771.86435,1.11668
1659521771.929889,1.117171
1659521771.997476,1.125354
1659521772.06404,1.126669
1659521772.130603,1.125444
1659521772.196142,1.123952
1659521772.26373,1.122328
1659521772.331317,1.120304
1659521772.398904,1.116189
1659521772.464444,1.105507
1659521772.529983,1.100461
1659521772.598594,1.098644
1659521772.665158,1.097048
1659521772.731721,1.095545
1659521772.797772,1.092463
1659521772.863824,1.088889
1659521772.928339,1.088465
