LocalTimestamp,EA
1659514912.335885,1.361958
1659514912.403549,1.372927
1659514912.471214,1.289707
1659514912.536828,1.257911
1659514912.602955,1.249364
1659514912.669082,1.249141
1659514912.737772,1.251602
1659514912.804411,1.24508
1659514912.871051,1.19669
1659514912.934614,1.144847
1659514913.001767,1.239395
1659514913.068919,1.258023
1659514913.136071,1.25177
1659514913.203223,1.278501
1659514913.268837,1.369229
1659514913.335989,1.458287
1659514913.403141,1.425206
1659514913.469781,1.378003
1659514913.535908,1.347453
1659514913.602034,1.327743
1659514913.668674,1.3186
1659514913.735826,1.30799
1659514913.802978,1.295084
1659514913.866542,1.281432
1659514913.932669,1.271005
1659514913.998796,1.262112
1659514914.065435,1.255933
1659514914.132074,1.25323
1659514914.198714,1.250481
1659514914.265353,1.248083
1659514914.331993,1.246024
1659514914.398632,1.244139
1659514914.465272,1.241101
1659514914.531911,1.23786
1659514914.598551,1.234742
1659514914.66519,1.233164
1659514914.732855,1.230992
1659514914.798982,1.229154
1659514914.865108,1.227155
1659514914.928672,1.225382
1659514914.995312,1.222862
1659514915.061951,1.2242
1659514915.129616,1.225703
1659514915.195743,1.225004
1659514915.26187,1.218491
1659514915.327484,1.218597
1659514915.395149,1.222542
1659514915.462813,1.225272
1659514915.529453,1.226995
1659514915.596092,1.225595
1659514915.663757,1.223611
1659514915.730396,1.221634
1659514915.797036,1.220726
1659514915.863675,1.218916
1659514915.930827,1.216001
1659514915.997979,1.213679
1659514916.065644,1.211051
1659514916.131258,1.207912
1659514916.196872,1.202974
1659514916.263512,1.199926
1659514916.330151,1.197922
1659514916.395766,1.196998
1659514916.46138,1.196998
1659514916.528019,1.197357
1659514916.595171,1.197307
1659514916.662323,1.196844
1659514916.727938,1.195719
1659514916.794065,1.194543
1659514916.860191,1.19154
1659514916.927856,1.188148
1659514916.993983,1.185678
1659514917.06011,1.182268
1659514917.127774,1.179326
1659514917.193901,1.176943
1659514917.260028,1.174274
1659514917.326155,1.17137
1659514917.392282,1.167946
1659514917.455846,1.164104
1659514917.52351,1.159326
1659514917.591175,1.156783
1659514917.657815,1.155157
1659514917.723941,1.150784
1659514917.790068,1.145503
1659514917.856708,1.140736
1659514917.924372,1.13624
1659514917.992037,1.132281
1659514918.058676,1.127941
1659514918.125316,1.125038
1659514918.191956,1.122236
1659514918.258595,1.118377
1659514918.325234,1.113478
1659514918.388798,1.108182
1659514918.455438,1.102977
1659514918.522077,1.099075
