LocalTimestamp,EA
1659434128.397163,0.074334
1659434128.464311,0.083259
1659434128.530946,0.091226
1659434128.597068,0.104587
1659434128.663191,0.116064
1659434128.729826,0.126618
1659434128.796973,0.131129
1659434128.864121,0.130446
1659434128.927681,0.126712
1659434128.994316,0.12637
1659434129.060951,0.128252
1659434129.128611,0.130529
1659434129.195246,0.133459
1659434129.261881,0.136374
1659434129.328516,0.137588
1659434129.395152,0.13761
1659434129.462812,0.137284
1659434129.529959,0.137699
1659434129.597107,0.13907
1659434129.663742,0.139823
1659434129.731402,0.139159
1659434129.799062,0.141285
1659434129.863647,0.14338
1659434129.929257,0.144941
1659434129.994867,0.145894
1659434130.062527,0.146758
1659434130.129675,0.147969
1659434130.196823,0.149005
1659434130.262433,0.149462
1659434130.328043,0.15018
1659434130.393652,0.151189
1659434130.461313,0.152422
1659434130.528973,0.15353
1659434130.594583,0.154312
1659434130.661731,0.155023
1659434130.728878,0.156112
1659434130.796026,0.157182
1659434130.863173,0.157888
1659434130.929296,0.158697
1659434130.995419,0.15977
1659434131.060003,0.161246
1659434131.126638,0.162509
1659434131.193274,0.162698
1659434131.258883,0.163512
1659434131.324493,0.164754
1659434131.391128,0.165798
1659434131.457251,0.166849
1659434131.523373,0.168296
1659434131.590008,0.169782
1659434131.656644,0.171076
1659434131.723279,0.172227
1659434131.791964,0.173329
1659434131.858087,0.173849
1659434131.924209,0.174307
1659434131.990844,0.175053
1659434132.057479,0.175665
1659434132.124114,0.176363
1659434132.190749,0.177124
1659434132.257384,0.177841
1659434132.325045,0.178434
1659434132.392192,0.179032
1659434132.45934,0.179793
1659434132.52495,0.18035
1659434132.591585,0.180709
1659434132.65822,0.181163
1659434132.72588,0.181646
1659434132.793028,0.182176
1659434132.860176,0.182719
1659434132.925786,0.183289
1659434132.992421,0.183273
1659434133.059056,0.183309
1659434133.125691,0.183892
1659434133.192326,0.184463
1659434133.259986,0.184752
1659434133.326621,0.184768
1659434133.393256,0.18458
1659434133.458866,0.184504
1659434133.524476,0.184435
1659434133.590086,0.185233
1659434133.657746,0.186024
1659434133.723869,0.1865
1659434133.789991,0.186817
1659434133.856626,0.187295
1659434133.923261,0.188116
1659434133.989897,0.188555
1659434134.056531,0.189079
1659434134.123167,0.189769
1659434134.189802,0.190313
1659434134.256949,0.190847
1659434134.324097,0.191536
1659434134.388682,0.192267
1659434134.454804,0.192969
1659434134.520927,0.193497
1659434134.587562,0.193858
1659434134.654197,0.19429
1659434134.720832,0.194825
1659434134.786442,0.195266
1659434134.852564,0.195761
1659434134.918687,0.196202
1659434134.985835,0.19656
1659434135.052982,0.196999
1659434135.120642,0.197471
1659434135.187278,0.198023
1659434135.253913,0.198425
1659434135.320548,0.198887
1659434135.38667,0.19942
1659434135.452793,0.199842
1659434135.519428,0.200401
1659434135.586063,0.200987
1659434135.654748,0.201462
1659434135.720871,0.201768
1659434135.786993,0.202088
1659434135.851578,0.202567
1659434135.919238,0.203097
1659434135.986898,0.203532
1659434136.053534,0.20394
1659434136.120169,0.204245
1659434136.186804,0.204449
1659434136.253439,0.204742
1659434136.320586,0.205051
1659434136.387734,0.205371
1659434136.454369,0.205751
1659434136.521004,0.206094
1659434136.587639,0.206498
1659434136.652224,0.206976
1659434136.718347,0.207306
1659434136.784469,0.207611
1659434136.852129,0.207904
1659434136.918764,0.208509
1659434136.985399,0.208889
1659434137.051009,0.20923
1659434137.117132,0.209493
1659434137.183254,0.209828
1659434137.24989,0.210058
1659434137.316525,0.210538
1659434137.384185,0.210815
1659434137.450307,0.210933
1659434137.51643,0.211295
1659434137.583065,0.211578
1659434137.649187,0.211987
1659434137.71531,0.2121
1659434137.78297,0.21232
1659434137.849605,0.212729
1659434137.91624,0.212983
1659434137.982363,0.213123
1659434138.048485,0.213258
1659434138.11307,0.213567
1659434138.18073,0.214033
1659434138.248391,0.214334
1659434138.315026,0.214422
1659434138.382173,0.214444
1659434138.449321,0.214464
1659434138.515956,0.214623
1659434138.583616,0.215064
1659434138.651277,0.215419
1659434138.717911,0.215796
1659434138.784547,0.215886
1659434138.851182,0.216178
1659434138.917304,0.21649
1659434138.983427,0.216756
1659434139.048012,0.217196
1659434139.114647,0.217625
1659434139.181282,0.217654
1659434139.248942,0.217702
1659434139.315064,0.217844
1659434139.381187,0.218225
1659434139.447822,0.218551
1659434139.51497,0.218838
1659434139.582117,0.218852
1659434139.648752,0.219023
1659434139.715387,0.219128
1659434139.782022,0.219574
1659434139.84917,0.219942
1659434139.916318,0.219904
1659434139.979877,0.220141
1659434140.046513,0.220511
1659434140.113147,0.220781
1659434140.180808,0.220952
1659434140.24693,0.221062
1659434140.313053,0.221307
1659434140.377638,0.221501
1659434140.444785,0.221654
1659434140.511933,0.221969
1659434140.577543,0.222303
1659434140.644178,0.22251
1659434140.710813,0.222713
1659434140.778473,0.22293
1659434140.846133,0.222836
1659434140.911743,0.223158
1659434140.977353,0.223549
1659434141.042963,0.223898
1659434141.111649,0.224153
1659434141.178284,0.224124
1659434141.244919,0.224523
1659434141.311212,0.224839
1659434141.377506,0.225077
1659434141.443799,0.225347
1659434141.511459,0.225538
1659434141.578094,0.225754
1659434141.644729,0.225743
1659434141.712389,0.225754
1659434141.78005,0.225778
1659434141.846685,0.226043
1659434141.912807,0.226376
1659434141.97893,0.226418
1659434142.04659,0.226583
1659434142.113738,0.226804
1659434142.180885,0.227165
1659434142.244445,0.227464
1659434142.31108,0.227737
1659434142.377715,0.227999
1659434142.445375,0.22817
1659434142.511498,0.228071
1659434142.57762,0.228088
1659434142.644255,0.227978
1659434142.710891,0.228209
1659434142.778551,0.228315
1659434142.845186,0.228476
1659434142.911821,0.228328
1659434142.978456,0.228435
1659434143.046116,0.228964
1659434143.113776,0.228981
1659434143.177336,0.229116
1659434143.242946,0.229313
1659434143.308556,0.229345
1659434143.376216,0.229415
1659434143.442851,0.229294
1659434143.509486,0.22936
1659434143.575096,0.229075
1659434143.640706,0.228955
1659434143.707341,0.228769
1659434143.774489,0.228822
1659434143.841637,0.228825
1659434143.907246,0.228867
1659434143.974907,0.228956
1659434144.042567,0.228717
1659434144.109202,0.228573
1659434144.175324,0.228694
1659434144.241447,0.228833
1659434144.310133,0.228947
1659434144.376767,0.22885
1659434144.443403,0.228724
1659434144.509525,0.228633
1659434144.575648,0.228519
1659434144.641258,0.228638
1659434144.707893,0.228962
1659434144.774528,0.22902
1659434144.840137,0.229323
1659434144.906773,0.229715
1659434144.973408,0.230011
1659434145.041068,0.230072
1659434145.108216,0.229992
1659434145.175363,0.229981
1659434145.241998,0.230332
1659434145.309659,0.230324
1659434145.377319,0.230337
1659434145.441904,0.230335
1659434145.508026,0.229911
1659434145.574149,0.228936
1659434145.640784,0.229003
1659434145.707419,0.229953
1659434145.774054,0.230537
1659434145.839664,0.23036
1659434145.905274,0.230381
1659434145.972421,0.230299
1659434146.039569,0.230392
1659434146.106204,0.230664
1659434146.172327,0.230935
1659434146.238449,0.230883
1659434146.306109,0.230527
1659434146.372744,0.23058
1659434146.439379,0.230569
1659434146.502939,0.230637
1659434146.569916,0.230851
1659434146.636893,0.231015
1659434146.703869,0.231231
1659434146.769992,0.231468
1659434146.836114,0.231819
1659434146.900699,0.231912
1659434146.967847,0.231844
1659434147.034995,0.231508
1659434147.100605,0.231315
1659434147.167239,0.231212
1659434147.233875,0.231235
1659434147.301535,0.231602
1659434147.36817,0.231618
1659434147.434805,0.231831
1659434147.50144,0.232098
1659434147.5691,0.232295
1659434147.63676,0.232291
1659434147.702883,0.232374
1659434147.769006,0.232686
1659434147.834615,0.233122
1659434147.901251,0.233371
1659434147.967886,0.233443
1659434148.033496,0.233324
1659434148.099106,0.233693
1659434148.16574,0.233914
1659434148.233401,0.23418
1659434148.301061,0.234233
1659434148.367696,0.234251
1659434148.434331,0.23422
1659434148.500966,0.234288
1659434148.568626,0.234599
1659434148.635774,0.234845
1659434148.702922,0.235149
1659434148.766481,0.235524
1659434148.833117,0.235689
1659434148.899752,0.235973
1659434148.965362,0.236035
1659434149.030972,0.236081
1659434149.097606,0.236212
1659434149.163729,0.236448
1659434149.229851,0.236584
1659434149.297512,0.236626
1659434149.363634,0.236889
1659434149.429757,0.237088
1659434149.497417,0.237351
1659434149.564052,0.237436
1659434149.630687,0.237553
1659434149.69681,0.237622
1659434149.762932,0.237751
1659434149.827517,0.237927
1659434149.894152,0.238014
1659434149.960787,0.238
1659434150.028447,0.238109
1659434150.09457,0.238424
1659434150.160692,0.238668
1659434150.227327,0.238966
1659434150.29345,0.239015
1659434150.359572,0.239177
1659434150.425182,0.239296
1659434150.49233,0.239326
1659434150.559478,0.239492
1659434150.626113,0.239663
1659434150.692748,0.239768
1659434150.759383,0.239803
1659434150.82653,0.239803
1659434150.893678,0.239879
1659434150.962363,0.240043
1659434151.027973,0.240243
1659434151.093583,0.240427
1659434151.160218,0.240359
1659434151.226341,0.240023
1659434151.292464,0.240274
1659434151.359099,0.240477
1659434151.425734,0.240576
1659434151.492369,0.240757
1659434151.559004,0.240964
1659434151.625639,0.240885
1659434151.692274,0.241004
1659434151.759422,0.241257
1659434151.826569,0.241349
1659434151.893204,0.241403
1659434151.959839,0.241681
1659434152.025449,0.241706
1659434152.091059,0.241655
1659434152.159745,0.241706
1659434152.225013,0.241687
1659434152.290281,0.241566
1659434152.355549,0.241191
1659434152.423209,0.241585
1659434152.489332,0.24204
1659434152.555454,0.242024
1659434152.62209,0.241909
1659434152.688212,0.24186
1659434152.754335,0.241973
1659434152.821482,0.241902
1659434152.88863,0.241881
1659434152.955265,0.241756
1659434153.022413,0.241687
1659434153.08956,0.241655
1659434153.154145,0.241747
1659434153.220268,0.241724
1659434153.28639,0.241796
1659434153.35405,0.241852
1659434153.421198,0.242003
1659434153.488346,0.241996
1659434153.554468,0.241678
1659434153.620591,0.241286
1659434153.686201,0.241257
1659434153.753861,0.241297
1659434153.821521,0.241426
1659434153.887131,0.241534
1659434153.954278,0.241691
1659434154.021426,0.241988
1659434154.088061,0.242135
1659434154.155209,0.242546
1659434154.222357,0.242894
1659434154.288479,0.24319
1659434154.354602,0.243334
1659434154.423287,0.243323
1659434154.489922,0.243323
1659434154.556557,0.243417
1659434154.621142,0.243531
1659434154.68829,0.243539
1659434154.755437,0.243491
1659434154.822072,0.243624
1659434154.888195,0.243709
1659434154.954317,0.243675
1659434155.020952,0.243786
1659434155.0881,0.243684
1659434155.155248,0.24351
1659434155.22137,0.243419
1659434155.287493,0.243315
1659434155.355153,0.24323
1659434155.421788,0.24316
1659434155.488423,0.243595
1659434155.551983,0.243969
1659434155.618618,0.244052
1659434155.685253,0.244124
1659434155.752913,0.244342
1659434155.818523,0.244419
1659434155.884133,0.244457
1659434155.951281,0.244509
1659434156.018428,0.244545
1659434156.085063,0.244457
1659434156.151698,0.244045
1659434156.218333,0.244109
1659434156.285994,0.244244
1659434156.353141,0.244434
1659434156.420289,0.24456
1659434156.485899,0.244667
1659434156.551509,0.244836
1659434156.617119,0.244864
1659434156.685804,0.244954
1659434156.752439,0.244795
1659434156.819074,0.244883
1659434156.885197,0.245012
1659434156.951319,0.244847
1659434157.017955,0.244637
1659434157.084931,0.244588
1659434157.151908,0.244372
1659434157.218885,0.24444
1659434157.286545,0.244551
1659434157.354205,0.244573
1659434157.420841,0.244199
1659434157.486963,0.244001
1659434157.553085,0.244186
1659434157.621771,0.244269
1659434157.688918,0.244472
1659434157.756066,0.244922
1659434157.820651,0.245423
1659434157.886773,0.245995
1659434157.952896,0.246214
1659434158.019018,0.246409
1659434158.085141,0.246548
1659434158.150751,0.246764
1659434158.217386,0.247231
1659434158.284021,0.247312
1659434158.350656,0.24757
1659434158.417291,0.247487
1659434158.483926,0.247715
1659434158.550561,0.247825
1659434158.618222,0.247954
1659434158.685882,0.248225
1659434158.749441,0.248501
1659434158.815564,0.248454
1659434158.881686,0.248503
1659434158.948321,0.248594
1659434159.014956,0.24853
1659434159.081592,0.248351
1659434159.147202,0.248287
1659434159.212811,0.248479
1659434159.280472,0.248629
1659434159.347107,0.248939
1659434159.413742,0.248846
1659434159.480377,0.248828
1659434159.547524,0.248994
1659434159.614672,0.24913
1659434159.681307,0.249354
1659434159.747942,0.24935
1659434159.811502,0.249221
1659434159.87865,0.248999
1659434159.945797,0.249281
1659434160.012432,0.249517
1659434160.079067,0.249577
1659434160.146728,0.249583
1659434160.213363,0.249566
1659434160.279998,0.249554
1659434160.346633,0.249514
1659434160.412755,0.249735
1659434160.478878,0.249934
1659434160.546538,0.250001
1659434160.613686,0.249677
1659434160.680834,0.249702
1659434160.746444,0.249797
1659434160.813078,0.249615
1659434160.879714,0.249414
1659434160.948399,0.249434
1659434161.014009,0.249521
1659434161.079619,0.249572
1659434161.145741,0.249481
1659434161.211864,0.24953
1659434161.277474,0.249628
1659434161.343084,0.249842
1659434161.408694,0.249782
1659434161.475329,0.249773
1659434161.542476,0.249777
1659434161.609624,0.24982
1659434161.676259,0.249686
1659434161.742894,0.249668
1659434161.809529,0.249508
1659434161.876164,0.249214
1659434161.942799,0.249236
1659434162.01046,0.249432
1659434162.07607,0.249624
1659434162.14168,0.250057
1659434162.206264,0.250173
1659434162.27213,0.250057
1659434162.337997,0.250032
1659434162.403863,0.250173
1659434162.469729,0.250292
1659434162.537389,0.250467
1659434162.60505,0.250565
1659434162.67066,0.250716
1659434162.73832,0.25037
1659434162.80598,0.250357
1659434162.872615,0.250375
1659434162.93925,0.250518
1659434163.005885,0.250666
1659434163.073545,0.250756
1659434163.140693,0.250639
1659434163.207841,0.250485
1659434163.273963,0.250543
1659434163.340086,0.250736
1659434163.405696,0.251189
1659434163.472843,0.251686
1659434163.539991,0.252049
1659434163.605601,0.252268
1659434163.671211,0.252573
1659434163.736821,0.252578
1659434163.804481,0.252575
1659434163.871116,0.252882
1659434163.937751,0.252911
1659434164.004386,0.252884
1659434164.071021,0.253069
1659434164.138681,0.253161
1659434164.205829,0.253051
1659434164.272977,0.25328
1659434164.336536,0.253491
1659434164.403684,0.253519
1659434164.470832,0.253551
1659434164.537467,0.253745
1659434164.603077,0.253728
1659434164.668687,0.253834
1659434164.734297,0.254148
1659434164.801444,0.254093
1659434164.868592,0.254153
1659434164.934714,0.254134
1659434165.000837,0.254192
1659434165.068497,0.254204
1659434165.135645,0.254287
1659434165.202792,0.254328
1659434165.267377,0.254183
1659434165.3335,0.253779
1659434165.399622,0.253657
1659434165.468307,0.253657
1659434165.533917,0.253666
1659434165.599527,0.253577
1659434165.665137,0.253409
1659434165.732285,0.253257
1659434165.799433,0.253133
1659434165.866068,0.253005
1659434165.932703,0.252879
1659434165.999338,0.253003
1659434166.067511,0.253363
1659434166.135684,0.253427
1659434166.201293,0.253565
1659434166.267929,0.253556
1659434166.334564,0.253673
1659434166.403249,0.253593
1659434166.470397,0.253423
1659434166.537544,0.253161
1659434166.601104,0.253088
1659434166.668252,0.252792
1659434166.735399,0.252621
1659434166.801522,0.252425
1659434166.867644,0.252184
1659434166.934279,0.252375
1659434167.000914,0.252735
1659434167.067549,0.25282
1659434167.13521,0.252808
1659434167.201332,0.252373
1659434167.267455,0.251736
1659434167.335115,0.251523
1659434167.402263,0.251182
1659434167.46941,0.251078
1659434167.53502,0.251207
1659434167.60063,0.251175
1659434167.66624,0.250325
1659434167.732875,0.249958
1659434167.79951,0.249167
1659434167.86512,0.249088
1659434167.93073,0.249661
1659434167.997365,0.250137
1659434168.063488,0.250792
1659434168.12961,0.251027
1659434168.195733,0.250986
1659434168.261855,0.251081
1659434168.329515,0.251196
1659434168.396663,0.251363
1659434168.463811,0.25127
1659434168.530446,0.251266
1659434168.597593,0.251417
1659434168.664741,0.251218
1659434168.729326,0.251189
1659434168.795448,0.250885
1659434168.861571,0.250455
1659434168.929231,0.250644
1659434168.996379,0.250867
1659434169.063526,0.250817
1659434169.129136,0.250095
1659434169.194746,0.250451
1659434169.262406,0.250669
1659434169.329554,0.250377
1659434169.396702,0.250108
1659434169.464362,0.250193
1659434169.530997,0.250664
1659434169.597632,0.250779
1659434169.663242,0.250375
1659434169.729365,0.250363
1659434169.795487,0.25013
1659434169.863147,0.249931
1659434169.929782,0.250101
1659434169.996418,0.249902
1659434170.06254,0.249704
1659434170.128663,0.249445
1659434170.193247,0.249212
1659434170.260395,0.249085
1659434170.327543,0.248543
1659434170.393152,0.247377
1659434170.459788,0.24492
1659434170.526423,0.243158
1659434170.593058,0.242551
1659434170.659693,0.241639
1659434170.726328,0.240696
1659434170.792963,0.240303
1659434170.860111,0.239798
1659434170.927258,0.238899
1659434170.993381,0.23798
1659434171.059503,0.236817
1659434171.124088,0.235039
1659434171.190211,0.234024
1659434171.256333,0.233523
1659434171.322968,0.231554
1659434171.388578,0.227403
1659434171.454188,0.225627
1659434171.520823,0.225031
1659434171.587971,0.224731
1659434171.655118,0.224534
1659434171.722779,0.22441
1659434171.789414,0.224095
1659434171.856049,0.223919
1659434171.923709,0.22381
1659434171.991369,0.222916
1659434172.054929,0.222719
1659434172.121564,0.222616
1659434172.188199,0.222584
1659434172.256884,0.222446
1659434172.323007,0.222538
1659434172.389129,0.222584
1659434172.453714,0.222596
1659434172.521374,0.222609
1659434172.589035,0.222563
1659434172.65567,0.222573
1659434172.722817,0.222635
1659434172.789965,0.222612
1659434172.8566,0.222529
1659434172.923235,0.22254
1659434172.98987,0.222671
1659434173.056505,0.222634
1659434173.12314,0.222593
1659434173.189775,0.222549
1659434173.25436,0.222549
1659434173.320483,0.222589
1659434173.386605,0.222705
1659434173.454265,0.222747
1659434173.5209,0.222779
1659434173.587536,0.223014
1659434173.653146,0.22334
1659434173.719268,0.223313
1659434173.785391,0.223724
1659434173.852538,0.224183
1659434173.919686,0.224791
1659434173.986321,0.224879
1659434174.052444,0.224937
1659434174.118566,0.225035
1659434174.185201,0.22506
1659434174.251323,0.225013
1659434174.317446,0.224977
1659434174.385106,0.224881
1659434174.451741,0.224894
1659434174.518376,0.224953
1659434174.583986,0.224623
1659434174.649596,0.22421
1659434174.715206,0.224117
1659434174.782866,0.224214
1659434174.850527,0.224237
1659434174.917162,0.224288
1659434174.984309,0.224291
1659434175.051457,0.224163
1659434175.118092,0.224122
1659434175.185752,0.224343
1659434175.253412,0.224446
1659434175.320048,0.224377
1659434175.386683,0.224088
1659434175.453318,0.224207
1659434175.517903,0.224154
1659434175.584025,0.223966
1659434175.650148,0.223624
1659434175.716783,0.222973
1659434175.783418,0.222879
1659434175.851078,0.222792
1659434175.917713,0.222735
1659434175.984348,0.222788
1659434176.050983,0.222761
1659434176.118644,0.223046
1659434176.186304,0.223374
1659434176.252939,0.223418
1659434176.319574,0.22311
1659434176.386209,0.22329
1659434176.451819,0.223751
1659434176.517941,0.224203
1659434176.584064,0.224626
1659434176.650699,0.225096
1659434176.717334,0.225567
1659434176.784994,0.225607
1659434176.851117,0.2256
1659434176.917239,0.225888
1659434176.981824,0.226169
1659434177.048972,0.226363
1659434177.116119,0.226255
1659434177.181729,0.226248
1659434177.248364,0.226094
1659434177.314999,0.225862
1659434177.381634,0.225702
1659434177.448782,0.225676
1659434177.51593,0.225705
1659434177.58154,0.225674
1659434177.64715,0.225691
1659434177.715835,0.225705
1659434177.78247,0.225711
1659434177.849105,0.225492
1659434177.91369,0.225251
1659434177.980838,0.224971
1659434178.047985,0.224861
1659434178.11462,0.22487
1659434178.181255,0.225035
1659434178.24789,0.225211
1659434178.314526,0.225403
1659434178.382186,0.225603
