LocalTimestamp,EA
1659430611.360302,0.578919
1659430611.42588,0.666388
1659430611.492484,0.69403
1659430611.559088,0.706464
1659430611.625691,0.791504
1659430611.691782,0.896099
1659430611.757873,0.984933
1659430611.823965,1.024188
1659430611.890056,1.068498
1659430611.958709,1.107829
1659430612.0248,1.170342
1659430612.090891,1.204995
1659430612.15442,1.23753
1659430612.222049,1.244859
1659430612.289677,1.245802
1659430612.35628,1.226833
1659430612.422371,1.196794
1659430612.488462,1.155111
1659430612.556091,1.321343
1659430612.622694,1.371714
1659430612.689298,1.306462
1659430612.754876,1.094986
1659430612.820455,1.157981
1659430612.888083,1.295684
1659430612.954687,1.385514
1659430613.02129,1.404445
1659430613.08482,1.386818
1659430613.151423,1.373062
1659430613.218027,1.358978
1659430613.285655,1.351558
1659430613.352258,1.34973
1659430613.418862,1.34596
1659430613.485466,1.347711
1659430613.553094,1.348687
1659430613.620722,1.341761
1659430613.686813,1.334079
1659430613.752904,1.329702
1659430613.819508,1.326358
1659430613.887136,1.323846
1659430613.954764,1.323094
1659430614.019318,1.321091
1659430614.085409,1.320033
1659430614.1515,1.320967
1659430614.220153,1.323156
1659430614.286244,1.327554
1659430614.352336,1.329637
1659430614.417914,1.32989
1659430614.485543,1.329764
1659430614.553171,1.328499
1659430614.619774,1.328058
1659430614.685865,1.32831
1659430614.751957,1.330017
1659430614.819585,1.331537
1659430614.887213,1.331664
1659430614.952792,1.332553
1659430615.018371,1.334143
1659430615.08395,1.337716
1659430615.151578,1.342857
1659430615.218181,1.347128
1659430615.284785,1.349794
1659430615.348314,1.352538
1659430615.414405,1.354109
1659430615.480496,1.356341
1659430615.548125,1.359244
1659430615.615753,1.361825
1659430615.681332,1.363353
1659430615.747935,1.364949
1659430615.814538,1.366419
1659430615.882167,1.367688
1659430615.948258,1.368826
1659430616.014349,1.369966
1659430616.080953,1.370706
1659430616.148068,1.370438
1659430616.215184,1.369767
1659430616.279738,1.369431
1659430616.345829,1.368425
1659430616.411921,1.366617
1659430616.479037,1.365551
1659430616.546152,1.36515
1659430616.612756,1.36415
1659430616.679359,1.364018
1659430616.745963,1.36415
1659430616.813591,1.364884
1659430616.880707,1.365419
1659430616.947823,1.365885
