LocalTimestamp,EA
1659515729.373621,0.703991
1659515729.439235,0.72324
1659515729.505874,0.733506
1659515729.573027,0.767494
1659515729.640179,0.804208
1659515729.706818,0.808207
1659515729.773458,0.784288
1659515729.840097,0.763909
1659515729.907762,0.76216
1659515729.975426,0.764577
1659515730.041041,0.796261
1659515730.107167,0.836324
1659515730.173294,0.86323
1659515730.241984,0.867677
1659515730.308111,0.869054
1659515730.374238,0.87209
1659515730.437802,0.874572
1659515730.504954,0.877702
1659515730.572106,0.878806
1659515730.639771,0.878832
1659515730.707435,0.877564
1659515730.774075,0.875777
1659515730.841227,0.875695
1659515730.908379,0.87784
1659515730.976043,0.881826
1659515731.042171,0.886074
1659515731.108297,0.887762
1659515731.176987,0.886861
1659515731.243627,0.886159
1659515731.310266,0.886046
1659515731.37383,0.882327
1659515731.439957,0.87897
1659515731.506083,0.876958
1659515731.572723,0.878722
1659515731.639363,0.879911
1659515731.706002,0.87228
1659515731.772641,0.864138
1659515731.839281,0.859357
1659515731.90592,0.856041
1659515731.972047,0.851375
1659515732.038174,0.848636
1659515732.104814,0.848172
1659515732.171453,0.84861
1659515732.239118,0.849384
1659515732.305244,0.84617
1659515732.371371,0.854472
1659515732.43596,0.865663
1659515732.5026,0.865904
1659515732.569239,0.862884
1659515732.636904,0.861714
1659515732.702518,0.859859
1659515732.768132,0.85925
1659515732.835284,0.859911
1659515732.902437,0.86007
1659515732.969076,0.858802
1659515733.035203,0.858249
1659515733.10133,0.858301
1659515733.168994,0.857038
1659515733.236146,0.855753
1659515733.303299,0.854315
1659515733.367888,0.852959
1659515733.43504,0.853376
1659515733.502192,0.855256
1659515733.569856,0.857301
1659515733.635983,0.858908
1659515733.70211,0.860362
1659515733.76875,0.862033
1659515733.835389,0.863096
1659515733.901003,0.863471
1659515733.967643,0.863844
1659515734.034282,0.864271
1659515734.101947,0.864966
1659515734.168586,0.864672
1659515734.235226,0.864244
1659515734.301865,0.864431
1659515734.368505,0.864511
1659515734.435144,0.863977
1659515734.503834,0.862112
1659515734.569448,0.86023
1659515734.635063,0.858301
1659515734.70119,0.856697
1659515734.767316,0.855099
1659515734.831905,0.853349
1659515734.89752,0.851608
1659515734.963134,0.851324
1659515735.030798,0.850753
1659515735.097951,0.849823
1659515735.165103,0.848662
1659515735.231742,0.847915
1659515735.298382,0.846478
1659515735.365021,0.845249
1659515735.43166,0.844024
1659515735.4983,0.842803
1659515735.564939,0.841737
1659515735.631066,0.840573
1659515735.697193,0.839287
1659515735.762807,0.83838
1659515735.828422,0.837201
1659515735.894036,0.836824
1659515735.9617,0.835924
1659515736.027828,0.83515
1659515736.093954,0.833979
1659515736.161619,0.833133
1659515736.227746,0.831671
1659515736.293873,0.830511
1659515736.361537,0.829107
1659515736.428689,0.828075
1659515736.495842,0.827316
1659515736.562481,0.826265
1659515736.62912,0.82524
1659515736.69576,0.82451
1659515736.762399,0.823733
1659515736.829039,0.822787
1659515736.895166,0.822038
1659515736.961293,0.820902
1659515737.029982,0.819459
1659515737.096109,0.81838
1659515737.162236,0.816659
1659515737.22785,0.814898
1659515737.293465,0.813191
1659515737.361129,0.81168
1659515737.427769,0.810057
1659515737.494408,0.808768
1659515737.560022,0.807647
1659515737.627174,0.806389
1659515737.694327,0.805204
1659515737.760966,0.803585
1659515737.82658,0.802385
1659515737.892195,0.801097
1659515737.959859,0.79986
1659515738.025473,0.798626
1659515738.091088,0.796738
1659515738.156702,0.795083
1659515738.224367,0.794338
1659515738.290493,0.792694
1659515738.35662,0.79128
1659515738.424285,0.790006
