LocalTimestamp,EA
1659443241.391284,0.885793
1659443241.457849,0.947097
1659443241.524414,0.94441
1659443241.590979,1.002594
1659443241.657543,1.08357
1659443241.724108,1.136932
1659443241.790673,1.17039
1659443241.857238,1.174274
1659443241.923803,1.165901
1659443241.990367,1.172305
1659443242.055908,1.183419
1659443242.121449,1.178482
1659443242.188526,1.171862
1659443242.255603,1.170048
1659443242.323192,1.174965
1659443242.389244,1.183419
1659443242.455297,1.18714
1659443242.520838,1.186784
1659443242.587915,1.19271
1659443242.654992,1.203698
1659443242.721556,1.216106
1659443242.788121,1.216425
1659443242.85571,1.212048
1659443242.922275,1.211259
1659443242.98884,1.210419
1659443243.053356,1.209687
1659443243.119921,1.213943
1659443243.186486,1.224897
1659443243.254075,1.230828
1659443243.320128,1.235179
1659443243.386181,1.242923
1659443243.452745,1.245691
1659443243.520334,1.24903
1659443243.587923,1.251042
1659443243.654488,1.248641
1659443243.721053,1.246413
1659443243.788642,1.24608
1659443243.855719,1.25205
1659443243.922795,1.260405
1659443243.988336,1.266685
1659443244.054389,1.269909
1659443244.120442,1.267374
1659443244.18803,1.267835
1659443244.254596,1.272219
1659443244.32116,1.277977
1659443244.385677,1.284258
1659443244.452754,1.291616
1659443244.519831,1.293228
1659443244.586396,1.291793
1659443244.65296,1.288696
1659443244.720549,1.283433
1659443244.787114,1.283196
1659443244.853679,1.289531
1659443244.920244,1.291137
1659443244.986808,1.295084
1659443245.053373,1.302385
1659443245.120962,1.308236
1659443245.187527,1.308907
1659443245.254092,1.309521
1659443245.318609,1.311364
1659443245.384661,1.30995
1659443245.450714,1.310812
1659443245.518303,1.31346
1659443245.583844,1.315684
1659443245.649384,1.317544
1659443245.716461,1.321655
1659443245.783538,1.325729
1659443245.849079,1.331156
1659443245.915644,1.335288
1659443245.982208,1.343308
1659443246.049797,1.350315
1659443246.117386,1.350771
1659443246.184975,1.348883
1659443246.249492,1.346932
1659443246.315545,1.346156
1659443246.381597,1.342212
1659443246.449186,1.328879
1659443246.515751,1.322905
1659443246.582316,1.321343
1659443246.646833,1.320219
1659443246.714422,1.319844
1659443246.78201,1.320282
1659443246.849087,1.320282
1659443246.916164,1.319972
1659443246.983753,1.319348
1659443247.05083,1.319595
1659443247.117907,1.322029
1659443247.184472,1.326483
1659443247.250524,1.32907
1659443247.316577,1.331473
1659443247.384166,1.33478
1659443247.450731,1.337589
1659443247.517296,1.338805
1659443247.583348,1.339319
1659443247.649401,1.340218
1659443247.714942,1.340668
1659443247.781507,1.342278
1659443247.848072,1.342534
1659443247.914636,1.342406
1659443247.981713,1.342922
1659443248.04879,1.342922
1659443248.114331,1.343503
1659443248.180896,1.340154
1659443248.24746,1.337782
1659443248.314537,1.336822
1659443248.381614,1.337077
1659443248.449203,1.338677
1659443248.514744,1.345765
1659443248.580285,1.353715
1659443248.645825,1.353193
1659443248.71239,1.349794
1659443248.778955,1.346674
1659443248.846544,1.345312
1659443248.912085,1.344666
1659443248.977625,1.343245
1659443249.04419,1.337397
1659443249.110755,1.332807
1659443249.17732,1.330461
1659443249.243885,1.328184
1659443249.310449,1.327239
1659443249.379062,1.32416
1659443249.446139,1.316117
1659443249.513216,1.311919
1659443249.577733,1.313089
1659443249.644298,1.313334
1659443249.710862,1.314446
1659443249.777427,1.320033
1659443249.843992,1.322468
1659443249.910557,1.324975
1659443249.976098,1.328249
1659443250.043345,1.334079
1659443250.110593,1.340281
1659443250.17784,1.342406
1659443250.244917,1.342278
1659443250.311994,1.332615
1659443250.378559,1.325604
1659443250.445123,1.334716
1659443250.511688,1.338102
1659443250.578253,1.336055
1659443250.645842,1.343503
1659443250.713431,1.351098
1659443250.777948,1.341439
1659443250.844,1.333508
1659443250.910053,1.330651
1659443250.976618,1.328815
1659443251.043183,1.327364
1659443251.110772,1.326293
1659443251.176312,1.323094
1659443251.241853,1.320967
1659443251.308418,1.317917
1659443251.374471,1.315187
1659443251.440524,1.322281
1659443251.507088,1.328941
1659443251.574165,1.331347
1659443251.641242,1.332489
1659443251.707807,1.333442
1659443251.774372,1.332046
1659443251.838888,1.327364
1659443251.905453,1.323345
1659443251.972018,1.322967
1659443252.038583,1.319098
1659443252.104636,1.309583
1659443252.170688,1.307256
1659443252.236229,1.308236
1659443252.303818,1.310075
1659443252.371407,1.314078
1659443252.437972,1.319784
1659443252.505049,1.320343
1659443252.572125,1.319533
1659443252.63869,1.321655
1659443252.705767,1.328625
1659443252.772844,1.331728
1659443252.839409,1.334333
1659443252.905974,1.337335
1659443252.973562,1.339578
1659443253.039103,1.34054
1659443253.104644,1.340862
1659443253.170185,1.341247
1659443253.237262,1.341184
1659443253.304338,1.340603
1659443253.370903,1.339768
1659443253.437468,1.338036
1659443253.504033,1.337077
1659443253.570598,1.338935
1659443253.637163,1.341506
1659443253.703727,1.340731
1659443253.770804,1.340603
1659443253.837881,1.340797
1659443253.90547,1.340797
1659443253.972547,1.341761
1659443254.039624,1.343761
1659443254.104141,1.345379
1659443254.170705,1.348816
1659443254.23727,1.35012
1659443254.303835,1.350315
1659443254.369888,1.350381
1659443254.435941,1.351231
1659443254.500457,1.352404
1659443254.567534,1.352731
1659443254.634611,1.351163
1659443254.700664,1.34849
1659443254.766716,1.345701
1659443254.834305,1.34318
1659443254.901382,1.341826
1659443254.968459,1.340797
1659443255.034,1.340089
1659443255.100564,1.338615
1659443255.167129,1.337655
1659443255.234718,1.335991
1659443255.3006,1.333696
1659443255.366482,1.331602
1659443255.432364,1.329195
1659443255.49893,1.327427
1659443255.565494,1.325226
1659443255.632059,1.323721
1659443255.698624,1.322905
1659443255.766213,1.322405
1659443255.833802,1.320095
1659443255.901391,1.315807
1659443255.966931,1.308664
1659443256.034008,1.297731
1659443256.101085,1.277276
1659443256.168674,1.267087
1659443256.235239,1.26594
1659443256.301804,1.266113
1659443256.367344,1.267432
1659443256.433909,1.268409
1659443256.500474,1.269503
1659443256.566527,1.270485
1659443256.63258,1.270541
1659443256.700168,1.270601
1659443256.767757,1.276634
1659443256.835346,1.286799
1659443256.901911,1.291376
1659443256.967964,1.292688
1659443257.034017,1.293827
1659443257.101605,1.293885
1659443257.16817,1.292987
1659443257.234735,1.291376
1659443257.299252,1.291317
1659443257.365304,1.293646
1659443257.431357,1.297247
1659443257.49741,1.298875
1659443257.563463,1.297549
1659443257.630028,1.300808
1659443257.696593,1.302263
1659443257.763157,1.301475
1659443257.828698,1.299599
1659443257.894751,1.29731
1659443257.960804,1.296045
1659443258.02788,1.296045
1659443258.094957,1.296227
1659443258.16357,1.295444
1659443258.229623,1.294664
1659443258.295676,1.293347
1659443258.363265,1.291436
1659443258.42983,1.290959
1659443258.496394,1.291019
1659443258.563983,1.290126
1659443258.630036,1.289946
1659443258.696089,1.289173
1659443258.762654,1.288519
1659443258.828707,1.287866
1659443258.894759,1.287925
1659443258.961324,1.287984
1659443259.027889,1.286503
1659443259.096502,1.28603
1659443259.163067,1.28538
1659443259.229631,1.284789
1659443259.296196,1.283489
1659443259.363785,1.28255
1659443259.431374,1.282372
1659443259.498963,1.282433
1659443259.564504,1.282018
1659443259.630044,1.281081
1659443259.696609,1.279086
1659443259.763174,1.278151
1659443259.829739,1.277918
1659443259.89528,1.2778
1659443259.96082,1.278151
1659443260.029433,1.278852
1659443260.095998,1.278561
1659443260.162563,1.277918
1659443260.228104,1.277392
1659443260.294669,1.276634
1659443260.361233,1.275704
1659443260.428822,1.275528
1659443260.494875,1.274306
1659443260.560928,1.27367
1659443260.627151,1.273436
1659443260.693375,1.272741
1659443260.759598,1.273031
1659443260.826163,1.272681
1659443260.892216,1.271757
1659443260.958269,1.272161
1659443261.024833,1.271352
1659443261.091398,1.270312
1659443261.157963,1.269446
1659443261.224528,1.268469
1659443261.291093,1.268121
1659443261.358682,1.267662
1659443261.425246,1.267548
1659443261.491811,1.267202
1659443261.557352,1.266398
1659443261.624941,1.265711
1659443261.69253,1.264853
1659443261.760119,1.263766
1659443261.82566,1.263595
1659443261.8912,1.26371
1659443261.958277,1.263823
1659443262.025354,1.264167
1659443262.091919,1.263595
