LocalTimestamp,EA
1659514698.637483,1.382225
1659514698.705148,1.476383
1659514698.771275,1.516751
1659514698.837402,1.52886
1659514698.903529,1.538114
1659514698.969656,1.552634
1659514699.034245,1.564186
1659514699.100884,1.568487
1659514699.167523,1.567695
1659514699.235188,1.572456
1659514699.301315,1.570337
1659514699.367442,1.568222
1659514699.434081,1.570603
1659514699.500721,1.57636
1659514699.56736,1.58314
1659514699.63605,1.582243
1659514699.701664,1.585656
1659514699.767278,1.592248
1659514699.834431,1.596246
1659514699.901583,1.597707
1659514699.966172,1.600451
1659514700.031786,1.601458
1659514700.0974,1.605046
1659514700.16609,1.612542
1659514700.233242,1.609202
1659514700.300394,1.602192
1659514700.367034,1.597983
1659514700.434186,1.597615
1659514700.501338,1.600451
1659514700.567977,1.600358
1659514700.634617,1.591161
1659514700.701256,1.566288
1659514700.76687,1.541167
1659514700.834023,1.53003
1659514700.901175,1.539722
1659514700.968839,1.54782
1659514701.034966,1.554705
1659514701.101093,1.565675
1659514701.165682,1.572545
1659514701.232834,1.571045
1659514701.299986,1.571927
1659514701.366113,1.57069
1659514701.43224,1.577426
1659514701.499905,1.590708
1659514701.566031,1.598984
1659514701.632158,1.603942
1659514701.698798,1.603571
1659514701.764925,1.604951
1659514701.831051,1.606335
1659514701.899741,1.610407
1659514701.965356,1.617487
1659514702.03097,1.622086
1659514702.097609,1.627469
1659514702.164249,1.62984
1659514702.228838,1.633077
1659514702.293939,1.636134
1659514702.359041,1.636806
1659514702.426706,1.635465
1659514702.493858,1.637766
1659514702.56101,1.640649
1659514702.627649,1.641707
1659514702.694289,1.643734
1659514702.760928,1.649068
1659514702.828593,1.650135
1659514702.895232,1.648677
1659514702.961872,1.647026
1659514703.027999,1.646833
1659514703.094126,1.646931
1659514703.15974,1.646733
1659514703.225354,1.645863
1659514703.290968,1.644218
1659514703.359658,1.641131
1659514703.426298,1.63882
1659514703.492937,1.627374
1659514703.560602,1.619457
1659514703.626729,1.62124
1659514703.692855,1.622747
1659514703.76052,1.62265
1659514703.82716,1.621521
1659514703.893799,1.620207
1659514703.960438,1.618891
1659514704.027078,1.621148
1659514704.093717,1.624065
1659514704.159844,1.623688
1659514704.225971,1.624252
1659514704.293636,1.62548
1659514704.360275,1.625953
1659514704.426915,1.62378
1659514704.491504,1.622747
1659514704.558143,1.6235
1659514704.624783,1.621148
1659514704.691422,1.615898
1659514704.758574,1.613007
1659514704.825726,1.608925
1659514704.891853,1.602562
1659514704.95798,1.588449
1659514705.025645,1.571662
1659514705.091772,1.563223
1659514705.157898,1.562088
1659514705.225563,1.573698
1659514705.291177,1.580725
1659514705.356791,1.571484
1659514705.421381,1.570162
1659514705.486995,1.56026
1659514705.552609,1.551944
1659514705.619249,1.551684
1659514705.685888,1.553929
1659514705.753553,1.561741
1659514705.820192,1.567607
1659514705.886832,1.567521
1659514705.953471,1.569721
1659514706.021136,1.572987
1659514706.088288,1.577603
1659514706.15544,1.581263
1659514706.221054,1.58135
1659514706.288206,1.580993
