LocalTimestamp,EA
1659521445.764453,0.787093
1659521445.831017,0.776123
1659521445.89758,0.801741
1659521445.963119,0.818045
1659521446.030195,0.830215
1659521446.09727,0.854054
1659521446.163833,0.870406
1659521446.229885,0.882104
1659521446.295936,0.888976
1659521446.363523,0.897624
1659521446.430599,0.910724
1659521446.497674,0.920893
1659521446.561165,0.930269
1659521446.627728,0.93867
1659521446.694292,0.946424
1659521446.760855,0.95372
1659521446.827419,0.960107
1659521446.893982,0.965111
1659521446.961569,0.968388
1659521447.029157,0.970303
1659521447.09613,0.972022
1659521447.163103,0.98528
1659521447.230076,0.997335
1659521447.297048,1.006418
1659521447.364021,1.014894
1659521447.430073,1.023027
1659521447.496124,1.028559
1659521447.562175,1.034649
1659521447.628227,1.039226
1659521447.695302,1.043297
1659521447.762377,1.046383
1659521447.827917,1.047245
1659521447.893456,1.045328
1659521447.960531,1.04556
1659521448.027606,1.045991
1659521448.095194,1.046538
1659521448.161757,1.045405
1659521448.228321,1.045639
1659521448.294884,1.046813
1659521448.361959,1.046813
1659521448.429035,1.044584
1659521448.495086,1.04326
1659521448.561137,1.043492
1659521448.628725,1.043687
1659521448.6958,1.043337
1659521448.762875,1.043181
1659521448.826367,1.043337
1659521448.892418,1.043571
1659521448.958469,1.042676
1659521449.027081,1.040542
1659521449.09262,1.040465
1659521449.158159,1.039884
1659521449.224722,1.039111
1659521449.291798,1.038569
1659521449.358873,1.037144
1659521449.425436,1.034611
1659521449.492,1.033272
1659521449.558563,1.033235
1659521449.625127,1.032853
1659521449.691178,1.031786
1659521449.757229,1.030493
1659521449.824816,1.029278
1659521449.89138,1.027501
1659521449.957943,1.025541
1659521450.022458,1.023813
1659521450.087998,1.021308
1659521450.153537,1.01926
1659521450.221124,1.017258
1659521450.288712,1.0153
1659521450.356299,1.013938
1659521450.423374,1.013276
1659521450.49045,1.012321
1659521450.557013,1.011954
1659521450.6246,1.011406
1659521450.692188,1.010384
1659521450.757727,1.009362
1659521450.825315,1.008997
1659521450.892902,1.007578
1659521450.958441,1.005621
1659521451.02398,1.004501
1659521451.08952,1.003997
1659521451.156083,1.003636
1659521451.222646,1.003133
1659521451.291258,1.002808
1659521451.356797,1.002198
1659521451.422336,1.001443
1659521451.4889,1.000834
1659521451.555975,1.000225
1659521451.62305,0.999225
1659521451.68859,0.998332
1659521451.754641,0.997478
1659521451.820692,0.996091
1659521451.88828,0.994957
1659521451.954331,0.993825
1659521452.020382,0.99305
1659521452.086434,0.992873
1659521452.152485,0.992485
1659521452.220072,0.992168
1659521452.286124,0.991605
1659521452.352175,0.991358
1659521452.415666,0.988974
1659521452.483253,0.98528
1659521452.550841,0.983581
1659521452.617404,0.982856
1659521452.683455,0.982165
1659521452.749507,0.982856
1659521452.817094,0.983235
1659521452.884681,0.983063
1659521452.952269,0.982648
1659521453.017808,0.982234
1659521453.083348,0.981337
1659521453.151959,0.979893
1659521453.218522,0.978657
1659521453.285086,0.977973
1659521453.348577,0.977494
1659521453.41514,0.977017
1659521453.481704,0.976606
1659521453.550315,0.976879
1659521453.616878,0.976062
1659521453.683441,0.975654
1659521453.750517,0.975483
1659521453.817592,0.974768
1659521453.88518,0.974224
1659521453.951231,0.97341
1659521454.017282,0.971516
1659521454.083846,0.970605
1659521454.151945,0.97101
1659521454.220044,0.971078
1659521454.283535,0.970572
1659521454.349587,0.970303
1659521454.415638,0.970236
1659521454.48425,0.96936
1659521454.550813,0.969731
1659521454.617376,0.970977
1659521454.682915,0.971685
1659521454.748455,0.972226
1659521454.81553,0.972599
1659521454.882606,0.973242
1659521454.948657,0.972903
1659521455.014708,0.97101
1659521455.081784,0.970201
1659521455.148859,0.971247
1659521455.215422,0.971821
1659521455.280962,0.971719
1659521455.346501,0.97128
1659521455.414088,0.970841
1659521455.480651,0.96963
1659521455.547215,0.968555
1659521455.610706,0.967582
1659521455.677269,0.966479
1659521455.743833,0.965477
1659521455.81142,0.964312
1659521455.877983,0.962486
1659521455.944547,0.960965
1659521456.011622,0.959744
1659521456.078697,0.958658
1659521456.146285,0.957968
1659521456.212848,0.957181
1659521456.279411,0.956461
1659521456.345975,0.955512
1659521456.413562,0.954566
1659521456.481149,0.953394
1659521456.545665,0.952356
1659521456.611716,0.951027
1659521456.677767,0.949896
1659521456.746379,0.94909
1659521456.812942,0.947996
1659521456.879505,0.947226
1659521456.945045,0.946136
1659521457.012632,0.94492
1659521457.08022,0.943931
1659521457.147295,0.943454
1659521457.21437,0.943039
1659521457.279909,0.942531
1659521457.347497,0.94142
1659521457.415084,0.940439
1659521457.480623,0.939837
1659521457.546163,0.939522
1659521457.611702,0.939113
1659521457.679289,0.938703
1659521457.745853,0.938072
1659521457.812416,0.937758
1659521457.875907,0.937097
1659521457.941958,0.935217
1659521458.00801,0.933249
1659521458.075597,0.93297
1659521458.143185,0.93241
1659521458.208724,0.93216
1659521458.275287,0.932316
1659521458.341851,0.932503
1659521458.409438,0.932347
1659521458.475489,0.93182
1659521458.541541,0.931415
1659521458.608104,0.93095
1659521458.675691,0.929557
1659521458.743279,0.928847
1659521458.807794,0.928384
1659521458.873845,0.927893
1659521458.939896,0.927491
1659521459.006972,0.927092
1659521459.074047,0.926692
1659521459.14061,0.926324
1659521459.206662,0.925833
1659521459.272713,0.925557
1659521459.340301,0.925372
1659521459.407376,0.925067
1659521459.474451,0.924608
1659521459.541014,0.924241
1659521459.607578,0.923509
1659521459.675165,0.922351
1659521459.742241,0.921044
1659521459.809316,0.920135
1659521459.873831,0.919923
1659521459.940394,0.919863
1659521460.006958,0.920044
1659521460.073009,0.919681
1659521460.13906,0.918865
1659521460.206136,0.918292
1659521460.273211,0.917508
1659521460.341823,0.915885
1659521460.408386,0.913014
1659521460.474949,0.910724
1659521460.541512,0.91108
1659521460.608076,0.911733
1659521460.675663,0.912031
1659521460.741203,0.912061
1659521460.806742,0.911853
1659521460.874329,0.911377
1659521460.940381,0.91108
1659521461.006432,0.909953
1659521461.072483,0.908268
1659521461.138535,0.906324
1659521461.202026,0.905385
1659521461.269101,0.904887
1659521461.336176,0.904945
1659521461.40274,0.905004
1659521461.469303,0.905415
1659521461.535866,0.90515
1659521461.60243,0.904976
1659521461.668993,0.904653
1659521461.735556,0.904683
1659521461.801608,0.904536
1659521461.867659,0.903688
1659521461.935246,0.902988
1659521462.002322,0.902171
1659521462.069397,0.90127
1659521462.132888,0.900661
1659521462.199451,0.900631
1659521462.266015,0.9004
1659521462.334626,0.899936
1659521462.400166,0.899994
1659521462.465705,0.90069
1659521462.533292,0.901444
1659521462.600368,0.901939
1659521462.667443,0.902551
1659521462.734518,0.902666
1659521462.801594,0.901765
1659521462.868157,0.901009
1659521462.935744,0.900603
1659521463.003332,0.90011
1659521463.067847,0.899617
1659521463.13441,0.899617
1659521463.200974,0.899154
1659521463.269585,0.898461
1659521463.335124,0.897307
1659521463.400664,0.896473
1659521463.464155,0.895582
1659521463.531742,0.895611
1659521463.599329,0.895669
1659521463.665893,0.895411
1659521463.732456,0.895181
1659521463.79902,0.895153
1659521463.866095,0.894924
1659521463.93317,0.894436
1659521463.999733,0.894036
1659521464.065785,0.893379
1659521464.131836,0.892895
1659521464.200448,0.892069
1659521464.266499,0.891158
1659521464.33255,0.890761
1659521464.396041,0.890364
1659521464.462605,0.88991
1659521464.529168,0.88827
1659521464.595731,0.884785
1659521464.662295,0.883219
1659521464.728858,0.883192
1659521464.795933,0.882717
1659521464.863009,0.882495
1659521464.929572,0.882577
1659521464.995623,0.882243
1659521465.061675,0.881742
1659521465.128238,0.881464
1659521465.195825,0.880688
1659521465.263413,0.879966
1659521465.329293,0.879275
1659521465.395174,0.879108
1659521465.461055,0.878861
1659521465.527618,0.878474
1659521465.594181,0.877784
1659521465.661769,0.877178
1659521465.728332,0.876161
1659521465.794895,0.875366
1659521465.862483,0.874244
1659521465.929046,0.873779
1659521465.995609,0.873042
1659521466.062173,0.872361
1659521466.12976,0.871708
1659521466.197347,0.87141
1659521466.264935,0.871139
1659521466.330474,0.870379
1659521466.396013,0.869838
1659521466.464625,0.869296
1659521466.531188,0.868675
1659521466.597752,0.868351
1659521466.663803,0.867785
1659521466.729854,0.867246
1659521466.794369,0.866736
1659521466.861445,0.866387
1659521466.92852,0.866172
1659521466.995083,0.865796
1659521467.062159,0.865127
1659521467.129234,0.864726
1659521467.195797,0.864405
