LocalTimestamp,EA
1659513872.333786,0.763555
1659513872.401451,0.761143
1659513872.46809,0.774254
1659513872.53473,0.786671
1659513872.599319,0.800111
1659513872.665958,0.807647
1659513872.732598,0.791303
1659513872.800262,0.804834
1659513872.866902,0.844764
1659513872.933542,0.859277
1659513872.999668,0.85896
1659513873.065795,0.859991
1659513873.13346,0.85688
1659513873.199587,0.851324
1659513873.265713,0.851194
1659513873.333378,0.854889
1659513873.399505,0.85696
1659513873.465632,0.857617
1659513873.530221,0.859383
1659513873.595835,0.859621
1659513873.661449,0.859991
1659513873.728601,0.862219
1659513873.795753,0.864164
1659513873.863418,0.865877
1659513873.93057,0.867032
1659513873.997722,0.865501
1659513874.064362,0.860945
1659513874.132026,0.864511
1659513874.199691,0.870949
1659513874.265306,0.87479
1659513874.33297,0.877591
1659513874.400635,0.880272
1659513874.466249,0.882049
1659513874.531863,0.878253
1659513874.597477,0.871139
1659513874.663604,0.872334
1659513874.729731,0.879441
1659513874.798421,0.887086
1659513874.864035,0.891414
1659513874.92965,0.890704
1659513874.996289,0.889173
1659513875.062587,0.88827
1659513875.128885,0.883666
1659513875.195182,0.88428
1659513875.261309,0.888411
1659513875.327436,0.88991
1659513875.395101,0.88957
1659513875.462765,0.889485
1659513875.527354,0.889033
1659513875.593481,0.888158
1659513875.659608,0.884616
1659513875.725735,0.882495
1659513875.791862,0.880882
1659513875.859526,0.877261
1659513875.925141,0.875612
1659513875.990755,0.873998
1659513876.058419,0.872634
1659513876.125059,0.872634
1659513876.191699,0.873042
1659513876.257313,0.874353
1659513876.324465,0.875667
1659513876.391617,0.878888
1659513876.459282,0.882801
1659513876.524896,0.884449
1659513876.59051,0.884785
1659513876.657662,0.884812
1659513876.724814,0.883554
1659513876.792479,0.881603
1659513876.858606,0.880382
1659513876.924733,0.88005
1659513876.989322,0.878722
1659513877.056474,0.875777
1659513877.123626,0.872198
1659513877.190265,0.869215
1659513877.257417,0.867974
1659513877.324569,0.86644
1659513877.392234,0.865047
1659513877.458361,0.865314
1659513877.524488,0.867167
1659513877.591127,0.869918
1659513877.657767,0.869539
1659513877.726457,0.869594
1659513877.792071,0.871382
1659513877.857685,0.872797
1659513877.922274,0.873779
1659513877.988401,0.872524
1659513878.054528,0.870514
1659513878.122192,0.871165
1659513878.187807,0.874107
1659513878.253421,0.875175
1659513878.321086,0.874845
1659513878.387725,0.874764
1659513878.454365,0.874298
1659513878.521004,0.873998
1659513878.587643,0.873615
1659513878.654283,0.872852
1659513878.720922,0.86935
1659513878.787562,0.859726
1659513878.852151,0.850262
1659513878.91879,0.843414
1659513878.98543,0.841206
1659513879.053094,0.841104
1659513879.118709,0.842701
1659513879.184323,0.844764
1659513879.25045,0.846939
1659513879.316577,0.849229
1659513879.384241,0.850857
1659513879.450368,0.852855
1659513879.516495,0.854341
1659513879.58416,0.854942
1659513879.651312,0.854785
1659513879.718464,0.854236
1659513879.785103,0.853636
1659513879.851743,0.852699
1659513879.918382,0.851842
1659513879.987072,0.851427
1659513880.053199,0.850339
1659513880.119326,0.849693
1659513880.185965,0.848096
1659513880.252605,0.845632
1659513880.317877,0.84321
1659513880.38315,0.842244
1659513880.448422,0.84227
1659513880.516087,0.842144
1659513880.583752,0.841534
1659513880.650391,0.841686
1659513880.716518,0.843515
1659513880.782645,0.844406
1659513880.85031,0.844305
1659513880.916949,0.844458
1659513880.983588,0.840043
1659513881.051253,0.840953
1659513881.116867,0.842574
1659513881.182482,0.842778
1659513881.248096,0.842651
1659513881.31371,0.844637
1659513881.379324,0.848378
1659513881.445451,0.850728
1659513881.511578,0.851297
1659513881.579243,0.851919
1659513881.645882,0.853194
1659513881.712522,0.85523
1659513881.779161,0.85717
1659513881.846313,0.858829
1659513881.913465,0.858986
1659513881.980105,0.8557
1659513882.045719,0.848301
1659513882.111333,0.840195
