LocalTimestamp,T1
1659434128.510443,32.742
1659434128.642688,32.64
1659434128.774933,32.702
1659434128.908203,32.623
1659434129.040448,32.624
1659434129.174743,32.66
1659434129.308013,32.64
1659434129.442309,32.738
1659434129.576604,32.745
1659434129.709874,32.783
1659434129.844169,32.871
1659434129.974364,32.802
1659434130.10866,32.631
1659434130.24193,32.698
1659434130.374175,32.657
1659434130.50847,32.639
1659434130.640715,32.666
1659434130.773985,32.714
1659434130.907255,32.663
1659434131.0395,32.677
1659434131.173795,32.683
1659434131.305015,32.615
1659434131.43726,32.762
1659434131.569505,32.755
1659434131.702775,32.752
1659434131.837071,32.751
1659434131.970341,32.75
1659434132.104636,32.644
1659434132.236881,32.704
1659434132.371177,32.801
1659434132.504447,32.701
1659434132.637717,32.764
1659434132.772012,32.756
1659434132.905282,32.859
1659434133.039578,32.868
1659434133.171823,32.766
1659434133.304068,32.899
1659434133.439388,32.814
1659434133.570608,32.707
1659434133.703878,32.731
1659434133.836123,32.671
1659434133.969393,32.68
1659434134.102664,32.755
1659434134.234909,32.681
1659434134.369204,32.862
1659434134.501449,32.799
1659434134.633694,32.7
1659434134.765939,32.764
1659434134.898184,32.756
1659434135.032479,32.717
1659434135.165749,32.771
1659434135.300045,32.795
1659434135.433315,32.734
1659434135.56556,32.814
1659434135.699855,32.884
1659434135.8321,32.808
1659434135.966395,32.775
1659434136.099666,32.832
1659434136.232936,32.856
1659434136.367231,32.725
1659434136.498451,32.775
1659434136.632746,32.796
1659434136.764991,32.699
1659434136.897236,32.763
1659434137.030506,32.756
1659434137.162751,32.682
1659434137.296021,32.791
1659434137.429292,32.697
1659434137.562562,32.798
1659434137.695832,32.877
1659434137.828077,32.805
1659434137.961347,32.845
1659434138.093592,32.791
1659434138.227887,32.803
1659434138.361158,32.879
1659434138.495453,32.806
1659434138.630773,32.81
1659434138.761993,32.847
1659434138.895263,32.827
1659434139.028533,32.89
1659434139.160779,32.881
1659434139.295074,32.842
1659434139.427319,32.861
1659434139.561614,32.798
1659434139.693859,32.806
1659434139.827129,32.774
1659434139.960399,32.867
1659434140.092644,32.765
1659434140.225915,32.792
1659434140.35816,32.875
1659434140.49143,32.946
1659434140.623675,32.906
1659434140.756945,32.959
1659434140.89124,32.876
1659434141.02246,32.875
1659434141.157781,32.911
1659434141.290538,32.855
1659434141.423296,32.795
1659434141.558616,32.805
1659434141.690861,32.845
1659434141.826182,32.862
1659434141.958427,32.905
1659434142.091697,32.923
1659434142.224967,32.825
1659434142.357212,32.889
1659434142.491507,32.881
1659434142.623752,32.807
1659434142.758048,32.81
1659434142.891318,32.74
1659434143.024588,32.888
1659434143.157858,32.881
1659434143.288053,32.948
1659434143.422348,32.8
1659434143.554593,32.914
1659434143.686838,32.892
1659434143.821133,32.882
1659434143.953378,32.914
1659434144.088699,32.856
