LocalTimestamp,T1
1659429979.654829,34.863
1659429979.785986,34.976
1659429979.919193,34.954
1659429980.051376,34.909
1659429980.185607,34.961
1659429980.318814,34.841
1659429980.452021,34.896
1659429980.586253,34.919
1659429980.718435,34.894
1659429980.851642,34.919
1659429980.984849,34.894
1659429981.118056,34.848
1659429981.252288,34.899
1659429981.386519,34.921
1659429981.520751,34.895
1659429981.652934,34.919
1659429981.78614,34.894
1659429981.920372,34.848
1659429982.053067,34.863
1659429982.185761,34.834
1659429982.317944,34.787
1659429982.451151,34.943
1659429982.584358,34.975
1659429982.715515,34.954
1659429982.849747,34.98
1659429982.98193,34.991
1659429983.115136,34.925
1659429983.247319,35.003
1659429983.379501,34.86
1659429983.513733,34.868
1659429983.645915,34.872
1659429983.780147,34.838
1659429983.913354,34.93
1659429984.046561,34.863
1659429984.179768,34.799
1659429984.312975,34.913
1659429984.447206,34.927
1659429984.580413,34.862
1659429984.714645,34.94
1659429984.847852,34.974
1659429984.97901,34.882
1659429985.113241,34.914
1659429985.245424,34.963
1659429985.377606,35.019
1659429985.510813,35.008
1659429985.642995,35.004
1659429985.777227,35.108
1659429985.909409,35.011
1659429986.042616,34.863
1659429986.174798,34.905
1659429986.306981,34.959
1659429986.439163,34.911
1659429986.570321,35.033
1659429986.704553,34.979
1659429986.837759,34.955
1659429986.971991,35.052
1659429987.106223,34.951
1659429987.238405,34.944
1659429987.373662,35.046
1659429987.505844,34.985
1659429987.639051,34.958
1659429987.772258,34.911
1659429987.90444,34.855
1659429988.039696,34.973
1659429988.171879,34.953
1659429988.305086,35.015
1659429988.438293,35.042
1659429988.570475,34.983
1659429988.703682,35.063
1659429988.835865,35.027
1659429988.969071,34.941
1659429989.102278,35.01
1659429989.235485,35.04
1659429989.368692,34.982
1659429989.498825,35.098
1659429989.634082,35.007
1659429989.766264,35.003
1659429989.899471,35.001
1659429990.033703,34.965
1659429990.165885,34.949
1659429990.301141,34.978
1659429990.433324,34.955
1659429990.567555,34.91
1659429990.701787,35.032
1659429990.832945,34.943
1659429990.967176,35.046
1659429991.099359,35.055
1659429991.23359,35.095
1659429991.366797,35.112
1659429991.500004,35.119
1659429991.633211,35.052
1659429991.764369,35.093
1659429991.897576,35.04
1659429992.029758,35.017
1659429992.162965,34.972
1659429992.296172,35.023
1659429992.428355,35.116
1659429992.562586,35.121
1659429992.693744,35.052
1659429992.826951,35.129
1659429992.961183,34.985
1659429993.09234,34.993
1659429993.226572,35.068
1659429993.358754,34.959
1659429993.49401,34.982
1659429993.627218,35.063
1659429993.760425,35.027
1659429993.894656,35.083
1659429994.026839,35.107
1659429994.160045,35.046
1659429994.292228,35.126
1659429994.425435,35.126
1659429994.558642,35.09
1659429994.691849,35.11
1659429994.82608,35.083
1659429994.957238,35.142
1659429995.090445,35.097
1659429995.223652,35.042
1659429995.35481,35.089
1659429995.489041,35.039
1659429995.621224,35.052
1659429995.755455,35.093
1659429995.888662,35.076
1659429996.020845,35.068
1659429996.155076,35.136
1659429996.287259,35.059
1659429996.420466,35.096
1659429996.552648,35.042
1659429996.685855,35.053
1659429996.820087,35.023
1659429996.953294,35.081
1659429997.087525,35.106
1659429997.219708,35.117
1659429997.353939,35.121
1659429997.487146,35.23
1659429997.619328,35.099
1659429997.75356,35.043
1659429997.885743,35.16
1659429998.019974,35.14
1659429998.152157,35.132
1659429998.283314,35.163
1659429998.417546,35.142
1659429998.549728,35.168
1659429998.682935,35.143
1659429998.816142,35.098
1659429998.949349,35.184
1659429999.083581,35.221
1659429999.216788,35.167
1659429999.352044,35.179
1659429999.484226,35.184
1659429999.617434,35.15
1659429999.75064,35.065
1659429999.882823,35.135
1659430000.017055,35.165
1659430000.150261,35.142
1659430000.284493,35.168
1659430000.4177,35.25
1659430000.549882,35.073
1659430000.685139,35.244
1659430000.816296,35.247
1659430000.949503,35.178
1659430001.081686,35.148
1659430001.213868,35.135
1659430001.3481,35.094
1659430001.480282,35.041
1659430001.613489,35.088
1659430001.745671,35.18
1659430001.877854,35.22
1659430002.011061,35.237
1659430002.143243,35.244
1659430002.277475,35.141
1659430002.410682,35.203
1659430002.544913,35.265
1659430002.67812,35.221
1659430002.809278,35.202
1659430002.944534,35.3
1659430003.077229,35.236
1659430003.209924,35.244
1659430003.343131,35.247
1659430003.476338,35.249
1659430003.610569,35.179
1659430003.742752,35.148
1659430003.876983,35.17
1659430004.01019,35.109
1659430004.141348,35.189
1659430004.274555,35.153
1659430004.406737,35.172
1659430004.539944,35.181
1659430004.673151,35.185
1659430004.806358,35.222
1659430004.939565,35.273
1659430005.070723,35.296
1659430005.204955,35.163
1659430005.337137,35.177
1659430005.471369,35.183
1659430005.604575,35.15
1659430005.737782,35.207
1659430005.873039,35.16
1659430006.004196,35.211
1659430006.138428,35.198
1659430006.27266,35.227
1659430006.404842,35.24
1659430006.539074,35.246
1659430006.671256,35.248
1659430006.806512,35.178
1659430006.938695,35.219
1659430007.071902,35.343
1659430007.205109,35.255
1659430007.337291,35.252
1659430007.469473,35.286
1659430007.601656,35.266
1659430007.734863,35.292
1659430007.86807,35.268
1659430008.001277,35.187
1659430008.136533,35.187
1659430008.267691,35.223
1659430008.400898,35.132
1659430008.534105,35.27
1659430008.665262,35.223
1659430008.800519,35.309
1659430008.932701,35.311
1659430009.067957,35.276
1659430009.201164,35.261
1659430009.334371,35.29
1659430009.468603,35.197
1659430009.600785,35.262
1659430009.735017,35.184
1659430009.866175,35.257
1659430009.999382,35.218
1659430010.132589,35.13
1659430010.265795,35.127
1659430010.399003,35.268
1659430010.53016,35.187
1659430010.664392,35.223
1659430010.796574,35.238
1659430010.928756,35.209
1659430011.061964,35.162
1659430011.194146,35.212
1659430011.328377,35.269
1659430011.46056,35.258
1659430011.592742,35.254
1659430011.726974,35.322
1659430011.859156,35.352
1659430011.993388,35.294
1659430012.126595,35.411
1659430012.260827,35.355
1659430012.395058,35.295
1659430012.528265,35.305
1659430012.662497,35.238
1659430012.793654,35.245
1659430012.927886,35.354
1659430013.061093,35.331
1659430013.193275,35.356
1659430013.327507,35.331
1659430013.459689,35.285
1659430013.593921,35.301
1659430013.726103,35.307
1659430013.858286,35.31
1659430013.992517,35.276
1659430014.123675,35.297
1659430014.256882,35.377
1659430014.389064,35.269
1659430014.522271,35.329
1659430014.656503,35.355
1659430014.78971,35.331
1659430014.923942,35.356
1659430015.056124,35.331
1659430015.189331,35.25
1659430015.322538,35.25
1659430015.455745,35.25
1659430015.589977,35.215
1659430015.723184,35.27
1659430015.857415,35.259
1659430015.989598,35.218
1659430016.12178,35.236
1659430016.257036,35.421
1659430016.388194,35.36
1659430016.521401,35.404
1659430016.653583,35.423
1659430016.78679,35.254
1659430016.919997,35.252
1659430017.05218,35.322
1659430017.186411,35.316
1659430017.318594,35.35
1659430017.449751,35.399
1659430017.582958,35.492
1659430017.715141,35.497
1659430017.849372,35.428
1659430017.982579,35.469
1659430018.116811,35.416
1659430018.250018,35.357
1659430018.3822,35.403
1659430018.516432,35.281
1659430018.648614,35.299
1659430018.782846,35.342
1659430018.916053,35.396
1659430019.04926,35.313
1659430019.183491,35.313
1659430019.314649,35.313
1659430019.448881,35.313
1659430019.582088,35.383
1659430019.71427,35.343
1659430019.847477,35.326
1659430019.979659,35.425
1659430020.113891,35.396
1659430020.246073,35.349
1659430020.37928,35.328
1659430020.512487,35.426
1659430020.64467,35.361
1659430020.777877,35.44
1659430020.910059,35.403
1659430021.044291,35.352
1659430021.177498,35.365
1659430021.311729,35.3
1659430021.444936,35.342
1659430021.576094,35.255
1659430021.710326,35.287
1659430021.843533,35.231
1659430021.975715,35.277
1659430022.110971,35.404
1659430022.243154,35.387
1659430022.37841,35.451
1659430022.510592,35.408
1659430022.643799,35.354
1659430022.777006,35.295
1659430022.909189,35.34
1659430023.042396,35.325
1659430023.174578,35.389
1659430023.307785,35.416
1659430023.440992,35.428
1659430023.574199,35.469
1659430023.708431,35.451
1659430023.839588,35.479
1659430023.97382,35.349
1659430024.106002,35.364
1659430024.239209,35.37
1659430024.372416,35.267
1659430024.504598,35.434
1659430024.639855,35.365
1659430024.772037,35.335
1659430024.905244,35.322
1659430025.039476,35.388
1659430025.171658,35.416
1659430025.30589,35.535
1659430025.438072,35.373
1659430025.572304,35.374
1659430025.705511,35.339
1659430025.838718,35.324
1659430025.971925,35.388
1659430026.102058,35.416
1659430026.236289,35.393
1659430026.368472,35.454
1659430026.500654,35.48
1659430026.633861,35.42
1659430026.766043,35.466
1659430026.900275,35.379
1659430027.032457,35.377
1659430027.165664,35.411
1659430027.299896,35.355
1659430027.431054,35.366
1659430027.565285,35.371
1659430027.697468,35.338
1659430027.831699,35.465
1659430027.965931,35.379
1659430028.099138,35.377
1659430028.23337,35.482
1659430028.365552,35.421
1659430028.499784,35.36
1659430028.632991,35.404
1659430028.766197,35.352
1659430028.901454,35.471
1659430029.033636,35.452
1659430029.167868,35.408
1659430029.299026,35.46
1659430029.432233,35.518
1659430029.565439,35.508
1659430029.696597,35.645
1659430029.829804,35.527
1659430029.961987,35.441
1659430030.096218,35.439
1659430030.229425,35.367
1659430030.362632,35.407
1659430030.496864,35.424
1659430030.629046,35.361
1659430030.761229,35.369
1659430030.894435,35.479
1659430031.027642,35.455
1659430031.161874,35.481
1659430031.296106,35.527
1659430031.430337,35.476
1659430031.56252,35.454
1659430031.695727,35.516
1659430031.829958,35.436
1659430031.961116,35.472
1659430032.095348,35.488
1659430032.22753,35.601
1659430032.360737,35.544
1659430032.493944,35.448
1659430032.625102,35.478
1659430032.759333,35.49
1659430032.891516,35.389
1659430033.023698,35.417
1659430033.15588,35.358
1659430033.288063,35.367
1659430033.42127,35.407
1659430033.554477,35.389
1659430033.688708,35.452
1659430033.821915,35.479
1659430033.955122,35.491
1659430034.088329,35.567
1659430034.221536,35.423
1659430034.355768,35.537
1659430034.488975,35.552
1659430034.623207,35.487
1659430034.756413,35.53
1659430034.887571,35.407
1659430035.021803,35.53
1659430035.15501,35.513
1659430035.287192,35.47
1659430035.421424,35.523
1659430035.553606,35.581
1659430035.687838,35.499
1659430035.82002,35.535
1659430035.953227,35.551
1659430036.085409,35.416
1659430036.217592,35.393
1659430036.349774,35.454
1659430036.480932,35.409
1659430036.615164,35.496
1659430036.74837,35.569
1659430036.882602,35.53
1659430037.016834,35.548
1659430037.149016,35.556
1659430037.284272,35.524
1659430037.416455,35.475
1659430037.549662,35.418
1659430037.683893,35.429
1659430037.816076,35.469
1659430037.951332,35.487
1659430038.083514,35.53
1659430038.216721,35.513
1659430038.349928,35.541
1659430038.482111,35.553
1659430038.615318,35.665
1659430038.7475,35.536
1659430038.881732,35.516
1659430039.014939,35.436
1659430039.148146,35.508
1659430039.282377,35.539
1659430039.41251,35.446
1659430039.546742,35.37
1659430039.678924,35.515
1659430039.811107,35.506
1659430039.944314,35.503
1659430040.077521,35.643
1659430040.212777,35.526
1659430040.344959,35.476
1659430040.479191,35.561
1659430040.613423,35.526
1659430040.74458,35.405
1659430040.878812,35.459
1659430041.010994,35.447
1659430041.145226,35.512
1659430041.278433,35.505
1659430041.41164,35.573
1659430041.544847,35.532
1659430041.676004,35.478
1659430041.810236,35.597
1659430041.942419,35.4
