LocalTimestamp,T1
1659433851.873376,32.413
1659433852.005621,32.427
1659433852.139916,32.397
1659433852.273187,32.349
1659433852.406457,32.364
1659433852.539727,32.406
1659433852.670947,32.459
1659433852.804217,32.411
1659433852.936462,32.426
1659433853.069732,32.397
1659433853.203002,32.42
1659433853.335247,32.359
1659433853.469543,32.439
1659433853.600762,32.438
1659433853.734033,32.402
1659433853.868328,32.387
1659433853.999548,32.416
1659433854.133843,32.357
1659433854.266088,32.403
1659433854.401408,32.458
1659433854.535704,32.34
1659433854.668974,32.36
1659433854.803269,32.368
1659433854.935514,32.337
1659433855.068784,32.394
1659433855.201029,32.419
1659433855.3343,32.394
1659433855.468595,32.454
1659433855.601865,32.445
1659433855.73616,32.441
1659433855.86738,32.439
1659433856.00065,32.403
1659433856.13392,32.387
1659433856.26514,32.38
1659433856.399436,32.413
1659433856.531681,32.427
1659433856.665976,32.433
1659433856.799246,32.435
1659433856.932516,32.437
1659433857.066812,32.508
1659433857.199057,32.468
1659433857.332327,32.522
1659433857.465597,32.332
1659433857.598867,32.392
1659433857.732137,32.453
1659433857.865407,32.444
1659433857.999703,32.405
1659433858.131948,32.494
1659433858.266243,32.462
1659433858.399513,32.448
1659433858.531758,32.513
1659433858.666054,32.47
1659433858.798299,32.487
1659433858.932594,32.53
1659433859.064839,32.442
1659433859.196059,32.404
1659433859.329329,32.423
1659433859.461574,32.467
1659433859.594844,32.521
1659433859.728114,32.509
1659433859.861384,32.539
1659433859.99568,32.446
1659433860.12895,32.441
1659433860.26427,32.581
1659433860.396515,32.429
1659433860.529785,32.469
1659433860.663056,32.487
1659433860.7953,32.423
1659433860.929596,32.502
1659433861.061841,32.536
1659433861.196136,32.445
1659433861.329406,32.547
1659433861.461651,32.485
1659433861.596972,32.458
1659433861.728192,32.517
1659433861.861462,32.578
1659433861.993707,32.498
1659433862.125952,32.535
1659433862.260247,32.586
1659433862.392492,32.466
1659433862.526788,32.556
1659433862.659032,32.631
1659433862.791277,32.627
1659433862.924548,32.52
1659433863.056792,32.579
1659433863.191088,32.605
1659433863.324358,32.652
1659433863.458653,32.53
1659433863.590898,32.549
1659433863.722118,32.556
1659433863.857439,32.524
1659433863.989684,32.546
1659433864.122954,32.555
1659433864.256224,32.559
1659433864.389494,32.526
1659433864.523789,32.511
1659433864.656034,32.434
1659433864.79033,32.542
1659433864.922575,32.554
1659433865.053795,32.559
1659433865.18604,32.561
1659433865.318285,32.491
1659433865.451555,32.602
1659433865.584825,32.686
1659433865.718095,32.581
1659433865.851365,32.677
1659433865.982585,32.612
1659433866.11688,32.584
1659433866.249125,32.465
1659433866.383421,32.414
1659433866.516691,32.427
1659433866.649961,32.469
1659433866.785282,32.522
1659433866.915476,32.616
1659433867.049772,32.515
1659433867.183042,32.435
1659433867.315287,32.578
1659433867.448557,32.463
1659433867.580802,32.519
1659433867.716122,32.544
1659433867.848367,32.448
1659433867.981637,32.548
1659433868.114908,32.556
1659433868.247153,32.453
1659433868.379398,32.551
1659433868.511643,32.593
1659433868.644913,32.611
1659433868.778183,32.584
1659433868.911453,32.536
1659433869.045748,32.622
1659433869.176968,32.588
1659433869.310238,32.574
1659433869.443509,32.567
1659433869.575754,32.6
1659433869.711074,32.579
1659433869.843319,32.57
1659433869.97864,32.601
1659433870.110884,32.686
1659433870.244155,32.616
1659433870.37845,32.479
1659433870.510695,32.526
1659433870.64499,32.547
1659433870.77621,32.556
1659433870.90948,32.56
1659433871.041725,32.526
1659433871.174995,32.476
1659433871.308266,32.56
1659433871.439486,32.562
1659433871.573781,32.598
1659433871.706026,32.542
1659433871.838271,32.518
1659433871.973591,32.543
1659433872.105836,32.554
1659433872.241157,32.559
1659433872.373402,32.632
1659433872.506672,32.593
1659433872.639942,32.611
1659433872.772187,32.69
1659433872.906482,32.653
1659433873.039752,32.602
1659433873.174048,32.579
1659433873.308343,32.463
1659433873.441613,32.555
1659433873.575909,32.595
1659433873.706103,32.576
1659433873.840399,32.569
1659433873.972644,32.601
1659433874.104889,32.579
1659433874.238159,32.57
1659433874.370404,32.601
1659433874.504699,32.615
1659433874.636944,32.585
1659433874.770214,32.643
1659433874.90451,32.668
1659433875.035729,32.644
1659433875.167974,32.598
1659433875.30022,32.613
1659433875.43349,32.62
1659433875.567785,32.623
1659433875.701055,32.624
1659433875.83535,32.625
1659433875.967595,32.589
1659433876.101891,32.61
1659433876.235161,32.583
1659433876.368431,32.749
1659433876.502726,32.714
1659433876.634971,32.557
1659433876.769267,32.667
1659433876.899461,32.714
1659433877.031706,32.628
1659433877.166002,32.768
1659433877.297221,32.687
1659433877.430492,32.687
1659433877.562737,32.652
1659433877.696007,32.743
1659433877.829277,32.747
1659433877.961522,32.607
1659433878.095817,32.688
1659433878.228062,32.723
1659433878.360307,32.738
1659433878.492552,32.745
1659433878.625823,32.748
1659433878.760118,32.749
1659433878.894413,32.643
1659433879.028708,32.633
1659433879.160953,32.664
1659433879.294224,32.606
1659433879.428519,32.617
1659433879.559739,32.657
1659433879.694034,32.639
1659433879.826279,32.596
1659433879.959549,32.506
1659433880.093844,32.538
1659433880.225064,32.623
1659433880.35936,32.589
1659433880.491605,32.609
1659433880.62385,32.547
1659433880.756095,32.662
1659433880.88834,32.712
1659433881.02161,32.769
1659433881.153855,32.723
1659433881.28815,32.632
1659433881.42142,32.663
1659433881.55469,32.783
1659433881.687961,32.694
1659433881.821231,32.655
1659433881.955526,32.673
1659433882.088796,32.646
1659433882.223092,32.634
1659433882.356362,32.735
1659433882.487581,32.673
1659433882.620852,32.646
1659433882.754122,32.669
1659433882.886367,32.715
1659433883.020662,32.593
1659433883.152907,32.682
1659433883.287202,32.579
1659433883.419447,32.64
1659433883.553743,32.738
1659433883.685988,32.745
1659433883.818233,32.641
1659433883.951503,32.774
1659433884.082723,32.76
1659433884.217018,32.754
1659433884.349263,32.752
1659433884.483558,32.574
1659433884.617854,32.603
1659433884.750099,32.58
1659433884.885419,32.676
1659433885.017664,32.718
1659433885.150934,32.736
1659433885.28523,32.744
1659433885.417475,32.747
1659433885.552795,32.678
1659433885.68504,32.754
1659433885.81831,32.61
1659433885.951581,32.654
1659433886.083825,32.708
1659433886.217096,32.626
1659433886.349341,32.661
1659433886.482611,32.711
1659433886.615881,32.733
1659433886.749151,32.672
1659433886.882421,32.752
1659433887.012616,32.751
1659433887.147936,32.715
1659433887.280181,32.77
1659433887.412426,32.794
1659433887.546722,32.769
1659433887.678967,32.652
1659433887.814287,32.708
1659433887.946532,32.696
1659433888.080827,32.727
1659433888.215123,32.775
1659433888.346343,32.69
1659433888.479613,32.653
1659433888.611858,32.708
1659433888.746153,32.732
1659433888.879423,32.707
1659433889.012693,32.838
1659433889.145964,32.752
1659433889.277184,32.68
1659433889.410454,32.72
1659433889.542699,32.666
1659433889.675969,32.607
1659433889.809239,32.759
1659433889.941484,32.754
1659433890.075779,32.681
1659433890.205974,32.685
1659433890.339244,32.793
1659433890.473539,32.768
1659433890.604759,32.687
1659433890.739055,32.758
1659433890.8713,32.683
1659433891.00662,32.756
1659433891.13989,32.753
1659433891.27316,32.645
1659433891.407456,32.704
1659433891.539701,32.73
1659433891.672971,32.671
1659433891.805216,32.68
1659433891.938486,32.791
1659433892.071756,32.661
1659433892.205026,32.712
1659433892.339322,32.769
1659433892.470541,32.758
1659433892.603812,32.683
1659433892.737082,32.721
1659433892.868302,32.596
1659433893.002597,32.612
1659433893.134842,32.69
1659433893.269137,32.724
1659433893.402407,32.774
1659433893.534652,32.654
1659433893.668948,32.744
1659433893.801193,32.676
1659433893.935488,32.647
1659433894.067733,32.67
1659433894.201003,32.609
1659433894.334273,32.654
1659433894.467544,32.708
1659433894.601839,32.661
1659433894.734084,32.712
1659433894.868379,32.769
1659433895.001649,32.687
1659433895.133894,32.652
1659433895.26819,32.672
1659433895.400434,32.645
1659433895.53473,32.669
1659433895.666975,32.751
1659433895.798195,32.75
1659433895.931465,32.821
1659433896.06371,32.852
1659433896.19698,32.794
1659433896.33025,32.769
1659433896.46352,32.758
1659433896.597816,32.789
1659433896.731086,32.838
1659433896.865381,32.717
1659433896.996601,32.736
1659433897.130896,32.744
1659433897.264167,32.676
1659433897.396411,32.754
1659433897.530707,32.822
1659433897.662952,32.817
1659433897.797247,32.743
1659433897.930517,32.676
1659433898.062762,32.754
1659433898.198083,32.752
1659433898.329303,32.857
1659433898.462573,32.867
1659433898.594818,32.73
1659433898.727063,32.848
1659433898.861358,32.792
1659433898.993603,32.768
1659433899.127898,32.758
1659433899.260143,32.789
1659433899.393414,32.731
1659433899.526684,32.777
1659433899.658929,32.762
1659433899.793224,32.684
1659433899.926494,32.722
1659433900.06079,32.738
1659433900.193034,32.851
1659433900.324254,32.829
1659433900.459575,32.713
1659433900.59182,32.699
1659433900.72509,32.728
1659433900.85836,32.669
1659433900.99163,32.715
