LocalTimestamp,T1
1659513705.539314,31.116
1659513705.672593,31.227
1659513705.806897,31.276
1659513705.939151,31.332
1659513706.07243,31.285
1659513706.204683,31.301
1659513706.337962,31.307
1659513706.471241,31.168
1659513706.603495,31.215
1659513706.737799,31.235
1659513706.870053,31.279
1659513707.002306,31.227
1659513707.135585,31.205
1659513707.266814,31.266
1659513707.401118,31.221
1659513707.533372,31.167
1659513707.668701,31.32
1659513707.80198,31.174
1659513707.935259,31.253
1659513708.069563,31.251
1659513708.201817,31.18
1659513708.335096,31.22
1659513708.468375,31.166
1659513708.601654,31.214
1659513708.735958,31.234
1659513708.869237,31.172
1659513709.003541,31.252
1659513709.134769,31.286
1659513709.269073,31.301
1659513709.401327,31.378
1659513709.532556,31.27
1659513709.665834,31.365
1659513709.798088,31.406
1659513709.932392,31.282
1659513710.065671,31.299
1659513710.197925,31.307
1659513710.332229,31.31
1659513710.464483,31.276
1659513710.598787,31.297
1659513710.731041,31.27
1659513710.86432,31.365
1659513710.998624,31.406
1659513711.131903,31.282
1659513711.266207,31.37
1659513711.397435,31.337
1659513711.531739,31.252
1659513711.665018,31.251
1659513711.797272,31.321
1659513711.931576,31.423
1659513712.06383,31.396
1659513712.198134,31.313
1659513712.330388,31.455
1659513712.461616,31.303
1659513712.596946,31.379
1659513712.728174,31.377
1659513712.861453,31.269
1659513712.993707,31.365
1659513713.126986,31.3
1659513713.26129,31.236
1659513713.393543,31.208
1659513713.527848,31.303
1659513713.660101,31.308
1659513713.79338,31.311
1659513713.926659,31.312
1659513714.058913,31.348
1659513714.193217,31.328
1659513714.326496,31.319
1659513714.4608,31.457
1659513714.594079,31.375
1659513714.726333,31.446
1659513714.861662,31.406
1659513714.992891,31.282
1659513715.126169,31.299
1659513715.258423,31.307
1659513715.390677,31.381
1659513715.523956,31.448
1659513715.656209,31.442
1659513715.790514,31.333
1659513715.923793,31.321
1659513716.055021,31.316
1659513716.1883,31.314
1659513716.320554,31.349
1659513716.454858,31.364
1659513716.588137,31.441
1659513716.722441,31.439
1659513716.85572,31.403
1659513716.986948,31.422
1659513717.121253,31.396
1659513717.253506,31.348
1659513717.386785,31.328
1659513717.520064,31.355
1659513717.653343,31.366
1659513717.787647,31.442
1659513717.919901,31.369
1659513718.054205,31.337
1659513718.186459,31.323
1659513718.317687,31.388
1659513718.450966,31.345
1659513718.58322,31.468
1659513718.716499,31.415
1659513718.848752,31.357
1659513718.982031,31.438
1659513719.11531,31.296
1659513719.247564,31.27
1659513719.380843,31.33
1659513719.513097,31.32
1659513719.647401,31.387
1659513719.78068,31.451
1659513719.913959,31.372
1659513720.049288,31.48
1659513720.180516,31.456
1659513720.314821,31.552
1659513720.448099,31.416
1659513720.580353,31.428
1659513720.713632,31.469
1659513720.845886,31.38
1659513720.98019,31.377
1659513721.112444,31.447
1659513721.245723,31.442
1659513721.377976,31.439
1659513721.51023,31.438
1659513721.642484,31.438
1659513721.774737,31.473
