LocalTimestamp,T1
1659431712.308058,31.906
1659431712.308058,31.924
1659431712.440301,31.932
1659431712.574593,31.899
1659431712.707861,31.992
1659431712.839078,31.997
1659431712.97337,31.963
1659431713.105613,31.913
1659431713.23888,31.962
1659431713.373173,31.948
1659431713.50439,31.978
1659431713.638682,32.026
1659431713.770925,32.047
1659431713.903167,31.985
1659431714.036434,32.064
1659431714.168677,31.992
1659431714.301944,32.032
1659431714.434186,32.12
1659431714.567454,32.017
1659431714.700721,32.043
1659431714.833989,32.054
1659431714.967256,31.952
1659431715.100524,31.979
1659431715.234816,31.991
1659431715.368084,31.925
1659431715.502376,32.003
1659431715.636669,32.072
1659431715.767886,32.102
1659431715.902179,32.115
1659431716.034421,32.192
1659431716.166663,32.154
1659431716.300956,32.067
1659431716.433198,32.064
1659431716.567491,32.134
1659431716.699733,32.094
1659431716.833,32.111
1659431716.965243,32.119
1659431717.097485,32.122
1659431717.230752,32.124
1659431717.362995,32.16
1659431717.496262,32.176
1659431717.62953,32.182
1659431717.763822,32.185
1659431717.898115,32.151
1659431718.030357,32.136
1659431718.165675,32.201
1659431718.297917,32.158
1659431718.431185,32.104
1659431718.565477,32.151
1659431718.697719,32.136
1659431718.833037,32.165
1659431718.965279,32.249
1659431719.098547,32.143
1659431719.232839,32.097
1659431719.364057,32.078
1659431719.497324,32.14
1659431719.629566,32.238
1659431719.762834,32.174
1659431719.896101,32.146
1659431720.029369,32.134
1659431720.161611,32.129
1659431720.291803,32.269
1659431720.427121,32.152
1659431720.559363,32.243
1659431720.692631,32.389
1659431720.826923,32.275
1659431720.959165,32.296
1659431721.094483,32.27
1659431721.226725,32.188
1659431721.361018,32.294
1659431721.495311,32.34
1659431721.626528,32.324
1659431721.759795,32.353
1659431721.892037,32.295
1659431722.02633,32.34
1659431722.159597,32.36
1659431722.292865,32.262
1659431722.426132,32.184
1659431722.558375,32.186
1659431722.690617,32.258
1659431722.822859,32.289
1659431722.956127,32.302
1659431723.089394,32.344
1659431723.221636,32.361
1659431723.355929,32.227
1659431723.486121,32.276
1659431723.619388,32.332
1659431723.753681,32.25
1659431723.884898,32.25
1659431724.020216,32.321
1659431724.152458,32.352
1659431724.287776,32.365
1659431724.421043,32.371
1659431724.554311,32.479
1659431724.688603,32.527
1659431724.820846,32.476
1659431724.954113,32.454
1659431725.086355,32.409
1659431725.219623,32.354
1659431725.35289,32.331
1659431725.486158,32.32
1659431725.619425,32.351
1659431725.750642,32.436
1659431725.884935,32.366
1659431726.017177,32.477
1659431726.148394,32.455
1659431726.282687,32.445
1659431726.414929,32.37
1659431726.549222,32.337
1659431726.682489,32.359
1659431726.814732,32.368
1659431726.949024,32.407
1659431727.081266,32.424
1659431727.215559,32.432
1659431727.348826,32.471
1659431727.482094,32.523
1659431727.615361,32.51
1659431727.748629,32.504
1659431727.881896,32.537
1659431728.014651,32.552
1659431728.147406,32.558
1659431728.280673,32.525
1659431728.412916,32.475
1659431728.547208,32.454
1659431728.679451,32.516
1659431728.813743,32.507
1659431728.945985,32.538
1659431729.077203,32.552
1659431729.211495,32.416
1659431729.342712,32.464
1659431729.47598,32.484
1659431729.609247,32.564
1659431729.742515,32.457
1659431729.876807,32.552
1659431730.010075,32.594
1659431730.144367,32.47
1659431730.275584,32.522
1659431730.409877,32.545
1659431730.543144,32.484
1659431730.676412,32.599
1659431730.810704,32.649
1659431730.942947,32.6
1659431731.077239,32.614
1659431731.210507,32.62
1659431731.342749,32.517
1659431731.478067,32.578
