LocalTimestamp,T1
1659429748.995649,33.754
1659429749.128856,33.752
1659429749.262063,33.822
1659429749.39527,33.816
1659429749.529502,33.814
1659429749.662709,33.778
1659429749.79694,33.797
1659429749.928098,33.806
1659429750.06233,33.81
1659429750.195537,33.811
1659429750.327719,33.812
1659429750.461951,33.848
1659429750.595158,33.792
1659429750.729389,33.804
1659429750.862596,33.809
1659429750.994779,33.811
1659429751.127986,33.918
1659429751.261193,33.929
1659429751.3944,33.863
1659429751.526582,34.012
1659429751.658764,33.934
1659429751.792996,33.971
1659429751.925178,34.059
1659429752.05941,33.919
1659429752.191592,33.965
1659429752.324799,34.056
1659429752.458006,33.918
1659429752.591213,33.964
1659429752.725445,34.02
1659429752.858652,34.009
1659429752.992883,33.968
1659429753.126091,33.951
1659429753.257248,33.872
1659429753.392504,34.016
1659429753.524687,34.042
1659429753.657894,33.947
1659429753.791101,34.013
1659429753.924308,34.005
1659429754.058539,34.038
1659429754.190722,34.016
1659429754.324954,34.043
1659429754.457136,33.983
1659429754.588293,33.922
1659429754.7215,33.824
1659429754.853683,33.959
1659429754.987914,33.947
1659429755.121121,34.013
1659429755.254328,34.041
1659429755.387535,33.982
1659429755.518693,33.992
1659429755.652925,34.174
1659429755.785107,34.04
1659429755.919339,33.946
1659429756.052546,34.083
1659429756.185753,33.93
1659429756.321009,33.97
1659429756.452167,34.022
1659429756.586398,33.974
1659429756.719605,34.024
1659429756.851788,34.081
1659429756.984995,34.071
1659429757.117177,34.066
1659429757.251409,33.993
1659429757.383591,34.068
1659429757.516798,34.029
1659429757.650005,34.084
1659429757.782187,34.143
1659429757.91437,34.097
1659429758.046552,34.077
1659429758.179759,34.069
1659429758.312966,34.03
1659429758.446173,34.013
1659429758.580405,34.112
1659429758.711562,34.013
1659429758.845794,33.935
1659429758.979001,34.043
1659429759.111183,34.018
1659429759.246439,34.043
1659429759.378622,34.161
1659429759.513878,34.105
1659429759.64606,34.081
1659429759.779268,34.212
1659429759.913499,34.127
1659429760.045681,34.02
1659429760.179913,34.115
1659429760.311071,34.121
1659429760.444278,34.123
1659429760.577485,34.124
1659429760.710692,34.16
1659429760.843899,34.176
1659429760.975056,34.111
1659429761.109288,34.155
1659429761.24147,34.173
1659429761.373653,34.146
1659429761.507884,34.134
1659429761.641604,34.058
1659429761.775323,34.061
1659429761.906481,34.097
1659429762.039688,34.113
1659429762.173919,34.155
1659429762.306102,34.174
1659429762.440333,34.004
1659429762.57354,34.108
1659429762.707772,34.224
1659429762.842004,34.168
1659429762.975211,34.144
1659429763.109442,34.168
1659429763.239575,34.144
1659429763.373807,34.133
1659429763.505989,34.199
1659429763.638172,34.228
1659429763.771379,34.17
1659429763.903561,34.144
1659429764.037793,34.169
1659429764.169975,34.144
1659429764.303182,34.133
1659429764.437413,34.093
1659429764.568571,34.111
1659429764.701778,34.154
1659429764.833961,34.138
1659429764.967168,34.131
1659429765.101399,34.163
1659429765.234606,34.106
1659429765.368838,34.081
