LocalTimestamp,T1
1659521604.402277,34.077
1659521604.536427,34.14
1659521604.669554,34.025
1659521604.803705,34.153
1659521604.937856,33.995
1659521605.069958,33.927
1659521605.205133,33.897
1659521605.337236,33.956
1659521605.470362,33.91
1659521605.604513,33.926
1659521605.736616,33.861
1659521605.87179,33.834
1659521606.003893,33.822
1659521606.13702,33.852
1659521606.270146,33.794
1659521606.402249,33.698
1659521606.535376,33.763
1659521606.667478,33.649
1659521606.801629,33.6
1659521606.934756,33.614
1659521607.067882,33.585
1659521607.202033,33.537
1659521607.332087,33.551
1659521607.467262,33.558
1659521607.599365,33.489
1659521607.732491,33.566
1659521607.866642,33.564
1659521607.998745,33.386
1659521608.133919,33.486
1659521608.266022,33.459
1659521608.400173,33.34
1659521608.535347,33.36
1659521608.666426,33.439
1659521608.800577,33.403
1659521608.932679,33.387
1659521609.06683,33.38
1659521609.199957,33.413
1659521609.333083,33.249
1659521609.46621,33.285
1659521609.597289,33.336
1659521609.730415,33.287
1659521609.862518,33.337
1659521609.995645,33.394
1659521610.129795,33.277
1659521610.261898,33.333
1659521610.396049,33.321
1659521610.528151,33.21
1659521610.661278,33.162
1659521610.795429,33.141
1659521610.926507,33.096
1659521611.060658,33.148
1659521611.19276,33.17
1659521611.327935,33.145
1659521611.461062,33.169
1659521611.594189,33.215
1659521611.728339,33.235
1659521611.860442,33.243
1659521611.993569,33.141
1659521612.125671,33.025
1659521612.258798,33.046
1659521612.391924,33.02
1659521612.525051,33.044
1659521612.657666,33.055
1659521612.79028,33.024
1659521612.923407,33.081
1659521613.056534,33.106
1659521613.187612,33.046
1659521613.321763,33.055
1659521613.453866,32.882
1659521613.588016,32.984
1659521613.721143,33.029
1659521613.85427,33.012
1659521613.98842,33.041
1659521614.120523,33.053
1659521614.254674,32.988
1659521614.3878,33.03
1659521614.520927,33.119
1659521614.655078,33.123
1659521614.788204,33.018
1659521614.922355,33.008
1659521615.054458,33.003
1659521615.188608,32.931
1659521615.321735,33.041
1659521615.453838,33.053
1659521615.587988,33.058
1659521615.720091,33.025
1659521615.854242,33.082
1659521615.987368,32.965
1659521616.118447,32.878
1659521616.252598,32.947
1659521616.3847,32.871
1659521616.517827,32.873
1659521616.650954,32.981
1659521616.78408,32.956
1659521616.918231,32.981
1659521617.051358,33.027
1659521617.186532,32.905
1659521617.318635,32.959
1659521617.451761,32.947
1659521617.584888,32.942
1659521617.718527,32.868
1659521617.852166,32.908
1659521617.985292,32.925
1659521618.119443,32.861
1659521618.25257,32.904
1659521618.384672,33.03
1659521618.519847,32.942
1659521618.650926,32.904
1659521618.784052,32.958
1659521618.916155,32.876
1659521619.048257,32.875
1659521619.182408,32.911
1659521619.314511,32.784
1659521619.447637,32.8
1659521619.580764,32.914
1659521619.712867,32.892
1659521619.845993,32.847
1659521619.978096,32.898
1659521620.113271,32.85
1659521620.246397,32.829
1659521620.380548,32.855
1659521620.513675,32.831
1659521620.644753,32.75
1659521620.779928,32.785
1659521620.912031,32.836
1659521621.045157,32.823
1659521621.178284,32.888
1659521621.311411,32.916
1659521621.445561,32.822
1659521621.577664,32.817
1659521621.711815,32.779
1659521621.844941,32.727
1659521621.97602,32.74
1659521622.109147,32.781
1659521622.241249,32.693
1659521622.374376,32.832
1659521622.507503,32.856
1659521622.640629,32.796
1659521622.773756,32.77
1659521622.904834,32.83
1659521623.038985,32.678
1659521623.171088,32.719
1659521623.305238,32.737
1659521623.439389,32.815
1659521623.572516,32.778
1659521623.70769,32.798
1659521623.838769,32.877
1659521623.97292,32.734
1659521624.105534,32.814
1659521624.238149,32.813
1659521624.370764,32.671
1659521624.503378,32.716
1659521624.638553,32.7
1659521624.770656,32.799
1659521624.903782,32.771
1659521625.036909,32.83
1659521625.169012,32.714
1659521625.301114,32.734
1659521625.433217,32.708
1659521625.566344,32.732
1659521625.69947,32.671
1659521625.832597,32.716
1659521625.967772,32.664
1659521626.09885,32.713
1659521626.233001,32.769
1659521626.366127,32.723
1659521626.49823,32.738
1659521626.633405,32.816
1659521626.765507,32.778
1659521626.900682,32.691
1659521627.033809,32.725
1659521627.166935,32.704
1659521627.301086,32.624
1659521627.433189,32.695
1659521627.56734,32.762
1659521627.699442,32.72
1659521627.832569,32.737
1659521627.965696,32.815
1659521628.098822,32.707
1659521628.231949,32.732
1659521628.363027,32.777
1659521628.497178,32.656
1659521628.629281,32.674
1659521628.761383,32.717
1659521628.895534,32.629
1659521629.027637,32.698
1659521629.162812,32.763
1659521629.295938,32.72
1659521629.428041,32.666
1659521629.562191,32.714
1659521629.694294,32.805
1659521629.828445,32.668
1659521629.961571,32.714
1659521630.095722,32.664
1659521630.229873,32.642
1659521630.362999,32.668
1659521630.49715,32.714
1659521630.627205,32.699
1659521630.761355,32.657
1659521630.893458,32.674
1659521631.025561,32.611
1659521631.158687,32.548
1659521631.29079,32.592
1659521631.424941,32.54
1659521631.557043,32.588
1659521631.69017,32.574
1659521631.825345,32.674
1659521631.956423,32.646
1659521632.08955,32.67
1659521632.221653,32.644
1659521632.354779,32.704
1659521632.48893,32.553
1659521632.622056,32.665
1659521632.756207,32.678
1659521632.88831,32.648
