LocalTimestamp,T1
1659429514.231645,32.859
1659429514.364852,32.762
1659429514.498059,32.791
1659429514.63229,32.803
1659429514.763448,32.808
1659429514.898705,32.811
1659429515.030887,32.812
1659429515.164094,32.812
1659429515.298325,32.777
1659429515.430508,32.833
1659429515.565764,32.786
1659429515.697946,32.73
1659429515.831153,32.741
1659429515.96436,32.746
1659429516.096543,32.784
1659429516.22975,32.765
1659429516.361932,32.756
1659429516.496164,32.753
1659429516.629371,32.858
1659429516.762578,32.832
1659429516.895785,32.75
1659429517.025918,32.679
1659429517.160149,32.648
1659429517.292332,32.706
1659429517.424514,32.802
1659429517.558746,32.95
1659429517.690928,32.801
1659429517.826184,32.808
1659429517.958367,32.775
1659429518.092598,32.761
1659429518.22683,32.79
1659429518.357988,32.767
1659429518.492219,32.758
1659429518.624402,32.824
1659429518.758633,32.888
1659429518.892865,32.881
1659429519.026072,32.948
1659429519.160304,32.765
1659429519.291461,32.756
1659429519.425693,32.824
1659429519.557875,32.711
1659429519.691082,32.804
1659429519.824289,32.844
1659429519.956471,32.755
1659429520.090703,32.717
1659429520.221861,32.771
1659429520.355068,32.83
1659429520.4893,32.785
1659429520.620457,32.942
1659429520.754689,32.94
1659429520.886871,32.797
1659429521.022127,32.877
1659429521.155334,32.805
1659429521.288541,32.774
1659429521.422773,32.867
1659429521.554955,32.871
1659429521.688162,32.873
1659429521.821369,32.91
1659429521.954576,32.89
1659429522.088808,32.775
1659429522.222015,32.832
1659429522.356247,32.821
1659429522.487404,32.781
1659429522.620611,32.763
1659429522.753818,32.827
1659429522.884976,32.89
1659429523.019208,32.881
1659429523.15139,32.949
1659429523.285622,32.871
1659429523.418829,32.909
1659429523.551011,32.89
1659429523.685243,32.846
1659429523.817425,32.898
1659429523.950632,32.849
1659429524.082814,32.899
1659429524.216021,32.921
1659429524.350253,32.895
1659429524.48346,32.919
1659429524.617692,32.93
1659429524.749874,32.934
1659429524.884105,32.901
1659429525.017313,32.851
1659429525.149495,32.829
1659429525.283726,32.926
1659429525.415909,32.933
1659429525.550141,32.829
1659429525.682323,32.926
1659429525.81348,32.933
1659429525.947712,32.9
1659429526.079895,32.921
1659429526.212077,32.824
1659429526.345284,32.924
1659429526.477466,33.003
1659429526.611698,32.966
1659429526.74388,32.879
1659429526.878112,32.912
1659429527.010294,32.962
1659429527.143501,33.019
1659429527.275683,33.008
1659429527.407866,32.897
1659429527.542097,32.92
1659429527.675304,33.001
1659429527.809536,32.929
1659429527.942743,32.899
1659429528.074925,32.885
1659429528.210182,32.95
1659429528.341339,32.979
1659429528.474546,33.097
1659429528.607753,33.042
1659429528.739936,33.018
1659429528.874167,33.079
1659429529.00635,33.034
1659429529.139557,33.015
1659429529.271739,33.042
1659429529.403921,33.018
1659429529.537128,33.008
1659429529.669311,33.003
1659429529.803542,32.966
1659429529.936749,33.021
1659429530.070981,33.044
1659429530.204188,33.09
1659429530.335346,33.145
1659429530.470602,33.063
1659429530.602784,32.992
1659429530.735991,33.103
1659429530.869198,33.009
1659429531.002405,32.898
1659429531.137661,32.991
1659429531.269844,32.961
1659429531.404076,32.912
1659429531.537282,33.104
1659429531.66844,33.08
1659429531.801647,32.999
1659429531.93383,33.035
1659429532.067036,33.051
1659429532.200243,32.986
1659429532.333451,32.994
1659429532.466657,33.068
1659429532.597815,33.065
1659429532.732047,33.099
1659429532.864229,33.114
1659429532.998461,33.12
1659429533.131668,33.158
1659429533.264875,33.033
1659429533.400131,33.085
1659429533.531289,33.072
1659429533.66552,33.138
1659429533.799752,33.095
1659429533.931934,33.112
1659429534.066166,33.084
1659429534.198348,32.965
1659429534.333605,32.95
1659429534.465787,32.978
1659429534.598994,33.061
1659429534.732201,33.027
1659429534.864383,33.118
1659429534.996566,33.016
1659429535.128748,33.078
1659429535.261955,33.069
1659429535.395162,33.136
1659429535.528369,33.13
1659429535.662601,33.127
1659429535.793758,33.161
1659429535.926965,33.176
1659429536.060172,33.183
1659429536.19133,33.221
1659429536.326586,33.166
1659429536.460305,33.143
1659429536.594025,33.097
1659429536.727232,33.042
1659429536.860439,33.054
1659429536.994671,33.165
1659429537.126853,33.142
1659429537.26006,33.168
1659429537.391217,33.285
1659429537.524425,33.159
1659429537.657631,33.175
1659429537.790838,33.182
1659429537.924046,33.15
1659429538.055203,33.065
1659429538.189435,33.099
1659429538.321617,33.185
