LocalTimestamp,T1
1659515506.810121,33.301
1659515506.9434,33.343
1659515507.076679,33.29
1659515507.206882,33.303
1659515507.340161,33.308
1659515507.472414,33.24
1659515507.604668,33.175
1659515507.738972,33.324
1659515507.871226,33.246
1659515508.006555,33.213
1659515508.138809,33.34
1659515508.273113,33.36
1659515508.407417,33.333
1659515508.538646,33.25
1659515508.67295,33.286
1659515508.805204,33.301
1659515508.939508,33.201
1659515509.072787,33.3
1659515509.206066,33.307
1659515509.34037,33.204
1659515509.472624,33.195
1659515509.605902,33.261
1659515509.738156,33.255
1659515509.871435,33.252
1659515510.004714,33.322
1659515510.136968,33.21
1659515510.271272,33.197
1659515510.403526,33.227
1659515510.535779,33.311
1659515510.669058,33.276
1659515510.800287,33.261
1659515510.934591,33.361
1659515511.066844,33.334
1659515511.201149,33.322
1659515511.334428,33.352
1659515511.467706,33.223
1659515511.602011,33.274
1659515511.734264,33.331
1659515511.867543,33.285
1659515512.000822,33.301
1659515512.134101,33.343
1659515512.268405,33.255
1659515512.401684,33.287
1659515512.535988,33.373
1659515512.667217,33.268
1659515512.801521,33.293
1659515512.933775,33.304
1659515513.065003,33.309
1659515513.198282,33.24
1659515513.330536,33.388
1659515513.46484,33.416
1659515513.598119,33.322
1659515513.729347,33.352
1659515513.863652,33.33
1659515513.995905,33.249
1659515514.129184,33.32
1659515514.261438,33.351
1659515514.394717,33.365
1659515514.529021,33.335
1659515514.6623,33.429
1659515514.796604,33.434
1659515514.927832,33.436
1659515515.062137,33.366
1659515515.195415,33.336
1659515515.327669,33.287
1659515515.461973,33.337
1659515515.594227,33.288
1659515515.728531,33.266
1659515515.860785,33.363
1659515515.992013,33.37
1659515516.127343,33.408
1659515516.258571,33.354
1659515516.390825,33.295
1659515516.523079,33.269
1659515516.655332,33.223
1659515516.789636,33.309
1659515516.92189,33.347
1659515517.05722,33.327
1659515517.189473,33.39
1659515517.322752,33.346
1659515517.456031,33.433
1659515517.588285,33.436
1659515517.722589,33.366
1659515517.855868,33.406
1659515517.990172,33.353
1659515518.123451,33.295
1659515518.255705,33.411
1659515518.391034,33.462
1659515518.523288,33.412
1659515518.656567,33.498
1659515518.789845,33.463
1659515518.922099,33.413
1659515519.056403,33.356
1659515519.188657,33.402
