LocalTimestamp,T1
1659441042.819344,33.668
1659441042.952642,33.644
1659441043.086967,33.669
1659441043.218214,33.608
1659441043.352538,33.653
1659441043.484812,33.708
1659441043.616059,33.803
1659441043.750383,33.773
1659441043.882657,33.724
1659441044.015955,33.739
1659441044.149254,33.674
1659441044.280502,33.575
1659441044.4138,33.639
1659441044.546073,33.737
1659441044.679372,33.674
1659441044.812671,33.752
1659441044.945969,33.751
1659441045.080293,33.75
1659441045.213592,33.75
1659441045.34689,33.75
1659441045.479164,33.715
1659441045.613488,33.806
1659441045.746786,33.774
1659441045.880085,33.76
1659441046.014409,33.79
1659441046.146682,33.767
1659441046.281006,33.757
1659441046.414305,33.824
1659441046.545552,33.853
1659441046.680902,33.83
1659441046.811124,33.891
1659441046.943398,33.811
1659441047.076696,33.812
1659441047.208969,33.706
1659441047.343293,33.766
1659441047.475567,33.757
1659441047.60989,33.824
1659441047.742164,33.888
1659441047.875462,33.845
1659441048.008761,33.791
1659441048.141034,33.839
1659441048.275358,33.788
1659441048.408657,33.767
1659441048.542981,33.722
1659441048.676279,33.809
1659441048.808553,33.74
1659441048.943902,33.817
1659441049.076175,33.85
1659441049.209474,33.9
1659441049.342772,33.921
1659441049.475046,33.859
1659441049.60937,33.797
1659441049.741643,33.735
1659441049.874941,33.708
1659441050.00824,33.696
1659441050.138463,33.727
1659441050.270736,33.882
1659441050.403009,33.878
1659441050.536308,33.841
1659441050.669606,33.896
1659441050.802905,33.848
1659441050.936203,33.793
1659441051.066426,33.875
1659441051.201775,33.839
1659441051.334049,33.753
1659441051.468372,33.787
1659441051.602696,33.801
1659441051.73702,33.808
1659441051.871344,33.846
1659441052.001567,33.933
1659441052.135891,33.865
1659441052.269189,33.835
1659441052.400437,33.893
1659441052.533736,33.847
1659441052.666009,33.863
1659441052.800333,33.905
1659441052.933632,33.888
1659441053.06693,33.916
1659441053.200229,33.928
1659441053.332502,33.827
1659441053.46375,33.89
1659441053.596023,33.917
1659441053.729322,33.929
1659441053.86262,33.934
1659441053.994894,34.078
1659441054.130243,34.034
1659441054.261491,33.979
1659441054.394789,33.955
1659441054.529113,33.945
1659441054.661386,33.941
1659441054.796736,33.974
1659441054.929009,33.989
1659441055.064358,34.031
1659441055.197657,34.049
1659441055.330956,34.092
1659441055.46528,34.004
1659441055.597553,33.966
1659441055.730851,33.915
1659441055.863125,33.928
1659441055.996423,33.862
1659441056.128696,34.011
1659441056.261995,33.969
1659441056.395294,33.951
1659441056.526542,33.979
1659441056.660866,33.955
1659441056.792114,33.981
1659441056.923361,33.956
1659441057.058711,33.946
1659441057.190984,33.976
1659441057.326333,33.99
1659441057.459632,34.031
1659441057.591905,33.907
1659441057.725204,33.995
1659441057.857477,34.033
1659441057.991801,33.944
1659441058.125099,34.046
1659441058.258398,33.985
1659441058.392722,33.887
1659441058.526021,34.022
1659441058.659319,33.974
1659441058.790567,33.847
1659441058.923866,33.898
1659441059.057164,33.991
1659441059.189437,33.925
1659441059.322736,34.003
1659441059.455009,33.93
1659441059.589333,34.005
1659441059.721606,33.931
1659441059.852854,33.899
1659441059.988204,33.921
1659441060.118426,33.93
1659441060.2507,34.041
1659441060.383998,34.089
1659441060.517297,34.109
1659441060.651621,34.012
1659441060.784919,34.111
1659441060.919243,33.942
1659441061.050491,34.01
1659441061.184815,34.075
1659441061.318114,33.997
1659441061.451412,34.034
1659441061.585736,34.05
1659441061.718009,33.986
1659441061.852333,34.03
1659441061.983581,33.977
1659441062.115855,33.955
1659441062.249153,34.016
1659441062.382452,34.042
1659441062.51575,34.089
1659441062.648024,34.11
1659441062.780297,34.012
1659441062.914621,33.934
1659441063.046894,33.936
1659441063.181218,34.008
1659441063.314517,34.003
1659441063.445764,34.001
1659441063.57855,34.036
1659441063.711336,34.087
1659441063.84566,34.002
1659441063.978959,34.001
1659441064.113283,34.107
1659441064.245556,34.046
1659441064.377829,33.914
1659441064.513179,34.034
1659441064.645452,33.979
1659441064.779776,33.955
1659441064.913074,34.123
1659441065.046373,34.124
1659441065.180697,34.125
1659441065.311945,34.018
1659441065.446269,34.043
1659441065.578542,34.019
1659441065.70979,34.115
1659441065.843088,34.085
1659441065.975362,34.072
1659441066.10866,34.102
1659441066.241959,34.08
1659441066.376283,34.07
1659441066.509581,34.101
1659441066.64288,34.115
1659441066.776179,34.014
1659441066.908452,34.042
1659441067.042776,33.983
1659441067.176075,33.992
1659441067.309373,34.032
1659441067.444722,34.085
1659441067.57597,34.072
1659441067.709269,34.102
1659441067.842567,34.151
1659441067.974841,34.101
1659441068.109165,34.079
1659441068.241438,34.105
1659441068.375762,34.152
1659441068.508035,34.101
1659441068.641334,34.115
1659441068.774632,34.121
1659441068.906905,34.123
1659441069.039179,34.089
1659441069.171452,34.145
1659441069.304751,34.134
1659441069.437024,34.058
1659441069.570322,34.096
1659441069.704646,34.042
1659441069.835894,34.124
1659441069.971244,34.125
1659441070.103517,34.054
1659441070.23579,34.13
1659441070.371139,34.127
1659441070.503412,34.126
1659441070.638762,34.161
1659441070.771035,34.141
1659441070.904334,34.132
1659441071.037632,34.128
1659441071.169906,34.091
1659441071.304229,34.039
1659441071.436503,34.123
1659441071.569801,34.195
1659441071.7031,34.155
1659441071.836399,34.245
1659441071.968672,34.177
1659441072.09992,34.254
1659441072.234244,34.216
1659441072.366517,34.2
1659441072.49879,34.157
1659441072.633114,34.104
1659441072.765387,34.08
1659441072.900737,34.141
1659441073.033523,34.026
1659441073.166308,34.117
