LocalTimestamp,PR
1659429514.141474,168922
1659429514.141474,168818
1659429514.172555,168870
1659429514.203637,168891
1659429514.234719,168917
1659429514.274339,168893
1659429514.31396,168914
1659429514.35358,168980
1659429514.397641,169053
1659429514.441702,169116
1659429514.485763,169185
1659429514.527774,169211
1659429514.569786,169244
1659429514.608723,169150
1659429514.64766,168930
1659429514.686598,168790
1659429514.727072,168741
1659429514.767547,168752
1659429514.807167,168781
1659429514.846788,168821
1659429514.886408,168833
1659429514.925346,168815
1659429514.964283,168819
1659429515.003221,168868
1659429515.043695,168903
1659429515.08417,168878
1659429515.123107,168875
1659429515.162044,168917
1659429515.200982,168966
1659429515.243506,169015
1659429515.286029,168975
1659429515.324625,168762
1659429515.363221,168574
1659429515.401817,168516
1659429515.441096,168443
1659429515.480375,168408
1659429515.519654,168454
1659429515.561665,168468
1659429515.603677,168475
1659429515.641931,168470
1659429515.680186,168474
1659429515.71844,168504
1659429515.760451,168529
1659429515.802463,168560
1659429515.841742,168564
1659429515.881021,168612
1659429515.9203,168628
1659429515.964019,168658
1659429516.007738,168563
1659429516.051457,168333
1659429516.092444,168196
1659429516.133431,168175
1659429516.172368,168183
1659429516.211306,168220
1659429516.250243,168277
1659429516.291742,168306
1659429516.333241,168305
1659429516.371837,168320
1659429516.410433,168346
1659429516.449029,168370
1659429516.488649,168386
1659429516.52827,168403
1659429516.56789,168431
1659429516.608877,168454
1659429516.649864,168501
1659429516.688802,168540
1659429516.727739,168523
1659429516.766676,168337
1659429516.805955,168174
1659429516.845234,168111
1659429516.884513,168130
1659429516.924988,168182
1659429516.965462,168247
1659429517.003716,168305
1659429517.041971,168322
1659429517.080225,168341
1659429517.121724,168373
1659429517.163223,168431
1659429517.202161,168481
1659429517.241098,168521
1659429517.280035,168581
1659429517.324438,168622
1659429517.36884,168668
1659429517.413243,168692
1659429517.454742,168712
1659429517.496241,168702
1659429517.534837,168535
1659429517.573432,168342
1659429517.612028,168244
1659429517.653015,168248
1659429517.694002,168260
1659429517.733964,168303
1659429517.773926,168335
1659429517.813888,168350
1659429517.852484,168359
1659429517.89108,168384
1659429517.929676,168419
1659429517.971687,168469
1659429518.013699,168504
1659429518.052636,168526
1659429518.091573,168555
1659429518.130511,168578
1659429518.172523,168579
1659429518.214534,168611
1659429518.252788,168543
1659429518.291043,168315
1659429518.329297,168136
1659429518.368234,168066
1659429518.407172,168069
1659429518.446109,168096
1659429518.487096,168152
1659429518.528083,168188
1659429518.56702,168203
1659429518.605958,168231
1659429518.644895,168252
1659429518.686906,168281
1659429518.728918,168299
1659429518.768538,168339
1659429518.808159,168366
1659429518.84778,168394
1659429518.888766,168423
1659429518.929753,168452
1659429518.974497,168478
1659429519.019241,168451
1659429519.063985,168265
1659429519.097799,168054
1659429519.131613,167970
1659429519.175673,167988
1659429519.219734,168003
1659429519.263795,168055
1659429519.302391,168087
1659429519.340987,168126
1659429519.379583,168126
1659429519.421082,168165
1659429519.462581,168198
1659429519.499725,168231
1659429519.53687,168268
1659429519.574014,168295
1659429519.611158,168320
1659429519.652657,168336
1659429519.694156,168388
1659429519.733777,168421
1659429519.773397,168419
1659429519.813018,168241
1659429519.856737,168026
1659429519.900456,167950
1659429519.944175,167956
1659429519.976965,167999
1659429520.009754,168043
1659429520.054498,168088
1659429520.099242,168130
1659429520.143986,168136
1659429520.182582,168153
1659429520.221178,168182
1659429520.259773,168234
1659429520.301785,168276
1659429520.343796,168342
1659429520.382734,168384
1659429520.421671,168428
1659429520.460609,168486
1659429520.501595,168538
1659429520.542582,168515
1659429520.580837,168333
1659429520.619091,168156
1659429520.657345,168102
1659429520.696624,168127
1659429520.735903,168179
1659429520.775182,168239
1659429520.816681,168278
1659429520.85818,168298
1659429520.897118,168309
1659429520.936055,168358
1659429520.974993,168382
1659429521.017516,168428
1659429521.06004,168483
1659429521.098636,168480
1659429521.137232,168485
1659429521.175828,168500
1659429521.217327,168514
1659429521.258826,168405
1659429521.298447,168214
1659429521.338067,168078
1659429521.377688,168072
1659429521.418674,168121
1659429521.459661,168171
1659429521.498257,168190
1659429521.536853,168202
1659429521.575449,168206
1659429521.619851,168209
1659429521.664253,168241
1659429521.708656,168258
1659429521.74247,168280
1659429521.776284,168315
1659429521.820003,168340
1659429521.863722,168362
1659429521.907442,168344
1659429521.949965,168185
1659429521.992489,167908
1659429522.031427,167765
1659429522.070364,167742
1659429522.109301,167747
1659429522.147897,167773
1659429522.186493,167793
1659429522.225089,167810
1659429522.267613,167807
1659429522.310137,167807
1659429522.349074,167848
1659429522.388011,167883
1659429522.426949,167898
1659429522.467423,167880
1659429522.507898,167965
1659429522.546835,168067
1659429522.585773,168113
1659429522.62471,167938
1659429522.663647,167681
1659429522.702585,167534
1659429522.741522,167487
1659429522.782509,167483
1659429522.823496,167507
1659429522.86175,167573
1659429522.900004,167620
1659429522.938259,167639
1659429522.98027,167633
1659429523.022282,167674
1659429523.061219,167718
1659429523.100157,167742
1659429523.139094,167781
1659429523.180593,167822
1659429523.222092,167834
1659429523.261029,167871
1659429523.299967,167877
1659429523.338904,167699
1659429523.383307,167460
1659429523.427709,167335
1659429523.472111,167316
1659429523.513611,167323
1659429523.55511,167376
1659429523.59473,167425
1659429523.634351,167448
1659429523.673971,167462
1659429523.714446,167482
1659429523.75492,167514
1659429523.793516,167554
1659429523.832112,167593
1659429523.870708,167611
1659429523.909304,167652
1659429523.9479,167680
1659429523.986495,167702
1659429524.029019,167744
1659429524.071543,167719
1659429524.109797,167531
1659429524.148052,167274
1659429524.186306,167162
1659429524.228317,167144
1659429524.270329,167149
1659429524.309608,167203
1659429524.348887,167268
1659429524.388166,167314
1659429524.426762,167314
1659429524.465357,167356
1659429524.503953,167376
1659429524.545965,167420
1659429524.587976,167475
1659429524.627597,167498
1659429524.667217,167511
1659429524.706838,167533
1659429524.748081,167560
1659429524.789324,167578
1659429524.830567,167592
1659429524.871809,167443
1659429524.913309,167220
1659429524.954808,167121
1659429524.993404,167129
1659429525.031999,167154
1659429525.070595,167229
1659429525.10885,167307
1659429525.147104,167335
1659429525.185358,167390
1659429525.228394,167418
1659429525.27143,167470
1659429525.310026,167541
1659429525.348622,167598
1659429525.387218,167642
1659429525.428205,167700
1659429525.469192,167763
1659429525.508812,167806
1659429525.548433,167879
1659429525.588053,167889
1659429525.629552,167731
1659429525.671052,167569
1659429525.715112,167510
1659429525.759173,167547
1659429525.803234,167580
1659429525.836023,167637
1659429525.868813,167663
1659429525.913215,167676
1659429525.957617,167697
1659429526.00202,167722
1659429526.039932,167767
1659429526.077845,167815
1659429526.115758,167862
1659429526.157769,167893
1659429526.199781,167926
1659429526.238718,167961
1659429526.277656,168000
1659429526.316593,167983
1659429526.35758,167798
1659429526.398566,167577
1659429526.437504,167489
1659429526.476441,167526
1659429526.515379,167541
1659429526.554316,167615
1659429526.593254,167708
1659429526.632191,167738
1659429526.67369,167775
1659429526.715189,167801
1659429526.754468,167858
1659429526.793747,167913
1659429526.833026,167943
1659429526.874013,167998
1659429526.915,168038
1659429526.953254,168071
1659429526.991508,168112
1659429527.029763,168130
1659429527.072287,167977
1659429527.11481,167688
1659429527.153406,167509
1659429527.192002,167466
1659429527.230598,167449
1659429527.271072,167466
1659429527.311547,167546
1659429527.350143,167575
1659429527.388739,167590
1659429527.427335,167597
1659429527.47242,167624
1659429527.517505,167659
1659429527.562591,167665
1659429527.595892,167695
1659429527.629194,167728
1659429527.673938,167763
1659429527.718682,167780
1659429527.763426,167809
1659429527.805437,167837
1659429527.847449,167704
1659429527.886045,167452
1659429527.924641,167290
1659429527.963236,167261
1659429528.001832,167263
1659429528.040428,167312
1659429528.079024,167355
1659429528.121548,167360
1659429528.164072,167345
1659429528.202326,167324
1659429528.24058,167368
1659429528.278835,167390
1659429528.319821,167426
1659429528.360808,167465
1659429528.399745,167480
1659429528.438683,167523
1659429528.47762,167560
1659429528.516899,167577
1659429528.556178,167582
1659429528.595457,167533
1659429528.636444,167324
1659429528.677431,167110
1659429528.716368,167049
1659429528.755306,167061
1659429528.794243,167091
1659429528.835742,167145
1659429528.877241,167175
1659429528.91652,167177
1659429528.955799,167173
1659429528.995078,167207
1659429529.036577,167241
1659429529.078076,167277
1659429529.116672,167318
1659429529.155268,167353
1659429529.193864,167390
1659429529.237583,167426
1659429529.281302,167477
1659429529.325022,167506
1659429529.366009,167498
1659429529.406995,167325
1659429529.446274,167132
1659429529.485553,167034
1659429529.524832,167031
1659429529.565819,167071
1659429529.606806,167123
1659429529.645743,167166
1659429529.684681,167182
1659429529.723618,167183
1659429529.762897,167202
1659429529.802176,167225
1659429529.841455,167271
1659429529.883466,167299
1659429529.925478,167341
1659429529.964074,167364
1659429530.00267,167407
1659429530.041265,167441
1659429530.080886,167474
1659429530.120507,167455
1659429530.160127,167272
1659429530.203846,167070
1659429530.247566,166999
1659429530.291285,167019
1659429530.323562,167055
1659429530.355839,167137
1659429530.400924,167164
1659429530.44601,167197
1659429530.491095,167219
1659429530.524397,167251
1659429530.557699,167295
1659429530.601759,167338
1659429530.64582,167376
1659429530.689881,167393
1659429530.72916,167446
1659429530.768439,167490
1659429530.807718,167534
1659429530.848705,167568
1659429530.889692,167528
1659429530.928288,167348
1659429530.966883,167153
1659429531.005479,167068
1659429531.048515,167106
1659429531.091551,167237
1659429531.130489,167354
1659429531.169426,167460
1659429531.208364,167553
1659429531.247301,167590
1659429531.286239,167624
1659429531.325176,167631
1659429531.366675,167618
1659429531.408174,167611
1659429531.447112,167610
1659429531.486049,167643
1659429531.524987,167768
1659429531.565461,167903
1659429531.605935,167968
1659429531.644873,167832
1659429531.68381,167589
1659429531.722748,167468
1659429531.763734,167439
1659429531.804721,167478
1659429531.846562,167561
1659429531.888402,167627
1659429531.930243,167663
1659429531.972084,167681
1659429532.013924,167712
1659429532.055765,167750
1659429532.088555,167801
1659429532.121344,167888
1659429532.165405,167939
1659429532.209466,168000
1659429532.253526,168061
1659429532.295538,168118
1659429532.337549,168121
1659429532.376828,167914
1659429532.416107,167758
1659429532.455386,167738
1659429532.49364,167803
1659429532.531895,167884
1659429532.570149,167908
1659429532.611648,167894
1659429532.653147,167857
1659429532.691743,167853
1659429532.730339,167906
1659429532.768935,167988
1659429532.807189,168075
1659429532.845443,168141
1659429532.883698,168180
1659429532.926222,168202
1659429532.968745,168188
1659429533.007683,168079
