LocalTimestamp,PR
1659431083.512377,167748
1659431083.553387,167696
1659431083.592005,167706
1659431083.630623,167713
1659431083.669241,167563
1659431083.707517,167495
1659431083.745793,167511
1659431083.784069,166977
1659431083.826617,166128
1659431083.869165,164879
1659431083.907783,163979
1659431083.946401,163452
1659431083.985018,164048
1659431084.026029,165637
1659431084.067039,167582
1659431084.106682,167833
1659431084.146325,167825
1659431084.185968,167525
1659431084.227491,167048
1659431084.269014,166887
1659431084.30729,167298
1659431084.345566,167666
1659431084.383842,168065
1659431084.425877,168722
1659431084.467913,169065
1659431084.506531,169344
1659431084.545148,169524
1659431084.583766,169603
1659431084.627852,169652
1659431084.671938,169675
1659431084.716024,169629
1659431084.75037,169458
1659431084.784716,169176
1659431084.828802,169278
1659431084.872887,169442
1659431084.916973,169709
1659431084.955591,169779
1659431084.994209,169858
1659431085.032827,169857
1659431085.075375,169852
1659431085.117923,169857
1659431085.156883,169864
1659431085.195842,169869
1659431085.234802,169902
1659431085.276324,169865
1659431085.317847,169809
1659431085.35749,169665
1659431085.397133,169496
1659431085.436776,169277
1659431085.477787,169103
1659431085.518797,168926
1659431085.557073,168760
1659431085.595349,168649
1659431085.633625,168457
1659431085.672585,168266
1659431085.711544,168154
1659431085.750504,168024
1659431085.793052,167927
1659431085.8356,167844
1659431085.873876,167810
1659431085.912152,167726
1659431085.950428,167662
1659431085.991438,167571
1659431086.032448,167518
1659431086.07175,167478
1659431086.111051,167438
1659431086.150352,167485
1659431086.191875,167595
1659431086.233398,167707
1659431086.278167,167827
1659431086.322937,167849
1659431086.367706,167789
1659431086.401027,167576
1659431086.434347,167198
1659431086.478433,166693
1659431086.522519,166241
1659431086.566605,166002
1659431086.605223,165813
1659431086.643841,165737
1659431086.682458,165857
1659431086.724494,166069
1659431086.766529,166098
1659431086.804805,166124
1659431086.843081,166108
1659431086.881357,166165
1659431086.919975,166233
1659431086.958593,166424
1659431086.997211,166432
1659431087.038734,166370
1659431087.080256,166536
1659431087.119216,166648
1659431087.158176,166718
1659431087.197135,166770
1659431087.238145,166743
1659431087.279155,166697
1659431087.318115,166650
1659431087.357075,166577
1659431087.396034,166509
1659431087.435336,166476
1659431087.474637,166425
1659431087.513938,166377
1659431087.555461,166417
1659431087.596984,166533
1659431087.636285,166721
1659431087.675587,166833
1659431087.714888,166913
1659431087.756411,166940
1659431087.797933,166990
1659431087.841677,167062
1659431087.885422,167077
1659431087.929166,167115
1659431087.968125,167151
1659431088.007085,167153
1659431088.046045,167179
1659431088.08808,167242
1659431088.130115,167349
1659431088.168733,167408
1659431088.207351,167430
1659431088.245969,167476
1659431088.288004,167527
1659431088.33004,167561
1659431088.369341,167555
1659431088.408642,167568
1659431088.447944,167585
1659431088.486562,167655
1659431088.525179,167646
1659431088.563797,167619
1659431088.605833,167580
1659431088.647868,167595
1659431088.687511,167572
1659431088.727154,167536
1659431088.766797,167503
1659431088.807295,167455
1659431088.847792,167433
1659431088.886068,167424
1659431088.924344,167423
1659431088.96262,167426
1659431089.00158,167395
1659431089.04054,167381
1659431089.079499,167375
1659431089.121022,167369
1659431089.162545,167344
1659431089.203042,167335
1659431089.24354,167302
1659431089.282841,167300
1659431089.322142,167329
1659431089.361444,167324
1659431089.40553,167322
1659431089.449615,167283
1659431089.493701,167284
1659431089.527022,167269
1659431089.560343,167262
1659431089.605112,167247
1659431089.649882,167215
1659431089.694651,167203
1659431089.727459,167147
1659431089.760267,167039
1659431089.804353,166878
1659431089.848439,166791
1659431089.892525,166750
1659431089.931826,166727
1659431089.971128,166755
1659431090.010429,166811
1659431090.051951,166825
1659431090.093474,166776
1659431090.131409,166797
1659431090.169343,166753
1659431090.207277,166669
1659431090.246579,166603
1659431090.28588,166580
1659431090.325181,166582
1659431090.366191,166504
1659431090.407202,166390
1659431090.446161,166359
1659431090.485121,166447
1659431090.52408,166461
1659431090.566116,166426
1659431090.608151,166362
1659431090.646769,166345
1659431090.685387,166379
1659431090.724005,166328
1659431090.765015,166200
1659431090.806025,166087
1659431090.845668,166052
1659431090.885311,166098
1659431090.924954,166191
1659431090.96699,166244
1659431091.009025,166272
1659431091.047301,166293
1659431091.085577,166344
1659431091.123853,166381
1659431091.168622,166423
1659431091.213392,166444
1659431091.258161,166452
1659431091.291482,166458
1659431091.324803,166485
1659431091.368889,166481
1659431091.412975,166476
1659431091.45706,166503
1659431091.498583,166501
1659431091.540106,166472
1659431091.579407,166475
