LocalTimestamp,PR
1659432390.0567,173967
1659432390.101464,174377
1659432390.146228,174228
1659432390.185183,174038
1659432390.224138,174260
1659432390.263093,173933
1659432390.305124,173323
1659432390.347154,172747
1659432390.385426,172252
1659432390.423698,172155
1659432390.461969,171851
1659432390.503487,171521
1659432390.545005,171766
1659432390.583277,172425
1659432390.621549,172570
1659432390.65982,172157
1659432390.698776,171634
1659432390.737731,171337
1659432390.776686,171350
1659432390.818716,171731
1659432390.860747,172373
1659432390.900043,172122
1659432390.93934,171826
1659432390.978637,171406
1659432391.022718,171400
1659432391.066799,171240
1659432391.110879,171100
1659432391.150176,171181
1659432391.189473,171320
1659432391.22877,171746
1659432391.269775,171737
1659432391.310781,171360
1659432391.349394,171540
1659432391.388007,171937
1659432391.426621,172034
1659432391.468651,171743
1659432391.510682,171697
1659432391.549637,171697
1659432391.588592,171674
1659432391.627547,171679
1659432391.665819,171839
1659432391.70409,171960
1659432391.742362,171956
1659432391.78388,172080
1659432391.825398,171980
1659432391.865036,171727
1659432391.904675,171703
1659432391.944314,171695
1659432391.982585,171623
1659432392.020857,171890
1659432392.059129,172305
1659432392.100134,172344
1659432392.141139,172144
1659432392.183682,172181
1659432392.226225,172188
1659432392.264839,172114
1659432392.303452,172199
1659432392.342066,172604
1659432392.386146,173253
1659432392.430227,173851
1659432392.474308,173919
1659432392.507625,173626
1659432392.540941,173372
1659432392.585022,173327
1659432392.629103,173230
1659432392.673184,173173
1659432392.711456,173132
1659432392.749727,172890
1659432392.787999,172783
1659432392.831054,172789
1659432392.87411,172781
1659432392.912724,172713
1659432392.951337,172637
1659432392.98995,172472
1659432393.031468,172371
1659432393.072986,172363
1659432393.112625,172304
1659432393.152263,172108
1659432393.191902,171934
1659432393.230515,171901
1659432393.269129,171817
1659432393.307742,171788
1659432393.34926,171767
1659432393.390778,171719
1659432393.430074,171629
1659432393.469371,171583
1659432393.508668,171545
1659432393.549674,171504
1659432393.590679,171487
1659432393.629292,171576
1659432393.667906,171552
1659432393.706519,171533
1659432393.748549,171582
1659432393.79058,171608
1659432393.829193,171661
1659432393.867807,171683
1659432393.90642,171685
1659432393.946913,171733
1659432393.987406,171770
1659432394.026703,171780
1659432394.066,171758
1659432394.105296,171776
1659432394.15006,171822
1659432394.194825,171831
1659432394.239589,171813
1659432394.281107,171730
1659432394.322625,171720
1659432394.361922,171741
1659432394.401218,171790
1659432394.440515,171838
1659432394.482546,171902
1659432394.524576,171966
1659432394.562506,172012
1659432394.600436,172054
1659432394.638366,172038
1659432394.677321,171972
1659432394.716276,171950
1659432394.755231,171992
1659432394.797262,171950
1659432394.839292,171829
1659432394.877564,171711
1659432394.915836,171681
1659432394.954107,171666
1659432394.992379,171607
1659432395.030651,171562
1659432395.068922,171540
1659432395.110953,171460
1659432395.152983,171345
1659432395.191938,171213
1659432395.230894,171165
1659432395.269849,171353
1659432395.311367,171466
1659432395.352885,171398
1659432395.39184,171361
1659432395.430795,171374
1659432395.46975,171387
1659432395.51178,171450
1659432395.553811,171561
1659432395.592766,171631
1659432395.631721,171664
1659432395.670676,171689
1659432395.711681,171706
1659432395.752687,171731
1659432395.796767,171751
1659432395.840848,171763
1659432395.884929,171777
1659432395.923542,171697
1659432395.962156,171570
1659432396.000769,171488
1659432396.042287,171311
1659432396.083805,171184
1659432396.123102,171153
1659432396.162399,171126
1659432396.201695,171107
1659432396.240309,171129
1659432396.278922,171288
1659432396.317536,171469
1659432396.359054,171433
1659432396.400572,171413
1659432396.439868,171472
1659432396.479165,171519
1659432396.518462,171594
1659432396.557075,171649
1659432396.595689,171722
1659432396.634302,171725
1659432396.676333,171760
1659432396.718363,171840
1659432396.75766,171846
1659432396.796957,171864
1659432396.836254,171894
1659432396.876746,171904
1659432396.917239,171962
1659432396.956194,171967
1659432396.995149,171963
1659432397.034104,171982
1659432397.076648,171988
1659432397.119191,172004
1659432397.16293,171992
1659432397.206669,171979
1659432397.250408,171989
1659432397.2827,172036
1659432397.314991,172044
1659432397.360097,172081
1659432397.405203,172138
1659432397.450309,172122
1659432397.488922,172105
1659432397.527536,172079
1659432397.566149,172057
1659432397.60818,172075
1659432397.65021,172108
1659432397.689507,172157
1659432397.728804,172211
1659432397.768101,172249
1659432397.806372,172264
1659432397.844644,172312
1659432397.882915,172121
1659432397.923408,171651
1659432397.963901,171502
1659432398.002856,171522
1659432398.041811,171460
1659432398.080766,171295
1659432398.11938,171266
1659432398.157993,171342
1659432398.196607,171543
1659432398.238125,171818
1659432398.279642,171836
1659432398.317914,171654
1659432398.356186,171618
1659432398.394457,171701
1659432398.435975,171778
1659432398.477493,172243
1659432398.521574,173228
1659432398.565655,173582
1659432398.609736,173597
1659432398.644078,173547
1659432398.67842,173531
1659432398.722842,173439
1659432398.767265,173345
1659432398.811687,173374
1659432398.8503,173352
1659432398.888914,173242
1659432398.927527,173097
1659432398.969558,173064
1659432399.011588,173070
1659432399.050543,173117
1659432399.089498,173094
1659432399.128453,173054
1659432399.168946,173043
1659432399.209439,173077
1659432399.248736,173096
1659432399.288033,173121
1659432399.327329,173097
1659432399.365601,173134
1659432399.403873,173155
1659432399.442145,173142
1659432399.484688,173255
1659432399.527231,173489
1659432399.566186,173581
1659432399.605141,173610
1659432399.644096,173637
1659432399.685614,173685
1659432399.727132,173653
1659432399.765745,173508
1659432399.804358,173571
1659432399.842972,173646
1659432399.882269,173485
1659432399.921566,173302
1659432399.960862,173225
1659432400.002893,173172
1659432400.044923,173159
1659432400.085929,173148
1659432400.126934,173122
1659432400.165548,173101
1659432400.204161,173101
1659432400.242774,173097
1659432400.287539,173115
1659432400.332303,173143
1659432400.377067,173142
1659432400.410384,173087
1659432400.443701,172928
1659432400.488123,172804
1659432400.532546,172759
1659432400.576968,172726
1659432400.609772,172770
1659432400.642577,172819
1659432400.686999,172853
1659432400.731421,172914
1659432400.775844,172938
1659432400.814457,172888
1659432400.853071,172958
1659432400.891684,172887
1659432400.934227,172794
1659432400.97677,172805
1659432401.015384,172838
1659432401.053997,172860
1659432401.092611,172862
1659432401.134128,172826
1659432401.175646,172786
1659432401.213918,172745
1659432401.25219,172749
1659432401.290461,172787
1659432401.331979,172818
1659432401.373497,172834
1659432401.415015,172829
1659432401.456533,172774
1659432401.495147,172794
1659432401.53376,172771
1659432401.572373,172751
1659432401.611328,172741
1659432401.650284,172696
1659432401.689239,172646
1659432401.730757,172638
1659432401.772274,172620
1659432401.811229,172591
1659432401.850185,172556
1659432401.88914,172513
1659432401.93117,172483
1659432401.973201,172473
1659432402.011814,172412
