LocalTimestamp,PR
1659514282.354093,167793
1659514282.395614,167695
1659514282.437136,167654
1659514282.475752,167618
1659514282.514369,167647
1659514282.552986,167681
1659514282.596045,167801
1659514282.639105,167879
1659514282.67738,167926
1659514282.715655,167968
1659514282.753929,167992
1659514282.792546,167889
1659514282.831163,167657
1659514282.86978,167480
1659514282.911814,167392
1659514282.953848,167324
1659514282.991781,167292
1659514283.029714,167296
1659514283.067647,167269
1659514283.109169,167252
1659514283.150691,167283
1659514283.190332,167363
1659514283.229975,167373
1659514283.269616,167385
1659514283.313701,167390
1659514283.357785,167384
1659514283.40187,167363
1659514283.440487,167330
1659514283.479104,167352
1659514283.51772,167341
1659514283.560267,167316
1659514283.602814,167334
1659514283.64143,167312
1659514283.680047,167129
1659514283.718664,166905
1659514283.75916,166791
1659514283.799656,166763
1659514283.838957,166767
1659514283.878257,166765
1659514283.917557,166778
1659514283.95549,166767
1659514283.993423,166759
1659514284.031357,166739
1659514284.073391,166737
1659514284.115425,166757
1659514284.154042,166776
1659514284.192658,166806
1659514284.231275,166819
1659514284.272797,166860
1659514284.314318,166885
1659514284.352935,166919
1659514284.391551,166956
1659514284.430168,166957
1659514284.472715,166989
1659514284.515262,167038
1659514284.553879,166953
1659514284.592495,166737
1659514284.631112,166586
1659514284.672633,166543
1659514284.714155,166508
1659514284.758581,166482
1659514284.803008,166464
1659514284.847434,166452
1659514284.88605,166432
1659514284.924667,166406
1659514284.963284,166397
1659514285.004806,166408
1659514285.046327,166418
1659514285.085627,166434
1659514285.124927,166460
1659514285.164227,166464
1659514285.205236,166478
1659514285.246245,166482
1659514285.286434,166486
1659514285.326623,166546
1659514285.366812,166651
1659514285.407,166741
1659514285.447189,166691
1659514285.486489,166442
1659514285.525789,166238
1659514285.565089,166136
1659514285.606098,166128
1659514285.647107,166131
1659514285.686408,166137
1659514285.725708,166183
1659514285.765008,166238
1659514285.803625,166235
1659514285.842241,166182
1659514285.880858,166210
1659514285.923405,166304
1659514285.965951,166335
1659514286.004226,166305
1659514286.042501,166238
1659514286.080776,166188
1659514286.122298,166146
1659514286.16382,166118
1659514286.202436,166141
1659514286.241053,166251
1659514286.27967,166378
1659514286.321704,166318
1659514286.363738,166098
1659514286.402354,165959
1659514286.440971,165952
1659514286.479588,166013
1659514286.521622,166140
1659514286.563656,166145
1659514286.602273,166106
1659514286.64089,166056
1659514286.679506,166086
1659514286.724274,166147
1659514286.769042,166080
1659514286.813811,165990
1659514286.847643,166047
1659514286.881475,166155
1659514286.92556,166204
1659514286.969644,166177
