LocalTimestamp,PR
1659430208.331273,151183
1659430208.370552,151245
1659430208.409831,151611
1659430208.44911,152077
1659430208.490609,152087
1659430208.532109,151691
1659430208.571046,151579
1659430208.609983,151545
1659430208.648921,151601
1659430208.69042,151762
1659430208.731919,151853
1659430208.770856,151671
1659430208.809794,152903
1659430208.848731,155351
1659430208.892451,156774
1659430208.93617,156774
1659430208.979889,156756
1659430209.022413,157135
1659430209.064936,158632
1659430209.103191,158393
1659430209.141445,158688
1659430209.179699,160026
1659430209.218295,160642
1659430209.256891,160678
1659430209.295487,161009
1659430209.336986,161199
1659430209.378485,161532
1659430209.417764,161909
1659430209.457043,161825
1659430209.496322,161869
1659430209.536797,161879
1659430209.577271,161884
1659430209.61655,161981
1659430209.655829,161940
1659430209.695108,161981
1659430209.734387,162089
1659430209.773666,162234
1659430209.812945,162247
1659430209.854444,162165
1659430209.895943,162194
1659430209.934539,162131
1659430209.973135,162061
1659430210.011731,162077
1659430210.054255,162045
1659430210.096778,162019
1659430210.135033,162009
1659430210.173287,161870
1659430210.211541,161814
1659430210.253553,161743
1659430210.295564,161673
1659430210.339967,161636
1659430210.384369,161657
1659430210.428771,161676
1659430210.462073,161738
1659430210.495375,161790
1659430210.539435,161827
1659430210.583496,161926
1659430210.627557,161937
1659430210.661883,162005
1659430210.69621,162087
1659430210.740612,162165
1659430210.785014,162216
1659430210.829417,162161
1659430210.868354,162056
1659430210.907292,161664
1659430210.946229,161220
1659430210.987728,160972
1659430211.029227,161136
1659430211.068506,161789
1659430211.107785,162013
1659430211.147064,161660
1659430211.184977,161307
1659430211.22289,161134
1659430211.260803,161014
1659430211.303838,160925
1659430211.346875,161605
1659430211.385129,162418
1659430211.423383,163082
1659430211.461638,162513
1659430211.502112,162333
1659430211.542587,162374
1659430211.581524,162066
1659430211.620461,161724
1659430211.659399,161290
1659430211.697995,161040
1659430211.736591,161129
1659430211.775187,161379
1659430211.816685,161439
1659430211.858185,161071
1659430211.90327,160599
1659430211.948355,160393
1659430211.993441,160243
1659430212.02623,160420
1659430212.05902,160573
1659430212.103081,160637
1659430212.147141,160980
1659430212.191202,160840
1659430212.230139,160178
1659430212.269077,160368
1659430212.308014,160562
1659430212.350026,160501
1659430212.392037,160573
1659430212.42995,160610
1659430212.467863,160680
1659430212.505775,160538
1659430212.544713,160245
1659430212.58365,160809
1659430212.622588,162311
1659430212.663575,162464
1659430212.704561,162031
1659430212.743499,161561
1659430212.782436,161036
1659430212.821374,160835
1659430212.85997,160816
1659430212.898565,160898
1659430212.937161,161015
1659430212.979173,160948
1659430213.021184,160783
1659430213.05978,160656
1659430213.098376,160610
1659430213.136972,160581
1659430213.179496,160561
1659430213.222019,160557
1659430213.264031,160547
1659430213.306042,160556
1659430213.34498,160535
1659430213.383917,160503
1659430213.422854,160491
1659430213.467257,160507
1659430213.511659,160653
1659430213.556062,160776
1659430213.594999,160875
1659430213.633936,161058
1659430213.672874,161174
1659430213.714373,161197
1659430213.755872,161197
1659430213.794809,161177
1659430213.833747,161130
1659430213.872684,161082
1659430213.914183,161002
1659430213.955683,160964
1659430213.994278,161034
1659430214.032874,161066
1659430214.07147,161099
1659430214.110066,161123
1659430214.148662,161137
1659430214.187258,161154
1659430214.226537,161145
1659430214.265816,161102
1659430214.305095,161109
1659430214.347106,161105
1659430214.389117,161094
1659430214.428055,161096
1659430214.466992,161099
1659430214.50593,161104
1659430214.550332,161134
1659430214.594734,161171
1659430214.639137,161182
1659430214.671926,161193
1659430214.704715,161275
1659430214.748435,161367
1659430214.792154,161325
1659430214.835873,161238
1659430214.878397,161271
1659430214.920921,161309
1659430214.959175,161337
1659430214.997429,161426
1659430215.035684,161583
1659430215.074621,161640
1659430215.113559,161530
1659430215.152496,161370
1659430215.193483,161283
1659430215.23447,161284
1659430215.27409,161353
1659430215.313711,161360
1659430215.353331,161380
1659430215.391586,161406
1659430215.42984,161462
1659430215.468094,161519
1659430215.510106,161578
1659430215.552117,161603
1659430215.590713,161658
1659430215.629309,161690
1659430215.667905,161627
1659430215.709404,161517
1659430215.750903,161456
1659430215.78984,161412
1659430215.828778,161367
1659430215.867715,161342
1659430215.909214,161314
1659430215.950713,161314
1659430215.988626,161346
1659430216.026539,161340
1659430216.064452,161326
1659430216.107488,161310
1659430216.150524,161223
1659430216.18912,161179
1659430216.227715,161215
1659430216.266311,161244
1659430216.311055,161249
1659430216.355799,161246
1659430216.400543,161225
1659430216.442042,161243
1659430216.483541,161188
1659430216.523162,161181
1659430216.562782,161185
1659430216.602403,161192
1659430216.640657,161215
1659430216.678911,161233
1659430216.717166,161236
1659430216.75969,161221
1659430216.802213,161249
1659430216.841151,161233
1659430216.880088,161217
1659430216.919026,161260
1659430216.95728,161316
1659430216.995534,161390
1659430217.033789,161454
1659430217.075288,161555
1659430217.116787,161573
1659430217.155724,161587
1659430217.194662,161581
1659430217.233599,161545
1659430217.275098,161561
1659430217.316597,161530
1659430217.355535,161477
1659430217.394472,161489
1659430217.43341,161524
1659430217.475421,161587
1659430217.517432,161657
1659430217.556028,161706
1659430217.594624,161733
1659430217.63322,161816
1659430217.675231,161887
1659430217.717243,162004
1659430217.762328,162155
1659430217.807414,162170
1659430217.852499,162191
1659430217.890412,162208
1659430217.928325,162240
1659430217.966238,162308
1659430218.007224,162400
1659430218.048211,162542
1659430218.086807,162626
1659430218.125403,162602
1659430218.163999,162578
1659430218.20601,162518
1659430218.248022,162472
1659430218.286276,162476
1659430218.32453,162498
1659430218.362785,162448
1659430218.402064,162443
1659430218.441343,162527
1659430218.480622,162525
1659430218.521608,162431
1659430218.562595,162433
1659430218.601532,162389
1659430218.64047,162332
1659430218.679407,162264
1659430218.718345,162296
1659430218.757282,162304
1659430218.79622,162369
1659430218.837719,162377
1659430218.879218,162351
1659430218.917814,162278
1659430218.956409,162196
1659430218.995005,162197
1659430219.037017,162219
1659430219.079028,162215
1659430219.117966,162213
1659430219.156903,162232
1659430219.195841,162269
1659430219.236827,162275
1659430219.277814,162236
1659430219.321875,162216
1659430219.365936,162189
1659430219.409997,162173
1659430219.448592,162154
1659430219.487188,162137
1659430219.525784,162172
1659430219.567796,162171
1659430219.609807,162223
1659430219.649086,162215
1659430219.688365,162251
1659430219.727644,162252
1659430219.769143,162190
1659430219.810642,162032
1659430219.84958,161879
1659430219.888517,161901
1659430219.927454,161957
1659430219.966392,162009
1659430220.005329,161978
1659430220.044267,161977
1659430220.08679,162001
1659430220.129314,162044
1659430220.16791,162098
1659430220.206506,162105
1659430220.245102,162099
1659430220.283356,162098
1659430220.32161,162110
1659430220.359865,162113
1659430220.401876,162214
1659430220.443888,162341
1659430220.482142,162397
1659430220.520396,162419
1659430220.55865,162508
1659430220.60015,162565
1659430220.641649,162564
1659430220.684173,162538
1659430220.726696,162512
1659430220.765292,162513
1659430220.803888,162443
1659430220.842484,162315
1659430220.886886,162256
1659430220.931289,162172
1659430220.975691,162085
1659430221.009505,162080
1659430221.043319,162088
1659430221.088063,162080
1659430221.132807,162089
1659430221.177551,162084
1659430221.215464,162126
1659430221.253376,162270
1659430221.291289,162458
1659430221.332788,162539
1659430221.374287,162531
1659430221.412883,162548
1659430221.451479,162603
1659430221.490075,162655
1659430221.531574,162695
1659430221.573073,162709
1659430221.611669,162743
1659430221.650265,162769
1659430221.688861,162836
1659430221.727798,162925
1659430221.766736,162993
1659430221.805673,163000
1659430221.84666,162941
1659430221.887646,162926
1659430221.927267,162937
1659430221.966888,162967
1659430222.006508,162998
1659430222.048007,163079
1659430222.089506,163178
1659430222.128102,163257
1659430222.166698,163342
1659430222.205294,163465
1659430222.247305,163520
1659430222.289317,163471
1659430222.328937,163408
1659430222.368558,163285
1659430222.408179,163116
1659430222.448653,162960
1659430222.489127,162870
1659430222.528065,162866
1659430222.567002,162849
1659430222.60594,162838
1659430222.650342,162874
1659430222.694744,162936
1659430222.739147,162991
1659430222.772961,162955
1659430222.806775,162951
1659430222.850836,162957
1659430222.894896,163020
1659430222.938957,163167
1659430222.980968,163319
1659430223.02298,163397
1659430223.061576,163442
1659430223.100172,163455
1659430223.138767,163536
1659430223.177705,163578
1659430223.216642,163596
1659430223.25558,163571
1659430223.298104,163570
1659430223.340627,163567
1659430223.379565,163553
1659430223.418502,163561
1659430223.45744,163614
1659430223.498426,163586
1659430223.539413,163546
1659430223.578351,163580
1659430223.617288,163618
1659430223.656225,163626
1659430223.694821,163569
1659430223.733417,163546
1659430223.772013,163492
1659430223.814025,163401
1659430223.856036,163315
1659430223.894632,163328
1659430223.933228,163324
1659430223.971824,163287
1659430224.013835,163300
1659430224.055846,163381
1659430224.094442,163509
1659430224.133038,163614
1659430224.171634,163703
1659430224.213645,163749
1659430224.255657,163734
1659430224.294936,163718
1659430224.334215,163703
1659430224.373494,163700
1659430224.417213,163747
1659430224.460932,163771
1659430224.504652,163731
1659430224.545638,163643
1659430224.586625,163589
1659430224.625221,163548
1659430224.663817,163570
1659430224.702413,163592
1659430224.741009,163611
1659430224.779604,163654
1659430224.8182,163706
1659430224.860212,163768
1659430224.902223,163818
1659430224.941161,163860
1659430224.980098,163860
1659430225.019036,163825
1659430225.057631,163864
1659430225.096227,163938
1659430225.134823,163875
1659430225.176322,163747
1659430225.217821,163676
1659430225.257783,163570
1659430225.297745,163515
1659430225.337708,163443
1659430225.378694,163397
1659430225.419681,163422
1659430225.458619,163460
1659430225.497556,163470
1659430225.536494,163490
1659430225.579017,163466
1659430225.621541,163428
1659430225.660478,163368
1659430225.699416,163319
1659430225.738353,163307
1659430225.778828,163395
1659430225.819302,163532
1659430225.864046,163648
1659430225.90879,163604
1659430225.953534,163504
1659430225.991788,163409
1659430226.030042,163356
1659430226.068297,163346
1659430226.109283,163325
1659430226.15027,163325
1659430226.189891,163341
1659430226.229511,163352
1659430226.269132,163365
1659430226.308069,163422
1659430226.347007,163510
1659430226.385944,163588
1659430226.426931,163606
1659430226.467918,163614
1659430226.507538,163615
1659430226.547159,163688
1659430226.586779,163713
1659430226.628791,163699
1659430226.670802,163683
1659430226.709398,163730
1659430226.747994,163777
1659430226.78659,163836
1659430226.825527,163877
1659430226.864465,163885
1659430226.903402,163852
1659430226.944389,163811
1659430226.985376,163805
1659430227.02363,163802
1659430227.061884,163827
1659430227.100139,163868
1659430227.142662,163883
1659430227.185186,163855
1659430227.22344,163918
1659430227.261695,163984
1659430227.299949,163989
1659430227.341448,164046
1659430227.382947,164062
1659430227.42735,164060
1659430227.471752,164076
1659430227.516154,164167
1659430227.549968,164216
1659430227.583782,164246
1659430227.627843,164324
1659430227.671904,164313
1659430227.715965,164271
1659430227.754902,164182
1659430227.79384,164087
1659430227.832777,164017
1659430227.873764,163987
1659430227.914751,163943
1659430227.953005,163968
1659430227.991259,164103
1659430228.029514,164205
1659430228.06811,164221
1659430228.106705,164183
1659430228.145301,164123
1659430228.187825,164070
1659430228.230349,164091
1659430228.268603,164131
1659430228.306857,164184
