LocalTimestamp,PR
1659522162.945929,169154
1659522162.988427,169393
1659522163.026999,169534
1659522163.065572,169609
1659522163.104144,169733
1659522163.145618,169878
1659522163.187093,169754
1659522163.225665,169619
1659522163.264238,169572
1659522163.30281,169455
1659522163.345309,169293
1659522163.387807,169457
1659522163.431841,169617
1659522163.475875,169876
1659522163.519909,170164
1659522163.559165,170089
1659522163.59842,169885
1659522163.637675,169880
1659522163.679661,170021
1659522163.721647,170220
1659522163.759879,170443
1659522163.79811,170797
1659522163.836341,171058
1659522163.873975,170914
1659522163.911609,170594
1659522163.949243,170387
1659522163.986876,170278
1659522164.028863,170211
1659522164.070849,170205
1659522164.109421,170246
1659522164.147994,170360
1659522164.186567,170456
1659522164.227529,170508
1659522164.268491,170487
1659522164.312525,170452
1659522164.356559,170452
1659522164.400593,170443
1659522164.438824,170472
1659522164.477056,170584
1659522164.515287,170753
1659522164.557273,170914
1659522164.599259,171094
1659522164.638173,171312
1659522164.677087,171475
1659522164.716001,171544
1659522164.757475,171539
1659522164.798949,171324
1659522164.837863,171061
1659522164.876777,170879
1659522164.915691,170802
1659522164.954946,170734
1659522164.994202,170660
1659522165.033457,170666
1659522165.075443,170727
1659522165.117429,170763
1659522165.155319,170802
1659522165.193209,170896
1659522165.231099,171094
1659522165.272573,171188
1659522165.314047,171152
1659522165.35262,171108
1659522165.391192,171051
1659522165.429765,171021
1659522165.468337,171046
1659522165.50691,171133
1659522165.545482,171229
1659522165.587469,171350
1659522165.629455,171480
1659522165.671441,171462
1659522165.713427,171266
1659522165.751658,171092
1659522165.789889,171025
1659522165.828121,170954
1659522165.873179,170872
1659522165.918237,170861
1659522165.963295,170871
1659522165.997089,170837
1659522166.030883,170730
1659522166.0756,170611
1659522166.120317,170583
1659522166.165034,170654
1659522166.198315,170830
1659522166.231597,170976
1659522166.276314,170969
1659522166.321031,170883
1659522166.365747,170800
1659522166.40432,170678
1659522166.442893,170584
1659522166.481465,170608
1659522166.522939,170667
1659522166.564414,170707
1659522166.603669,170598
1659522166.642924,170403
1659522166.682179,170318
1659522166.722629,170350
1659522166.763079,170361
1659522166.802335,170447
1659522166.84159,170599
1659522166.880845,170643
1659522166.920101,170642
