LocalTimestamp,PR
1659443479.863331,165622
1659443479.902246,165875
1659443479.941161,166087
1659443479.982636,166328
1659443480.024111,166478
1659443480.068487,166499
1659443480.112864,166411
1659443480.157241,166196
1659443480.195814,166194
1659443480.234388,166308
1659443480.272961,166433
1659443480.31546,166479
1659443480.357959,166568
1659443480.396191,166736
1659443480.434423,166691
1659443480.472656,166578
1659443480.513618,166472
1659443480.554581,166458
1659443480.593155,166472
1659443480.631728,166457
1659443480.670302,166472
1659443480.709217,166488
1659443480.748131,166554
1659443480.787046,166589
1659443480.828521,166605
1659443480.869996,166652
1659443480.90857,166723
1659443480.947143,166760
1659443480.985717,166767
1659443481.027704,166764
1659443481.069691,166710
1659443481.111678,166688
1659443481.153665,166610
1659443481.194628,166445
1659443481.235591,166293
1659443481.275188,166302
1659443481.314786,166379
1659443481.354383,166461
1659443481.395346,166559
1659443481.436309,166632
1659443481.475224,166664
1659443481.514139,166646
1659443481.553054,166669
1659443481.59231,166707
1659443481.631566,166723
1659443481.670822,166741
1659443481.711785,166744
1659443481.752748,166787
1659443481.790639,166827
1659443481.82853,166802
1659443481.86642,166666
1659443481.909431,166472
1659443481.952443,166468
1659443481.991357,166528
1659443482.030272,166609
1659443482.069187,166704
1659443482.108102,166779
1659443482.147017,166840
1659443482.185931,166833
1659443482.227919,166843
1659443482.269906,166864
1659443482.312405,166860
1659443482.354904,166869
1659443482.393477,166922
1659443482.432051,166971
1659443482.470624,167035
1659443482.512099,167074
1659443482.553574,166995
1659443482.592148,166789
1659443482.630721,166713
1659443482.669294,166759
1659443482.712988,166830
1659443482.756682,166966
1659443482.800376,167100
1659443482.83417,167183
1659443482.867965,167232
1659443482.912683,167261
1659443482.957401,167256
1659443483.002119,167218
1659443483.040351,167189
1659443483.078583,167170
1659443483.116815,167151
1659443483.158802,167140
1659443483.200789,167172
1659443483.239704,167158
1659443483.278619,166849
1659443483.317533,166618
1659443483.359008,166574
1659443483.400483,166518
1659443483.439398,166453
1659443483.478313,166405
1659443483.517228,166391
1659443483.556484,166399
1659443483.59574,166322
1659443483.634996,166248
1659443483.675447,166246
1659443483.715898,166225
1659443483.754472,166197
1659443483.793045,166160
1659443483.831619,166129
1659443483.874118,166089
1659443483.916617,166017
1659443483.95519,165748
1659443483.993764,165302
1659443484.032337,164969
1659443484.072788,164803
1659443484.113239,164735
1659443484.152154,164700
1659443484.191069,164660
1659443484.229983,164582
1659443484.271458,164469
1659443484.312933,164356
1659443484.351848,164283
1659443484.390763,164327
1659443484.429678,164505
1659443484.474396,164695
1659443484.519114,164794
1659443484.563832,164847
1659443484.605307,164790
1659443484.646782,164458
1659443484.685014,164023
1659443484.723246,163752
1659443484.761478,163677
1659443484.803977,163689
1659443484.846476,163763
1659443484.88505,163877
1659443484.923623,163899
1659443484.962196,163871
1659443485.00077,163836
1659443485.039343,163855
1659443485.077917,163903
1659443485.119392,164010
1659443485.160867,164250
1659443485.200806,164372
1659443485.240745,164359
1659443485.280684,164139
1659443485.321646,163674
1659443485.362609,163327
1659443485.401524,163212
1659443485.440439,163194
1659443485.479354,163195
1659443485.518951,163265
1659443485.558549,163320
1659443485.598146,163344
1659443485.639621,163342
1659443485.681097,163370
1659443485.71967,163398
1659443485.758243,163404
1659443485.796817,163446
1659443485.838804,163505
1659443485.880791,163583
1659443485.924485,163489
1659443485.968179,163116
1659443486.011873,162769
1659443486.045155,162646
