LocalTimestamp,PR
1659521765.2797,177293
1659521765.318273,176861
1659521765.356845,176705
1659521765.395418,176686
1659521765.436892,176748
1659521765.478366,177242
1659521765.51728,177358
1659521765.556194,177477
1659521765.595108,177620
1659521765.637094,177570
1659521765.67908,177389
1659521765.717994,177224
1659521765.756908,177060
1659521765.795822,176884
1659521765.836784,176925
1659521765.877746,176931
1659521765.91666,176771
1659521765.955574,176536
1659521765.994488,176360
1659521766.035962,176253
1659521766.077436,176469
1659521766.122153,176572
1659521766.16687,176444
1659521766.211587,176329
1659521766.249818,176462
1659521766.288049,176849
1659521766.326281,176909
1659521766.368267,176733
1659521766.410253,176631
1659521766.449508,176451
1659521766.488763,176346
1659521766.528019,176222
1659521766.570005,176038
1659521766.611991,175979
1659521766.650905,175981
1659521766.689819,175928
1659521766.728733,175863
1659521766.770719,175868
1659521766.812705,175913
1659521766.85196,175973
1659521766.891216,176018
1659521766.930471,175990
1659521766.969385,175881
1659521767.008299,175755
1659521767.047213,175639
1659521767.088175,175639
1659521767.129137,175629
1659521767.168392,175601
1659521767.207647,175545
1659521767.246903,175512
1659521767.284793,175482
1659521767.322682,175453
1659521767.360572,175492
1659521767.40307,175552
1659521767.445569,175598
1659521767.484483,175665
1659521767.523396,175705
1659521767.56231,175689
1659521767.603272,175643
1659521767.644235,175609
1659521767.685709,175567
1659521767.727183,175571
1659521767.767121,175546
1659521767.807059,175425
1659521767.846997,175262
1659521767.891031,175140
1659521767.935065,175043
1659521767.979099,174978
1659521768.012381,174955
1659521768.045663,174957
1659521768.090038,174976
1659521768.134414,174967
1659521768.178789,174969
1659521768.217021,174995
1659521768.255252,175018
1659521768.293483,175017
1659521768.334957,175027
1659521768.376431,175032
1659521768.415686,175031
1659521768.454942,175094
1659521768.494197,175094
1659521768.534647,175054
1659521768.575097,175008
1659521768.61367,174913
1659521768.652242,174873
1659521768.690815,174882
1659521768.73007,174906
1659521768.769325,174889
1659521768.808581,174853
1659521768.850567,174836
1659521768.892553,174803
1659521768.931126,174758
1659521768.969698,174697
1659521769.008271,174646
1659521769.050257,174635
1659521769.092243,174666
1659521769.130474,174687
1659521769.168705,174701
1659521769.206937,174684
1659521769.248923,174660
1659521769.290909,174673
1659521769.329823,174691
1659521769.368737,174709
1659521769.407651,174695
1659521769.448613,174595
1659521769.489575,174444
1659521769.527806,174334
1659521769.566037,174275
1659521769.604269,174197
1659521769.649327,174161
1659521769.694385,174173
1659521769.739443,174195
1659521769.78143,174162
1659521769.823416,174122
1659521769.862329,174127
1659521769.901243,174122
1659521769.940157,174140
1659521769.979413,174175
1659521770.018668,174204
1659521770.057923,174197
1659521770.099909,174216
1659521770.141896,174229
1659521770.180468,174290
1659521770.219041,174349
1659521770.257613,174327
1659521770.29721,174304
1659521770.336807,174324
1659521770.376403,174249
1659521770.417365,174098
1659521770.458327,174038
1659521770.4969,174004
1659521770.535473,173943
1659521770.574045,173916
1659521770.615007,173892
1659521770.655969,173878
1659521770.695225,173872
1659521770.73448,173853
1659521770.773735,173867
1659521770.814697,173908
1659521770.855659,173945
1659521770.894573,173978
1659521770.933487,174019
1659521770.972401,174043
1659521771.016777,174055
1659521771.061152,174072
1659521771.105528,174081
1659521771.139321,174084
1659521771.173115,174101
1659521771.217149,174094
1659521771.261184,174102
1659521771.305218,174115
1659521771.347204,174093
1659521771.38919,173983
1659521771.427421,173864
1659521771.465652,173832
1659521771.503884,173842
1659521771.542456,173819
1659521771.581029,173819
1659521771.619601,173805
1659521771.661076,173762
1659521771.702549,173714
1659521771.741463,173690
1659521771.780377,173689
1659521771.819291,173699
1659521771.857181,173727
1659521771.895071,173751
1659521771.932961,173768
1659521771.974947,173803
1659521772.016933,173809
1659521772.055847,173827
1659521772.094761,173848
1659521772.133675,173861
1659521772.175149,173892
1659521772.216623,173912
1659521772.25622,173938
