LocalTimestamp,PR
1659430611.385235,136333
1659430611.424514,134803
1659430611.463793,127693
1659430611.502389,127081
1659430611.540985,126618
1659430611.579581,125862
1659430611.621592,126883
1659430611.663604,127682
1659430611.704591,128943
1659430611.745577,134817
1659430611.784173,139976
1659430611.822769,141078
1659430611.861365,144593
1659430611.902864,154812
1659430611.944363,157192
1659430611.9833,157312
1659430612.022238,156067
1659430612.061175,155409
1659430612.104895,156467
1659430612.148614,156927
1659430612.192333,156652
1659430612.226147,156984
1659430612.259961,157993
1659430612.304705,158023
1659430612.349449,159089
1659430612.394193,159241
1659430612.432447,159038
1659430612.470701,158261
1659430612.508956,152239
1659430612.550455,156530
1659430612.591954,159484
1659430612.631233,158182
1659430612.670512,157046
1659430612.709791,154923
1659430612.75129,155021
1659430612.792789,156188
1659430612.831385,155066
1659430612.869981,155469
1659430612.908577,156021
1659430612.947173,156374
1659430612.985769,157151
1659430613.024364,157955
1659430613.064839,158420
1659430613.105313,158988
1659430613.144251,159331
1659430613.183188,159582
1659430613.222126,159775
1659430613.264137,159920
1659430613.306149,160039
1659430613.344744,160003
1659430613.38334,159728
1659430613.421936,159663
1659430613.463948,159797
1659430613.505959,159509
1659430613.545238,159238
1659430613.584517,159366
1659430613.623796,159475
1659430613.665295,159623
1659430613.706794,159867
1659430613.745732,160185
1659430613.784669,160248
1659430613.823606,160187
1659430613.86835,160200
1659430613.913094,160330
1659430613.957838,160569
1659430613.998825,160671
1659430614.039812,160706
1659430614.078408,160741
1659430614.117003,160866
1659430614.155599,160956
1659430614.198123,160909
1659430614.240647,160844
1659430614.278901,160943
1659430614.317155,160980
1659430614.35541,160986
1659430614.394347,160991
1659430614.433285,161007
1659430614.472222,161028
1659430614.514233,161043
1659430614.556245,161059
1659430614.594841,161066
1659430614.633437,161060
1659430614.672032,161168
1659430614.714044,161306
1659430614.756055,161243
1659430614.795334,161087
1659430614.834613,161082
1659430614.873892,161117
1659430614.912488,161146
1659430614.951084,161149
1659430614.98968,161109
1659430615.030154,160813
1659430615.070629,160627
1659430615.109908,160572
1659430615.149187,160532
1659430615.188466,160615
1659430615.229452,160740
1659430615.270439,160836
1659430615.3145,160910
1659430615.358561,160978
1659430615.402622,161044
1659430615.435411,161090
1659430615.4682,161110
1659430615.512603,161121
1659430615.557005,161127
1659430615.601407,161140
1659430615.640345,161142
1659430615.679282,161169
1659430615.71822,161221
1659430615.759719,161274
1659430615.801218,161277
1659430615.840155,161140
1659430615.879093,160890
1659430615.91803,160798
1659430615.959529,160823
1659430616.001028,160894
1659430616.040307,160980
1659430616.079586,161045
1659430616.118865,161080
1659430616.157803,161090
1659430616.19674,161094
1659430616.235678,161107
1659430616.276664,161125
1659430616.317651,161156
1659430616.355906,161186
1659430616.39416,161201
1659430616.432414,161215
1659430616.474938,161249
1659430616.517462,161282
1659430616.556057,161299
1659430616.594653,161306
1659430616.633249,161220
1659430616.671845,160996
1659430616.710441,160861
1659430616.749037,160884
1659430616.791561,160950
1659430616.834085,161055
1659430616.876608,161144
1659430616.919132,161211
1659430616.957386,161232
1659430616.995641,161263
1659430617.033895,161305
1659430617.076419,161339
1659430617.118942,161365
1659430617.157538,161404
1659430617.196134,161410
1659430617.23473,161409
1659430617.279132,161391
1659430617.323535,161406
1659430617.367937,161419
1659430617.401751,161430
1659430617.435565,161412
1659430617.480309,161178
1659430617.525053,160855
1659430617.569797,160777
1659430617.60771,160781
1659430617.645622,160856
1659430617.683535,160967
1659430617.725547,161066
1659430617.767558,161125
1659430617.807178,161147
1659430617.846799,161172
1659430617.88642,161204
1659430617.927919,161246
1659430617.969418,161288
1659430618.008355,161307
1659430618.047293,161321
1659430618.08623,161325
1659430618.125168,161368
1659430618.164105,161366
1659430618.203043,161378
1659430618.244029,161396
1659430618.285016,161318
