LocalTimestamp,PR
1659515306.746153,157253
1659515306.787162,156935
1659515306.825779,156244
1659515306.864396,155345
1659515306.903013,154178
1659515306.941971,152815
1659515306.980929,151703
1659515307.019888,151183
1659515307.061922,150630
1659515307.103956,150224
1659515307.142573,149917
1659515307.18119,149522
1659515307.219806,149416
1659515307.261328,149372
1659515307.302849,149217
1659515307.342149,149267
1659515307.38145,149530
1659515307.42075,150040
1659515307.461759,150470
1659515307.502768,150913
1659515307.54651,151367
1659515307.590253,150946
1659515307.633996,150265
1659515307.672955,149945
1659515307.711913,149525
1659515307.750871,149417
1659515307.79188,149695
1659515307.832889,149726
1659515307.871848,150265
1659515307.910806,152224
1659515307.949764,153390
1659515307.990773,153670
1659515308.031782,153704
1659515308.071083,153726
1659515308.110383,153823
1659515308.149683,154176
1659515308.1883,154640
1659515308.226916,154887
1659515308.265533,154864
1659515308.30808,154837
1659515308.350626,154808
1659515308.389585,154820
1659515308.428544,155135
1659515308.467502,155546
1659515308.509023,155682
1659515308.550545,155822
1659515308.589162,155816
1659515308.627778,155806
1659515308.666395,155994
1659515308.705695,156073
1659515308.744996,155913
1659515308.784296,155498
1659515308.825817,155151
1659515308.867339,155083
1659515308.908348,155006
1659515308.949357,154293
1659515308.988315,153003
1659515309.027273,152281
1659515309.066232,152181
1659515309.111,152570
1659515309.155768,153019
1659515309.200536,153101
1659515309.233856,153016
1659515309.267175,153141
1659515309.311944,153298
1659515309.356712,153518
1659515309.40148,153807
1659515309.435312,154141
1659515309.469144,154261
1659515309.513229,154231
1659515309.557313,154404
1659515309.601398,154604
1659515309.640015,154761
1659515309.678632,154865
1659515309.717248,154958
1659515309.759795,154965
1659515309.802342,154997
1659515309.840617,155064
1659515309.878891,155141
1659515309.917166,155137
1659515309.958175,155098
1659515309.999184,155035
1659515310.038143,154877
1659515310.077101,154706
1659515310.11606,154629
1659515310.154335,154517
1659515310.19261,154241
1659515310.230885,153895
1659515310.272919,153628
1659515310.314953,153469
1659515310.354253,153323
1659515310.393553,153182
1659515310.432853,153147
1659515310.473862,153119
1659515310.514871,153127
1659515310.55383,153199
1659515310.592788,153300
1659515310.631747,153355
1659515310.674293,153413
1659515310.71684,153432
1659515310.754773,153430
1659515310.792706,153321
1659515310.83064,153043
1659515310.874724,152676
1659515310.918809,152441
1659515310.962893,152377
1659515310.995701,152541
1659515311.028508,152782
1659515311.072592,152767
1659515311.116677,152659
1659515311.160761,152514
1659515311.200403,152310
1659515311.240045,152079
1659515311.279687,151999
1659515311.321209,152096
1659515311.36273,152194
1659515311.401347,152261
1659515311.439964,152339
1659515311.47858,152473
1659515311.519589,152539
1659515311.560598,152682
1659515311.600582,152758
1659515311.640566,152754
1659515311.680549,152775
1659515311.719166,152751
1659515311.757783,152726
1659515311.796399,152743
1659515311.838434,152756
1659515311.880468,152744
1659515311.919426,152730
1659515311.958385,152770
1659515311.997343,152808
1659515312.039377,152847
1659515312.081411,152897
1659515312.119686,152909
1659515312.157961,152871
1659515312.196236,152794
1659515312.237758,152764
1659515312.279279,152736
1659515312.317896,152705
1659515312.356513,152702
1659515312.395129,152721
1659515312.437163,152742
1659515312.479198,152774
1659515312.518156,152783
1659515312.557114,152785
1659515312.596073,152791
1659515312.640499,152814
1659515312.684926,152850
1659515312.729352,152875
1659515312.770361,152848
1659515312.81137,152843
1659515312.85067,152825
1659515312.88997,152812
1659515312.92927,152788
1659515312.967545,152760
1659515313.00582,152755
1659515313.044095,152736
1659515313.085617,152743
1659515313.127138,152713
1659515313.16866,152669
1659515313.210181,152644
1659515313.248798,152626
1659515313.287415,152629
1659515313.326031,152620
1659515313.364306,152593
1659515313.402581,152582
1659515313.440856,152588
1659515313.48289,152611
1659515313.524925,152630
1659515313.563883,152661
1659515313.602841,152652
1659515313.6418,152624
