LocalTimestamp,PR
1659521604.290655,163546
1659521604.328887,163617
1659521604.367118,163942
1659521604.405349,164693
1659521604.447335,165300
1659521604.489321,165459
1659521604.528918,164953
1659521604.568515,164661
1659521604.608111,164781
1659521604.646342,165128
1659521604.684574,165344
1659521604.722805,165399
1659521604.764791,165391
1659521604.806777,165540
1659521604.846374,165712
1659521604.88597,165893
1659521604.925567,165886
1659521604.967041,165798
1659521605.008515,165886
1659521605.047429,165945
1659521605.086343,166031
1659521605.125257,166143
1659521605.166731,166246
1659521605.208205,166296
1659521605.252239,166123
1659521605.296273,165881
1659521605.340308,165732
1659521605.374101,165716
1659521605.407895,165744
1659521605.452612,165891
1659521605.497329,165992
1659521605.542046,165988
1659521605.580618,166130
1659521605.619191,166356
1659521605.657764,166425
1659521605.698726,166512
1659521605.739688,166431
1659521605.779626,166120
1659521605.819564,165948
1659521605.859502,166158
1659521605.900976,166318
1659521605.94245,166355
1659521605.981022,166436
1659521606.019595,166409
1659521606.058168,166364
1659521606.097082,166389
1659521606.135996,166494
1659521606.17491,166595
1659521606.216896,166664
1659521606.258882,166765
1659521606.297113,166823
1659521606.335344,166905
1659521606.373575,166969
1659521606.41505,167035
1659521606.456524,167294
1659521606.494755,167577
1659521606.532986,167967
1659521606.571217,168081
1659521606.610131,167916
1659521606.649045,167800
1659521606.687959,167601
1659521606.729945,167335
1659521606.771931,167087
1659521606.813917,166979
1659521606.855904,167088
1659521606.894476,167333
1659521606.933049,167384
1659521606.971621,167342
1659521607.016338,167356
1659521607.061055,167367
1659521607.105772,167358
1659521607.139054,167302
1659521607.172335,167352
1659521607.211864,167527
1659521607.251392,167603
1659521607.29092,167657
1659521607.330449,167702
1659521607.369977,167588
1659521607.412475,167459
1659521607.454973,167425
1659521607.499008,167462
1659521607.543042,167372
1659521607.587076,167177
1659521607.62599,167097
1659521607.664904,167061
1659521607.703818,167027
1659521607.745292,166951
1659521607.786766,166812
1659521607.82568,166660
1659521607.864594,166622
1659521607.903508,166669
1659521607.94208,166665
1659521607.980653,166617
1659521608.019226,166536
1659521608.061724,166305
1659521608.104222,166002
1659521608.143477,165858
1659521608.182733,165833
1659521608.221988,165896
1659521608.260561,165967
1659521608.299133,166006
1659521608.337706,166139
1659521608.37918,166385
1659521608.420654,166570
1659521608.459909,166625
1659521608.499164,166609
1659521608.53842,166521
1659521608.579894,166522
1659521608.621368,166559
1659521608.660282,166618
1659521608.699196,166434
1659521608.73811,166200
1659521608.779584,166221
1659521608.821058,166376
1659521608.859289,166449
1659521608.89752,166545
1659521608.935752,166620
1659521608.980469,166629
1659521609.025185,166618
1659521609.069902,166647
1659521609.112401,166629
1659521609.154899,166642
1659521609.193471,166613
1659521609.232044,166573
1659521609.270616,166547
1659521609.31209,166501
1659521609.353565,166435
1659521609.392478,166360
1659521609.431392,166143
1659521609.470306,165940
1659521609.508879,165870
1659521609.547451,165871
1659521609.586024,165855
1659521609.626986,165913
1659521609.667948,165987
1659521609.706862,166149
1659521609.745776,166545
1659521609.78469,166776
1659521609.82258,166958
1659521609.86047,167051
1659521609.89836,167079
1659521609.940858,167147
1659521609.983356,167192
1659521610.02227,167199
1659521610.061184,167224
1659521610.100098,167228
1659521610.141572,167172
1659521610.183046,166957
1659521610.221619,166806
1659521610.260191,166817
1659521610.298764,166858
1659521610.34075,166900
1659521610.382736,166952
1659521610.424722,166962
1659521610.466708,166963
