LocalTimestamp,PR
1659515908.631723,166068
1659515908.669656,169095
1659515908.712203,170056
1659515908.75475,170604
1659515908.793366,170916
1659515908.831983,171140
1659515908.8706,171463
1659515908.911096,171624
1659515908.951592,171633
1659515908.995677,171588
1659515909.039762,171580
1659515909.083846,171933
1659515909.117678,171399
1659515909.151511,170098
1659515909.195937,168218
1659515909.240363,168140
1659515909.28479,168597
1659515909.318109,168780
1659515909.351429,169240
1659515909.396539,169473
1659515909.441649,169425
1659515909.486758,169445
1659515909.525375,169540
1659515909.563992,169774
1659515909.602609,169914
1659515909.64413,170028
1659515909.685652,170159
1659515909.724952,170399
1659515909.764252,170697
1659515909.803552,170945
1659515909.841827,171147
1659515909.880102,171273
1659515909.918377,171384
1659515909.957335,171411
1659515909.996294,171372
1659515910.035253,171348
1659515910.076774,171328
1659515910.118295,171254
1659515910.157596,171143
1659515910.196896,171062
1659515910.236196,171001
1659515910.276692,170929
1659515910.317189,170831
1659515910.356489,170721
1659515910.395789,170620
1659515910.435089,170517
1659515910.476611,170394
1659515910.518132,170250
1659515910.558321,170209
1659515910.59851,170238
1659515910.638698,170298
1659515910.678887,170308
1659515910.719076,170484
1659515910.760597,170609
1659515910.802119,170688
1659515910.840394,170825
1659515910.878669,170981
1659515910.916944,171109
1659515910.96137,171276
1659515911.005796,171422
1659515911.050223,171518
1659515911.089181,171585
1659515911.12814,171608
1659515911.167098,171601
1659515911.208107,171565
1659515911.249116,171555
1659515911.287733,171593
1659515911.326349,171652
1659515911.364966,171744
1659515911.403924,171834
1659515911.442883,171929
1659515911.481841,172028
1659515911.523363,172102
1659515911.564884,172184
1659515911.603843,172200
1659515911.642801,172252
1659515911.68176,172300
1659515911.723281,172314
1659515911.764803,172305
1659515911.803761,172268
1659515911.84272,172269
1659515911.881678,172256
1659515911.9232,172248
1659515911.964721,172228
1659515912.00368,172225
1659515912.042638,172234
1659515912.081597,172216
1659515912.122606,172197
1659515912.163614,172189
1659515912.201548,172209
1659515912.239481,172235
1659515912.277414,172282
1659515912.32184,172272
1659515912.366267,172275
1659515912.410693,172293
1659515912.444525,172315
1659515912.478358,172326
1659515912.522442,172338
