LocalTimestamp,PR
1659434128.429456,154447
1659434128.474221,154557
1659434128.518986,154661
1659434128.563751,155058
1659434128.597581,155424
1659434128.631411,155691
1659434128.675493,155772
1659434128.719574,156337
1659434128.763656,156462
1659434128.802953,156000
1659434128.842251,155560
1659434128.881549,155210
1659434128.922042,154698
1659434128.962536,154648
1659434129.000808,154779
1659434129.039081,154787
1659434129.077353,154808
1659434129.119897,154929
1659434129.162441,155049
1659434129.201397,155225
1659434129.240353,155436
1659434129.279309,155645
1659434129.317923,155663
1659434129.356537,155679
1659434129.395152,155611
1659434129.437696,155562
1659434129.480239,155489
1659434129.519195,155517
1659434129.558151,155575
1659434129.597107,155606
1659434129.638626,155655
1659434129.680145,155672
1659434129.719784,155626
1659434129.759423,155701
1659434129.799062,155747
1659434129.840069,155773
1659434129.881075,155832
1659434129.919006,155862
1659434129.956936,155847
1659434129.994867,155867
1659434130.037411,155847
1659434130.079955,155829
1659434130.118911,155838
1659434130.157867,155851
1659434130.196823,155823
1659434130.240563,155781
1659434130.284303,155742
1659434130.328043,155743
1659434130.369049,155737
1659434130.410055,155712
1659434130.449694,155736
1659434130.489334,155748
1659434130.528973,155775
1659434130.567245,155758
1659434130.605518,155733
1659434130.64379,155717
1659434130.686334,155755
1659434130.728878,155748
1659434130.766296,155771
1659434130.803715,155773
1659434130.841133,155772
1659434130.878551,155811
1659434130.922974,155845
1659434130.967398,155845
1659434131.011821,155856
1659434131.044626,155938
1659434131.077431,156009
1659434131.121513,156075
1659434131.165594,156058
1659434131.209676,156000
1659434131.247948,155963
1659434131.286221,155934
1659434131.324493,155930
1659434131.366525,155904
1659434131.408556,155904
1659434131.446828,155937
1659434131.485101,155950
1659434131.523373,155986
1659434131.561988,156001
1659434131.600602,156018
1659434131.639216,156023
1659434131.681247,156016
1659434131.723279,156018
1659434131.762234,155980
1659434131.80119,155971
1659434131.840146,155894
1659434131.882178,155807
1659434131.924209,155735
1659434131.963507,155717
1659434132.002804,155655
1659434132.042102,155628
1659434132.083108,155599
1659434132.124114,155578
1659434132.16307,155569
1659434132.202026,155541
1659434132.240982,155515
1659434132.283013,155495
1659434132.325045,155485
1659434132.364342,155459
1659434132.40364,155451
1659434132.442937,155440
