LocalTimestamp,PR
1659513872.336862,175886
1659513872.378896,175788
1659513872.42093,175685
1659513872.459889,175669
1659513872.498847,175717
1659513872.537806,175674
1659513872.576081,175609
1659513872.614356,175398
1659513872.652631,175292
1659513872.694152,175361
1659513872.735673,175403
1659513872.774632,175288
1659513872.81359,175128
1659513872.852549,175135
1659513872.895096,175416
1659513872.937642,175631
1659513872.976259,175581
1659513873.014876,175582
1659513873.053493,175651
1659513873.095014,175751
1659513873.136535,175821
1659513873.175494,175798
1659513873.214452,175724
1659513873.253411,175705
1659513873.294932,175679
1659513873.336454,175650
1659513873.374729,175648
1659513873.413004,175568
1659513873.451279,175537
1659513873.495363,175550
1659513873.539448,175508
1659513873.583533,175452
1659513873.624541,175434
1659513873.66555,175424
1659513873.704509,175481
1659513873.743467,175501
1659513873.782426,175393
1659513873.822067,175238
1659513873.86171,175078
1659513873.901351,175025
1659513873.942873,174977
1659513873.984395,174845
1659513874.023353,174711
1659513874.062311,174629
1659513874.10127,174654
1659513874.143816,174707
1659513874.186363,174683
1659513874.225322,174699
1659513874.26428,174683
1659513874.303239,174619
1659513874.342197,174557
1659513874.381155,174492
1659513874.420114,174485
1659513874.462148,174492
1659513874.504182,174469
1659513874.542115,174333
1659513874.580049,174290
1659513874.617982,174294
1659513874.659503,174296
1659513874.701025,174352
1659513874.740325,174340
1659513874.779625,174337
1659513874.818926,174422
1659513874.859422,174433
1659513874.899918,174348
1659513874.938877,174305
1659513874.977835,174304
1659513875.016793,174388
1659513875.060058,174414
1659513875.103322,174237
1659513875.146587,174097
1659513875.189851,174082
1659513875.233115,174243
1659513875.27028,174367
1659513875.307444,174368
1659513875.344608,174388
1659513875.381773,174351
1659513875.42432,174364
1659513875.466866,174355
1659513875.504799,174314
1659513875.542733,174271
1659513875.580666,174225
1659513875.621675,174141
1659513875.662684,174077
1659513875.7013,173978
1659513875.739917,173883
1659513875.778534,173822
1659513875.820568,173775
1659513875.862602,173700
1659513875.900877,173753
1659513875.939152,173762
