LocalTimestamp,PR
1659521241.458041,170994
1659521241.499004,171331
1659521241.537918,171600
1659521241.576831,171806
1659521241.615745,171967
1659521241.660121,171891
1659521241.704496,171802
1659521241.748872,171813
1659521241.782154,171904
1659521241.815435,172037
1659521241.860494,172088
1659521241.905552,172317
1659521241.95061,173051
1659521241.98338,173697
1659521242.01615,174095
1659521242.060184,174256
1659521242.104218,174109
1659521242.148252,174070
1659521242.187507,173910
1659521242.226763,173457
1659521242.266018,173267
1659521242.308004,173268
1659521242.34999,173359
1659521242.388221,173363
1659521242.426453,173400
1659521242.464684,173834
1659521242.503257,174335
1659521242.541829,174407
1659521242.580402,174376
1659521242.621364,174299
1659521242.662326,174295
1659521242.700557,174509
1659521242.738788,174532
1659521242.77702,174543
1659521242.819005,174583
1659521242.860992,174602
1659521242.899906,174582
1659521242.93882,174605
1659521242.977734,174614
1659521243.019207,174673
1659521243.060682,174756
1659521243.099596,174768
1659521243.13851,174797
1659521243.177423,174692
1659521243.219922,174588
1659521243.26242,174575
1659521243.301675,174568
1659521243.34093,174588
1659521243.380186,174643
1659521243.423878,174735
1659521243.467571,174807
1659521243.511264,174768
1659521243.552738,174757
1659521243.594212,174705
1659521243.632444,174652
1659521243.670675,174560
1659521243.708906,174445
1659521243.75038,174446
1659521243.791854,174512
1659521243.830768,174568
1659521243.869682,174544
1659521243.908596,174494
1659521243.947851,174392
1659521243.987107,174295
1659521244.026362,174262
1659521244.064934,174184
1659521244.103507,174235
1659521244.14208,174276
1659521244.184066,174314
1659521244.226052,174330
1659521244.265649,174145
1659521244.305245,173919
1659521244.344842,173852
1659521244.386316,173806
1659521244.42779,173767
1659521244.467045,173783
1659521244.506301,173808
1659521244.545556,173858
1659521244.58703,173951
1659521244.628504,173983
1659521244.667077,173917
1659521244.705649,173858
1659521244.744222,173951
1659521244.785696,173963
1659521244.82717,173984
1659521244.866425,173987
1659521244.905681,173983
1659521244.944936,173995
1659521244.987741,174004
1659521245.030547,174025
1659521245.073352,174053
1659521245.116157,173954
1659521245.158963,173891
1659521245.198559,173864
1659521245.238156,173850
1659521245.277753,173836
1659521245.315984,173853
1659521245.354215,173858
1659521245.392446,173842
1659521245.43392,173712
1659521245.475394,173580
1659521245.514991,173475
1659521245.554588,173369
1659521245.594184,173333
1659521245.632074,173290
1659521245.669964,173305
1659521245.707854,173262
1659521245.750352,173161
1659521245.79285,173034
1659521245.831423,172925
1659521245.869996,172823
1659521245.908568,172744
1659521245.949018,172597
1659521245.989468,172464
1659521246.028041,172335
1659521246.066613,172265
1659521246.105186,172232
1659521246.147172,172197
1659521246.189158,172105
1659521246.227731,171890
1659521246.266303,171738
1659521246.304876,171676
1659521246.349593,171647
1659521246.39431,171610
1659521246.439027,171569
1659521246.472308,171560
1659521246.50559,171554
1659521246.549966,171632
1659521246.594341,171871
1659521246.638717,172302
1659521246.680191,172677
1659521246.721665,173290
1659521246.76092,174376
1659521246.800175,177255
1659521246.839431,179181
1659521246.877662,179125
1659521246.915893,179147
1659521246.954124,179073
1659521246.995599,178782
1659521247.037073,177601
1659521247.075987,176559
1659521247.114901,175525
1659521247.153814,175087
1659521247.195801,175029
1659521247.237787,175176
1659521247.2767,175290
1659521247.315614,175292
1659521247.354528,175124
1659521247.393784,174833
1659521247.433039,174670
1659521247.472294,174602
1659521247.513768,174576
1659521247.555243,174566
1659521247.594498,174565
1659521247.633753,174548
1659521247.673008,174572
1659521247.714994,174604
1659521247.756981,174549
1659521247.795895,174400
1659521247.834809,174284
1659521247.873722,174183
1659521247.914172,174079
1659521247.954623,173871
1659521247.993878,173663
1659521248.033133,173585
1659521248.072388,173610
1659521248.113863,173754
1659521248.155337,173890
1659521248.199371,174020
1659521248.243405,174063
1659521248.287439,174077
1659521248.326012,174066
1659521248.364584,174040
1659521248.403157,173997
1659521248.445143,173941
1659521248.487129,173920
1659521248.526043,173931
1659521248.564957,173919
1659521248.603871,173835
1659521248.645345,173765
1659521248.686819,173767
1659521248.725733,173801
1659521248.764647,173827
1659521248.803561,173849
1659521248.842475,173862
1659521248.881389,173873
1659521248.920303,173847
1659521248.962289,173816
1659521249.004275,173813
1659521249.043189,173810
1659521249.082103,173850
1659521249.121017,173875
1659521249.161979,173886
1659521249.202941,173837
1659521249.240831,173799
1659521249.278721,173747
1659521249.316611,173695
1659521249.355866,173679
1659521249.395121,173595
1659521249.434376,173552
1659521249.475851,173569
1659521249.517325,173599
1659521249.555556,173600
1659521249.593787,173617
1659521249.632018,173613
1659521249.674516,173599
1659521249.717015,173570
1659521249.761732,173529
1659521249.806448,173511
1659521249.851165,173496
1659521249.883935,173450
1659521249.916705,173431
1659521249.961763,173402
1659521250.006821,173379
1659521250.051879,173366
1659521250.084649,173385
1659521250.117419,173418
1659521250.161794,173413
1659521250.20617,173317
1659521250.250545,173255
1659521250.288179,173272
1659521250.325813,173285
1659521250.363447,173277
1659521250.401081,173268
1659521250.442043,173278
1659521250.483005,173271
1659521250.52226,173247
1659521250.561516,173243
1659521250.600771,173220
1659521250.642757,173196
1659521250.684743,173187
1659521250.723998,173180
1659521250.763254,173185
1659521250.802509,173197
1659521250.846543,173178
1659521250.890577,173186
1659521250.934612,173180
1659521250.968917,173097
1659521251.003223,172973
1659521251.04794,172923
1659521251.092657,172914
1659521251.137374,172916
1659521251.170143,172897
1659521251.202913,172887
1659521251.247288,172873
1659521251.291664,172863
1659521251.33604,172815
1659521251.374612,172794
1659521251.413185,172770
1659521251.451757,172759
1659521251.493232,172733
1659521251.534706,172717
1659521251.57362,172699
1659521251.612534,172681
1659521251.651447,172677
1659521251.69241,172663
1659521251.733371,172674
1659521251.771944,172642
1659521251.810517,172522
