LocalTimestamp,PR
1659433851.827244,141523
1659433851.860562,138316
1659433851.893879,137512
1659433851.937961,141897
1659433851.982043,142894
1659433852.026124,144974
1659433852.064055,146572
1659433852.101986,149139
1659433852.139916,149588
1659433852.177847,150035
1659433852.221929,150787
1659433852.266011,150622
1659433852.310092,149630
1659433852.34341,149408
1659433852.376727,149187
1659433852.421492,149207
1659433852.466257,149284
1659433852.511023,149278
1659433852.543828,149269
1659433852.576632,149121
1659433852.620714,148973
1659433852.664796,148669
1659433852.708878,148577
1659433852.747492,148414
1659433852.786106,148264
1659433852.82472,148098
1659433852.866751,148078
1659433852.908783,148055
1659433852.946713,148046
1659433852.984644,147953
1659433853.022575,147961
1659433853.064606,147905
1659433853.106638,147875
1659433853.145594,148052
1659433853.184549,148002
1659433853.223505,147888
1659433853.261778,147922
1659433853.30005,148288
1659433853.338323,148728
1659433853.380867,149134
1659433853.423411,149441
1659433853.462025,149800
1659433853.500639,150161
1659433853.539253,150517
1659433853.580259,150962
1659433853.621265,151336
1659433853.660221,151478
1659433853.699177,151417
1659433853.738133,151623
1659433853.780164,151803
1659433853.822196,152072
1659433853.860468,152348
1659433853.898741,152607
1659433853.937013,152660
1659433853.981778,152730
1659433854.026543,152818
1659433854.071309,152941
1659433854.104114,153175
1659433854.136919,153488
1659433854.181,153812
1659433854.225082,154128
1659433854.269163,154561
1659433854.311707,155009
1659433854.354251,155758
1659433854.393891,156736
1659433854.43353,157657
1659433854.473169,158316
1659433854.511784,158885
1659433854.550398,159368
1659433854.589012,159839
1659433854.631043,160257
1659433854.673074,160639
1659433854.712714,160925
1659433854.752353,161314
1659433854.791993,161679
1659433854.832486,161972
1659433854.87298,162187
1659433854.911594,162387
1659433854.950208,162461
1659433854.988822,162486
1659433855.027778,162520
1659433855.066734,162576
1659433855.10569,162636
1659433855.147209,162655
1659433855.188728,162623
1659433855.227342,162613
1659433855.265956,162566
1659433855.30457,162514
1659433855.346601,162494
1659433855.388633,162491
1659433855.427589,162509
1659433855.466545,162534
1659433855.505501,162523
1659433855.547532,162513
1659433855.589563,162564
1659433855.634328,162602
1659433855.679093,162600
1659433855.723859,162554
1659433855.757176,162521
1659433855.790493,162477
1659433855.834234,162435
1659433855.877974,162412
1659433855.921713,162409
1659433855.960669,162417
1659433855.999625,162442
1659433856.038581,162425
1659433856.0801,162437
1659433856.121619,162460
1659433856.159891,162446
1659433856.198164,162407
1659433856.236436,162389
1659433856.277442,162379
1659433856.318449,162374
1659433856.357404,162375
1659433856.39636,162399
1659433856.435316,162406
1659433856.474272,162390
1659433856.513228,162388
1659433856.552184,162392
1659433856.594215,162387
1659433856.636246,162330
1659433856.675544,162290
1659433856.714842,162245
1659433856.754139,162191
1659433856.795658,162164
1659433856.837177,162143
1659433856.875791,162144
1659433856.914405,162159
1659433856.953019,162129
1659433856.992317,162110
1659433857.031615,162102
1659433857.070912,162103
1659433857.112431,162093
1659433857.15395,162090
1659433857.194956,162101
1659433857.235962,162098
1659433857.276353,162126
1659433857.316744,162111
1659433857.357136,162097
1659433857.397527,162086
1659433857.437918,162074
1659433857.475848,162078
1659433857.513779,162045
1659433857.55171,161985
1659433857.596475,161948
1659433857.64124,161921
1659433857.686005,161896
1659433857.719323,161869
1659433857.75264,161871
1659433857.797064,161857
1659433857.841487,161867
1659433857.885911,161859
1659433857.927942,161871
1659433857.969973,161893
1659433858.009613,161925
1659433858.049252,161932
1659433858.088891,161921
1659433858.126822,161938
1659433858.164753,161931
1659433858.202683,161931
1659433858.244715,161926
1659433858.286746,161925
1659433858.32536,161899
1659433858.363975,161863
1659433858.402589,161810
1659433858.444108,161718
1659433858.485626,161586
1659433858.524582,161428
1659433858.563538,161294
1659433858.602494,161135
1659433858.64145,160992
1659433858.680406,160897
1659433858.719362,160814
1659433858.760368,160752
1659433858.801374,160680
1659433858.841013,160626
1659433858.880653,160549
1659433858.920292,160499
1659433858.961811,160424
1659433859.00333,160360
1659433859.041944,160341
1659433859.080558,160330
1659433859.119172,160297
1659433859.159666,160225
1659433859.200159,160166
1659433859.239457,160127
1659433859.278754,160091
1659433859.318052,160056
1659433859.361792,160018
1659433859.405532,160036
1659433859.449272,160042
1659433859.490791,159975
1659433859.53231,159905
1659433859.570924,159845
1659433859.609538,159818
1659433859.648152,159795
1659433859.686766,159761
1659433859.72538,159773
1659433859.763994,159807
1659433859.806539,159821
1659433859.849082,159821
1659433859.88838,159850
1659433859.927678,159882
1659433859.966975,159903
1659433860.007982,159940
1659433860.048988,159957
1659433860.088285,159990
1659433860.127583,160013
1659433860.166881,160017
1659433860.205836,160045
1659433860.244792,160102
1659433860.283748,160129
1659433860.326292,160198
1659433860.368836,160264
