LocalTimestamp,PR
1659514912.339985,173830
1659514912.385095,174907
1659514912.430205,175243
1659514912.475315,175237
1659514912.507609,175070
1659514912.539904,174797
1659514912.583988,174386
1659514912.628073,174070
1659514912.672158,173978
1659514912.711458,173818
1659514912.750758,173794
1659514912.790058,173941
1659514912.832092,173730
1659514912.874126,173281
1659514912.912743,173090
1659514912.95136,168658
1659514912.989977,165690
1659514913.031498,164259
1659514913.07302,162778
1659514913.111636,162229
1659514913.150253,161093
1659514913.18887,159418
1659514913.227828,159340
1659514913.266787,160749
1659514913.305745,163014
1659514913.347779,163111
1659514913.389813,163283
1659514913.42843,163095
1659514913.467047,163026
1659514913.505663,162998
1659514913.547185,162991
1659514913.588706,163130
1659514913.628007,163328
1659514913.667307,163360
1659514913.706607,163597
1659514913.747616,164189
1659514913.788625,164326
1659514913.8269,164881
1659514913.865175,165387
1659514913.90345,165366
1659514913.947876,165480
1659514913.992302,165563
1659514914.036729,165775
1659514914.070048,166111
1659514914.103368,166141
1659514914.147453,166059
1659514914.191537,166097
1659514914.235622,166162
1659514914.27458,166153
1659514914.313539,166195
1659514914.352497,166220
1659514914.394019,166203
1659514914.43554,166154
1659514914.474157,166171
1659514914.512774,166195
1659514914.55139,166131
1659514914.593425,166079
1659514914.635459,166038
1659514914.674417,166067
1659514914.713376,166106
1659514914.752334,166080
1659514914.790951,166148
1659514914.829567,166231
1659514914.868184,166351
1659514914.90868,166416
1659514914.949177,166603
1659514914.988135,166944
1659514915.027094,167053
1659514915.066052,167004
1659514915.108086,166967
1659514915.15012,167002
1659514915.188395,167130
1659514915.22667,167303
1659514915.264945,167488
1659514915.306467,167604
1659514915.347988,167616
1659514915.387289,167579
1659514915.426589,167533
1659514915.465889,167395
1659514915.507923,167270
1659514915.549957,167182
1659514915.594725,167230
1659514915.639493,167266
1659514915.684261,167248
1659514915.72322,167313
1659514915.762178,167381
1659514915.801136,167461
1659514915.842658,167490
1659514915.88418,167422
1659514915.923138,167412
1659514915.962096,167475
1659514916.001055,167347
1659514916.043089,167250
1659514916.085123,167204
1659514916.123398,167282
1659514916.161673,167347
1659514916.199948,167362
1659514916.238907,167406
1659514916.277865,167437
1659514916.316823,167453
1659514916.355098,167391
1659514916.393373,167283
1659514916.431648,167121
1659514916.476075,166962
1659514916.520501,166915
1659514916.564927,166967
1659514916.59876,166935
1659514916.632592,166728
1659514916.677018,166477
1659514916.721445,166300
1659514916.765871,166243
1659514916.798166,166207
1659514916.83046,166210
1659514916.87557,166276
1659514916.92068,166159
1659514916.965789,165955
1659514917.004064,165869
1659514917.042339,165879
1659514917.080614,165869
1659514917.122136,165912
1659514917.163657,165944
1659514917.202616,165880
1659514917.241574,165851
1659514917.280533,165864
1659514917.318808,165909
1659514917.357083,166011
1659514917.395358,166064
1659514917.435854,165961
1659514917.47635,165756
1659514917.51565,165426
1659514917.55495,165072
1659514917.594251,164830
1659514917.636285,164402
1659514917.678319,164021
1659514917.716936,163886
1659514917.755552,163891
1659514917.794169,164242
1659514917.835691,164634
1659514917.877212,164805
1659514917.916512,164798
1659514917.955812,164726
1659514917.995113,164644
1659514918.036634,164648
1659514918.078156,164720
1659514918.117114,164880
1659514918.156073,165158
1659514918.195031,165124
1659514918.239457,165011
1659514918.283884,164598
1659514918.32831,164100
1659514918.360605,163726
1659514918.392899,163516
1659514918.437325,163408
1659514918.481752,163479
1659514918.526178,163636
1659514918.568725,163802
1659514918.611271,163900
1659514918.649546,163993
1659514918.687821,164055
1659514918.726096,164020
1659514918.765397,163967
1659514918.804697,164048
1659514918.843997,164088
1659514918.886031,164082
1659514918.928065,164067
1659514918.967024,163993
1659514919.005982,163929
1659514919.04494,163885
1659514919.086462,163892
1659514919.127984,163960
1659514919.167284,164011
1659514919.206584,164061
1659514919.245884,164085
1659514919.284501,164058
1659514919.323117,164067
1659514919.361734,164118
1659514919.402743,164171
1659514919.443752,164203
1659514919.483052,164219
1659514919.522352,164295
1659514919.561653,164236
1659514919.603174,164153
1659514919.644696,164212
1659514919.682971,164287
1659514919.721246,164363
1659514919.759521,164507
1659514919.801042,164592
1659514919.842564,164636
1659514919.882205,164660
1659514919.921848,164644
1659514919.961489,164594
1659514920.002498,164516
1659514920.043507,164501
1659514920.087934,164485
1659514920.13236,164463
1659514920.176786,164480
1659514920.215745,164524
1659514920.254703,164526
1659514920.293662,164542
1659514920.334158,164538
1659514920.374654,164527
1659514920.413954,164308
1659514920.453254,164219
1659514920.492555,164222
1659514920.533564,164292
1659514920.574573,164344
1659514920.613189,164401
1659514920.651806,164424
1659514920.690423,164437
1659514920.728698,164440
1659514920.766973,164483
1659514920.805248,164486
1659514920.847794,164441
1659514920.890341,164427
1659514920.928958,164462
1659514920.967574,164516
1659514921.006191,164542
1659514921.045491,164565
1659514921.084792,164564
1659514921.124092,164539
1659514921.166126,164577
1659514921.20816,164512
1659514921.246777,164244
1659514921.285393,164154
1659514921.32401,164166
1659514921.365532,164239
1659514921.407053,164263
1659514921.446353,164338
1659514921.485654,164349
1659514921.524954,164278
1659514921.569038,164216
1659514921.613123,164194
1659514921.657207,164191
1659514921.695824,164172
1659514921.734441,164353
1659514921.773058,164509
1659514921.812016,164592
1659514921.850975,164684
1659514921.889933,164755
1659514921.930942,164820
1659514921.971951,164886
1659514922.012345,164975
1659514922.052738,165001
1659514922.093132,165030
1659514922.133526,164994
1659514922.17392,164693
1659514922.212536,164588
1659514922.251153,164594
1659514922.28977,164691
1659514922.331804,164813
1659514922.373838,164992
1659514922.413138,165107
1659514922.452438,165047
1659514922.491739,164942
1659514922.532748,164821
1659514922.573756,164742
1659514922.612031,164714
1659514922.650306,164720
1659514922.688581,164663
1659514922.730103,164600
1659514922.771624,164630
1659514922.810583,164651
1659514922.849541,164667
1659514922.8885,164689
1659514922.932584,164690
1659514922.976669,164674
1659514923.020753,164623
1659514923.062275,164337
1659514923.103796,164242
1659514923.142413,164245
1659514923.18103,164245
1659514923.219646,164234
1659514923.260655,164302
1659514923.301664,164350
1659514923.341306,164362
1659514923.380948,164413
1659514923.42059,164436
1659514923.459207,164491
1659514923.497823,164535
1659514923.53644,164547
1659514923.577962,164577
1659514923.619483,164584
1659514923.657758,164583
1659514923.696033,164584
1659514923.734308,164566
1659514923.772925,164509
1659514923.811542,164483
1659514923.850158,164470
1659514923.892193,164431
1659514923.934227,164412
1659514923.972843,164332
1659514924.01146,164172
1659514924.050077,164170
1659514924.091086,164227
1659514924.132095,164257
1659514924.171053,164311
1659514924.210011,164427
1659514924.24897,164492
1659514924.290491,164498
1659514924.332013,164421
1659514924.371655,164357
1659514924.411297,164360
1659514924.450939,164352
1659514924.49246,164367
1659514924.533982,164379
