LocalTimestamp,PR
1659515140.021738,163795
1659515140.060013,163576
1659515140.098288,163379
1659515140.136905,163297
1659515140.175521,163051
1659515140.214138,162851
1659515140.255147,162882
1659515140.296156,162899
1659515140.339899,162855
1659515140.383641,162860
1659515140.427384,162857
1659515140.461217,162789
1659515140.495049,162772
1659515140.539817,162784
1659515140.584585,162742
1659515140.629353,162687
1659515140.66216,162718
1659515140.694968,162717
1659515140.739394,162720
1659515140.78382,162745
1659515140.828246,162806
1659515140.862079,162866
1659515140.895911,162938
1659515140.940337,162985
1659515140.984764,162951
1659515141.02919,162852
1659515141.067807,162758
1659515141.106423,162666
1659515141.14504,162532
1659515141.186562,162529
1659515141.228083,162493
1659515141.266358,162488
1659515141.304633,162483
1659515141.342908,162483
1659515141.381183,162494
1659515141.419458,162509
1659515141.457733,162537
1659515141.50028,162567
1659515141.542826,162572
1659515141.581785,162596
1659515141.620743,162653
1659515141.659702,162687
1659515141.700711,162710
1659515141.741719,162756
1659515141.78102,162748
1659515141.82032,162728
1659515141.85962,162671
1659515141.902167,162642
1659515141.944714,162623
1659515141.98333,162570
1659515142.021947,162508
1659515142.060564,162495
1659515142.102085,162487
1659515142.143607,162484
1659515142.182907,162488
1659515142.222207,162498
1659515142.261507,162497
1659515142.30525,162487
1659515142.348993,162529
1659515142.392736,162556
1659515142.430413,162554
1659515142.46809,162573
1659515142.505767,162590
1659515142.543444,162674
1659515142.587186,162739
1659515142.630929,162770
1659515142.674672,162789
1659515142.707992,162807
1659515142.741312,162806
1659515142.78608,162857
1659515142.830848,162953
1659515142.875616,163036
1659515142.908935,163086
1659515142.942255,163028
1659515142.986681,162841
1659515143.031108,162672
1659515143.075534,162579
1659515143.114834,162548
1659515143.154135,162510
1659515143.193435,162532
1659515143.235469,162553
1659515143.277503,162569
1659515143.315436,162571
1659515143.353369,162560
1659515143.391303,162547
1659515143.432824,162521
1659515143.474346,162512
1659515143.512962,162509
1659515143.551579,162549
1659515143.590196,162604
1659515143.628813,162682
1659515143.667429,162750
1659515143.706046,162799
1659515143.747567,162839
1659515143.789089,162868
1659515143.827706,162908
1659515143.866322,162946
1659515143.904939,162961
1659515143.943556,162947
1659515143.982172,162843
1659515144.020789,162707
1659515144.063336,162632
1659515144.105883,162633
1659515144.147404,162635
1659515144.188926,162643
1659515144.227542,162682
1659515144.266159,162704
1659515144.304776,162713
1659515144.349544,162730
1659515144.394312,162756
1659515144.43908,162791
1659515144.472912,162822
1659515144.506745,162865
1659515144.550488,162904
1659515144.59423,162946
1659515144.637973,162996
1659515144.671293,163043
1659515144.704612,163088
1659515144.749039,163114
1659515144.793465,163171
1659515144.837892,163195
1659515144.876167,163223
1659515144.914441,163254
1659515144.952716,163195
1659515144.995263,163049
1659515145.03781,162927
1659515145.07711,162904
1659515145.11641,162885
1659515145.15571,162890
1659515145.196719,162921
1659515145.237728,162932
1659515145.276687,162922
1659515145.315645,162893
1659515145.354604,162878
1659515145.393562,162862
1659515145.432521,162899
1659515145.471479,162944
1659515145.513513,163006
1659515145.555547,163045
1659515145.594164,163075
1659515145.632781,163132
1659515145.671397,163150
1659515145.712919,163206
1659515145.75444,163245
1659515145.793057,163270
1659515145.831674,163322
1659515145.870291,163360
1659515145.912325,163299
1659515145.954359,163152
1659515145.992975,163028
1659515146.031592,162968
1659515146.070209,162927
1659515146.112243,162911
1659515146.154277,162933
1659515146.192894,162936
1659515146.231511,162942
1659515146.270127,162945
1659515146.314895,162929
1659515146.359663,162918
1659515146.404432,162941
1659515146.445953,162945
1659515146.487474,162979
1659515146.526091,163013
1659515146.564708,163067
1659515146.603325,163101
1659515146.644334,163127
1659515146.685343,163162
1659515146.723959,163187
1659515146.762576,163240
1659515146.801193,163277
1659515146.839809,163301
1659515146.878426,163216
1659515146.917043,163103
1659515146.959077,163046
1659515147.001111,163022
1659515147.040069,163011
1659515147.079028,163020
1659515147.117986,163026
1659515147.156261,163028
1659515147.194536,163036
1659515147.232811,163051
1659515147.274333,162975
1659515147.315854,162914
1659515147.355838,162888
1659515147.395822,162994
1659515147.435805,163102
1659515147.476814,163202
1659515147.517823,163301
1659515147.556782,163363
1659515147.59574,163387
1659515147.634698,163348
1659515147.676733,163321
1659515147.718767,163315
1659515147.760801,163360
1659515147.802835,163339
1659515147.840768,163224
1659515147.878701,163095
1659515147.916635,163031
1659515147.961403,163004
1659515148.006171,162929
1659515148.050939,162938
1659515148.089556,162942
1659515148.128172,162903
1659515148.166789,162880
1659515148.207798,162861
1659515148.248807,162866
1659515148.288449,162903
1659515148.328091,162940
1659515148.367733,162982
1659515148.406691,162994
1659515148.445649,163012
1659515148.484608,163050
1659515148.523566,163098
1659515148.562525,163122
1659515148.601483,163153
1659515148.643517,163224
1659515148.685551,163241
1659515148.724168,163146
1659515148.762785,162962
1659515148.801402,162798
1659515148.843436,162705
1659515148.88547,162645
1659515148.924428,162587
1659515148.963387,162576
1659515149.002345,162589
1659515149.043354,162570
1659515149.084363,162565
1659515149.122638,162544
1659515149.160913,162490
1659515149.199188,162415
1659515149.241735,162460
1659515149.284281,162563
1659515149.328366,162647
1659515149.372451,162704
1659515149.416535,162775
1659515149.45481,162846
1659515149.493085,162905
1659515149.53136,162916
1659515149.573394,162924
1659515149.615428,162922
1659515149.654045,162911
1659515149.692662,162860
1659515149.731278,162718
1659515149.769895,162643
1659515149.808512,162637
