LocalTimestamp,PR
1659520241.998382,174809
1659520242.039515,174640
1659520242.080648,174541
1659520242.12178,174739
1659520242.162913,174925
1659520242.204046,174999
1659520242.245178,175053
1659520242.284092,175158
1659520242.323006,175245
1659520242.36192,175275
1659520242.401517,175288
1659520242.441114,175436
1659520242.48071,175655
1659520242.522184,175782
1659520242.563658,175786
1659520242.602231,175760
1659520242.640804,175683
1659520242.679376,175586
1659520242.721874,175659
1659520242.764373,175923
1659520242.803287,176037
1659520242.842201,175941
1659520242.881114,176042
1659520242.920028,175954
1659520242.958942,175735
1659520242.997856,175584
1659520243.039842,175480
1659520243.081828,175478
1659520243.12006,175495
1659520243.158291,175534
1659520243.196522,175474
1659520243.238508,175474
1659520243.280494,175493
1659520243.31975,175608
1659520243.359005,175756
1659520243.39826,176047
1659520243.439222,176239
1659520243.480184,176295
1659520243.52456,176431
1659520243.568935,176572
1659520243.613311,176636
1659520243.647617,176693
1659520243.681922,176528
1659520243.726298,176121
1659520243.770674,175830
1659520243.815049,175677
1659520243.85328,175532
1659520243.891512,175541
1659520243.929743,175511
1659520243.972241,175377
1659520244.014739,175214
1659520244.05297,175085
1659520244.091202,174848
1659520244.129433,174614
1659520244.167664,174575
1659520244.205895,174529
1659520244.244127,174505
1659520244.286625,174494
1659520244.329123,174490
1659520244.367354,174427
1659520244.405585,174424
1659520244.443816,174496
1659520244.484267,174538
1659520244.524717,174585
1659520244.563972,174705
1659520244.603227,174873
1659520244.642483,175060
1659520244.681055,175202
1659520244.719628,175281
1659520244.7582,175411
1659520244.800186,175567
1659520244.842172,175531
1659520244.881086,175304
1659520244.92,175213
1659520244.958914,175253
1659520245.0009,175134
1659520245.042886,174944
1659520245.086579,174986
1659520245.130272,175117
1659520245.173965,175109
1659520245.207759,174901
1659520245.241552,174685
1659520245.285928,174626
1659520245.330303,174774
1659520245.374679,174977
1659520245.406937,175080
1659520245.439194,175102
1659520245.483228,175200
1659520245.527263,175344
1659520245.571297,175357
1659520245.610552,175299
1659520245.649807,175209
1659520245.689063,175145
1659520245.730537,175117
1659520245.772011,175072
1659520245.811266,174943
1659520245.850522,174846
1659520245.889777,174846
1659520245.931763,174850
1659520245.973749,174844
1659520246.012663,174835
1659520246.051577,174832
1659520246.090491,174815
1659520246.129746,174815
1659520246.169002,174790
1659520246.208257,174804
1659520246.250243,174790
1659520246.292229,174718
1659520246.330801,174711
1659520246.369374,174786
1659520246.407947,174783
1659520246.448909,174744
1659520246.489871,174775
1659520246.529468,174837
1659520246.569064,174960
1659520246.608661,175006
1659520246.650135,174766
1659520246.691609,174338
1659520246.72984,174125
1659520246.768071,173962
1659520246.806303,173761
1659520246.847777,173534
