LocalTimestamp,PG
1659430611.385235,6322
1659430611.424514,6627
1659430611.463793,5435
1659430611.502389,5229
1659430611.540985,5258
1659430611.579581,5307
1659430611.621592,5461
1659430611.663604,5669
1659430611.704591,5844
1659430611.745577,6096
1659430611.784173,6393
1659430611.822769,6546
1659430611.861365,6421
1659430611.902864,7343
1659430611.944363,8716
1659430611.9833,8899
1659430612.022238,8803
1659430612.061175,8735
1659430612.104895,9085
1659430612.148614,9835
1659430612.192333,10505
1659430612.226147,11179
1659430612.259961,11853
1659430612.304705,12253
1659430612.349449,12292
1659430612.394193,12056
1659430612.432447,11902
1659430612.470701,9438
1659430612.508956,8741
1659430612.550455,9563
1659430612.591954,9466
1659430612.631233,9065
1659430612.670512,8764
1659430612.709791,8461
1659430612.75129,8615
1659430612.792789,8379
1659430612.831385,8019
1659430612.869981,7867
1659430612.908577,8183
1659430612.947173,8446
1659430612.985769,8626
1659430613.024364,8803
1659430613.064839,8945
1659430613.105313,9063
1659430613.144251,9159
1659430613.183188,9303
1659430613.222126,9429
1659430613.264137,9558
1659430613.306149,9704
1659430613.344744,9748
1659430613.38334,9691
1659430613.421936,9747
1659430613.463948,9743
1659430613.505959,9763
1659430613.545238,9760
1659430613.584517,9799
1659430613.623796,9844
1659430613.665295,9912
1659430613.706794,9991
1659430613.745732,10102
1659430613.784669,10212
1659430613.823606,10292
1659430613.86835,10344
1659430613.913094,10329
1659430613.957838,10320
1659430613.998825,10340
1659430614.039812,10346
1659430614.078408,10395
1659430614.117003,10534
1659430614.155599,10679
1659430614.198123,10744
1659430614.240647,10787
1659430614.278901,10725
1659430614.317155,10716
1659430614.35541,10741
1659430614.394347,10779
1659430614.433285,10839
1659430614.472222,10859
1659430614.514233,10880
1659430614.556245,10886
1659430614.594841,10903
1659430614.633437,10905
1659430614.672032,10910
1659430614.714044,10899
1659430614.756055,10877
1659430614.795334,10908
1659430614.834613,10951
1659430614.873892,10960
1659430614.912488,10973
1659430614.951084,10994
1659430614.98968,11005
1659430615.030154,11014
1659430615.070629,11025
1659430615.109908,11023
1659430615.149187,11046
1659430615.188466,11052
1659430615.229452,11073
1659430615.270439,11098
1659430615.3145,11119
1659430615.358561,11143
1659430615.402622,11158
1659430615.435411,11181
1659430615.4682,11194
1659430615.512603,11202
1659430615.557005,11210
1659430615.601407,11223
1659430615.640345,11235
1659430615.679282,11251
1659430615.71822,11272
1659430615.759719,11278
1659430615.801218,11300
1659430615.840155,11304
1659430615.879093,11318
1659430615.91803,11310
1659430615.959529,11320
1659430616.001028,11339
1659430616.040307,11344
1659430616.079586,11355
1659430616.118865,11351
1659430616.157803,11363
1659430616.19674,11361
1659430616.235678,11367
1659430616.276664,11373
1659430616.317651,11379
1659430616.355906,11404
1659430616.39416,11423
1659430616.432414,11446
1659430616.474938,11472
1659430616.517462,11488
1659430616.556057,11493
1659430616.594653,11513
1659430616.633249,11532
1659430616.671845,11537
1659430616.710441,11549
1659430616.749037,11559
