LocalTimestamp,PG
1659521604.290655,7649
1659521604.328887,7732
1659521604.367118,7841
1659521604.405349,8048
1659521604.447335,8247
1659521604.489321,8426
1659521604.528918,8536
1659521604.568515,8573
1659521604.608111,8618
1659521604.646342,8674
1659521604.684574,8723
1659521604.722805,8778
1659521604.764791,8838
1659521604.806777,8889
1659521604.846374,8920
1659521604.88597,8929
1659521604.925567,8907
1659521604.967041,8893
1659521605.008515,8945
1659521605.047429,9003
1659521605.086343,9092
1659521605.125257,9151
1659521605.166731,9218
1659521605.208205,9275
1659521605.252239,9291
1659521605.296273,9275
1659521605.340308,9252
1659521605.374101,9237
1659521605.407895,9245
1659521605.452612,9320
1659521605.497329,9379
1659521605.542046,9425
1659521605.580618,9503
1659521605.619191,9595
1659521605.657764,9686
1659521605.698726,9761
1659521605.739688,9821
1659521605.779626,9819
1659521605.819564,9809
1659521605.859502,9845
1659521605.900976,9920
1659521605.94245,9992
1659521605.981022,10048
1659521606.019595,10095
1659521606.058168,10128
1659521606.097082,10196
1659521606.135996,10255
1659521606.17491,10319
1659521606.216896,10369
1659521606.258882,10422
1659521606.297113,10483
1659521606.335344,10539
1659521606.373575,10594
1659521606.41505,10642
1659521606.456524,10684
1659521606.494755,10736
1659521606.532986,10786
1659521606.571217,10828
1659521606.610131,10861
1659521606.649045,10899
1659521606.687959,10917
1659521606.729945,10927
1659521606.771931,10924
1659521606.813917,10924
1659521606.855904,10960
1659521606.894476,11025
1659521606.933049,11094
1659521606.971621,11145
1659521607.016338,11187
1659521607.061055,11213
1659521607.105772,11230
1659521607.139054,11251
1659521607.172335,11270
1659521607.211864,11299
1659521607.251392,11340
1659521607.29092,11372
1659521607.330449,11401
1659521607.369977,11398
1659521607.412475,11387
1659521607.454973,11412
1659521607.499008,11437
1659521607.543042,11464
1659521607.587076,11486
1659521607.62599,11508
1659521607.664904,11529
1659521607.703818,11570
1659521607.745292,11590
1659521607.786766,11623
1659521607.82568,11656
1659521607.864594,11669
1659521607.903508,11684
1659521607.94208,11696
1659521607.980653,11704
1659521608.019226,11713
1659521608.061724,11721
1659521608.104222,11719
1659521608.143477,11714
1659521608.182733,11730
1659521608.221988,11754
1659521608.260561,11791
1659521608.299133,11824
1659521608.337706,11861
1659521608.37918,11918
1659521608.420654,11985
1659521608.459909,12021
1659521608.499164,12054
1659521608.53842,12079
1659521608.579894,12086
1659521608.621368,12077
1659521608.660282,12072
1659521608.699196,12042
1659521608.73811,12018
1659521608.779584,12020
1659521608.821058,12026
1659521608.859289,12042
1659521608.89752,12053
1659521608.935752,12075
1659521608.980469,12090
