LocalTimestamp,PG
1659431712.144037,16092
1659431712.144037,16113
1659431712.144037,16129
1659431712.144037,16141
1659431712.183334,16166
1659431712.222631,16179
1659431712.261927,16191
1659431712.301224,16207
1659431712.340521,16219
1659431712.379818,16243
1659431712.423557,16250
1659431712.467296,16269
1659431712.511035,16257
1659431712.550332,16219
1659431712.589628,16209
1659431712.628925,16222
1659431712.667197,16242
1659431712.705469,16252
1659431712.74374,16266
1659431712.785258,16285
1659431712.826776,16299
1659431712.865731,16311
1659431712.904686,16325
1659431712.943641,16336
1659431712.985159,16344
1659431713.026677,16372
1659431713.065291,16382
1659431713.103904,16402
1659431713.142518,16417
1659431713.181473,16417
1659431713.220428,16397
1659431713.259383,16353
1659431713.301926,16353
1659431713.344469,16357
1659431713.383082,16374
1659431713.421696,16373
1659431713.460309,16383
1659431713.501314,16404
1659431713.54232,16402
1659431713.580933,16413
1659431713.619547,16423
1659431713.65816,16427
1659431713.700191,16439
1659431713.742221,16455
1659431713.786302,16463
1659431713.830383,16467
1659431713.874463,16483
1659431713.913077,16478
1659431713.95169,16430
1659431713.990304,16390
1659431714.031309,16372
1659431714.072314,16371
1659431714.111269,16384
1659431714.150224,16396
1659431714.189179,16405
1659431714.227793,16428
1659431714.266406,16425
1659431714.30502,16435
1659431714.34705,16457
1659431714.389081,16453
1659431714.427694,16472
1659431714.466307,16482
1659431714.504921,16494
1659431714.546439,16506
1659431714.587957,16526
1659431714.626912,16533
1659431714.665867,16505
1659431714.704822,16500
1659431714.743777,16483
1659431714.782732,16493
1659431714.821687,16515
1659431714.863205,16534
1659431714.904723,16557
1659431714.943678,16571
1659431714.982633,16588
1659431715.021588,16589
1659431715.062594,16608
1659431715.103599,16622
1659431715.143238,16623
1659431715.182876,16657
1659431715.222515,16669
1659431715.264545,16701
1659431715.306576,16719
1659431715.350657,16702
1659431715.394737,16709
1659431715.438818,16687
1659431715.472135,16669
1659431715.505452,16676
1659431715.550558,16689
1659431715.595664,16699
1659431715.640769,16724
1659431715.674086,16724
1659431715.707403,16716
1659431715.751484,16722
1659431715.795565,16730
1659431715.839645,16748
1659431715.878601,16760
1659431715.917556,16779
1659431715.956511,16800
1659431715.997004,16808
1659431716.037496,16818
1659431716.076451,16830
1659431716.115407,16840
1659431716.154361,16813
1659431716.193658,16809
1659431716.232955,16809
1659431716.272252,16809
1659431716.313257,16830
1659431716.354263,16838
1659431716.393218,16852
1659431716.432173,16863
1659431716.471128,16878
1659431716.510083,16883
1659431716.549038,16914
1659431716.587993,16903
1659431716.629511,16917
1659431716.671029,16937
1659431716.715452,16943
1659431716.759874,16951
1659431716.804297,16957
1659431716.837101,16965
1659431716.869905,16948
1659431716.913986,16944
1659431716.958067,16938
1659431717.002147,16940
1659431717.035464,16951
1659431717.068781,16960
1659431717.113545,16970
1659431717.15831,16980
1659431717.203074,16986
1659431717.241004,16987
1659431717.278934,17013
1659431717.316864,17008
1659431717.357869,17032
1659431717.398875,17050
1659431717.437829,17058
1659431717.476785,17068
1659431717.51574,17056
1659431717.554695,17062
1659431717.59365,17057
1659431717.632605,17044
1659431717.672244,17047
1659431717.711882,17062
1659431717.751521,17084
1659431717.796285,17084
1659431717.841049,17106
1659431717.885813,17108
1659431717.91913,17099
1659431717.952447,17111
1659431717.996869,17116
1659431718.041292,17149
1659431718.085714,17163
1659431718.124669,17167
1659431718.163625,17155
1659431718.202579,17149
1659431718.244097,17163
1659431718.285615,17181
1659431718.324571,17173
1659431718.363526,17162
1659431718.402481,17150
1659431718.443999,17139
1659431718.485517,17160
1659431718.524472,17167
1659431718.563427,17186
1659431718.602382,17190
1659431718.640995,17200
1659431718.679609,17220
1659431718.718222,17224
1659431718.760765,17219
1659431718.803308,17202
1659431718.842263,17212
1659431718.881218,17216
1659431718.920173,17233
1659431718.961691,17228
1659431719.003209,17229
1659431719.041823,17201
1659431719.080436,17194
1659431719.11905,17183
1659431719.161592,17183
1659431719.204136,17189
1659431719.242407,17178
1659431719.280679,17194
1659431719.318951,17203
1659431719.363373,17206
1659431719.407796,17222
1659431719.452218,17250
1659431719.49049,17274
1659431719.528761,17289
1659431719.567033,17314
1659431719.608551,17332
1659431719.650069,17328
1659431719.688682,17332
1659431719.727296,17317
1659431719.765909,17319
1659431719.808452,17305
1659431719.850995,17320
1659431719.889609,17318
1659431719.928222,17325
1659431719.966835,17343
1659431720.005449,17349
1659431720.044062,17354
1659431720.082676,17380
1659431720.124193,17381
1659431720.165711,17384
1659431720.204325,17398
1659431720.242938,17407
1659431720.281552,17426
1659431720.322557,17428
1659431720.363562,17428
1659431720.402859,17437
1659431720.442156,17443
1659431720.481453,17430
1659431720.525192,17411
1659431720.568931,17407
1659431720.61267,17396
1659431720.646499,17399
1659431720.680329,17402
1659431720.725093,17394
1659431720.769857,17395
1659431720.814621,17381
1659431720.847426,17378
1659431720.88023,17380
1659431720.924652,17394
1659431720.969075,17407
1659431721.013497,17431
1659431721.053136,17444
1659431721.092774,17468
1659431721.132413,17464
1659431721.173931,17458
1659431721.215449,17441
1659431721.254404,17439
1659431721.293359,17437
1659431721.332314,17436
1659431721.374345,17453
1659431721.416375,17456
1659431721.454647,17456
1659431721.492918,17477
1659431721.53119,17473
1659431721.569803,17476
1659431721.608417,17486
1659431721.64703,17490
1659431721.689061,17491
1659431721.731091,17509
1659431721.769363,17513
1659431721.807635,17519
1659431721.845906,17529
1659431721.887937,17516
1659431721.929967,17509
1659431721.968922,17496
1659431722.007878,17497
1659431722.046833,17491
1659431722.088863,17499
1659431722.130894,17518
1659431722.169507,17539
1659431722.20812,17548
1659431722.246734,17528
1659431722.288764,17541
1659431722.330795,17554
1659431722.369066,17558
1659431722.407338,17554
1659431722.44561,17560
1659431722.489691,17569
1659431722.533771,17580
1659431722.577852,17587
1659431722.620395,17585
1659431722.662938,17566
1659431722.70121,17530
1659431722.739482,17521
1659431722.777753,17517
1659431722.816025,17510
1659431722.854297,17521
1659431722.892568,17521
1659431722.931865,17529
1659431722.971162,17540
1659431723.010459,17546
1659431723.051464,17545
1659431723.092469,17566
1659431723.131424,17560
1659431723.17038,17559
1659431723.209335,17580
1659431723.250853,17583
1659431723.292371,17599
1659431723.330984,17597
1659431723.369597,17607
1659431723.408211,17603
1659431723.449216,17588
1659431723.490222,17578
1659431723.529518,17568
1659431723.568815,17586
1659431723.608112,17592
1659431723.649117,17595
1659431723.690123,17599
1659431723.729078,17615
1659431723.768033,17607
1659431723.806988,17613
1659431723.851069,17618
1659431723.895149,17611
1659431723.93923,17633
1659431723.981261,17639
1659431724.023291,17645
1659431724.062246,17645
1659431724.101202,17661
1659431724.140157,17654
1659431724.182187,17639
1659431724.224217,17620
1659431724.263173,17606
1659431724.302128,17612
1659431724.341083,17616
1659431724.380038,17632
1659431724.418993,17631
1659431724.457948,17638
1659431724.499979,17641
1659431724.542009,17653
1659431724.581306,17659
1659431724.620603,17662
1659431724.659899,17669
1659431724.698513,17669
1659431724.737126,17679
1659431724.77574,17659
1659431724.816745,17683
1659431724.85775,17691
1659431724.896706,17656
1659431724.935661,17631
1659431724.974616,17622
1659431725.016646,17617
1659431725.058677,17617
1659431725.096607,17646
1659431725.134537,17642
1659431725.172467,17654
1659431725.217231,17666
1659431725.261995,17671
1659431725.306759,17676
1659431725.340076,17681
1659431725.373393,17685
1659431725.417815,17698
1659431725.462238,17707
1659431725.50666,17710
1659431725.548178,17721
1659431725.589696,17712
1659431725.628993,17678
1659431725.66829,17667
1659431725.707587,17676
1659431725.745517,17665
1659431725.783447,17674
1659431725.821377,17689
1659431725.862895,17694
1659431725.904412,17699
1659431725.943026,17716
1659431725.981639,17711
1659431726.020252,17724
1659431726.058866,17725
1659431726.097479,17727
1659431726.136093,17744
1659431726.177611,17755
1659431726.219129,17764
1659431726.258084,17754
1659431726.297039,17720
1659431726.335994,17691
1659431726.376999,17689
1659431726.418005,17693
1659431726.457643,17690
1659431726.497282,17699
1659431726.53692,17699
1659431726.578438,17695
1659431726.619956,17695
1659431726.658569,17702
1659431726.697183,17719
1659431726.735796,17746
1659431726.777314,17744
1659431726.818832,17760
1659431726.863596,17771
1659431726.90836,17773
1659431726.953125,17776
1659431726.985929,17782
1659431727.018733,17787
1659431727.063156,17751
1659431727.107578,17702
1659431727.152001,17683
1659431727.190956,17666
1659431727.229911,17677
1659431727.268866,17668
1659431727.310384,17681
1659431727.351902,17682
1659431727.391199,17687
1659431727.430496,17689
1659431727.469792,17692
1659431727.51131,17712
1659431727.552828,17723
1659431727.591441,17742
1659431727.630055,17743
1659431727.668668,17771
1659431727.707623,17783
1659431727.746578,17789
1659431727.785533,17800
1659431727.828077,17795
1659431727.87062,17803
1659431727.908891,17779
1659431727.947163,17744
1659431727.985435,17736
1659431728.026696,17730
1659431728.067958,17720
1659431728.10922,17735
1659431728.150481,17754
1659431728.189778,17770
1659431728.229075,17775
1659431728.268372,17767
1659431728.306985,17785
1659431728.345598,17792
1659431728.384212,17800
1659431728.425217,17785
1659431728.466223,17779
1659431728.505519,17779
1659431728.544816,17770
1659431728.584113,17761
1659431728.625631,17766
1659431728.667149,17774
1659431728.706104,17782
1659431728.745059,17782
1659431728.784014,17764
1659431728.825532,17767
1659431728.86705,17793
1659431728.906005,17788
1659431728.94496,17816
1659431728.983915,17825
1659431729.025177,17824
1659431729.066439,17839
1659431729.1077,17842
1659431729.148962,17851
1659431729.187575,17852
1659431729.226189,17858
1659431729.264802,17872
1659431729.308541,17876
1659431729.35228,17883
1659431729.396019,17886
1659431729.429849,17902
1659431729.463678,17899
1659431729.508101,17900
1659431729.552523,17866
1659431729.596946,17827
1659431729.62975,17798
1659431729.662554,17811
1659431729.707318,17802
1659431729.752083,17817
1659431729.796847,17822
1659431729.836143,17812
1659431729.87544,17808
1659431729.914737,17815
1659431729.956255,17814
1659431729.997773,17813
1659431730.03707,17826
1659431730.076367,17831
1659431730.115664,17845
1659431730.157181,17858
1659431730.198699,17856
1659431730.236971,17864
1659431730.275243,17863
1659431730.313514,17870
1659431730.352469,17875
1659431730.391424,17885
1659431730.43038,17859
1659431730.472923,17837
1659431730.515466,17848
1659431730.553396,17851
1659431730.591326,17868
1659431730.629256,17847
1659431730.670774,17867
1659431730.712291,17892
1659431730.75193,17899
1659431730.791569,17905
1659431730.831207,17887
1659431730.872725,17901
1659431730.914243,17909
1659431730.953198,17932
1659431730.992153,17923
1659431731.031108,17934
1659431731.073139,17945
1659431731.115169,17946
1659431731.153783,17950
1659431731.192396,17952
1659431731.231009,17893
1659431731.27509,17863
1659431731.319171,17864
1659431731.363252,17860
1659431731.406307,17859
1659431731.449363,17873
1659431731.487635,17881
1659431731.525906,17893
1659431731.564178,17905
1659431731.604671,17906
1659431731.645164,17914
1659431731.68446,17912
1659431731.723757,17910
1659431731.763054,17907
1659431731.801326,17916
1659431731.839597,17929
1659431731.877869,17935
1659431731.919387,17928
1659431731.960905,17938
1659431732.000202,17947
1659431732.039499,17909
1659431732.078795,17863
1659431732.117409,17853
1659431732.156022,17848
1659431732.194635,17831
1659431732.236153,17853
1659431732.277671,17864
1659431732.31731,17857
1659431732.356948,17883
1659431732.396587,17894
1659431732.437592,17884
1659431732.478598,17880
1659431732.516869,17896
1659431732.555141,17906
1659431732.593413,17931
1659431732.634931,17943
1659431732.676449,17961
1659431732.720871,17981
1659431732.765293,17982
1659431732.809716,17981
1659431732.843033,17988
1659431732.87635,17968
1659431732.921456,17919
1659431732.966562,17910
1659431733.011667,17904
1659431733.044472,17916
1659431733.077276,17928
1659431733.121698,17928
1659431733.166121,17939
1659431733.210543,17943
1659431733.248217,17950
1659431733.285891,17954
1659431733.323565,17974
1659431733.361238,17988
1659431733.405319,17993
1659431733.4494,17996
1659431733.49348,17981
1659431733.532094,17982
1659431733.570707,17999
1659431733.609321,17989
1659431733.651864,17976
1659431733.694407,17952
1659431733.73302,17898
1659431733.771633,17889
1659431733.810247,17901
1659431733.851252,17934
1659431733.892258,17940
1659431733.931554,17934
1659431733.970851,17941
1659431734.010148,17954
1659431734.049445,17959
1659431734.088742,17968
1659431734.128038,17987
1659431734.169556,17998
1659431734.211074,17998
1659431734.250029,17998
1659431734.288985,18006
1659431734.32794,18025
1659431734.36997,18018
1659431734.412001,18023
1659431734.450956,18033
1659431734.489911,18040
1659431734.528866,18008
1659431734.567821,17979
1659431734.606776,17960
1659431734.645731,17946
1659431734.687249,17952
1659431734.728767,17957
1659431734.766697,17969
1659431734.804627,17970
1659431734.842557,17973
1659431734.884075,17977
1659431734.925593,17994
1659431734.969674,17994
1659431735.013754,17995
1659431735.057835,18015
1659431735.090639,18018
1659431735.123444,18038
1659431735.167866,18040
1659431735.212289,18042
1659431735.256711,18052
1659431735.291053,18052
1659431735.325395,18038
1659431735.369817,18017
1659431735.41424,17990
1659431735.458663,17958
1659431735.496934,17930
1659431735.535206,17906
1659431735.573478,17887
1659431735.616021,17854
1659431735.658564,17813
1659431735.696835,17757
1659431735.735107,17687
1659431735.773379,17624
1659431735.811651,17563
1659431735.849922,17493
1659431735.888194,17395
1659431735.931249,17310
1659431735.974305,17247
1659431736.012577,17183
1659431736.050848,17127
1659431736.08912,17086
1659431736.129613,17028
1659431736.170106,16850
1659431736.209744,16568
1659431736.249383,16296
1659431736.289021,16108
1659431736.331052,15987
1659431736.373082,15916
1659431736.412037,15888
1659431736.450992,15901
1659431736.489948,15917
1659431736.531466,15912
1659431736.572983,15892
1659431736.611938,15875
1659431736.650893,15852
1659431736.689849,15810
1659431736.733588,15778
1659431736.777327,15770
1659431736.821066,15743
1659431736.855408,15745
1659431736.88975,15763
1659431736.934172,15794
1659431736.978595,15766
1659431737.023017,15585
1659431737.055309,15403
1659431737.087601,15271
1659431737.132023,15205
1659431737.176446,15149
1659431737.220868,15142
1659431737.259823,15176
1659431737.298778,15205
1659431737.337734,15225
1659431737.379251,15229
1659431737.420769,15256
1659431737.460066,15292
1659431737.499363,15339
1659431737.53866,15377
1659431737.580178,15421
1659431737.621696,15477
1659431737.660309,15521
1659431737.698922,15580
1659431737.737536,15637
1659431737.776491,15672
1659431737.815446,15666
1659431737.854401,15554
1659431737.896431,15427
1659431737.938462,15318
1659431737.976734,15217
1659431738.015005,15144
1659431738.053277,15162
1659431738.094282,15246
1659431738.135288,15320
1659431738.174243,15395
1659431738.213198,15444
1659431738.252153,15493
1659431738.293671,15537
1659431738.335189,15593
1659431738.373461,15635
1659431738.411732,15688
1659431738.450004,15722
1659431738.493265,15752
1659431738.536525,15792
1659431738.579786,15827
1659431738.623047,15847
1659431738.666307,15862
1659431738.700137,15832
1659431738.733966,15753
1659431738.77873,15723
1659431738.823494,15724
1659431738.868259,15757
1659431738.901576,15790
1659431738.934892,15831
1659431738.978631,15859
1659431739.022371,15897
1659431739.06611,15919
1659431739.105406,15935
1659431739.144703,15978
1659431739.184,15996
1659431739.225005,16020
1659431739.266011,16041
1659431739.304624,16054
1659431739.343237,16077
1659431739.381851,16084
1659431739.420464,16111
1659431739.459078,16110
1659431739.497691,16120
1659431739.540747,16092
1659431739.583802,15997
1659431739.622416,15916
1659431739.661029,15881
1659431739.699642,15873
1659431739.74116,15848
1659431739.782678,15869
1659431739.822317,15894
1659431739.861955,15912
1659431739.901594,15916
1659431739.939866,15926
1659431739.978137,15960
1659431740.016409,15968
1659431740.058439,16011
1659431740.10047,16018
1659431740.1425,16034
1659431740.184531,16053
1659431740.222803,16061
1659431740.261074,16087
1659431740.299346,16103
1659431740.343427,16123
1659431740.387507,16125
1659431740.431588,16139
1659431740.46593,16070
1659431740.500272,15976
1659431740.544011,15933
1659431740.58775,15922
1659431740.63149,15922
1659431740.663781,15947
1659431740.696073,15965
1659431740.741179,15986
1659431740.786285,16018
1659431740.831391,16023
1659431740.869662,16042
1659431740.907934,16072
1659431740.946206,16093
1659431740.987724,16108
1659431741.029242,16124
1659431741.068538,16130
1659431741.107835,16158
1659431741.147132,16170
1659431741.185404,16190
1659431741.223675,16217
1659431741.261947,16240
1659431741.300219,16256
1659431741.33849,16253
1659431741.376762,16193
1659431741.41828,16140
1659431741.459798,16135
1659431741.501828,16143
1659431741.543859,16134
1659431741.58213,16138
1659431741.620402,16144
1659431741.658674,16147
1659431741.703438,16144
1659431741.748202,16142
1659431741.792966,16160
1659431741.825771,16171
1659431741.858575,16186
1659431741.902656,16206
1659431741.946737,16223
1659431741.990817,16231
1659431742.025159,16239
1659431742.059501,16262
1659431742.104265,16256
1659431742.14903,16273
1659431742.193794,16259
1659431742.232749,16192
1659431742.271704,16114
1659431742.310659,16077
1659431742.351665,16079
1659431742.39267,16077
1659431742.431967,16097
1659431742.471263,16113
1659431742.51056,16124
1659431742.551053,16133
1659431742.591546,16139
1659431742.630501,16168
1659431742.669456,16176
1659431742.708411,16195
1659431742.747025,16224
1659431742.785638,16240
1659431742.824251,16256
1659431742.866794,16273
1659431742.909338,16295
1659431742.948292,16298
1659431742.987248,16320
1659431743.026203,16319
1659431743.068233,16265
1659431743.110264,16201
1659431743.149219,16170
1659431743.188174,16184
1659431743.227129,16184
1659431743.26916,16195
1659431743.31119,16225
1659431743.350487,16253
1659431743.389784,16249
1659431743.42908,16251
1659431743.470086,16264
1659431743.511091,16278
1659431743.549363,16285
1659431743.587635,16319
1659431743.625906,16324
1659431743.670329,16333
1659431743.714751,16355
1659431743.759174,16371
1659431743.798949,16381
1659431743.838724,16396
1659431743.878499,16392
1659431743.918274,16349
1659431743.95805,16287
1659431743.999568,16266
1659431744.041085,16272
1659431744.080041,16274
1659431744.118996,16289
1659431744.157951,16312
1659431744.199469,16314
1659431744.240987,16324
1659431744.279942,16343
1659431744.318897,16354
1659431744.357852,16366
1659431744.397149,16375
1659431744.436446,16391
1659431744.475742,16410
1659431744.516748,16414
1659431744.557753,16434
1659431744.596367,16439
1659431744.63498,16460
1659431744.673593,16446
1659431744.716136,16400
1659431744.758679,16355
1659431744.796951,16323
1659431744.835223,16323
1659431744.873494,16330
1659431744.91245,16344
1659431744.951405,16347
1659431744.99036,16365
1659431745.031365,16372
1659431745.072371,16384
1659431745.113889,16383
1659431745.155406,16405
1659431745.19402,16420
1659431745.232633,16436
1659431745.271246,16453
1659431745.316694,16461
1659431745.362142,16478
1659431745.407589,16486
1659431745.440394,16500
1659431745.473198,16514
1659431745.51762,16510
1659431745.562043,16480
1659431745.606465,16416
1659431745.640807,16382
1659431745.675149,16374
1659431745.719572,16371
1659431745.763994,16378
1659431745.808417,16400
1659431745.846689,16405
1659431745.88496,16421
1659431745.923232,16430
1659431745.965262,16441
1659431746.007293,16450
1659431746.045906,16463
1659431746.08452,16487
1659431746.123133,16490
1659431746.164651,16514
1659431746.206169,16527
1659431746.245807,16539
1659431746.285446,16544
1659431746.325084,16557
1659431746.363698,16569
1659431746.402311,16576
1659431746.440925,16545
1659431746.48193,16495
1659431746.522935,16482
1659431746.562574,16471
1659431746.602212,16478
1659431746.641851,16477
1659431746.682856,16485
1659431746.723862,16507
1659431746.762133,16511
1659431746.800405,16509
1659431746.838677,16513
1659431746.879682,16529
1659431746.920687,16551
1659431746.959984,16563
1659431746.999281,16570
1659431747.038578,16573
1659431747.079071,16600
1659431747.119563,16597
1659431747.158177,16606
1659431747.19679,16618
1659431747.235404,16632
1659431747.280168,16575
1659431747.324932,16528
1659431747.369696,16506
1659431747.410702,16482
1659431747.451707,16492
1659431747.491345,16494
1659431747.530984,16510
1659431747.570622,16522
1659431747.61214,16514
1659431747.653658,16519
1659431747.692272,16536
1659431747.730885,16544
1659431747.769498,16569
1659431747.808795,16566
1659431747.848092,16580
1659431747.887389,16603
1659431747.929932,16605
1659431747.972475,16619
1659431748.010747,16620
1659431748.049018,16632
1659431748.08729,16642
1659431748.125562,16644
1659431748.163833,16596
1659431748.202105,16535
1659431748.243623,16522
1659431748.285141,16513
1659431748.323754,16492
1659431748.362368,16514
1659431748.400981,16530
1659431748.442499,16532
1659431748.484017,16537
1659431748.523314,16546
1659431748.562611,16562
1659431748.601907,16584
1659431748.643938,16583
1659431748.685968,16606
1659431748.730391,16628
1659431748.774813,16634
1659431748.819236,16650
1659431748.853065,16652
1659431748.886895,16671
1659431748.931659,16680
1659431748.976423,16690
1659431749.021187,16711
1659431749.058604,16689
1659431749.096022,16647
1659431749.133439,16620
1659431749.170857,16629
1659431749.210154,16623
1659431749.24945,16626
1659431749.288747,16642
1659431749.332144,16653
1659431749.375542,16648
1659431749.418939,16672
1659431749.459945,16673
1659431749.50095,16686
1659431749.539905,16687
1659431749.57886,16708
1659431749.617815,16712
1659431749.65677,16727
1659431749.695725,16731
1659431749.734681,16737
1659431749.776711,16753
1659431749.818742,16758
1659431749.857697,16779
1659431749.896652,16741
1659431749.935607,16684
1659431749.977125,16654
1659431750.018643,16649
1659431750.056573,16660
1659431750.094503,16649
1659431750.132433,16664
1659431750.171729,16674
1659431750.211026,16699
1659431750.250323,16684
1659431750.291841,16690
1659431750.333359,16708
1659431750.371631,16714
1659431750.409902,16722
1659431750.448174,16728
1659431750.489692,16756
1659431750.53121,16752
1659431750.569823,16771
1659431750.608437,16778
1659431750.64705,16789
1659431750.688568,16795
1659431750.730086,16797
1659431750.769041,16771
1659431750.807996,16716
1659431750.846951,16697
1659431750.891374,16680
1659431750.935796,16673
1659431750.980219,16685
1659431751.021224,16694
1659431751.062229,16718
1659431751.101526,16723
1659431751.140823,16724
1659431751.18012,16734
1659431751.222663,16746
1659431751.265206,16760
1659431751.303136,16773
1659431751.341066,16780
1659431751.378996,16799
1659431751.418293,16809
1659431751.457589,16820
1659431751.496886,16831
1659431751.537891,16847
1659431751.578897,16845
1659431751.618194,16859
1659431751.65749,16843
1659431751.696787,16796
1659431751.735742,16764
1659431751.774698,16771
1659431751.813653,16773
1659431751.855683,16779
1659431751.897714,16780
1659431751.936327,16775
1659431751.97494,16793
1659431752.013554,16799
1659431752.056097,16803
1659431752.09864,16814
1659431752.137595,16817
1659431752.17655,16826
1659431752.215505,16853
1659431752.257023,16855
1659431752.298541,16867
1659431752.342622,16871
1659431752.386703,16878
1659431752.430783,16892
1659431752.4641,16894
1659431752.497417,16882
1659431752.541156,16828
1659431752.584895,16812
1659431752.628634,16796
1659431752.667248,16785
1659431752.705861,16787
1659431752.744474,16795
1659431752.785992,16798
1659431752.82751,16797
1659431752.866124,16801
1659431752.904737,16801
1659431752.94335,16824
1659431752.982306,16824
1659431753.02126,16839
1659431753.060216,16854
1659431753.102759,16858
1659431753.145302,16881
1659431753.183915,16890
1659431753.222529,16893
1659431753.261142,16904
1659431753.30266,16908
1659431753.344178,16922
1659431753.38245,16881
1659431753.420721,16832
1659431753.458993,16799
1659431753.497948,16802
1659431753.536903,16783
1659431753.575858,16780
1659431753.617376,16800
