LocalTimestamp,PG
1659440848.388979,12608
1659440848.427943,12767
1659440848.466908,12915
1659440848.505872,13066
1659440848.547912,13194
1659440848.589952,13214
1659440848.629258,13345
1659440848.668564,13563
1659440848.70787,13647
1659440848.748885,13597
1659440848.7899,13532
1659440848.828864,13489
1659440848.867829,13495
1659440848.906793,13504
1659440848.948833,13531
1659440848.990874,13553
1659440849.029838,13583
1659440849.068802,13601
1659440849.107766,13617
1659440849.151515,13618
1659440849.195265,13624
1659440849.239014,13623
1659440849.280542,13617
1659440849.322069,13511
1659440849.36035,13337
1659440849.398631,13248
1659440849.436911,13198
1659440849.478951,13184
1659440849.520992,13188
1659440849.559614,13209
1659440849.598237,13241
1659440849.636859,13297
1659440849.676165,13407
1659440849.715471,13569
1659440849.754777,13707
1659440849.795792,13783
1659440849.836807,13851
1659440849.875771,13871
1659440849.914735,13751
1659440849.9537,13600
1659440849.993006,13438
1659440850.032312,13333
1659440850.071618,13332
1659440850.112633,13361
1659440850.153647,13420
1659440850.19227,13459
1659440850.230892,13482
1659440850.269515,13588
1659440850.311042,13840
1659440850.35257,14097
1659440850.391192,14321
1659440850.429815,14510
1659440850.468437,14655
1659440850.509965,14645
1659440850.551492,14529
1659440850.589773,14461
1659440850.628054,14486
1659440850.666334,14515
1659440850.710767,14590
1659440850.7552,14672
1659440850.799633,14737
1659440850.841161,14770
1659440850.882688,14769
1659440850.922678,14780
1659440850.962667,14810
1659440851.002657,14853
1659440851.043672,14867
1659440851.084687,14872
1659440851.123651,14896
1659440851.162615,14849
1659440851.20158,14681
1659440851.24362,14506
1659440851.28566,14392
1659440851.324624,14318
1659440851.363589,14295
1659440851.402553,14295
1659440851.441175,14336
1659440851.479798,14366
1659440851.51842,14364
1659440851.559948,14373
1659440851.601475,14385
1659440851.639756,14392
1659440851.678037,14389
1659440851.716317,14380
1659440851.755281,14358
1659440851.794246,14230
1659440851.83321,14017
1659440851.875763,13790
1659440851.918316,13574
1659440851.956938,13413
1659440851.995561,13295
1659440852.034183,13251
1659440852.075198,13214
1659440852.116213,13175
1659440852.156408,13140
1659440852.196602,13126
1659440852.236797,13111
1659440852.276992,13105
1659440852.317186,13123
1659440852.358714,13132
1659440852.400242,13140
1659440852.438864,13039
1659440852.477486,12878
1659440852.516109,12727
1659440852.560542,12622
1659440852.604975,12553
1659440852.649407,12511
1659440852.682732,12531
1659440852.716057,12554
1659440852.76049,12549
1659440852.804923,12536
1659440852.849355,12524
1659440852.887636,12543
1659440852.925917,12551
1659440852.964197,12578
1659440853.005725,12626
1659440853.047252,12663
1659440853.085875,12706
1659440853.124497,12720
1659440853.16312,12628
1659440853.205673,12454
1659440853.248226,12303
1659440853.286848,12211
1659440853.325471,12145
1659440853.364093,12150
1659440853.403057,12165
1659440853.442021,12205
1659440853.480986,12217
1659440853.522001,12238
1659440853.563015,12260
1659440853.60198,12290
1659440853.640944,12330
1659440853.679908,12375
1659440853.721436,12440
1659440853.762964,12482
1659440853.802269,12536
1659440853.841575,12604
1659440853.880882,12623
1659440853.921384,12532
1659440853.961886,12374
1659440854.000508,12239
1659440854.039131,12155
1659440854.077753,12113
1659440854.120306,12120
1659440854.162859,12156
1659440854.202165,12201
1659440854.241471,12223
1659440854.280777,12227
1659440854.324868,12235
1659440854.368959,12248
1659440854.41305,12273
1659440854.446888,12305
1659440854.480725,12344
1659440854.525158,12392
1659440854.569591,12467
1659440854.614024,12518
1659440854.655551,12478
1659440854.697079,12363
1659440854.735701,12244
1659440854.774324,12193
1659440854.812946,12181
1659440854.852252,12213
1659440854.891558,12253
1659440854.930864,12293
1659440854.971367,12309
1659440855.011869,12327
1659440855.051517,12359
1659440855.091164,12398
1659440855.130812,12458
1659440855.172853,12554
1659440855.214893,12711
1659440855.253173,12837
1659440855.291454,12959
1659440855.329735,13018
1659440855.369041,13001
1659440855.408347,12990
1659440855.447653,12998
1659440855.490206,13024
1659440855.532759,13063
1659440855.571039,13116
1659440855.60932,13164
1659440855.647601,13137
1659440855.689641,13119
1659440855.731681,13169
1659440855.770304,13220
1659440855.808926,13225
1659440855.847548,13218
1659440855.889076,13207
1659440855.930604,13204
1659440855.974353,13158
1659440856.018102,12985
1659440856.061852,12775
1659440856.101158,12607
1659440856.140464,12496
1659440856.17977,12387
1659440856.217708,12316
1659440856.255647,12279
1659440856.293586,12247
1659440856.335626,12227
1659440856.377667,12194
1659440856.416289,12175
1659440856.454912,12186
1659440856.493534,12177
1659440856.532156,12182
1659440856.570779,12204
1659440856.609401,12229
1659440856.651954,12269
1659440856.694507,12245
1659440856.733813,12081
1659440856.773119,11865
1659440856.812425,11712
1659440856.852927,11611
1659440856.89343,11564
1659440856.932052,11570
1659440856.970675,11593
1659440857.009297,11630
1659440857.05185,11643
1659440857.094403,11659
1659440857.133025,11663
1659440857.171648,11691
1659440857.21027,11733
1659440857.254361,11776
1659440857.298452,11832
1659440857.342544,11870
1659440857.380226,11930
1659440857.417908,11968
1659440857.455591,11936
1659440857.493273,11782
1659440857.538048,11593
1659440857.582823,11496
1659440857.627598,11455
1659440857.666562,11457
1659440857.705526,11487
1659440857.74449,11534
1659440857.78653,11564
1659440857.828571,11563
1659440857.866851,11578
1659440857.905132,11608
1659440857.943413,11644
1659440857.982719,11684
1659440858.022025,11731
1659440858.061331,11788
1659440858.102346,11833
1659440858.143361,11853
1659440858.181983,11749
1659440858.220605,11580
1659440858.259228,11446
1659440858.29785,11392
1659440858.336473,11392
1659440858.375095,11422
1659440858.417648,11477
1659440858.460201,11519
1659440858.498823,11536
1659440858.537446,11561
1659440858.576068,11583
1659440858.617596,11633
1659440858.659124,11675
1659440858.69843,11729
1659440858.737736,11776
1659440858.777042,11832
1659440858.818569,11900
1659440858.860097,11905
1659440858.898377,11785
1659440858.936658,11597
1659440858.974939,11471
1659440859.016979,11394
1659440859.059019,11382
1659440859.102769,11386
1659440859.146518,11440
1659440859.190267,11503
1659440859.22889,11544
1659440859.267512,11570
1659440859.306134,11603
1659440859.347662,11641
1659440859.38919,11696
1659440859.428154,11757
1659440859.467118,11827
1659440859.506082,11897
1659440859.546585,11976
1659440859.587087,12049
1659440859.626393,12084
1659440859.665699,11980
1659440859.705005,11792
1659440859.743286,11655
1659440859.781566,11578
1659440859.819847,11548
1659440859.861374,11568
1659440859.902902,11615
1659440859.94255,11661
1659440859.982198,11704
1659440860.021845,11726
1659440860.063373,11755
1659440860.104901,11787
1659440860.14284,11829
1659440860.180779,11886
1659440860.218717,11936
1659440860.258023,11991
1659440860.297329,12054
1659440860.336635,12114
1659440860.378675,12157
1659440860.420716,12095
1659440860.459338,11933
1659440860.497961,11779
1659440860.536583,11695
1659440860.577598,11683
1659440860.618613,11694
1659440860.663729,11746
1659440860.708846,11795
1659440860.753962,11828
1659440860.786774,11848
1659440860.819586,11880
1659440860.864703,11922
1659440860.909819,11990
1659440860.954936,12069
1659440860.98826,12140
1659440861.021585,12212
1659440861.065676,12285
1659440861.109767,12322
1659440861.153858,12251
1659440861.192822,12144
1659440861.231786,12116
1659440861.270751,12180
1659440861.313304,12332
1659440861.355857,12495
1659440861.393796,12633
1659440861.431735,12777
1659440861.469673,12883
1659440861.508637,12976
1659440861.547602,13083
1659440861.586566,13180
1659440861.627581,13245
1659440861.668596,13225
1659440861.70756,13206
1659440861.746524,13251
1659440861.785488,13344
1659440861.826504,13433
1659440861.867518,13522
1659440861.906824,13571
1659440861.94613,13617
1659440861.985436,13688
1659440862.026451,13752
1659440862.067466,13805
1659440862.106772,13820
1659440862.146078,13869
1659440862.185384,13918
1659440862.226912,13945
1659440862.26844,13991
1659440862.307404,14029
1659440862.346368,14058
1659440862.385332,14074
1659440862.429081,14109
1659440862.472831,14154
1659440862.51658,14194
1659440862.550417,14208
1659440862.584255,14076
1659440862.628346,13839
1659440862.672437,13641
1659440862.716528,13529
1659440862.74934,13467
1659440862.782152,13434
1659440862.826585,13432
1659440862.871018,13420
1659440862.915451,13407
1659440862.954415,13368
1659440862.993379,13337
1659440863.032343,13318
1659440863.073871,13310
1659440863.115398,13318
1659440863.154704,13330
1659440863.19401,13378
1659440863.233316,13398
1659440863.274844,13358
1659440863.316372,13201
1659440863.355336,13017
1659440863.3943,12883
1659440863.433264,12804
1659440863.471887,12785
1659440863.510509,12800
1659440863.549131,12825
1659440863.592197,12851
1659440863.635263,12848
1659440863.673202,12848
1659440863.711141,12856
1659440863.749079,12869
1659440863.790094,12905
1659440863.831109,12943
1659440863.870074,12997
1659440863.909038,12997
1659440863.948002,12862
1659440863.992093,12667
