LocalTimestamp,PG
1659441042.773202,14332
1659441042.812166,14468
1659441042.85113,14535
1659441042.890095,14620
1659441042.931622,14638
1659441042.97315,14637
1659441043.012456,14582
1659441043.051762,14393
1659441043.091068,14147
1659441043.133108,14076
1659441043.175149,14193
1659441043.213088,14418
1659441043.251026,14631
1659441043.288965,14802
1659441043.327929,14934
1659441043.366894,15064
1659441043.405858,15251
1659441043.446873,15400
1659441043.487888,15489
1659441043.52651,15488
1659441043.565132,15447
1659441043.603755,15470
1659441043.645283,15465
1659441043.68681,15366
1659441043.725774,15253
1659441043.764739,15199
1659441043.803703,15192
1659441043.844718,15170
1659441043.885733,15122
1659441043.925039,15068
1659441043.964345,15006
1659441044.003651,14938
1659441044.045178,14875
1659441044.086706,14835
1659441044.125328,14821
1659441044.163951,14828
1659441044.202573,14825
1659441044.247006,14784
1659441044.291439,14562
1659441044.335872,14161
1659441044.376887,13807
1659441044.417902,13600
1659441044.456524,13479
1659441044.495147,13424
1659441044.533769,13404
1659441044.572733,13362
1659441044.611697,13307
1659441044.650662,13256
1659441044.691677,13244
1659441044.732692,13265
1659441044.771314,13289
1659441044.809936,13322
1659441044.848559,13366
1659441044.891112,13353
1659441044.933665,13115
1659441044.972971,12797
1659441045.012277,12589
1659441045.051583,12477
1659441045.090205,12413
1659441045.128828,12396
1659441045.16745,12408
1659441045.208978,12405
1659441045.250505,12391
1659441045.289469,12335
1659441045.328434,12348
1659441045.367398,12425
1659441045.409438,12518
1659441045.451478,12577
1659441045.490101,12666
1659441045.528723,12752
1659441045.567346,12852
1659441045.608873,12818
1659441045.650401,12648
1659441045.689365,12514
1659441045.728329,12449
1659441045.767294,12430
1659441045.809334,12418
1659441045.851374,12447
1659441045.895807,12493
1659441045.94024,12491
1659441045.984673,12476
1659441046.023295,12555
1659441046.061918,12725
1659441046.10054,12929
1659441046.142068,13086
1659441046.183595,13200
1659441046.222902,13311
1659441046.262208,13406
1659441046.301513,13477
1659441046.343554,13543
1659441046.385594,13565
1659441046.424217,13414
1659441046.462839,13015
1659441046.501462,12658
1659441046.540084,12495
1659441046.578706,12442
1659441046.617329,12439
1659441046.658344,12512
1659441046.699358,12596
1659441046.737639,12644
1659441046.77592,12678
1659441046.8142,12710
1659441046.856241,12769
1659441046.898281,12836
1659441046.936903,12915
1659441046.975526,12998
1659441047.014148,13080
1659441047.052771,13160
1659441047.091393,13237
1659441047.130016,13308
1659441047.171031,13375
1659441047.212045,13431
1659441047.255111,13370
1659441047.298177,13121
1659441047.336799,12869
1659441047.375422,12731
1659441047.414044,12637
1659441047.458477,12597
1659441047.50291,12644
1659441047.547343,12686
1659441047.580667,12704
1659441047.613992,12699
1659441047.658083,12695
1659441047.702174,12723
1659441047.746265,12779
1659441047.779077,12800
1659441047.811889,12856
1659441047.856664,12922
1659441047.901438,13000
1659441047.946213,13095
1659441047.984836,13193
1659441048.023458,13313
1659441048.06208,13438
1659441048.103095,13563
1659441048.14411,13574
1659441048.183758,13439
1659441048.223406,13295
1659441048.263054,13232
1659441048.305094,13239
1659441048.347134,13258
1659441048.385415,13329
1659441048.423696,13393
1659441048.461976,13442
1659441048.501282,13461
1659441048.540588,13491
1659441048.579894,13550
1659441048.621935,13626
1659441048.663975,13732
1659441048.702939,13821
1659441048.741903,13927
1659441048.780868,14036
1659441048.822395,14112
1659441048.863923,14166
1659441048.902887,14212
1659441048.941851,14160
1659441048.980815,13905
1659441049.022343,13649
1659441049.063871,13506
1659441049.102835,13468
1659441049.141799,13497
1659441049.180763,13563
1659441049.225196,13612
1659441049.269629,13629
1659441049.314062,13633
1659441049.346874,13635
1659441049.379686,13689
1659441049.424119,13749
1659441049.468552,13827
1659441049.512985,13911
1659441049.551949,13973
1659441049.590913,14030
1659441049.629877,14083
1659441049.671405,14151
1659441049.712932,14158
1659441049.751897,13981
1659441049.790861,13642
1659441049.829825,13369
1659441049.87084,13243
1659441049.911855,13189
1659441049.950135,13192
1659441049.988416,13247
1659441050.026697,13287
1659441050.064977,13292
1659441050.103258,13255
1659441050.141539,13220
1659441050.183579,13205
1659441050.225619,13241
1659441050.2639,13286
1659441050.302181,13373
1659441050.340461,13500
1659441050.381989,13660
1659441050.423517,13851
1659441050.462139,14034
1659441050.500761,14172
1659441050.539384,14172
1659441050.581937,13979
1659441050.62449,13742
1659441050.663112,13596
1659441050.701735,13519
1659441050.740357,13470
1659441050.785132,13438
1659441050.829906,13424
1659441050.874681,13423
1659441050.907493,13412
1659441050.940305,13376
1659441050.983712,13357
1659441051.02712,13388
1659441051.070527,13438
1659441051.11308,13499
1659441051.155633,13574
1659441051.194256,13636
1659441051.232878,13704
1659441051.271501,13770
1659441051.310123,13824
1659441051.348745,13895
1659441051.387368,13900
1659441051.429408,13673
1659441051.471448,13292
1659441051.511096,13040
1659441051.550744,12955
1659441051.590392,12956
1659441051.631919,13019
1659441051.673447,13091
1659441051.713847,13166
1659441051.754247,13189
1659441051.794646,13203
1659441051.835046,13219
1659441051.875446,13271
1659441051.914068,13330
1659441051.952691,13400
1659441051.991313,13488
1659441052.029935,13564
1659441052.068558,13635
1659441052.10718,13720
1659441052.149221,13777
1659441052.191261,13708
1659441052.2292,13396
1659441052.267139,13096
1659441052.305078,12943
1659441052.346605,12911
1659441052.388133,12936
1659441052.427439,13003
1659441052.466745,13077
1659441052.506051,13107
1659441052.546553,13121
1659441052.587055,13134
1659441052.631488,13176
1659441052.675921,13250
1659441052.720354,13313
1659441052.75966,13384
1659441052.798966,13462
1659441052.838272,13549
1659441052.880312,13634
1659441052.922353,13711
1659441052.960633,13755
1659441052.998914,13631
1659441053.037194,13288
1659441053.079747,12952
1659441053.1223,12777
1659441053.160581,12711
1659441053.198862,12713
1659441053.237142,12762
1659441053.275423,12854
1659441053.313704,12925
1659441053.351984,12949
1659441053.394024,12962
1659441053.436065,12977
