LocalTimestamp,PG
1659522162.945929,9409
1659522162.988427,9677
1659522163.026999,9920
1659522163.065572,10117
1659522163.104144,10248
1659522163.145618,10359
1659522163.187093,10448
1659522163.225665,10494
1659522163.264238,10538
1659522163.30281,10626
1659522163.345309,10715
1659522163.387807,10860
1659522163.431841,10971
1659522163.475875,11067
1659522163.519909,11123
1659522163.559165,11128
1659522163.59842,11151
1659522163.637675,11229
1659522163.679661,11335
1659522163.721647,11453
1659522163.759879,11580
1659522163.79811,11699
1659522163.836341,11783
1659522163.873975,11820
1659522163.911609,11768
1659522163.949243,11628
1659522163.986876,11474
1659522164.028863,11369
1659522164.070849,11289
1659522164.109421,11246
1659522164.147994,11242
1659522164.186567,11243
1659522164.227529,11233
1659522164.268491,11217
1659522164.312525,11220
1659522164.356559,11247
1659522164.400593,11296
1659522164.438824,11355
1659522164.477056,11431
1659522164.515287,11501
1659522164.557273,11576
1659522164.599259,11672
1659522164.638173,11749
1659522164.677087,11836
1659522164.716001,11923
1659522164.757475,12000
1659522164.798949,12025
1659522164.837863,11948
1659522164.876777,11810
1659522164.915691,11723
1659522164.954946,11669
1659522164.994202,11625
1659522165.033457,11639
1659522165.075443,11668
1659522165.117429,11681
1659522165.155319,11700
1659522165.193209,11750
1659522165.231099,11826
1659522165.272573,11896
1659522165.314047,11967
1659522165.35262,12030
1659522165.391192,12101
1659522165.429765,12145
1659522165.468337,12195
1659522165.50691,12256
1659522165.545482,12317
1659522165.587469,12380
1659522165.629455,12440
1659522165.671441,12471
1659522165.713427,12417
1659522165.751658,12219
1659522165.789889,12004
1659522165.828121,11863
1659522165.873179,11765
1659522165.918237,11717
1659522165.963295,11703
1659522165.997089,11672
1659522166.030883,11632
1659522166.0756,11600
1659522166.120317,11629
1659522166.165034,11681
1659522166.198315,11747
1659522166.231597,11776
1659522166.276314,11776
1659522166.321031,11803
1659522166.365747,11830
1659522166.40432,11864
1659522166.442893,11923
1659522166.481465,12012
1659522166.522939,12088
1659522166.564414,12121
1659522166.603669,11967
1659522166.642924,11768
1659522166.682179,11673
1659522166.722629,11628
1659522166.763079,11615
1659522166.802335,11634
1659522166.84159,11667
1659522166.880845,11683
1659522166.920101,11696
1659522166.959356,11711
1659522166.998611,11745
1659522167.039573,11800
1659522167.080535,11863
1659522167.119449,11924
1659522167.158363,11994
1659522167.197277,12052
1659522167.239775,12096
1659522167.282273,12149
1659522167.320846,12200
1659522167.359419,12233
1659522167.397991,12286
1659522167.438953,12262
1659522167.479915,12114
1659522167.518829,11883
1659522167.557743,11742
1659522167.596657,11686
1659522167.64035,11656
1659522167.684043,11662
1659522167.727736,11686
1659522167.761529,11694
1659522167.795323,11678
1659522167.839357,11712
1659522167.883391,11753
1659522167.927426,11815
1659522167.965998,11886
1659522168.004571,11948
1659522168.043144,12029
1659522168.084618,12115
1659522168.126092,12202
1659522168.165347,12301
1659522168.204602,12377
1659522168.243857,12443
1659522168.285844,12432
1659522168.32783,12341
1659522168.366402,12231
1659522168.404975,12191
1659522168.443547,12190
1659522168.482461,12230
1659522168.521375,12277
1659522168.560289,12332
1659522168.601251,12355
1659522168.642213,12383
1659522168.680786,12439
1659522168.719359,12482
1659522168.757931,12540
1659522168.800429,12581
1659522168.842927,12612
1659522168.881841,12650
1659522168.920755,12695
1659522168.959669,12725
1659522169.001143,12770
1659522169.042618,12782
1659522169.082965,12688
1659522169.123313,12589
1659522169.16366,12507
1659522169.204008,12476
1659522169.244355,12498
1659522169.288731,12505
1659522169.333107,12514
1659522169.377482,12485
1659522169.410764,12490
1659522169.444046,12497
1659522169.488421,12545
1659522169.532797,12566
1659522169.577172,12601
1659522169.611478,12646
1659522169.645784,12677
1659522169.689476,12697
1659522169.733169,12738
1659522169.776862,12777
1659522169.815776,12727
1659522169.85469,12588
1659522169.893604,12447
1659522169.934566,12383
1659522169.975528,12379
1659522170.014101,12381
1659522170.052673,12416
1659522170.091246,12450
1659522170.133232,12465
1659522170.175218,12483
1659522170.214473,12517
1659522170.253729,12572
1659522170.292984,12624
1659522170.331215,12683
1659522170.369447,12731
1659522170.407678,12789
1659522170.449664,12829
1659522170.49165,12875
1659522170.530905,12920
1659522170.570161,12960
1659522170.609416,12912
1659522170.647988,12712
1659522170.686561,12524
1659522170.725134,12447
1659522170.766608,12433
1659522170.808082,12423
1659522170.849556,12456
1659522170.89103,12516
1659522170.929603,12540
1659522170.968175,12560
1659522171.006748,12576
1659522171.051123,12607
1659522171.095499,12646
1659522171.139874,12697
1659522171.172644,12718
1659522171.205414,12737
1659522171.249448,12782
1659522171.293482,12811
1659522171.337516,12836
1659522171.37131,12873
1659522171.405104,12910
1659522171.450162,12903
1659522171.49522,12763
1659522171.540278,12573
1659522171.57851,12455
1659522171.616741,12406
1659522171.654972,12363
1659522171.696446,12353
1659522171.73792,12365
1659522171.776834,12390
1659522171.815748,12411
1659522171.854662,12441
1659522171.896648,12485
1659522171.938634,12531
1659522171.977207,12574
1659522172.015779,12618
1659522172.054352,12642
1659522172.093266,12675
1659522172.13218,12706
1659522172.171094,12745
1659522172.211544,12775
1659522172.251994,12811
1659522172.291249,12843
1659522172.330505,12874
1659522172.36976,12863
1659522172.412258,12815
1659522172.454756,12791
1659522172.49367,12792
1659522172.532584,12816
