LocalTimestamp,PG
1659443479.863331,9559
1659443479.902246,9842
1659443479.941161,9994
1659443479.982636,10176
1659443480.024111,10344
1659443480.068487,10508
1659443480.112864,10635
1659443480.157241,10889
1659443480.195814,11214
1659443480.234388,11485
1659443480.272961,11679
1659443480.31546,11793
1659443480.357959,11886
1659443480.396191,11970
1659443480.434423,12035
1659443480.472656,12048
1659443480.513618,12061
1659443480.554581,12115
1659443480.593155,12194
1659443480.631728,12271
1659443480.670302,12344
1659443480.709217,12441
1659443480.748131,12529
1659443480.787046,12599
1659443480.828521,12654
1659443480.869996,12734
1659443480.90857,12808
1659443480.947143,12867
1659443480.985717,12912
1659443481.027704,12937
1659443481.069691,12952
1659443481.111678,12968
1659443481.153665,12989
1659443481.194628,12990
1659443481.235591,12994
1659443481.275188,13049
1659443481.314786,13107
1659443481.354383,13152
1659443481.395346,13216
1659443481.436309,13281
1659443481.475224,13317
1659443481.514139,13358
1659443481.553054,13405
1659443481.59231,13455
1659443481.631566,13514
1659443481.670822,13572
1659443481.711785,13633
1659443481.752748,13686
1659443481.790639,13743
1659443481.82853,13774
1659443481.86642,13775
1659443481.909431,13751
1659443481.952443,13758
1659443481.991357,13798
1659443482.030272,13856
1659443482.069187,13900
1659443482.108102,13939
1659443482.147017,13980
1659443482.185931,13998
1659443482.227919,14031
1659443482.269906,14052
1659443482.312405,14096
1659443482.354904,14136
1659443482.393477,14169
1659443482.432051,14207
1659443482.470624,14241
1659443482.512099,14259
1659443482.553574,14254
1659443482.592148,14206
1659443482.630721,14161
1659443482.669294,14164
1659443482.712988,14209
1659443482.756682,14260
1659443482.800376,14310
1659443482.83417,14364
1659443482.867965,14415
1659443482.912683,14449
1659443482.957401,14476
1659443483.002119,14494
1659443483.040351,14486
1659443483.078583,14490
1659443483.116815,14472
1659443483.158802,14477
1659443483.200789,14492
1659443483.239704,14439
1659443483.278619,14302
1659443483.317533,14121
1659443483.359008,13999
1659443483.400483,13932
1659443483.439398,13836
1659443483.478313,13718
1659443483.517228,13681
1659443483.556484,13605
1659443483.59574,13425
1659443483.634996,13262
1659443483.675447,13111
1659443483.715898,12973
1659443483.754472,12841
1659443483.793045,12702
1659443483.831619,12582
1659443483.874118,12465
1659443483.916617,12369
1659443483.95519,12115
1659443483.993764,11587
1659443484.032337,11033
1659443484.072788,10644
1659443484.113239,10384
1659443484.152154,10148
1659443484.191069,9972
1659443484.229983,9830
1659443484.271458,9691
1659443484.312933,9542
1659443484.351848,9424
1659443484.390763,9352
1659443484.429678,9335
1659443484.474396,9348
1659443484.519114,9373
1659443484.563832,9420
1659443484.605307,9454
1659443484.646782,9324
1659443484.685014,9025
1659443484.723246,8798
1659443484.761478,8700
1659443484.803977,8669
1659443484.846476,8702
1659443484.88505,8736
1659443484.923623,8758
1659443484.962196,8762
1659443485.00077,8759
1659443485.039343,8764
1659443485.077917,8779
1659443485.119392,8794
1659443485.160867,8792
1659443485.200806,8773
1659443485.240745,8770
1659443485.280684,8692
1659443485.321646,8401
1659443485.362609,8130
1659443485.401524,7990
1659443485.440439,7945
1659443485.479354,7944
1659443485.518951,7989
1659443485.558549,8032
1659443485.598146,8065
1659443485.639621,8070
1659443485.681097,8073
1659443485.71967,8091
1659443485.758243,8132
1659443485.796817,8179
1659443485.838804,8234
1659443485.880791,8293
1659443485.924485,8288
1659443485.968179,8094
1659443486.011873,7878
1659443486.045155,7768
1659443486.078437,7766
1659443486.122814,7800
1659443486.16719,7857
1659443486.211567,7921
1659443486.25014,7963
1659443486.288714,7977
1659443486.327287,8000
1659443486.365861,8055
1659443486.404434,8114
1659443486.443008,8175
1659443486.482605,8226
1659443486.522203,8283
1659443486.5618,8332
1659443486.602763,8254
1659443486.643726,8069
1659443486.682641,7949
1659443486.721556,7946
1659443486.760471,7978
1659443486.80297,8045
1659443486.845469,8109
1659443486.884042,8177
1659443486.922616,8215
