LocalTimestamp,PI
1659442945.048808,169515
1659442945.048808,169610
1659442945.048808,169656
1659442945.048808,167324
1659442945.048808,167435
1659442945.048808,167938
1659442945.086528,168483
1659442945.124248,168852
1659442945.161968,169149
1659442945.199688,169563
1659442945.237408,170032
1659442945.275128,170412
1659442945.314384,170728
1659442945.35364,171042
1659442945.392897,171374
1659442945.43386,171438
1659442945.474823,170829
1659442945.513737,169737
1659442945.552652,169198
1659442945.591567,169063
1659442945.634066,169037
1659442945.676565,169144
1659442945.715138,169372
1659442945.753712,169605
1659442945.792285,169742
1659442945.836321,169860
1659442945.880356,170016
1659442945.924391,170193
1659442945.965866,170374
1659442946.007341,170560
1659442946.045232,170717
1659442946.083122,170990
1659442946.121013,171115
1659442946.163512,170442
1659442946.206011,169721
1659442946.245268,169447
1659442946.284524,169446
1659442946.32378,169529
1659442946.362695,169717
1659442946.40161,169938
1659442946.440524,170100
1659442946.481999,170167
1659442946.523474,170227
1659442946.562731,170348
1659442946.601987,170522
1659442946.641243,170687
1659442946.68323,170842
1659442946.725217,171011
1659442946.76379,171165
1659442946.802364,170748
1659442946.840937,169884
1659442946.879852,169355
1659442946.918767,169188
1659442946.957682,169106
1659442946.999157,169117
1659442947.040632,169264
1659442947.078864,169444
1659442947.117096,169556
1659442947.155328,169594
1659442947.197315,169683
1659442947.239302,169821
1659442947.2789,170033
1659442947.318497,170259
1659442947.358095,170521
1659442947.399058,170816
1659442947.440021,170843
1659442947.484397,170062
1659442947.528774,169340
1659442947.57315,169030
1659442947.607457,168921
1659442947.641763,168852
1659442947.685799,168931
1659442947.729834,169177
1659442947.773869,169386
1659442947.812442,169468
1659442947.851016,169533
1659442947.889589,169666
1659442947.930552,169869
1659442947.971515,170066
1659442948.010089,170227
1659442948.048662,170430
1659442948.087236,170672
1659442948.129223,170649
1659442948.17121,169883
1659442948.210124,169167
1659442948.249039,168844
1659442948.287954,168718
1659442948.326186,168681
1659442948.364418,168728
1659442948.40265,168957
1659442948.443613,169178
1659442948.484576,169273
1659442948.524174,169334
1659442948.563771,169442
1659442948.603369,169657
1659442948.644844,169893
1659442948.686319,170126
1659442948.724551,170344
1659442948.762783,170583
1659442948.801015,170777
1659442948.843514,170351
1659442948.886014,169447
1659442948.92527,168848
1659442948.964526,168595
1659442949.003782,168507
1659442949.044233,168508
1659442949.084684,168684
1659442949.12394,168951
1659442949.163196,169129
1659442949.202452,169209
1659442949.246829,169319
1659442949.291205,169499
1659442949.335582,169678
1659442949.368864,169877
1659442949.402147,170090
1659442949.446865,170282
1659442949.491583,170490
1659442949.5363,170771
1659442949.569583,170769
1659442949.602865,169933
1659442949.6469,169128
1659442949.690936,168786
1659442949.734971,168682
1659442949.774568,168620
1659442949.814166,168716
1659442949.853764,168971
1659442949.896263,169199
1659442949.938762,169297
1659442949.977335,169367
1659442950.015908,169480
1659442950.054482,169618
1659442950.095957,169769
1659442950.137432,169935
1659442950.176005,170114
1659442950.214579,170277
1659442950.253152,170471
1659442950.291384,170725
1659442950.329617,170715
1659442950.367849,169831
1659442950.412225,169094
1659442950.456602,168774
1659442950.500978,168664
1659442950.534773,168627
1659442950.568567,168802
1659442950.612602,169111
1659442950.656638,169352
1659442950.700673,169463
1659442950.739929,169585
1659442950.779185,169742
1659442950.818441,169900
1659442950.859916,170119
1659442950.901391,170323
1659442950.939965,170560
1659442950.978538,170837
1659442951.017112,171178
1659442951.059099,171305
1659442951.101086,170414
1659442951.140001,169546
1659442951.178916,169249
1659442951.21783,169272
1659442951.256062,169340
1659442951.294294,169519
1659442951.332526,169824
1659442951.373489,170005
1659442951.414453,170060
1659442951.453709,170126
1659442951.492965,170281
1659442951.532221,170463
1659442951.573696,170672
1659442951.615171,170878
1659442951.653403,171137
1659442951.691635,171442
1659442951.729867,171737
1659442951.769465,171157
1659442951.809062,169952
1659442951.84866,169472
1659442951.890135,169390
1659442951.93161,169438
1659442951.972573,169544
1659442952.013536,169808
1659442952.052792,170063
1659442952.092048,170128
1659442952.131304,170142
1659442952.176022,170212
1659442952.22074,170392
1659442952.265458,170579
1659442952.299253,170782
1659442952.333047,171006
1659442952.377424,171255
1659442952.4218,171544
1659442952.466177,171633
1659442952.499459,170640
1659442952.532741,169686
1659442952.576435,169321
1659442952.620129,169269
1659442952.663823,169249
1659442952.702738,169355
1659442952.741652,169626
1659442952.780567,169842
1659442952.823578,169890
1659442952.86659,169899
1659442952.905163,170001
1659442952.943737,170175
1659442952.98231,170441
1659442953.023785,170722
1659442953.06526,170985
1659442953.104857,171189
1659442953.144455,171434
1659442953.184052,171644
1659442953.222285,171160
1659442953.260517,169872
1659442953.298749,169097
1659442953.340736,168668
1659442953.382723,168321
1659442953.421979,168070
1659442953.461235,167979
1659442953.500491,168039
1659442953.540942,168095
1659442953.581393,167935
1659442953.619967,167781
1659442953.65854,167814
1659442953.697114,168159
1659442953.739613,168567
1659442953.782112,168885
1659442953.820003,169185
1659442953.857893,169417
1659442953.895784,169551
1659442953.937259,169713
1659442953.978734,169762
1659442954.01799,168790
1659442954.057246,167721
1659442954.096503,167309
1659442954.140879,167248
1659442954.185256,167272
1659442954.229632,167363
1659442954.271107,167629
1659442954.312582,167860
1659442954.351838,167940
1659442954.391095,167966
1659442954.430351,168034
1659442954.471314,168221
1659442954.512277,168408
1659442954.550168,168626
1659442954.588058,168895
1659442954.625949,169135
1659442954.665205,169362
1659442954.704461,169575
1659442954.743717,169792
1659442954.785705,169156
1659442954.827692,168091
1659442954.866265,167591
1659442954.904839,167555
1659442954.943412,167578
1659442954.982327,167580
1659442955.021242,167751
1659442955.060156,167925
1659442955.101631,167988
1659442955.143106,168021
1659442955.182021,168092
1659442955.220936,168221
1659442955.259851,168388
1659442955.301838,168613
1659442955.343825,168843
1659442955.38274,169186
1659442955.421654,169498
1659442955.460569,169635
1659442955.502044,169089
1659442955.543519,168063
1659442955.588237,167429
1659442955.632955,167249
1659442955.677673,167267
1659442955.711468,167296
1659442955.745262,167485
1659442955.789297,167677
1659442955.833332,167751
1659442955.877367,167763
1659442955.910138,167811
1659442955.942908,167966
1659442955.987285,168170
1659442956.031661,168393
1659442956.076038,168607
1659442956.114953,168800
1659442956.153867,169009
1659442956.192782,169263
1659442956.234257,169513
1659442956.275732,168898
1659442956.314989,167823
1659442956.354245,167236
1659442956.393501,167092
1659442956.432074,167085
1659442956.470648,167148
1659442956.509221,167415
1659442956.551208,167686
1659442956.593195,167879
1659442956.63211,167928
1659442956.671025,167996
1659442956.70994,168125
1659442956.750903,168340
1659442956.791866,168567
1659442956.830439,168794
1659442956.869013,169054
1659442956.907586,169296
1659442956.946501,169587
1659442956.985416,169864
1659442957.024331,169376
1659442957.066318,168176
1659442957.108305,167445
1659442957.148756,167249
1659442957.189207,167234
1659442957.228121,167260
1659442957.267036,167476
1659442957.305951,167814
1659442957.350669,168005
1659442957.395387,168103
1659442957.440105,168211
1659442957.473387,168400
1659442957.50667,168652
1659442957.551387,168925
1659442957.596105,169244
1659442957.640823,169538
1659442957.679738,169832
1659442957.718653,170204
1659442957.757568,170586
1659442957.798531,170473
1659442957.839494,169012
1659442957.878067,167946
1659442957.916641,167630
1659442957.955214,167619
1659442957.994129,167715
1659442958.033044,167953
1659442958.071958,168346
1659442958.113433,168651
1659442958.154908,168817
1659442958.193823,168967
1659442958.232738,169170
1659442958.271653,169412
1659442958.313128,169662
1659442958.354603,169913
1659442958.392835,170147
1659442958.431067,170463
1659442958.469299,170810
1659442958.511798,170872
1659442958.554297,169684
1659442958.593895,168492
1659442958.633492,168067
1659442958.67309,168050
1659442958.714565,168175
1659442958.75604,168414
1659442958.794955,168754
1659442958.833869,168944
1659442958.872784,168969
1659442958.917502,169046
1659442958.96222,169244
1659442959.006938,169532
1659442959.039708,169820
1659442959.072479,170077
1659442959.116514,170332
1659442959.160549,170611
1659442959.204584,170923
1659442959.246572,170785
1659442959.288558,169467
1659442959.326791,168424
1659442959.365023,168081
1659442959.403255,168050
1659442959.442511,168076
1659442959.481767,168235
1659442959.521023,168524
1659442959.56301,168686
1659442959.604997,168713
1659442959.643229,168741
