LocalTimestamp,PI
1659521445.78391,173277
1659521445.825897,173332
1659521445.867882,173490
1659521445.906455,173822
1659521445.945028,173736
1659521445.9836,173711
1659521446.022856,173761
1659521446.062111,173596
1659521446.101366,173727
1659521446.14284,173677
1659521446.184314,173465
1659521446.222546,173216
1659521446.260777,172900
1659521446.299008,172713
1659521446.338264,172828
1659521446.377519,173023
1659521446.416774,173243
1659521446.45876,173446
1659521446.500746,173673
1659521446.538636,173610
1659521446.576526,173701
1659521446.614416,173816
1659521446.656402,173960
1659521446.698388,173829
1659521446.736961,173650
1659521446.775533,173522
1659521446.814106,173350
1659521446.85558,173149
1659521446.897054,172997
1659521446.936651,172793
1659521446.976247,172571
1659521447.015844,172354
1659521447.056806,172112
1659521447.097768,171872
1659521447.13873,171888
1659521447.179692,171928
1659521447.220654,172087
1659521447.261616,172286
1659521447.302578,172431
1659521447.34354,172544
1659521447.384502,172697
1659521447.424236,173030
1659521447.463969,173415
1659521447.503702,173113
1659521447.543435,172982
1659521447.583168,172798
1659521447.623106,172707
1659521447.663044,172631
1659521447.702982,172512
1659521447.74292,172490
1659521447.782858,172569
1659521447.826551,172828
1659521447.870244,172715
1659521447.913937,172709
1659521447.953192,172613
1659521447.992448,172583
1659521448.031703,172590
1659521448.070275,172483
1659521448.108848,172403
1659521448.147421,172292
1659521448.189407,172213
1659521448.231393,172221
1659521448.270648,172266
1659521448.309903,172256
1659521448.349159,172220
1659521448.390633,172130
1659521448.432107,172026
1659521448.47068,171836
1659521448.509252,171667
1659521448.547825,171563
1659521448.590323,171545
1659521448.632821,171499
1659521448.671393,171493
1659521448.709966,171515
1659521448.748539,171507
1659521448.78677,171548
1659521448.825001,171652
1659521448.863232,171672
1659521448.904194,171600
1659521448.945157,171578
1659521448.984412,171493
1659521449.023667,171397
1659521449.062922,171498
1659521449.103884,171583
1659521449.144846,171591
1659521449.18376,171650
1659521449.222674,171720
1659521449.261588,171662
1659521449.303062,171486
1659521449.344537,171286
1659521449.388912,171103
1659521449.433288,171016
1659521449.477663,171055
1659521449.515297,171309
1659521449.552931,171427
1659521449.590565,171336
1659521449.628199,171239
1659521449.667113,171244
1659521449.706027,171332
1659521449.744941,171398
1659521449.788633,171421
1659521449.832326,171417
1659521449.876019,171412
1659521449.909813,171395
1659521449.943606,171388
1659521449.987641,171436
1659521450.031675,171432
1659521450.075709,171394
1659521450.116671,171273
1659521450.157633,171096
1659521450.196888,170984
1659521450.236144,170910
1659521450.275399,170898
1659521450.314996,170949
1659521450.354592,171002
1659521450.394189,171070
1659521450.435663,171070
1659521450.477137,171097
1659521450.516051,171132
1659521450.554965,171224
1659521450.593879,171270
1659521450.636377,171249
1659521450.678875,171243
1659521450.717789,171240
1659521450.756703,171277
1659521450.795617,171298
1659521450.834531,171305
1659521450.873445,171265
1659521450.912359,171135
1659521450.954345,170932
1659521450.996331,170818
1659521451.034221,170781
1659521451.072111,170763
1659521451.110001,170795
1659521451.151987,170825
1659521451.193973,170883
1659521451.233228,170896
1659521451.272484,170855
1659521451.311739,170869
1659521451.352189,170892
1659521451.392639,170934
1659521451.431553,170971
1659521451.470467,171013
1659521451.509381,171065
1659521451.554098,171071
1659521451.598814,171098
1659521451.643532,171128
1659521451.685005,171158
1659521451.72648,171194
